,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
25,cálculo,cálculo,sing,1,default,4.852533947996562e-07,plural,plural,grandes,s,[MASK] cálculo [MASK],"[CLS] , [MASK] , cálculo , [MASK] , [SEP]",single-token,14.53859461894102
26,cálculo,cálculos,plur,1,default,6.14378095065149e-08,singular,singular,grande,s,[MASK] cálculos [MASK],"[CLS] , [MASK] , cálculos , [MASK] , [SEP]",single-token,16.605240401305796
27,cálculo,cálculos,plur,1,default,2.1070252842037007e-05,plural,plural,grandes,s,[MASK] cálculos [MASK],"[CLS] , [MASK] , cálculos , [MASK] , [SEP]",single-token,10.7676483301235
28,cálculo,cálculo##s,plur,2,artificial,8.749258029183693e-08,singular,singular,grande,s,[MASK] cálculo##s [MASK],"[CLS] , [MASK] , cálculo , ##s , [MASK] , [SEP]",single-token,16.251711843843005
29,cálculo,cálculo##s,plur,2,artificial,1.7656282579991966e-05,plural,plural,grandes,s,[MASK] cálculo##s [MASK],"[CLS] , [MASK] , cálculo , ##s , [MASK] , [SEP]",single-token,10.944418884380779
30,empleo,empleo,sing,1,default,2.35499419432017e-06,singular,singular,grande,s,[MASK] empleo [MASK],"[CLS] , [MASK] , empleo , [MASK] , [SEP]",single-token,12.95897229575576
31,empleo,empleo,sing,1,default,8.424643027638012e-08,plural,plural,grandes,s,[MASK] empleo [MASK],"[CLS] , [MASK] , empleo , [MASK] , [SEP]",single-token,16.289519639218362
32,empleo,empleos,plur,1,default,1.0356784514442552e-06,singular,singular,grande,s,[MASK] empleos [MASK],"[CLS] , [MASK] , empleos , [MASK] , [SEP]",single-token,13.780453837357097
33,empleo,empleos,plur,1,default,1.9567200070014223e-05,plural,plural,grandes,s,[MASK] empleos [MASK],"[CLS] , [MASK] , empleos , [MASK] , [SEP]",single-token,10.841655859351459
34,empleo,empleo##s,plur,2,artificial,3.884446755364479e-07,singular,singular,grande,s,[MASK] empleo##s [MASK],"[CLS] , [MASK] , empleo , ##s , [MASK] , [SEP]",single-token,14.761115082590896
35,empleo,empleo##s,plur,2,artificial,1.6057856555562466e-05,plural,plural,grandes,s,[MASK] empleo##s [MASK],"[CLS] , [MASK] , empleo , ##s , [MASK] , [SEP]",single-token,11.03931232313728
36,sector,sector,sing,1,default,5.7205543271265924e-05,singular,singular,grande,es,[MASK] sector [MASK],"[CLS] , [MASK] , sector , [MASK] , [SEP]",single-token,9.768859753937209
37,sector,sector,sing,1,default,2.2725635062670335e-06,plural,plural,grandes,es,[MASK] sector [MASK],"[CLS] , [MASK] , sector , [MASK] , [SEP]",single-token,12.994602065733197
38,sector,sectores,plur,1,default,7.00215252891212e-07,singular,singular,grande,es,[MASK] sectores [MASK],"[CLS] , [MASK] , sectores , [MASK] , [SEP]",single-token,14.171878045042408
39,sector,sectores,plur,1,default,7.383563206531107e-05,plural,plural,grandes,es,[MASK] sectores [MASK],"[CLS] , [MASK] , sectores , [MASK] , [SEP]",single-token,9.51366912356443
40,sector,sector##es,plur,2,artificial,3.5156949707015883e-07,singular,singular,grande,es,[MASK] sector##es [MASK],"[CLS] , [MASK] , sector , ##es , [MASK] , [SEP]",single-token,14.860858429534288
41,sector,sector##es,plur,2,artificial,4.8998030251823366e-05,plural,plural,grandes,es,[MASK] sector##es [MASK],"[CLS] , [MASK] , sector , ##es , [MASK] , [SEP]",single-token,9.923730459604027
42,empresario,empresario,sing,1,default,6.648378530371701e-06,singular,singular,grande,s,[MASK] empresario [MASK],"[CLS] , [MASK] , empresario , [MASK] , [SEP]",single-token,11.921137563047177
43,empresario,empresario,sing,1,default,7.395781409513802e-08,plural,plural,grandes,s,[MASK] empresario [MASK],"[CLS] , [MASK] , empresario , [MASK] , [SEP]",single-token,16.419770986094942
44,empresario,empresarios,plur,1,default,7.105155930275942e-08,singular,singular,grande,s,[MASK] empresarios [MASK],"[CLS] , [MASK] , empresarios , [MASK] , [SEP]",single-token,16.45986003608875
45,empresario,empresarios,plur,1,default,1.1330426787026227e-05,plural,plural,grandes,s,[MASK] empresarios [MASK],"[CLS] , [MASK] , empresarios , [MASK] , [SEP]",single-token,11.388018814875977
46,empresario,empresario##s,plur,2,artificial,1.5657090557397169e-07,singular,singular,grande,s,[MASK] empresario##s [MASK],"[CLS] , [MASK] , empresario , ##s , [MASK] , [SEP]",single-token,15.669756858811567
47,empresario,empresario##s,plur,2,artificial,1.9801047528744675e-05,plural,plural,grandes,s,[MASK] empresario##s [MASK],"[CLS] , [MASK] , empresario , ##s , [MASK] , [SEP]",single-token,10.829775716171076
48,sindicato,sindicato,sing,1,default,5.643138138111681e-06,singular,singular,grande,s,[MASK] sindicato [MASK],"[CLS] , [MASK] , sindicato , [MASK] , [SEP]",single-token,12.085070239724935
49,sindicato,sindicato,sing,1,default,6.635438154489748e-08,plural,plural,grandes,s,[MASK] sindicato [MASK],"[CLS] , [MASK] , sindicato , [MASK] , [SEP]",single-token,16.52825604150004
50,sindicato,sindicatos,plur,1,default,4.1320441823700094e-07,singular,singular,grande,s,[MASK] sindicatos [MASK],"[CLS] , [MASK] , sindicatos , [MASK] , [SEP]",single-token,14.699323407025759
51,sindicato,sindicatos,plur,1,default,5.2153201977489516e-05,plural,plural,grandes,s,[MASK] sindicatos [MASK],"[CLS] , [MASK] , sindicatos , [MASK] , [SEP]",single-token,9.86132497902576
52,sindicato,sindicato##s,plur,2,artificial,4.04145879429052e-07,singular,singular,grande,s,[MASK] sindicato##s [MASK],"[CLS] , [MASK] , sindicato , ##s , [MASK] , [SEP]",single-token,14.72148993646606
53,sindicato,sindicato##s,plur,2,artificial,2.0818610209971666e-05,plural,plural,grandes,s,[MASK] sindicato##s [MASK],"[CLS] , [MASK] , sindicato , ##s , [MASK] , [SEP]",single-token,10.779663249648559
54,mes,mes,sing,1,default,5.03159208165016e-06,singular,singular,grande,es,[MASK] mes [MASK],"[CLS] , [MASK] , mes , [MASK] , [SEP]",single-token,12.199774106706965
55,mes,mes,sing,1,default,3.646893276254559e-07,plural,plural,grandes,es,[MASK] mes [MASK],"[CLS] , [MASK] , mes , [MASK] , [SEP]",single-token,14.82422000299441
56,mes,meses,plur,1,default,2.315449876277853e-07,singular,singular,grande,es,[MASK] meses [MASK],"[CLS] , [MASK] , meses , [MASK] , [SEP]",single-token,15.278491651294395
57,mes,meses,plur,1,default,3.8574639802391175e-06,plural,plural,grandes,es,[MASK] meses [MASK],"[CLS] , [MASK] , meses , [MASK] , [SEP]",single-token,12.465500590344623
58,mes,mes##es,plur,2,artificial,3.7526513096963754e-07,singular,singular,grande,es,[MASK] mes##es [MASK],"[CLS] , [MASK] , mes , ##es , [MASK] , [SEP]",single-token,14.795633044874979
59,mes,mes##es,plur,2,artificial,7.13171721145045e-06,plural,plural,grandes,es,[MASK] mes##es [MASK],"[CLS] , [MASK] , mes , ##es , [MASK] , [SEP]",single-token,11.850958509415438
60,comarca,comarca,sing,1,default,5.090911145089194e-05,singular,singular,grande,s,[MASK] comarca [MASK],"[CLS] , [MASK] , comarca , [MASK] , [SEP]",single-token,9.885468643533867
61,comarca,comarca,sing,1,default,9.050327207660303e-07,plural,plural,grandes,s,[MASK] comarca [MASK],"[CLS] , [MASK] , comarca , [MASK] , [SEP]",single-token,13.915294738357506
62,comarca,comarcas,plur,1,default,6.368290996761061e-07,singular,singular,grande,s,[MASK] comarcas [MASK],"[CLS] , [MASK] , comarcas , [MASK] , [SEP]",single-token,14.266764506732748
63,comarca,comarcas,plur,1,default,3.5587509046308696e-05,plural,plural,grandes,s,[MASK] comarcas [MASK],"[CLS] , [MASK] , comarcas , [MASK] , [SEP]",single-token,10.243515851161101
64,comarca,comarca##s,plur,2,artificial,2.0927190291786246e-07,singular,singular,grande,s,[MASK] comarca##s [MASK],"[CLS] , [MASK] , comarca , ##s , [MASK] , [SEP]",single-token,15.379631459612117
65,comarca,comarca##s,plur,2,artificial,2.0173081793473102e-05,plural,plural,grandes,s,[MASK] comarca##s [MASK],"[CLS] , [MASK] , comarca , ##s , [MASK] , [SEP]",single-token,10.811161426718927
66,provincia,provincia,sing,1,default,2.6759147658594884e-05,singular,singular,grande,s,[MASK] provincia [MASK],"[CLS] , [MASK] , provincia , [MASK] , [SEP]",single-token,10.528634174534572
67,provincia,provincia,sing,1,default,5.069584290140483e-07,plural,plural,grandes,s,[MASK] provincia [MASK],"[CLS] , [MASK] , provincia , [MASK] , [SEP]",single-token,14.494836830772055
68,provincia,provincias,plur,1,default,3.5810171539196745e-07,singular,singular,grande,s,[MASK] provincias [MASK],"[CLS] , [MASK] , provincias , [MASK] , [SEP]",single-token,14.842448769693885
69,provincia,provincias,plur,1,default,3.0613129638368264e-05,plural,plural,grandes,s,[MASK] provincias [MASK],"[CLS] , [MASK] , provincias , [MASK] , [SEP]",single-token,10.39408156788221
70,provincia,provincia##s,plur,2,artificial,1.4649962167823105e-06,singular,singular,grande,s,[MASK] provincia##s [MASK],"[CLS] , [MASK] , provincia , ##s , [MASK] , [SEP]",single-token,13.433657897899732
71,provincia,provincia##s,plur,2,artificial,0.00010740857396740466,plural,plural,grandes,s,[MASK] provincia##s [MASK],"[CLS] , [MASK] , provincia , ##s , [MASK] , [SEP]",single-token,9.138870546977182
72,extranjero,extranjero,sing,1,default,3.555140210664831e-06,singular,singular,grande,s,[MASK] extranjero [MASK],"[CLS] , [MASK] , extranjero , [MASK] , [SEP]",single-token,12.547116055074774
73,extranjero,extranjero,sing,1,default,1.1469479943571059e-07,plural,plural,grandes,s,[MASK] extranjero [MASK],"[CLS] , [MASK] , extranjero , [MASK] , [SEP]",single-token,15.98099115441694
74,extranjero,extranjeros,plur,1,default,5.9716896316786e-08,singular,singular,grande,s,[MASK] extranjeros [MASK],"[CLS] , [MASK] , extranjeros , [MASK] , [SEP]",single-token,16.633650836208894
75,extranjero,extranjeros,plur,1,default,8.559901289117988e-06,plural,plural,grandes,s,[MASK] extranjeros [MASK],"[CLS] , [MASK] , extranjeros , [MASK] , [SEP]",single-token,11.668421899522208
76,extranjero,extranjero##s,plur,2,artificial,1.1626085694160793e-07,singular,singular,grande,s,[MASK] extranjero##s [MASK],"[CLS] , [MASK] , extranjero , ##s , [MASK] , [SEP]",single-token,15.967429403793714
77,extranjero,extranjero##s,plur,2,artificial,1.1280292710580397e-05,plural,plural,grandes,s,[MASK] extranjero##s [MASK],"[CLS] , [MASK] , extranjero , ##s , [MASK] , [SEP]",single-token,11.392453362711505
78,persona,persona,sing,1,default,4.6119570470182225e-05,singular,singular,grande,s,[MASK] persona [MASK],"[CLS] , [MASK] , persona , [MASK] , [SEP]",single-token,9.98427317591593
79,persona,persona,sing,1,default,1.378001002194651e-07,plural,plural,grandes,s,[MASK] persona [MASK],"[CLS] , [MASK] , persona , [MASK] , [SEP]",single-token,15.797461751085077
80,persona,personas,plur,1,default,8.385607088712277e-07,singular,singular,grande,s,[MASK] personas [MASK],"[CLS] , [MASK] , personas , [MASK] , [SEP]",single-token,13.991578856549433
81,persona,personas,plur,1,default,0.00013904215302318335,plural,plural,grandes,s,[MASK] personas [MASK],"[CLS] , [MASK] , personas , [MASK] , [SEP]",single-token,8.880733411647755
82,persona,persona##s,plur,2,artificial,7.46527746287029e-07,singular,singular,grande,s,[MASK] persona##s [MASK],"[CLS] , [MASK] , persona , ##s , [MASK] , [SEP]",single-token,14.107833052155515
83,persona,persona##s,plur,2,artificial,5.1692961278604344e-05,plural,plural,grandes,s,[MASK] persona##s [MASK],"[CLS] , [MASK] , persona , ##s , [MASK] , [SEP]",single-token,9.870188931200069
84,accidente,accidente,sing,1,default,1.3912541362515185e-05,singular,singular,grande,s,[MASK] accidente [MASK],"[CLS] , [MASK] , accidente , [MASK] , [SEP]",single-token,11.182719868320117
85,accidente,accidente,sing,1,default,5.1064120043520234e-08,plural,plural,grandes,s,[MASK] accidente [MASK],"[CLS] , [MASK] , accidente , [MASK] , [SEP]",single-token,16.790183738150983
86,accidente,accidentes,plur,1,default,8.796568806701544e-08,singular,singular,grande,s,[MASK] accidentes [MASK],"[CLS] , [MASK] , accidentes , [MASK] , [SEP]",single-token,16.24631900683159
87,accidente,accidentes,plur,1,default,7.464092050213367e-06,plural,plural,grandes,s,[MASK] accidentes [MASK],"[CLS] , [MASK] , accidentes , [MASK] , [SEP]",single-token,11.805406761937215
88,accidente,accidente##s,plur,2,artificial,3.5615198612504173e-07,singular,singular,grande,s,[MASK] accidente##s [MASK],"[CLS] , [MASK] , accidente , ##s , [MASK] , [SEP]",single-token,14.847908269884385
89,accidente,accidente##s,plur,2,artificial,1.7724012650432996e-05,plural,plural,grandes,s,[MASK] accidente##s [MASK],"[CLS] , [MASK] , accidente , ##s , [MASK] , [SEP]",single-token,10.940590190881348
90,riesgo,riesgo,sing,1,default,2.071601375064347e-05,singular,singular,grande,s,[MASK] riesgo [MASK],"[CLS] , [MASK] , riesgo , [MASK] , [SEP]",single-token,10.784603545633615
91,riesgo,riesgo,sing,1,default,2.643386665113212e-07,plural,plural,grandes,s,[MASK] riesgo [MASK],"[CLS] , [MASK] , riesgo , [MASK] , [SEP]",single-token,15.146034728226125
92,riesgo,riesgos,plur,1,default,1.6883798537037364e-07,singular,singular,grande,s,[MASK] riesgos [MASK],"[CLS] , [MASK] , riesgos , [MASK] , [SEP]",single-token,15.594326248285405
93,riesgo,riesgos,plur,1,default,4.3445645133033395e-05,plural,plural,grandes,s,[MASK] riesgos [MASK],"[CLS] , [MASK] , riesgos , [MASK] , [SEP]",single-token,10.043999938363783
94,riesgo,riesgo##s,plur,2,artificial,2.3375758928523283e-07,singular,singular,grande,s,[MASK] riesgo##s [MASK],"[CLS] , [MASK] , riesgo , ##s , [MASK] , [SEP]",single-token,15.268981201774265
95,riesgo,riesgo##s,plur,2,artificial,2.2039239411242306e-05,plural,plural,grandes,s,[MASK] riesgo##s [MASK],"[CLS] , [MASK] , riesgo , ##s , [MASK] , [SEP]",single-token,10.72268608374679
96,empresa,empresa,sing,1,default,1.9015675206901506e-05,singular,singular,grande,s,[MASK] empresa [MASK],"[CLS] , [MASK] , empresa , [MASK] , [SEP]",single-token,10.8702469080427
97,empresa,empresa,sing,1,default,6.564253567375999e-07,plural,plural,grandes,s,[MASK] empresa [MASK],"[CLS] , [MASK] , empresa , [MASK] , [SEP]",single-token,14.236456848468064
98,empresa,empresas,plur,1,default,1.1513828894749167e-06,singular,singular,grande,s,[MASK] empresas [MASK],"[CLS] , [MASK] , empresas , [MASK] , [SEP]",single-token,13.67454682544139
99,empresa,empresas,plur,1,default,0.00011152649676660076,plural,plural,grandes,s,[MASK] empresas [MASK],"[CLS] , [MASK] , empresas , [MASK] , [SEP]",single-token,9.101248356133475
100,empresa,empresa##s,plur,2,artificial,2.0650147689593723e-06,singular,singular,grande,s,[MASK] empresa##s [MASK],"[CLS] , [MASK] , empresa , ##s , [MASK] , [SEP]",single-token,13.090373179538418
101,empresa,empresa##s,plur,2,artificial,0.00010003793431678787,plural,plural,grandes,s,[MASK] empresa##s [MASK],"[CLS] , [MASK] , empresa , ##s , [MASK] , [SEP]",single-token,9.209961100740733
102,cambio,cambio,sing,1,default,2.3684673578827642e-05,singular,singular,grande,s,[MASK] cambio [MASK],"[CLS] , [MASK] , cambio , [MASK] , [SEP]",single-token,10.650682403451414
103,cambio,cambio,sing,1,default,1.570150971019757e-06,plural,plural,grandes,s,[MASK] cambio [MASK],"[CLS] , [MASK] , cambio , [MASK] , [SEP]",single-token,13.364338783341926
104,cambio,cambios,plur,1,default,9.252398740500212e-07,singular,singular,grande,s,[MASK] cambios [MASK],"[CLS] , [MASK] , cambios , [MASK] , [SEP]",single-token,13.89321280975514
105,cambio,cambios,plur,1,default,0.00017760506307240576,plural,plural,grandes,s,[MASK] cambios [MASK],"[CLS] , [MASK] , cambios , [MASK] , [SEP]",single-token,8.635948219521985
106,cambio,cambio##s,plur,2,artificial,7.296951594071288e-07,singular,singular,grande,s,[MASK] cambio##s [MASK],"[CLS] , [MASK] , cambio , ##s , [MASK] , [SEP]",single-token,14.130638979872145
107,cambio,cambio##s,plur,2,artificial,0.0001059184069163166,plural,plural,grandes,s,[MASK] cambio##s [MASK],"[CLS] , [MASK] , cambio , ##s , [MASK] , [SEP]",single-token,9.152841506331315
108,premio,premio,sing,1,default,9.150303958449513e-05,singular,singular,grande,s,[MASK] premio [MASK],"[CLS] , [MASK] , premio , [MASK] , [SEP]",single-token,9.299138366731874
109,premio,premio,sing,1,default,3.8201746974664275e-06,plural,plural,grandes,s,[MASK] premio [MASK],"[CLS] , [MASK] , premio , [MASK] , [SEP]",single-token,12.475214404070426
110,premio,premios,plur,1,default,1.1434621001171763e-06,singular,singular,grande,s,[MASK] premios [MASK],"[CLS] , [MASK] , premios , [MASK] , [SEP]",single-token,13.68144996778695
111,premio,premios,plur,1,default,0.0003275669296272099,plural,plural,grandes,s,[MASK] premios [MASK],"[CLS] , [MASK] , premios , [MASK] , [SEP]",single-token,8.023818158494782
112,premio,premio##s,plur,2,artificial,2.8764200123987393e-06,singular,singular,grande,s,[MASK] premio##s [MASK],"[CLS] , [MASK] , premio , ##s , [MASK] , [SEP]",single-token,12.758964088295905
113,premio,premio##s,plur,2,artificial,0.00030240966589190066,plural,plural,grandes,s,[MASK] premio##s [MASK],"[CLS] , [MASK] , premio , ##s , [MASK] , [SEP]",single-token,8.103727950241488
114,proyecto,proyecto,sing,1,default,1.2678537132160272e-05,singular,singular,grande,s,[MASK] proyecto [MASK],"[CLS] , [MASK] , proyecto , [MASK] , [SEP]",single-token,11.27559998373677
115,proyecto,proyecto,sing,1,default,1.518237127129396e-07,plural,plural,grandes,s,[MASK] proyecto [MASK],"[CLS] , [MASK] , proyecto , [MASK] , [SEP]",single-token,15.70054577395426
116,proyecto,proyectos,plur,1,default,2.618987480218493e-07,singular,singular,grande,s,[MASK] proyectos [MASK],"[CLS] , [MASK] , proyectos , [MASK] , [SEP]",single-token,15.155307865811299
117,proyecto,proyectos,plur,1,default,5.978069384582341e-05,plural,plural,grandes,s,[MASK] proyectos [MASK],"[CLS] , [MASK] , proyectos , [MASK] , [SEP]",single-token,9.724827794521048
118,proyecto,proyecto##s,plur,2,artificial,1.745079742931921e-07,singular,singular,grande,s,[MASK] proyecto##s [MASK],"[CLS] , [MASK] , proyecto , ##s , [MASK] , [SEP]",single-token,15.561295398392794
119,proyecto,proyecto##s,plur,2,artificial,3.899967123288661e-05,plural,plural,grandes,s,[MASK] proyecto##s [MASK],"[CLS] , [MASK] , proyecto , ##s , [MASK] , [SEP]",single-token,10.151957341796145
120,abogado,abogado,sing,1,default,2.5468536932748975e-06,singular,singular,grande,s,[MASK] abogado [MASK],"[CLS] , [MASK] , abogado , [MASK] , [SEP]",single-token,12.880651806382893
121,abogado,abogado,sing,1,default,5.6376038060079736e-08,plural,plural,grandes,s,[MASK] abogado [MASK],"[CLS] , [MASK] , abogado , [MASK] , [SEP]",single-token,16.691221625810527
122,abogado,abogados,plur,1,default,9.682506885155817e-08,singular,singular,grande,s,[MASK] abogados [MASK],"[CLS] , [MASK] , abogados , [MASK] , [SEP]",single-token,16.150359900453072
123,abogado,abogados,plur,1,default,1.1563914085854776e-05,plural,plural,grandes,s,[MASK] abogados [MASK],"[CLS] , [MASK] , abogados , [MASK] , [SEP]",single-token,11.367621163286513
124,abogado,abogado##s,plur,2,artificial,3.266488874942297e-07,singular,singular,grande,s,[MASK] abogado##s [MASK],"[CLS] , [MASK] , abogado , ##s , [MASK] , [SEP]",single-token,14.934379981469126
125,abogado,abogado##s,plur,2,artificial,4.103312676306814e-05,plural,plural,grandes,s,[MASK] abogado##s [MASK],"[CLS] , [MASK] , abogado , ##s , [MASK] , [SEP]",single-token,10.101130847660949
126,gobierno,gobierno,sing,1,default,1.253710979653988e-05,singular,singular,grande,s,[MASK] gobierno [MASK],"[CLS] , [MASK] , gobierno , [MASK] , [SEP]",single-token,11.286817528068633
127,gobierno,gobierno,sing,1,default,2.1829937679740397e-07,plural,plural,grandes,s,[MASK] gobierno [MASK],"[CLS] , [MASK] , gobierno , [MASK] , [SEP]",single-token,15.33739842819347
128,gobierno,gobiernos,plur,1,default,1.678405112670589e-07,singular,singular,grande,s,[MASK] gobiernos [MASK],"[CLS] , [MASK] , gobiernos , [MASK] , [SEP]",single-token,15.600251646145658
129,gobierno,gobiernos,plur,1,default,4.50723891844973e-05,plural,plural,grandes,s,[MASK] gobiernos [MASK],"[CLS] , [MASK] , gobiernos , [MASK] , [SEP]",single-token,10.007240712138717
130,gobierno,gobierno##s,plur,2,artificial,2.619930000946624e-06,singular,singular,grande,s,[MASK] gobierno##s [MASK],"[CLS] , [MASK] , gobierno , ##s , [MASK] , [SEP]",single-token,12.852362957744123
131,gobierno,gobierno##s,plur,2,artificial,0.0003310913743916899,plural,plural,grandes,s,[MASK] gobierno##s [MASK],"[CLS] , [MASK] , gobierno , ##s , [MASK] , [SEP]",single-token,8.01311616511952
132,estado,estado,sing,1,default,8.401812374358997e-05,singular,singular,grande,s,[MASK] estado [MASK],"[CLS] , [MASK] , estado , [MASK] , [SEP]",single-token,9.384478023541293
133,estado,estado,sing,1,default,2.810098976624431e-06,plural,plural,grandes,s,[MASK] estado [MASK],"[CLS] , [MASK] , estado , [MASK] , [SEP]",single-token,12.782290852240918
134,estado,estados,plur,1,default,5.668119911206304e-07,singular,singular,grande,s,[MASK] estados [MASK],"[CLS] , [MASK] , estados , [MASK] , [SEP]",single-token,14.383238173530396
135,estado,estados,plur,1,default,0.00024066813057288527,plural,plural,grandes,s,[MASK] estados [MASK],"[CLS] , [MASK] , estados , [MASK] , [SEP]",single-token,8.332091625045237
136,estado,estado##s,plur,2,artificial,2.581539320090087e-07,singular,singular,grande,s,[MASK] estado##s [MASK],"[CLS] , [MASK] , estado , ##s , [MASK] , [SEP]",single-token,15.169709794247273
137,estado,estado##s,plur,2,artificial,8.86900452314876e-05,plural,plural,grandes,s,[MASK] estado##s [MASK],"[CLS] , [MASK] , estado , ##s , [MASK] , [SEP]",single-token,9.330362904580692
138,propuesta,propuesta,sing,1,default,4.730475666292477e-06,singular,singular,grande,s,[MASK] propuesta [MASK],"[CLS] , [MASK] , propuesta , [MASK] , [SEP]",single-token,12.261484796818424
139,propuesta,propuesta,sing,1,default,1.1261390397976356e-07,plural,plural,grandes,s,[MASK] propuesta [MASK],"[CLS] , [MASK] , propuesta , [MASK] , [SEP]",single-token,15.999300647693802
140,propuesta,propuestas,plur,1,default,5.417168225108071e-08,singular,singular,grande,s,[MASK] propuestas [MASK],"[CLS] , [MASK] , propuestas , [MASK] , [SEP]",single-token,16.731107532726853
141,propuesta,propuestas,plur,1,default,7.037700925138779e-06,plural,plural,grandes,s,[MASK] propuestas [MASK],"[CLS] , [MASK] , propuestas , [MASK] , [SEP]",single-token,11.864229014264637
