,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal
34,cro,cro##s,plur,2,artificial,0.0006998793105594814,singular,indefinite,Un,s,[MASK] cro##s,"[CLS] , [MASK] , cro , ##s , [SEP]",morphemic,7.264602651272239
35,cro,cro##s,plur,2,artificial,3.615907871790114e-06,plural,indefinite,Unos,s,[MASK] cro##s,"[CLS] , [MASK] , cro , ##s , [SEP]",morphemic,12.530167593693061
36,spoo,spoo,sing,2,default,0.008530997671186924,singular,definite,El,s,[MASK] spoo,"[CLS] , [MASK] , sp , ##oo , [SEP]",morphemic,4.764048964038043
37,spoo,spoo,sing,2,default,0.0003112234699074179,plural,definite,Los,s,[MASK] spoo,"[CLS] , [MASK] , sp , ##oo , [SEP]",morphemic,8.0749993510635
38,spoo,spoos,plur,3,default,0.0005225525237619877,singular,definite,El,s,[MASK] spoos,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,7.5567850552311135
39,spoo,spoos,plur,3,default,0.009918972849845886,plural,definite,Los,s,[MASK] spoos,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,4.61330590640865
40,spoo,spoo##s,plur,3,artificial,0.0005225525237619877,singular,definite,El,s,[MASK] spoo##s,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,7.5567850552311135
41,spoo,spoo##s,plur,3,artificial,0.009918972849845886,plural,definite,Los,s,[MASK] spoo##s,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,4.61330590640865
42,spoo,spoo,sing,2,default,0.0016224985010921955,singular,indefinite,Un,s,[MASK] spoo,"[CLS] , [MASK] , sp , ##oo , [SEP]",morphemic,6.42378803321253
43,spoo,spoo,sing,2,default,3.1337349355453625e-06,plural,indefinite,Unos,s,[MASK] spoo,"[CLS] , [MASK] , sp , ##oo , [SEP]",morphemic,12.673284994650883
44,spoo,spoos,plur,3,default,0.00010898758773691952,singular,indefinite,Un,s,[MASK] spoos,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,9.124276556192479
45,spoo,spoos,plur,3,default,3.8199399568839e-05,plural,indefinite,Unos,s,[MASK] spoos,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,10.172690760568495
46,spoo,spoo##s,plur,3,artificial,0.00010898758773691952,singular,indefinite,Un,s,[MASK] spoo##s,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,9.124276556192479
47,spoo,spoo##s,plur,3,artificial,3.8199399568839e-05,plural,indefinite,Unos,s,[MASK] spoo##s,"[CLS] , [MASK] , sp , ##oo , ##s , [SEP]",morphemic,10.172690760568495
48,cria,cria,sing,1,default,0.039565689861774445,singular,definite,La,s,[MASK] cria,"[CLS] , [MASK] , cria , [SEP]",morphemic,3.229792953910359
49,cria,cria,sing,1,default,0.0004506738914642483,plural,definite,Las,s,[MASK] cria,"[CLS] , [MASK] , cria , [SEP]",morphemic,7.704766558802395
50,cria,crias,plur,2,default,0.0005442426772788167,singular,definite,La,s,[MASK] crias,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,7.516115312641434
51,cria,crias,plur,2,default,0.04935860261321068,plural,definite,Las,s,[MASK] crias,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,3.0086432098908755
52,cria,cria##s,plur,2,artificial,0.0005442426772788167,singular,definite,La,s,[MASK] cria##s,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,7.516115312641434
53,cria,cria##s,plur,2,artificial,0.04935860261321068,plural,definite,Las,s,[MASK] cria##s,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,3.0086432098908755
54,cria,cria,sing,1,default,0.016428491100668907,singular,indefinite,Una,s,[MASK] cria,"[CLS] , [MASK] , cria , [SEP]",morphemic,4.108738189210655
55,cria,cria,sing,1,default,1.3795039194519632e-05,plural,indefinite,Unas,s,[MASK] cria,"[CLS] , [MASK] , cria , [SEP]",morphemic,11.191201509087055
56,cria,crias,plur,2,default,0.00023292195692192763,singular,indefinite,Una,s,[MASK] crias,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,8.364807109339392
57,cria,crias,plur,2,default,0.0007575582712888718,plural,indefinite,Unas,s,[MASK] crias,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,7.185410097745497
58,cria,cria##s,plur,2,artificial,0.00023292195692192763,singular,indefinite,Una,s,[MASK] cria##s,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,8.364807109339392
59,cria,cria##s,plur,2,artificial,0.0007575582712888718,plural,indefinite,Unas,s,[MASK] cria##s,"[CLS] , [MASK] , cria , ##s , [SEP]",morphemic,7.185410097745497
60,snea,snea,sing,2,default,0.009258439764380455,singular,definite,La,s,[MASK] snea,"[CLS] , [MASK] , s , ##nea , [SEP]",morphemic,4.682219736487968
61,snea,snea,sing,2,default,6.87392966938205e-05,plural,definite,Las,s,[MASK] snea,"[CLS] , [MASK] , s , ##nea , [SEP]",morphemic,9.585189517991196
62,snea,sneas,plur,3,default,4.697716940427199e-05,singular,definite,La,s,[MASK] sneas,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,9.965848831628456
63,snea,sneas,plur,3,default,0.00041385015356354415,plural,definite,Las,s,[MASK] sneas,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,7.79000659757206
64,snea,snea##s,plur,3,artificial,4.697716940427199e-05,singular,definite,La,s,[MASK] snea##s,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,9.965848831628456
65,snea,snea##s,plur,3,artificial,0.00041385015356354415,plural,definite,Las,s,[MASK] snea##s,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,7.79000659757206
66,snea,snea,sing,2,default,0.0005138838314451277,singular,indefinite,Una,s,[MASK] snea,"[CLS] , [MASK] , s , ##nea , [SEP]",morphemic,7.57351332691458
67,snea,snea,sing,2,default,1.4532629393215757e-06,plural,indefinite,Unas,s,[MASK] snea,"[CLS] , [MASK] , s , ##nea , [SEP]",morphemic,13.441699226691137
68,snea,sneas,plur,3,default,3.6251462006475776e-05,singular,indefinite,Una,s,[MASK] sneas,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,10.225030846263747
69,snea,sneas,plur,3,default,1.3768468306807335e-05,plural,indefinite,Unas,s,[MASK] sneas,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,11.19312948548422
70,snea,snea##s,plur,3,artificial,3.6251462006475776e-05,singular,indefinite,Una,s,[MASK] snea##s,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,10.225030846263747
71,snea,snea##s,plur,3,artificial,1.3768468306807335e-05,plural,indefinite,Unas,s,[MASK] snea##s,"[CLS] , [MASK] , s , ##nea , ##s , [SEP]",morphemic,11.19312948548422
72,mcgeo,mcgeo,sing,3,default,0.015769539400935173,singular,definite,El,s,[MASK] mcgeo,"[CLS] , [MASK] , m , ##c , ##geo , [SEP]",morphemic,4.149675085730169
73,mcgeo,mcgeo,sing,3,default,0.0005156710976734757,plural,definite,Los,s,[MASK] mcgeo,"[CLS] , [MASK] , m , ##c , ##geo , [SEP]",morphemic,7.57004140332285
74,mcgeo,mcgeos,plur,4,default,0.0004930066643282771,singular,definite,El,s,[MASK] mcgeos,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,7.614987866105694
75,mcgeo,mcgeos,plur,4,default,0.022541331127285957,plural,definite,Los,s,[MASK] mcgeos,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,3.79240471589039
76,mcgeo,mcgeo##s,plur,4,artificial,0.0004930066643282771,singular,definite,El,s,[MASK] mcgeo##s,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,7.614987866105694
77,mcgeo,mcgeo##s,plur,4,artificial,0.022541331127285957,plural,definite,Los,s,[MASK] mcgeo##s,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,3.79240471589039
78,mcgeo,mcgeo,sing,3,default,0.0005192308453842998,singular,indefinite,Un,s,[MASK] mcgeo,"[CLS] , [MASK] , m , ##c , ##geo , [SEP]",morphemic,7.5631619848931875
79,mcgeo,mcgeo,sing,3,default,1.0568337529548444e-06,plural,indefinite,Unos,s,[MASK] mcgeo,"[CLS] , [MASK] , m , ##c , ##geo , [SEP]",morphemic,13.760233145418992
80,mcgeo,mcgeos,plur,4,default,8.834465552354231e-05,singular,indefinite,Un,s,[MASK] mcgeos,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,9.334264853121756
81,mcgeo,mcgeos,plur,4,default,2.7209942345507443e-05,plural,indefinite,Unos,s,[MASK] mcgeos,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,10.511928124042829
82,mcgeo,mcgeo##s,plur,4,artificial,8.834465552354231e-05,singular,indefinite,Un,s,[MASK] mcgeo##s,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,9.334264853121756
83,mcgeo,mcgeo##s,plur,4,artificial,2.7209942345507443e-05,plural,indefinite,Unos,s,[MASK] mcgeo##s,"[CLS] , [MASK] , m , ##c , ##geo , ##s , [SEP]",morphemic,10.511928124042829
84,clo,clo,sing,1,default,0.0017640163423493505,singular,definite,El,s,[MASK] clo,"[CLS] , [MASK] , clo , [SEP]",morphemic,6.340162057070072
85,clo,clo,sing,1,default,0.0001422038476448506,plural,definite,Los,s,[MASK] clo,"[CLS] , [MASK] , clo , [SEP]",morphemic,8.858248982980529
86,clo,clos,plur,2,default,0.0009013218223117292,singular,definite,El,s,[MASK] clos,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,7.011648180654931
87,clo,clos,plur,2,default,0.00017857775674201548,plural,definite,Los,s,[MASK] clos,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,8.630486439595856
88,clo,clo##s,plur,2,artificial,0.0009013218223117292,singular,definite,El,s,[MASK] clo##s,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,7.011648180654931
89,clo,clo##s,plur,2,artificial,0.00017857775674201548,plural,definite,Los,s,[MASK] clo##s,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,8.630486439595856
90,clo,clo,sing,1,default,0.00032956161885522306,singular,indefinite,Un,s,[MASK] clo,"[CLS] , [MASK] , clo , [SEP]",morphemic,8.017747214357499
91,clo,clo,sing,1,default,3.119195525869145e-06,plural,indefinite,Unos,s,[MASK] clo,"[CLS] , [MASK] , clo , [SEP]",morphemic,12.677935433663142
92,clo,clos,plur,2,default,0.0002535601088311523,singular,indefinite,Un,s,[MASK] clos,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,8.27990964733578
93,clo,clos,plur,2,default,2.8937570277776103e-06,plural,indefinite,Unos,s,[MASK] clos,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,12.752954890509162
94,clo,clo##s,plur,2,artificial,0.0002535601088311523,singular,indefinite,Un,s,[MASK] clo##s,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,8.27990964733578
95,clo,clo##s,plur,2,artificial,2.8937570277776103e-06,plural,indefinite,Unos,s,[MASK] clo##s,"[CLS] , [MASK] , clo , ##s , [SEP]",morphemic,12.752954890509162
96,mckoo,mckoo,sing,4,default,0.0007358279544860125,singular,definite,El,s,[MASK] mckoo,"[CLS] , [MASK] , m , ##c , ##k , ##oo , [SEP]",morphemic,7.2145142240527695
97,mckoo,mckoo,sing,4,default,3.77842879970558e-05,plural,definite,Los,s,[MASK] mckoo,"[CLS] , [MASK] , m , ##c , ##k , ##oo , [SEP]",morphemic,10.18361720320345
98,mckoo,mckoos,plur,5,default,0.00023956959194038063,singular,definite,El,s,[MASK] mckoos,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,8.336666611544986
99,mckoo,mckoos,plur,5,default,0.000301583728287369,plural,definite,Los,s,[MASK] mckoos,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,8.106462874587724
100,mckoo,mckoo##s,plur,5,artificial,0.00023956959194038063,singular,definite,El,s,[MASK] mckoo##s,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,8.336666611544986
101,mckoo,mckoo##s,plur,5,artificial,0.000301583728287369,plural,definite,Los,s,[MASK] mckoo##s,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,8.106462874587724
102,mckoo,mckoo,sing,4,default,9.208007395500317e-05,singular,indefinite,Un,s,[MASK] mckoo,"[CLS] , [MASK] , m , ##c , ##k , ##oo , [SEP]",morphemic,9.29285199039064
103,mckoo,mckoo,sing,4,default,1.116351427299378e-06,plural,indefinite,Unos,s,[MASK] mckoo,"[CLS] , [MASK] , m , ##c , ##k , ##oo , [SEP]",morphemic,13.705444844561663
104,mckoo,mckoos,plur,5,default,3.304347410448827e-05,singular,indefinite,Un,s,[MASK] mckoos,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,10.317686466398278
105,mckoo,mckoos,plur,5,default,5.0773601287801284e-06,plural,indefinite,Unos,s,[MASK] mckoos,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,12.190719091132726
106,mckoo,mckoo##s,plur,5,artificial,3.304347410448827e-05,singular,indefinite,Un,s,[MASK] mckoo##s,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,10.317686466398278
107,mckoo,mckoo##s,plur,5,artificial,5.0773601287801284e-06,plural,indefinite,Unos,s,[MASK] mckoo##s,"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [SEP]",morphemic,12.190719091132726
108,xiao,xiao,sing,2,default,0.004142741672694683,singular,definite,El,s,[MASK] xiao,"[CLS] , [MASK] , x , ##iao , [SEP]",morphemic,5.48639747054759
109,xiao,xiao,sing,2,default,0.0006134641589596868,plural,definite,Los,s,[MASK] xiao,"[CLS] , [MASK] , x , ##iao , [SEP]",morphemic,7.396388716123465
110,xiao,xiaos,plur,3,default,0.0006097693112678826,singular,definite,El,s,[MASK] xiaos,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,7.402429850573718
111,xiao,xiaos,plur,3,default,0.02114841155707836,plural,definite,Los,s,[MASK] xiaos,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,3.856190479994511
112,xiao,xiao##s,plur,3,artificial,0.0006097693112678826,singular,definite,El,s,[MASK] xiao##s,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,7.402429850573718
113,xiao,xiao##s,plur,3,artificial,0.02114841155707836,plural,definite,Los,s,[MASK] xiao##s,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,3.856190479994511
114,xiao,xiao,sing,2,default,0.0018953607650473714,singular,indefinite,Un,s,[MASK] xiao,"[CLS] , [MASK] , x , ##iao , [SEP]",morphemic,6.268346081233507
115,xiao,xiao,sing,2,default,1.0481485333002638e-05,plural,indefinite,Unos,s,[MASK] xiao,"[CLS] , [MASK] , x , ##iao , [SEP]",morphemic,11.465900158865818
116,xiao,xiaos,plur,3,default,8.444375271210447e-05,singular,indefinite,Un,s,[MASK] xiaos,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,9.379424893620852
117,xiao,xiaos,plur,3,default,5.079267066321336e-05,plural,indefinite,Unos,s,[MASK] xiaos,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,9.887758492072152
118,xiao,xiao##s,plur,3,artificial,8.444375271210447e-05,singular,indefinite,Un,s,[MASK] xiao##s,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,9.379424893620852
119,xiao,xiao##s,plur,3,artificial,5.079267066321336e-05,plural,indefinite,Unos,s,[MASK] xiao##s,"[CLS] , [MASK] , x , ##iao , ##s , [SEP]",morphemic,9.887758492072152
120,tro,tro,sing,1,default,0.016427092254161835,singular,definite,El,s,[MASK] tro,"[CLS] , [MASK] , tro , [SEP]",morphemic,4.10882334043094
121,tro,tro,sing,1,default,0.0023317886516451836,plural,definite,Los,s,[MASK] tro,"[CLS] , [MASK] , tro , [SEP]",morphemic,6.06111964425573
122,tro,tros,plur,2,default,0.003167424350976944,singular,definite,El,s,[MASK] tros,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,5.754836528934388
123,tro,tros,plur,2,default,0.04044150933623314,plural,definite,Los,s,[MASK] tros,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,3.207898562671917
124,tro,tro##s,plur,2,artificial,0.003167424350976944,singular,definite,El,s,[MASK] tro##s,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,5.754836528934388
125,tro,tro##s,plur,2,artificial,0.04044150933623314,plural,definite,Los,s,[MASK] tro##s,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,3.207898562671917
126,tro,tro,sing,1,default,0.003370247082784772,singular,indefinite,Un,s,[MASK] tro,"[CLS] , [MASK] , tro , [SEP]",morphemic,5.6927692189717645
127,tro,tro,sing,1,default,4.0056391299003735e-05,plural,indefinite,Unos,s,[MASK] tro,"[CLS] , [MASK] , tro , [SEP]",morphemic,10.125222314185569
128,tro,tros,plur,2,default,0.0005465101567097008,singular,indefinite,Un,s,[MASK] tros,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,7.511957665507204
129,tro,tros,plur,2,default,0.00046223722165450454,plural,indefinite,Unos,s,[MASK] tros,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,7.679432331876855
130,tro,tro##s,plur,2,artificial,0.0005465101567097008,singular,indefinite,Un,s,[MASK] tro##s,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,7.511957665507204
131,tro,tro##s,plur,2,artificial,0.00046223722165450454,plural,indefinite,Unos,s,[MASK] tro##s,"[CLS] , [MASK] , tro , ##s , [SEP]",morphemic,7.679432331876855
132,wuo,wuo,sing,2,default,0.017307303845882416,singular,definite,El,s,[MASK] wuo,"[CLS] , [MASK] , w , ##uo , [SEP]",morphemic,4.056626678951261
133,wuo,wuo,sing,2,default,0.0006518850568681955,plural,definite,Los,s,[MASK] wuo,"[CLS] , [MASK] , w , ##uo , [SEP]",morphemic,7.335642304726024
134,wuo,wuos,plur,3,default,0.003059647511690855,singular,definite,El,s,[MASK] wuos,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,5.789455561910876
135,wuo,wuos,plur,3,default,0.03208563104271889,plural,definite,Los,s,[MASK] wuos,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,3.4393469801308085
136,wuo,wuo##s,plur,3,artificial,0.003059647511690855,singular,definite,El,s,[MASK] wuo##s,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,5.789455561910876
137,wuo,wuo##s,plur,3,artificial,0.03208563104271889,plural,definite,Los,s,[MASK] wuo##s,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,3.4393469801308085
138,wuo,wuo,sing,2,default,0.0023559443652629852,singular,indefinite,Un,s,[MASK] wuo,"[CLS] , [MASK] , w , ##uo , [SEP]",morphemic,6.05081362753656
139,wuo,wuo,sing,2,default,2.242460368506727e-06,plural,indefinite,Unos,s,[MASK] wuo,"[CLS] , [MASK] , w , ##uo , [SEP]",morphemic,13.007936916076327
140,wuo,wuos,plur,3,default,0.0007636082591488957,singular,indefinite,Un,s,[MASK] wuos,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,7.177455650103998
141,wuo,wuos,plur,3,default,0.000129854932310991,plural,indefinite,Unos,s,[MASK] wuos,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,8.94909263589466
142,wuo,wuo##s,plur,3,artificial,0.0007636082591488957,singular,indefinite,Un,s,[MASK] wuo##s,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,7.177455650103998
143,wuo,wuo##s,plur,3,artificial,0.000129854932310991,plural,indefinite,Unos,s,[MASK] wuo##s,"[CLS] , [MASK] , w , ##uo , ##s , [SEP]",morphemic,8.94909263589466
144,dwuo,dwuo,sing,3,default,0.001236473792232573,singular,definite,El,s,[MASK] dwuo,"[CLS] , [MASK] , d , ##w , ##uo , [SEP]",morphemic,6.695491666348674
145,dwuo,dwuo,sing,3,default,8.315721788676456e-05,plural,definite,Los,s,[MASK] dwuo,"[CLS] , [MASK] , d , ##w , ##uo , [SEP]",morphemic,9.394777550479203
146,dwuo,dwuos,plur,4,default,0.0006522450130432844,singular,definite,El,s,[MASK] dwuos,"[CLS] , [MASK] , d , ##w , ##uo , ##s , [SEP]",morphemic,7.335090279751622
147,dwuo,dwuos,plur,4,default,0.0002541157591622323,plural,definite,Los,s,[MASK] dwuos,"[CLS] , [MASK] , d , ##w , ##uo , ##s , [SEP]",morphemic,8.277720650032627
148,dwuo,dwuo##s,plur,4,artificial,0.0006522450130432844,singular,definite,El,s,[MASK] dwuo##s,"[CLS] , [MASK] , d , ##w , ##uo , ##s , [SEP]",morphemic,7.335090279751622
149,dwuo,dwuo##s,plur,4,artificial,0.0002541157591622323,plural,definite,Los,s,[MASK] dwuo##s,"[CLS] , [MASK] , d , ##w , ##uo , ##s , [SEP]",morphemic,8.277720650032627
150,dwuo,dwuo,sing,3,default,4.255633757566102e-05,singular,indefinite,Un,s,[MASK] dwuo,"[CLS] , [MASK] , d , ##w , ##uo , [SEP]",morphemic,10.064681769837128
