,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
27,cálculo,cálculos,plur,1,default,7.23354060028214e-06,plural,plural,grandes,s,Los cálculos [MASK],"[CLS] , Los , cálculos , [MASK] , [SEP]",single-token,11.836781932079614
28,cálculo,cálculo##s,plur,2,artificial,8.597635492435529e-09,singular,singular,grande,s,Los cálculo##s [MASK],"[CLS] , Los , cálculo , ##s , [MASK] , [SEP]",single-token,18.571778614230688
29,cálculo,cálculo##s,plur,2,artificial,3.93356231143116e-06,plural,plural,grandes,s,Los cálculo##s [MASK],"[CLS] , Los , cálculo , ##s , [MASK] , [SEP]",single-token,12.445965102084545
30,empleo,empleo,sing,1,default,2.1693830376534606e-07,singular,singular,grande,s,El empleo [MASK],"[CLS] , El , empleo , [MASK] , [SEP]",single-token,15.343652838276375
31,empleo,empleo,sing,1,default,5.151947313208893e-09,plural,plural,grandes,s,El empleo [MASK],"[CLS] , El , empleo , [MASK] , [SEP]",single-token,19.083891074670078
32,empleo,empleos,plur,1,default,8.095007331121451e-08,singular,singular,grande,s,Los empleos [MASK],"[CLS] , Los , empleos , [MASK] , [SEP]",single-token,16.32943325118742
33,empleo,empleos,plur,1,default,8.074112884060014e-06,plural,plural,grandes,s,Los empleos [MASK],"[CLS] , Los , empleos , [MASK] , [SEP]",single-token,11.726847554449689
34,empleo,empleo##s,plur,2,artificial,1.5361047545070505e-08,singular,singular,grande,s,Los empleo##s [MASK],"[CLS] , Los , empleo , ##s , [MASK] , [SEP]",single-token,17.99143091200351
35,empleo,empleo##s,plur,2,artificial,2.5431734229641734e-06,plural,plural,grandes,s,Los empleo##s [MASK],"[CLS] , Los , empleo , ##s , [MASK] , [SEP]",single-token,12.882097877638705
36,sector,sector,sing,1,default,1.1905323844985105e-05,singular,singular,grande,es,El sector [MASK],"[CLS] , El , sector , [MASK] , [SEP]",single-token,11.338524875960728
37,sector,sector,sing,1,default,2.840766022416119e-08,plural,plural,grandes,es,El sector [MASK],"[CLS] , El , sector , [MASK] , [SEP]",single-token,17.376607001945963
38,sector,sectores,plur,1,default,1.6991451445846906e-07,singular,singular,grande,es,Los sectores [MASK],"[CLS] , Los , sectores , [MASK] , [SEP]",single-token,15.587970382497344
39,sector,sectores,plur,1,default,4.906264803139493e-05,plural,plural,grandes,es,Los sectores [MASK],"[CLS] , Los , sectores , [MASK] , [SEP]",single-token,9.922412545225793
40,sector,sector##es,plur,2,artificial,4.264699171585562e-08,singular,singular,grande,es,Los sector##es [MASK],"[CLS] , Los , sector , ##es , [MASK] , [SEP]",single-token,16.970309099708437
41,sector,sector##es,plur,2,artificial,1.575963688082993e-05,plural,plural,grandes,es,Los sector##es [MASK],"[CLS] , Los , sector , ##es , [MASK] , [SEP]",single-token,11.058058514356455
42,empresario,empresario,sing,1,default,3.712904117492144e-06,singular,singular,grande,s,El empresario [MASK],"[CLS] , El , empresario , [MASK] , [SEP]",single-token,12.503696206562998
43,empresario,empresario,sing,1,default,2.5434882644503887e-08,plural,plural,grandes,s,El empresario [MASK],"[CLS] , El , empresario , [MASK] , [SEP]",single-token,17.487144272619663
44,empresario,empresarios,plur,1,default,7.390541956198149e-09,singular,singular,grande,s,Los empresarios [MASK],"[CLS] , Los , empresarios , [MASK] , [SEP]",single-token,18.72306476824793
45,empresario,empresarios,plur,1,default,2.008168621614459e-06,plural,plural,grandes,s,Los empresarios [MASK],"[CLS] , Los , empresarios , [MASK] , [SEP]",single-token,13.118287384752888
46,empresario,empresario##s,plur,2,artificial,2.0960515101364763e-08,singular,singular,grande,s,Los empresario##s [MASK],"[CLS] , Los , empresario , ##s , [MASK] , [SEP]",single-token,17.68062540234875
47,empresario,empresario##s,plur,2,artificial,5.134957064001355e-06,plural,plural,grandes,s,Los empresario##s [MASK],"[CLS] , Los , empresario , ##s , [MASK] , [SEP]",single-token,12.179439076059536
48,sindicato,sindicato,sing,1,default,3.367281533428468e-05,singular,singular,grande,s,El sindicato [MASK],"[CLS] , El , sindicato , [MASK] , [SEP]",single-token,10.298819712775003
49,sindicato,sindicato,sing,1,default,4.5850828200855176e-07,plural,plural,grandes,s,El sindicato [MASK],"[CLS] , El , sindicato , [MASK] , [SEP]",single-token,14.595287482144652
50,sindicato,sindicatos,plur,1,default,1.2746693300869083e-07,singular,singular,grande,s,Los sindicatos [MASK],"[CLS] , Los , sindicatos , [MASK] , [SEP]",single-token,15.87540885493613
51,sindicato,sindicatos,plur,1,default,6.977665179874748e-05,plural,plural,grandes,s,Los sindicatos [MASK],"[CLS] , Los , sindicatos , [MASK] , [SEP]",single-token,9.570211105604645
52,sindicato,sindicato##s,plur,2,artificial,1.7468613577875658e-07,singular,singular,grande,s,Los sindicato##s [MASK],"[CLS] , Los , sindicato , ##s , [MASK] , [SEP]",single-token,15.560274983122977
53,sindicato,sindicato##s,plur,2,artificial,4.52736385341268e-05,plural,plural,grandes,s,Los sindicato##s [MASK],"[CLS] , Los , sindicato , ##s , [MASK] , [SEP]",single-token,10.002785625676717
54,mes,mes,sing,1,default,8.265149517683312e-06,singular,singular,grande,es,El mes [MASK],"[CLS] , El , mes , [MASK] , [SEP]",single-token,11.703462736391117
55,mes,mes,sing,1,default,3.3586619707648424e-08,plural,plural,grandes,es,El mes [MASK],"[CLS] , El , mes , [MASK] , [SEP]",single-token,17.209138072275735
56,mes,meses,plur,1,default,6.957610025892791e-07,singular,singular,grande,es,Los meses [MASK],"[CLS] , Los , meses , [MASK] , [SEP]",single-token,14.178259622667206
57,mes,meses,plur,1,default,4.381845792522654e-05,plural,plural,grandes,es,Los meses [MASK],"[CLS] , Los , meses , [MASK] , [SEP]",single-token,10.03545541553378
58,mes,mes##es,plur,2,artificial,2.903649090058025e-07,singular,singular,grande,es,Los mes##es [MASK],"[CLS] , Los , mes , ##es , [MASK] , [SEP]",single-token,15.052127398053997
59,mes,mes##es,plur,2,artificial,2.3731712644803338e-05,plural,plural,grandes,es,Los mes##es [MASK],"[CLS] , Los , mes , ##es , [MASK] , [SEP]",single-token,10.64869831798421
60,comarca,comarca,sing,1,default,2.3186865291791037e-05,singular,singular,grande,s,La comarca [MASK],"[CLS] , La , comarca , [MASK] , [SEP]",single-token,10.671924590832027
61,comarca,comarca,sing,1,default,1.0306953868166602e-07,plural,plural,grandes,s,La comarca [MASK],"[CLS] , La , comarca , [MASK] , [SEP]",single-token,16.08786194368471
62,comarca,comarcas,plur,1,default,2.5490367150382554e-08,singular,singular,grande,s,Las comarcas [MASK],"[CLS] , Las , comarcas , [MASK] , [SEP]",single-token,17.48496521495939
63,comarca,comarcas,plur,1,default,9.197634426527657e-06,plural,plural,grandes,s,Las comarcas [MASK],"[CLS] , Las , comarcas , [MASK] , [SEP]",single-token,11.596564234523578
64,comarca,comarca##s,plur,2,artificial,1.429533647012704e-08,singular,singular,grande,s,Las comarca##s [MASK],"[CLS] , Las , comarca , ##s , [MASK] , [SEP]",single-token,18.063332473839694
65,comarca,comarca##s,plur,2,artificial,7.733066013315693e-06,plural,plural,grandes,s,Las comarca##s [MASK],"[CLS] , Las , comarca , ##s , [MASK] , [SEP]",single-token,11.770005135801242
66,provincia,provincia,sing,1,default,1.055002667271765e-05,singular,singular,grande,s,La provincia [MASK],"[CLS] , La , provincia , [MASK] , [SEP]",single-token,11.459382169825712
67,provincia,provincia,sing,1,default,2.8893771286675474e-07,plural,plural,grandes,s,La provincia [MASK],"[CLS] , La , provincia , [MASK] , [SEP]",single-token,15.057054698475747
68,provincia,provincias,plur,1,default,7.810193380919372e-08,singular,singular,grande,s,Las provincias [MASK],"[CLS] , Las , provincias , [MASK] , [SEP]",single-token,16.365251019726212
69,provincia,provincias,plur,1,default,1.700810571492184e-05,plural,plural,grandes,s,Las provincias [MASK],"[CLS] , Las , provincias , [MASK] , [SEP]",single-token,10.981820520784172
70,provincia,provincia##s,plur,2,artificial,7.890373865393485e-08,singular,singular,grande,s,Las provincia##s [MASK],"[CLS] , Las , provincia , ##s , [MASK] , [SEP]",single-token,16.3550372255032
71,provincia,provincia##s,plur,2,artificial,3.068874866585247e-05,plural,plural,grandes,s,Las provincia##s [MASK],"[CLS] , Las , provincia , ##s , [MASK] , [SEP]",single-token,10.391614463515058
72,extranjero,extranjero,sing,1,default,1.3545036381401587e-05,singular,singular,grande,s,El extranjero [MASK],"[CLS] , El , extranjero , [MASK] , [SEP]",single-token,11.209490396465405
73,extranjero,extranjero,sing,1,default,2.770969160792447e-07,plural,plural,grandes,s,El extranjero [MASK],"[CLS] , El , extranjero , [MASK] , [SEP]",single-token,15.098898514409548
74,extranjero,extranjeros,plur,1,default,3.6702939354427144e-08,singular,singular,grande,s,Los extranjeros [MASK],"[CLS] , Los , extranjeros , [MASK] , [SEP]",single-token,17.120408993691747
75,extranjero,extranjeros,plur,1,default,6.149547061795602e-06,plural,plural,grandes,s,Los extranjeros [MASK],"[CLS] , Los , extranjeros , [MASK] , [SEP]",single-token,11.99913212734655
76,extranjero,extranjero##s,plur,2,artificial,1.0059254407224216e-07,singular,singular,grande,s,Los extranjero##s [MASK],"[CLS] , Los , extranjero , ##s , [MASK] , [SEP]",single-token,16.112187696617433
77,extranjero,extranjero##s,plur,2,artificial,1.3589393347501755e-05,plural,plural,grandes,s,Los extranjero##s [MASK],"[CLS] , Los , extranjero , ##s , [MASK] , [SEP]",single-token,11.206220970422194
78,persona,persona,sing,1,default,2.979570308525581e-05,singular,singular,grande,s,La persona [MASK],"[CLS] , La , persona , [MASK] , [SEP]",single-token,10.421146366619487
79,persona,persona,sing,1,default,2.554499722862147e-08,plural,plural,grandes,s,La persona [MASK],"[CLS] , La , persona , [MASK] , [SEP]",single-token,17.482824342653714
80,persona,personas,plur,1,default,7.079862029968353e-08,singular,singular,grande,s,Las personas [MASK],"[CLS] , Las , personas , [MASK] , [SEP]",single-token,16.463426323729223
81,persona,personas,plur,1,default,2.7131891329190694e-05,plural,plural,grandes,s,Las personas [MASK],"[CLS] , Las , personas , [MASK] , [SEP]",single-token,10.514800720151962
82,persona,persona##s,plur,2,artificial,4.48523778118215e-08,singular,singular,grande,s,Las persona##s [MASK],"[CLS] , Las , persona , ##s , [MASK] , [SEP]",single-token,16.91988923286097
83,persona,persona##s,plur,2,artificial,1.318760132562602e-05,plural,plural,grandes,s,Las persona##s [MASK],"[CLS] , Las , persona , ##s , [MASK] , [SEP]",single-token,11.236233463297713
84,accidente,accidente,sing,1,default,1.7092059351853095e-05,singular,singular,grande,s,El accidente [MASK],"[CLS] , El , accidente , [MASK] , [SEP]",single-token,10.976896567695364
85,accidente,accidente,sing,1,default,5.73119720570503e-08,plural,plural,grandes,s,El accidente [MASK],"[CLS] , El , accidente , [MASK] , [SEP]",single-token,16.674756298626676
86,accidente,accidentes,plur,1,default,3.042217500137667e-08,singular,singular,grande,s,Los accidentes [MASK],"[CLS] , Los , accidentes , [MASK] , [SEP]",single-token,17.308094053612137
87,accidente,accidentes,plur,1,default,6.866114290460246e-06,plural,plural,grandes,s,Los accidentes [MASK],"[CLS] , Los , accidentes , [MASK] , [SEP]",single-token,11.888912217209429
88,accidente,accidente##s,plur,2,artificial,8.191479139441071e-08,singular,singular,grande,s,Los accidente##s [MASK],"[CLS] , Los , accidente , ##s , [MASK] , [SEP]",single-token,16.317586259287808
89,accidente,accidente##s,plur,2,artificial,2.0166313333902508e-05,plural,plural,grandes,s,Los accidente##s [MASK],"[CLS] , Los , accidente , ##s , [MASK] , [SEP]",single-token,10.81149700238201
90,riesgo,riesgo,sing,1,default,6.4345417740696575e-06,singular,singular,grande,s,El riesgo [MASK],"[CLS] , El , riesgo , [MASK] , [SEP]",single-token,11.953829927832405
91,riesgo,riesgo,sing,1,default,2.0405009237833838e-08,plural,plural,grandes,s,El riesgo [MASK],"[CLS] , El , riesgo , [MASK] , [SEP]",single-token,17.707485415364715
92,riesgo,riesgos,plur,1,default,2.5246428947411914e-08,singular,singular,grande,s,Los riesgos [MASK],"[CLS] , Los , riesgos , [MASK] , [SEP]",single-token,17.49458111905217
93,riesgo,riesgos,plur,1,default,1.106486888602376e-05,plural,plural,grandes,s,Los riesgos [MASK],"[CLS] , Los , riesgos , [MASK] , [SEP]",single-token,11.411735433964475
94,riesgo,riesgo##s,plur,2,artificial,1.6802989222242104e-08,singular,singular,grande,s,Los riesgo##s [MASK],"[CLS] , Los , riesgo , ##s , [MASK] , [SEP]",single-token,17.90170903646948
95,riesgo,riesgo##s,plur,2,artificial,6.2922490542405285e-06,plural,plural,grandes,s,Los riesgo##s [MASK],"[CLS] , Los , riesgo , ##s , [MASK] , [SEP]",single-token,11.976191990868761
96,empresa,empresa,sing,1,default,2.959399125757045e-06,singular,singular,grande,s,La empresa [MASK],"[CLS] , La , empresa , [MASK] , [SEP]",single-token,12.730524308290251
97,empresa,empresa,sing,1,default,9.26631287256896e-08,plural,plural,grandes,s,La empresa [MASK],"[CLS] , La , empresa , [MASK] , [SEP]",single-token,16.194295191871905
98,empresa,empresas,plur,1,default,4.4251844855125455e-08,singular,singular,grande,s,Las empresas [MASK],"[CLS] , Las , empresas , [MASK] , [SEP]",single-token,16.933368774720293
99,empresa,empresas,plur,1,default,1.109748973249225e-05,plural,plural,grandes,s,Las empresas [MASK],"[CLS] , Las , empresas , [MASK] , [SEP]",single-token,11.408791625447728
100,empresa,empresa##s,plur,2,artificial,2.452032674682414e-07,singular,singular,grande,s,Las empresa##s [MASK],"[CLS] , Las , empresa , ##s , [MASK] , [SEP]",single-token,15.22117830724622
101,empresa,empresa##s,plur,2,artificial,4.971159069100395e-05,plural,plural,grandes,s,Las empresa##s [MASK],"[CLS] , Las , empresa , ##s , [MASK] , [SEP]",single-token,9.909272438952968
102,cambio,cambio,sing,1,default,5.486531154019758e-05,singular,singular,grande,s,El cambio [MASK],"[CLS] , El , cambio , [MASK] , [SEP]",single-token,9.810629257232748
103,cambio,cambio,sing,1,default,2.572179198523372e-07,plural,plural,grandes,s,El cambio [MASK],"[CLS] , El , cambio , [MASK] , [SEP]",single-token,15.173342174178192
104,cambio,cambios,plur,1,default,3.707620805926126e-07,singular,singular,grande,s,Los cambios [MASK],"[CLS] , Los , cambios , [MASK] , [SEP]",single-token,14.807705272257975
105,cambio,cambios,plur,1,default,0.0003267482970841229,plural,plural,grandes,s,Los cambios [MASK],"[CLS] , Los , cambios , [MASK] , [SEP]",single-token,8.026320417151801
106,cambio,cambio##s,plur,2,artificial,2.2560196555332368e-07,singular,singular,grande,s,Los cambio##s [MASK],"[CLS] , Los , cambio , ##s , [MASK] , [SEP]",single-token,15.304493604801403
107,cambio,cambio##s,plur,2,artificial,0.00012330290337558836,plural,plural,grandes,s,Los cambio##s [MASK],"[CLS] , Los , cambio , ##s , [MASK] , [SEP]",single-token,9.000866600823938
108,premio,premio,sing,1,default,1.1028411790903192e-05,singular,singular,grande,s,El premio [MASK],"[CLS] , El , premio , [MASK] , [SEP]",single-token,11.415035725011723
109,premio,premio,sing,1,default,2.0757225627221487e-07,plural,plural,grandes,s,El premio [MASK],"[CLS] , El , premio , [MASK] , [SEP]",single-token,15.387786334892589
110,premio,premios,plur,1,default,9.072468287740776e-08,singular,singular,grande,s,Los premios [MASK],"[CLS] , Los , premios , [MASK] , [SEP]",single-token,16.21543637928014
111,premio,premios,plur,1,default,7.889980042818934e-05,plural,plural,grandes,s,Los premios [MASK],"[CLS] , Los , premios , [MASK] , [SEP]",single-token,9.447331859542903
112,premio,premio##s,plur,2,artificial,7.479399499743522e-08,singular,singular,grande,s,Los premio##s [MASK],"[CLS] , Los , premio , ##s , [MASK] , [SEP]",single-token,16.408528235971605
113,premio,premio##s,plur,2,artificial,4.823519702767953e-05,plural,plural,grandes,s,Los premio##s [MASK],"[CLS] , Los , premio , ##s , [MASK] , [SEP]",single-token,9.939421574605007
114,proyecto,proyecto,sing,1,default,4.178051312919706e-06,singular,singular,grande,s,El proyecto [MASK],"[CLS] , El , proyecto , [MASK] , [SEP]",single-token,12.385665613210799
115,proyecto,proyecto,sing,1,default,1.3165301737672053e-08,plural,plural,grandes,s,El proyecto [MASK],"[CLS] , El , proyecto , [MASK] , [SEP]",single-token,18.145681124574345
116,proyecto,proyectos,plur,1,default,1.497819113183141e-08,singular,singular,grande,s,Los proyectos [MASK],"[CLS] , Los , proyectos , [MASK] , [SEP]",single-token,18.016670618362664
117,proyecto,proyectos,plur,1,default,2.0683462935267016e-05,plural,plural,grandes,s,Los proyectos [MASK],"[CLS] , Los , proyectos , [MASK] , [SEP]",single-token,10.786176068993324
118,proyecto,proyecto##s,plur,2,artificial,7.4029826713228886e-09,singular,singular,grande,s,Los proyecto##s [MASK],"[CLS] , Los , proyecto , ##s , [MASK] , [SEP]",single-token,18.721382854252354
119,proyecto,proyecto##s,plur,2,artificial,1.0091873264173046e-05,plural,plural,grandes,s,Los proyecto##s [MASK],"[CLS] , Los , proyecto , ##s , [MASK] , [SEP]",single-token,11.503780085312963
120,abogado,abogado,sing,1,default,1.6342056596840848e-06,singular,singular,grande,s,El abogado [MASK],"[CLS] , El , abogado , [MASK] , [SEP]",single-token,13.324353706726752
121,abogado,abogado,sing,1,default,2.2608347194363887e-08,plural,plural,grandes,s,El abogado [MASK],"[CLS] , El , abogado , [MASK] , [SEP]",single-token,17.604946653975844
122,abogado,abogados,plur,1,default,4.373646689259658e-08,singular,singular,grande,s,Los abogados [MASK],"[CLS] , Los , abogados , [MASK] , [SEP]",single-token,16.945083600163834
123,abogado,abogados,plur,1,default,1.87239347724244e-05,plural,plural,grandes,s,Los abogados [MASK],"[CLS] , Los , abogados , [MASK] , [SEP]",single-token,10.88570791816719
124,abogado,abogado##s,plur,2,artificial,5.0798053763401185e-08,singular,singular,grande,s,Los abogado##s [MASK],"[CLS] , Los , abogado , ##s , [MASK] , [SEP]",single-token,16.79540779483996
125,abogado,abogado##s,plur,2,artificial,3.99615200876724e-05,plural,plural,grandes,s,Los abogado##s [MASK],"[CLS] , Los , abogado , ##s , [MASK] , [SEP]",single-token,10.12759356467539
126,gobierno,gobierno,sing,1,default,6.363954071275657e-06,singular,singular,grande,s,El gobierno [MASK],"[CLS] , El , gobierno , [MASK] , [SEP]",single-token,11.964860664473347
127,gobierno,gobierno,sing,1,default,4.8357094328821404e-08,plural,plural,grandes,s,El gobierno [MASK],"[CLS] , El , gobierno , [MASK] , [SEP]",single-token,16.844652897189782
128,gobierno,gobiernos,plur,1,default,8.38958982285476e-08,singular,singular,grande,s,Los gobiernos [MASK],"[CLS] , Los , gobiernos , [MASK] , [SEP]",single-token,16.293689113481843
129,gobierno,gobiernos,plur,1,default,0.00011529884795891121,plural,plural,grandes,s,Los gobiernos [MASK],"[CLS] , Los , gobiernos , [MASK] , [SEP]",single-token,9.067983122422515
130,gobierno,gobierno##s,plur,2,artificial,2.0146281087818352e-07,singular,singular,grande,s,Los gobierno##s [MASK],"[CLS] , Los , gobierno , ##s , [MASK] , [SEP]",single-token,15.417661033991818
131,gobierno,gobierno##s,plur,2,artificial,0.00012245347897987813,plural,plural,grandes,s,Los gobierno##s [MASK],"[CLS] , Los , gobierno , ##s , [MASK] , [SEP]",single-token,9.007779363537452
132,estado,estado,sing,1,default,6.598054460482672e-05,singular,singular,grande,s,El estado [MASK],"[CLS] , El , estado , [MASK] , [SEP]",single-token,9.626150638108381
133,estado,estado,sing,1,default,8.893483141036995e-07,plural,plural,grandes,s,El estado [MASK],"[CLS] , El , estado , [MASK] , [SEP]",single-token,13.93277687377669
134,estado,estados,plur,1,default,5.478626121657726e-07,singular,singular,grande,s,Los estados [MASK],"[CLS] , Los , estados , [MASK] , [SEP]",single-token,14.417241289157523
135,estado,estados,plur,1,default,0.00030197834712453187,plural,plural,grandes,s,Los estados [MASK],"[CLS] , Los , estados , [MASK] , [SEP]",single-token,8.105155241422988
136,estado,estado##s,plur,2,artificial,6.973400701326682e-08,singular,singular,grande,s,Los estado##s [MASK],"[CLS] , Los , estado , ##s , [MASK] , [SEP]",single-token,16.478577732668313
137,estado,estado##s,plur,2,artificial,4.8059231630759314e-05,plural,plural,grandes,s,Los estado##s [MASK],"[CLS] , Los , estado , ##s , [MASK] , [SEP]",single-token,9.943076315491636
138,propuesta,propuesta,sing,1,default,1.9052424704568693e-06,singular,singular,grande,s,La propuesta [MASK],"[CLS] , La , propuesta , [MASK] , [SEP]",single-token,13.170901276405438
139,propuesta,propuesta,sing,1,default,1.885019251801623e-09,plural,plural,grandes,s,La propuesta [MASK],"[CLS] , La , propuesta , [MASK] , [SEP]",single-token,20.08932780294123
140,propuesta,propuestas,plur,1,default,2.6922080120783676e-09,singular,singular,grande,s,Las propuestas [MASK],"[CLS] , Las , propuestas , [MASK] , [SEP]",single-token,19.73290415768912
141,propuesta,propuestas,plur,1,default,1.3205806226324057e-06,plural,plural,grandes,s,Las propuestas [MASK],"[CLS] , Las , propuestas , [MASK] , [SEP]",single-token,13.537439052447912
142,propuesta,propuesta##s,plur,2,artificial,4.118914542772245e-09,singular,singular,grande,s,Las propuesta##s [MASK],"[CLS] , Las , propuesta , ##s , [MASK] , [SEP]",single-token,19.307676168788962
143,propuesta,propuesta##s,plur,2,artificial,3.3760170481400564e-06,plural,plural,grandes,s,Las propuesta##s [MASK],"[CLS] , Las , propuesta , ##s , [MASK] , [SEP]",single-token,12.598813931438794
144,compañía,compañía,sing,1,default,1.1096947673649993e-05,singular,singular,grande,s,La compañía [MASK],"[CLS] , La , compañía , [MASK] , [SEP]",single-token,11.408840471816973
145,compañía,compañía,sing,1,default,6.740199864907481e-07,plural,plural,grandes,s,La compañía [MASK],"[CLS] , La , compañía , [MASK] , [SEP]",single-token,14.210006072926658
146,compañía,compañías,plur,1,default,5.559709279623348e-07,singular,singular,grande,s,Las compañías [MASK],"[CLS] , Las , compañías , [MASK] , [SEP]",single-token,14.402549831900412
147,compañía,compañías,plur,1,default,0.000402684323489666,plural,plural,grandes,s,Las compañías [MASK],"[CLS] , Las , compañías , [MASK] , [SEP]",single-token,7.817357619373003
148,compañía,compañía##s,plur,2,artificial,1.934069814524264e-06,singular,singular,grande,s,Las compañía##s [MASK],"[CLS] , Las , compañía , ##s , [MASK] , [SEP]",single-token,13.155884063071644
149,compañía,compañía##s,plur,2,artificial,0.00041043266537599266,plural,plural,grandes,s,Las compañía##s [MASK],"[CLS] , Las , compañía , ##s , [MASK] , [SEP]",single-token,7.7982986732790645
150,sistema,sistema,sing,1,default,1.366465676255757e-05,singular,singular,grande,s,El sistema [MASK],"[CLS] , El , sistema , [MASK] , [SEP]",single-token,11.200697856897687
151,sistema,sistema,sing,1,default,4.6273780185401847e-07,plural,plural,grandes,s,El sistema [MASK],"[CLS] , El , sistema , [MASK] , [SEP]",single-token,14.586105245961214
