,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal
12,mio,mio,sing,1,default,0.005197150632739067,singular,definite,El,s,[MASK] mio,"[CLS] , [MASK] , mio , [SEP]",morphemic,5.259644758819581
13,mio,mio,sing,1,default,0.00021018592815380543,plural,definite,Los,s,[MASK] mio,"[CLS] , [MASK] , mio , [SEP]",morphemic,8.46751804679657
14,mio,mios,plur,2,default,0.00013377686263993382,singular,definite,El,s,[MASK] mios,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,8.919337350186517
15,mio,mios,plur,2,default,0.06868387013673782,plural,definite,Los,s,[MASK] mios,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,2.678240894267651
16,mio,mio##s,plur,2,artificial,0.00013377686263993382,singular,definite,El,s,[MASK] mio##s,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,8.919337350186517
17,mio,mio##s,plur,2,artificial,0.06868387013673782,plural,definite,Los,s,[MASK] mio##s,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,2.678240894267651
18,mio,mio,sing,1,default,0.0002717398456297815,singular,indefinite,Un,s,[MASK] mio,"[CLS] , [MASK] , mio , [SEP]",morphemic,8.210665399248844
19,mio,mio,sing,1,default,1.3339649740373716e-06,plural,indefinite,Unos,s,[MASK] mio,"[CLS] , [MASK] , mio , [SEP]",morphemic,13.527354867159346
20,mio,mios,plur,2,default,1.465771310904529e-05,singular,indefinite,Un,s,[MASK] mios,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,11.130543868964525
21,mio,mios,plur,2,default,0.0005423393449746072,plural,indefinite,Unos,s,[MASK] mios,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,7.519618654702918
22,mio,mio##s,plur,2,artificial,1.465771310904529e-05,singular,indefinite,Un,s,[MASK] mio##s,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,11.130543868964525
23,mio,mio##s,plur,2,artificial,0.0005423393449746072,plural,indefinite,Unos,s,[MASK] mio##s,"[CLS] , [MASK] , mio , ##s , [SEP]",morphemic,7.519618654702918
24,srua,srua,sing,2,default,0.0755198523402214,singular,definite,La,s,[MASK] srua,"[CLS] , [MASK] , sr , ##ua , [SEP]",morphemic,2.583359712387516
25,srua,srua,sing,2,default,0.0008409564034081995,plural,definite,Las,s,[MASK] srua,"[CLS] , [MASK] , sr , ##ua , [SEP]",morphemic,7.080970738326452
26,srua,sruas,plur,3,default,0.0011689686216413975,singular,definite,La,s,[MASK] sruas,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,6.751633438904301
27,srua,sruas,plur,3,default,0.031176406890153885,plural,definite,Las,s,[MASK] sruas,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,3.4680936596402803
28,srua,srua##s,plur,3,artificial,0.0011689686216413975,singular,definite,La,s,[MASK] srua##s,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,6.751633438904301
29,srua,srua##s,plur,3,artificial,0.031176406890153885,plural,definite,Las,s,[MASK] srua##s,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,3.4680936596402803
30,srua,srua,sing,2,default,0.004199452232569456,singular,indefinite,Una,s,[MASK] srua,"[CLS] , [MASK] , sr , ##ua , [SEP]",morphemic,5.472801183015145
31,srua,srua,sing,2,default,1.3977629350847565e-05,plural,indefinite,Unas,s,[MASK] srua,"[CLS] , [MASK] , sr , ##ua , [SEP]",morphemic,11.178052409869323
32,srua,sruas,plur,3,default,9.604318620404229e-05,singular,indefinite,Una,s,[MASK] sruas,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,9.250712611359337
33,srua,sruas,plur,3,default,0.00016093127487692982,plural,indefinite,Unas,s,[MASK] sruas,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,8.734533148230682
34,srua,srua##s,plur,3,artificial,9.604318620404229e-05,singular,indefinite,Una,s,[MASK] srua##s,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,9.250712611359337
35,srua,srua##s,plur,3,artificial,0.00016093127487692982,plural,indefinite,Unas,s,[MASK] srua##s,"[CLS] , [MASK] , sr , ##ua , ##s , [SEP]",morphemic,8.734533148230682
36,qaa,qaa,sing,2,default,0.0006855060928501189,singular,definite,La,s,[MASK] qaa,"[CLS] , [MASK] , q , ##aa , [SEP]",morphemic,7.285353170817424
37,qaa,qaa,sing,2,default,9.305108505941462e-06,plural,definite,Las,s,[MASK] qaa,"[CLS] , [MASK] , q , ##aa , [SEP]",morphemic,11.58494700690189
38,qaa,qaas,plur,3,default,0.00023808435071259737,singular,definite,La,s,[MASK] qaas,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,8.342885532324063
39,qaa,qaas,plur,3,default,0.0014915658393874764,plural,definite,Las,s,[MASK] qaas,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,6.507928811914705
40,qaa,qaa##s,plur,3,artificial,0.00023808435071259737,singular,definite,La,s,[MASK] qaa##s,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,8.342885532324063
41,qaa,qaa##s,plur,3,artificial,0.0014915658393874764,plural,definite,Las,s,[MASK] qaa##s,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,6.507928811914705
42,qaa,qaa,sing,2,default,7.950087456265464e-05,singular,indefinite,Una,s,[MASK] qaa,"[CLS] , [MASK] , q , ##aa , [SEP]",morphemic,9.439742535576388
43,qaa,qaa,sing,2,default,9.9534963737824e-07,plural,indefinite,Unas,s,[MASK] qaa,"[CLS] , [MASK] , q , ##aa , [SEP]",morphemic,13.820171767162364
44,qaa,qaas,plur,3,default,2.073611358355265e-05,singular,indefinite,Una,s,[MASK] qaas,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,10.783633760207529
45,qaa,qaas,plur,3,default,1.606097248441074e-05,plural,indefinite,Unas,s,[MASK] qaas,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,11.039118298077762
46,qaa,qaa##s,plur,3,artificial,2.073611358355265e-05,singular,indefinite,Una,s,[MASK] qaa##s,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,10.783633760207529
47,qaa,qaa##s,plur,3,artificial,1.606097248441074e-05,plural,indefinite,Unas,s,[MASK] qaa##s,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,11.039118298077762
48,gnio,gnio,sing,2,default,0.024648234248161316,singular,definite,El,s,[MASK] gnio,"[CLS] , [MASK] , g , ##nio , [SEP]",morphemic,3.703050013993831
49,gnio,gnio,sing,2,default,0.0003709097800310701,plural,definite,Los,s,[MASK] gnio,"[CLS] , [MASK] , g , ##nio , [SEP]",morphemic,7.899551705439259
50,gnio,gnios,plur,3,default,0.000341015838785097,singular,definite,El,s,[MASK] gnios,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,7.983581633709297
51,gnio,gnios,plur,3,default,0.041271623224020004,plural,definite,Los,s,[MASK] gnios,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,3.1875801041757597
52,gnio,gnio##s,plur,3,artificial,0.000341015838785097,singular,definite,El,s,[MASK] gnio##s,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,7.983581633709297
53,gnio,gnio##s,plur,3,artificial,0.041271623224020004,plural,definite,Los,s,[MASK] gnio##s,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,3.1875801041757597
54,gnio,gnio,sing,2,default,0.0038678888231515884,singular,indefinite,Un,s,[MASK] gnio,"[CLS] , [MASK] , g , ##nio , [SEP]",morphemic,5.555046444526096
55,gnio,gnio,sing,2,default,5.633428827422904e-06,plural,indefinite,Unos,s,[MASK] gnio,"[CLS] , [MASK] , g , ##nio , [SEP]",morphemic,12.086792273233499
56,gnio,gnios,plur,3,default,0.00018757759244181216,singular,indefinite,Un,s,[MASK] gnios,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,8.581317971799988
57,gnio,gnios,plur,3,default,0.0002068802568828687,plural,indefinite,Unos,s,[MASK] gnios,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,8.483370401241629
58,gnio,gnio##s,plur,3,artificial,0.00018757759244181216,singular,indefinite,Un,s,[MASK] gnio##s,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,8.581317971799988
59,gnio,gnio##s,plur,3,artificial,0.0002068802568828687,plural,indefinite,Unos,s,[MASK] gnio##s,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,8.483370401241629
60,sqaa,sqaa,sing,3,default,0.0008402249077335,singular,definite,La,s,[MASK] sqaa,"[CLS] , [MASK] , s , ##q , ##aa , [SEP]",morphemic,7.081840954663041
61,sqaa,sqaa,sing,3,default,3.991256562585477e-06,plural,definite,Las,s,[MASK] sqaa,"[CLS] , [MASK] , s , ##q , ##aa , [SEP]",morphemic,12.43140444867562
62,sqaa,sqaas,plur,4,default,2.4554325136705302e-05,singular,definite,La,s,[MASK] sqaas,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,10.614622542593153
63,sqaa,sqaas,plur,4,default,8.807652193354443e-05,plural,definite,Las,s,[MASK] sqaas,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,9.33730455391415
64,sqaa,sqaa##s,plur,4,artificial,2.4554325136705302e-05,singular,definite,La,s,[MASK] sqaa##s,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,10.614622542593153
65,sqaa,sqaa##s,plur,4,artificial,8.807652193354443e-05,plural,definite,Las,s,[MASK] sqaa##s,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,9.33730455391415
66,sqaa,sqaa,sing,3,default,7.919924246380106e-05,singular,indefinite,Una,s,[MASK] sqaa,"[CLS] , [MASK] , s , ##q , ##aa , [SEP]",morphemic,9.443543824040635
67,sqaa,sqaa,sing,3,default,2.5266660941269947e-07,plural,indefinite,Unas,s,[MASK] sqaa,"[CLS] , [MASK] , s , ##q , ##aa , [SEP]",morphemic,15.19119496657099
68,sqaa,sqaas,plur,4,default,2.3068137124937493e-06,singular,indefinite,Una,s,[MASK] sqaas,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,12.979643330843704
69,sqaa,sqaas,plur,4,default,2.191975596588236e-07,plural,indefinite,Unas,s,[MASK] sqaas,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,15.333292414877846
70,sqaa,sqaa##s,plur,4,artificial,2.3068137124937493e-06,singular,indefinite,Una,s,[MASK] sqaa##s,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,12.979643330843704
71,sqaa,sqaa##s,plur,4,artificial,2.191975596588236e-07,plural,indefinite,Unas,s,[MASK] sqaa##s,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,15.333292414877846
72,dynoa,dynoa,sing,3,default,0.00918225385248661,singular,definite,La,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,4.69048258678421
73,dynoa,dynoa,sing,3,default,0.00035076160565949976,plural,definite,Las,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,7.955403751405084
74,dynoa,dynoas,plur,4,default,0.0004305026086512953,singular,definite,La,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,7.750557174529957
75,dynoa,dynoas,plur,4,default,0.0021734656766057014,plural,definite,Las,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,6.131432299421931
76,dynoa,dynoa##s,plur,4,artificial,0.0004305026086512953,singular,definite,La,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,7.750557174529957
77,dynoa,dynoa##s,plur,4,artificial,0.0021734656766057014,plural,definite,Las,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,6.131432299421931
78,dynoa,dynoa,sing,3,default,0.0007597595686092973,singular,indefinite,Una,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,7.182508531828389
79,dynoa,dynoa,sing,3,default,7.5340540206525475e-06,plural,indefinite,Unas,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,11.796077278471584
80,dynoa,dynoas,plur,4,default,6.501861935248598e-05,singular,indefinite,Una,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,9.640836877511349
81,dynoa,dynoas,plur,4,default,4.1341631003888324e-05,plural,indefinite,Unas,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,10.093640551080878
82,dynoa,dynoa##s,plur,4,artificial,6.501861935248598e-05,singular,indefinite,Una,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,9.640836877511349
83,dynoa,dynoa##s,plur,4,artificial,4.1341631003888324e-05,plural,indefinite,Unas,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,10.093640551080878
84,mcoa,mcoa,sing,2,default,0.003489723661914468,singular,definite,La,s,[MASK] mcoa,"[CLS] , [MASK] , m , ##coa , [SEP]",morphemic,5.657932725869902
85,mcoa,mcoa,sing,2,default,0.00011509581963764504,plural,definite,Las,s,[MASK] mcoa,"[CLS] , [MASK] , m , ##coa , [SEP]",morphemic,9.069745562290919
86,mcoa,mcoas,plur,3,default,0.0004368946247268468,singular,definite,La,s,[MASK] mcoas,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,7.735818525294181
87,mcoa,mcoas,plur,3,default,0.0009631887078285217,plural,definite,Las,s,[MASK] mcoas,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,6.945261207078397
88,mcoa,mcoa##s,plur,3,artificial,0.0004368946247268468,singular,definite,La,s,[MASK] mcoa##s,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,7.735818525294181
89,mcoa,mcoa##s,plur,3,artificial,0.0009631887078285217,plural,definite,Las,s,[MASK] mcoa##s,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,6.945261207078397
90,mcoa,mcoa,sing,2,default,0.0001556558272568509,singular,indefinite,Una,s,[MASK] mcoa,"[CLS] , [MASK] , m , ##coa , [SEP]",morphemic,8.76786322357089
91,mcoa,mcoa,sing,2,default,2.818265784299001e-06,plural,indefinite,Unas,s,[MASK] mcoa,"[CLS] , [MASK] , m , ##coa , [SEP]",morphemic,12.779388832292666
92,mcoa,mcoas,plur,3,default,4.226396049489267e-05,singular,indefinite,Una,s,[MASK] mcoas,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,10.071575832825092
93,mcoa,mcoas,plur,3,default,2.293107900186442e-05,plural,indefinite,Unas,s,[MASK] mcoas,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,10.68301740586209
94,mcoa,mcoa##s,plur,3,artificial,4.226396049489267e-05,singular,indefinite,Una,s,[MASK] mcoa##s,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,10.071575832825092
95,mcoa,mcoa##s,plur,3,artificial,2.293107900186442e-05,plural,indefinite,Unas,s,[MASK] mcoa##s,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,10.68301740586209
96,skoo,skoo,sing,3,default,0.0012625001836568117,singular,definite,El,s,[MASK] skoo,"[CLS] , [MASK] , s , ##k , ##oo , [SEP]",morphemic,6.674661251344028
97,skoo,skoo,sing,3,default,0.00016284696175716817,plural,definite,Los,s,[MASK] skoo,"[CLS] , [MASK] , s , ##k , ##oo , [SEP]",morphemic,8.722699683111383
98,skoo,skoos,plur,4,default,0.0004995406488887966,singular,definite,El,s,[MASK] skoos,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,7.60182158403002
99,skoo,skoos,plur,4,default,0.00213175849057734,plural,definite,Los,s,[MASK] skoos,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,6.1508080574358495
100,skoo,skoo##s,plur,4,artificial,0.0004995406488887966,singular,definite,El,s,[MASK] skoo##s,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,7.60182158403002
101,skoo,skoo##s,plur,4,artificial,0.00213175849057734,plural,definite,Los,s,[MASK] skoo##s,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,6.1508080574358495
102,skoo,skoo,sing,3,default,0.0005951895727775991,singular,indefinite,Un,s,[MASK] skoo,"[CLS] , [MASK] , s , ##k , ##oo , [SEP]",morphemic,7.426630593453689
103,skoo,skoo,sing,3,default,7.37698292141431e-06,plural,indefinite,Unos,s,[MASK] skoo,"[CLS] , [MASK] , s , ##k , ##oo , [SEP]",morphemic,11.817145821177395
104,skoo,skoos,plur,4,default,0.00019644749409053475,singular,indefinite,Un,s,[MASK] skoos,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,8.535115368006881
105,skoo,skoos,plur,4,default,2.0931458493578248e-05,plural,indefinite,Unos,s,[MASK] skoos,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,10.774257339577865
106,skoo,skoo##s,plur,4,artificial,0.00019644749409053475,singular,indefinite,Un,s,[MASK] skoo##s,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,8.535115368006881
107,skoo,skoo##s,plur,4,artificial,2.0931458493578248e-05,plural,indefinite,Unos,s,[MASK] skoo##s,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,10.774257339577865
108,dwoo,dwoo,sing,3,default,0.0017535724909976125,singular,definite,El,s,[MASK] dwoo,"[CLS] , [MASK] , d , ##w , ##oo , [SEP]",morphemic,6.34610014849283
109,dwoo,dwoo,sing,3,default,0.0001515665207989514,plural,definite,Los,s,[MASK] dwoo,"[CLS] , [MASK] , d , ##w , ##oo , [SEP]",morphemic,8.794485948201586
110,dwoo,dwoos,plur,4,default,0.0009149105753749609,singular,definite,El,s,[MASK] dwoos,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,6.996684229295463
111,dwoo,dwoos,plur,4,default,0.0005287504754960537,plural,definite,Los,s,[MASK] dwoos,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,7.544993928320874
112,dwoo,dwoo##s,plur,4,artificial,0.0009149105753749609,singular,definite,El,s,[MASK] dwoo##s,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,6.996684229295463
113,dwoo,dwoo##s,plur,4,artificial,0.0005287504754960537,plural,definite,Los,s,[MASK] dwoo##s,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,7.544993928320874
114,dwoo,dwoo,sing,3,default,6.872666563140228e-05,singular,indefinite,Un,s,[MASK] dwoo,"[CLS] , [MASK] , d , ##w , ##oo , [SEP]",morphemic,9.585373288027649
115,dwoo,dwoo,sing,3,default,4.355499640951166e-06,plural,indefinite,Unos,s,[MASK] dwoo,"[CLS] , [MASK] , d , ##w , ##oo , [SEP]",morphemic,12.3440712261232
116,dwoo,dwoos,plur,4,default,2.814393701555673e-05,singular,indefinite,Un,s,[MASK] dwoos,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,10.478178607906598
117,dwoo,dwoos,plur,4,default,7.47091144148726e-06,plural,indefinite,Unos,s,[MASK] dwoos,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,11.804493552676622
118,dwoo,dwoo##s,plur,4,artificial,2.814393701555673e-05,singular,indefinite,Un,s,[MASK] dwoo##s,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,10.478178607906598
119,dwoo,dwoo##s,plur,4,artificial,7.47091144148726e-06,plural,indefinite,Unos,s,[MASK] dwoo##s,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,11.804493552676622
120,syniao,syniao,sing,3,default,0.014030923135578632,singular,definite,El,s,[MASK] syniao,"[CLS] , [MASK] , s , ##yn , ##iao , [SEP]",morphemic,4.266491589770827
121,syniao,syniao,sing,3,default,0.00042848862358368933,plural,definite,Los,s,[MASK] syniao,"[CLS] , [MASK] , s , ##yn , ##iao , [SEP]",morphemic,7.755246369675172
122,syniao,syniaos,plur,4,default,0.0002672092232387513,singular,definite,El,s,[MASK] syniaos,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,8.227478598788421
123,syniao,syniaos,plur,4,default,0.04379918798804283,plural,definite,Los,s,[MASK] syniaos,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,3.1281400008573677
124,syniao,syniao##s,plur,4,artificial,0.0002672092232387513,singular,definite,El,s,[MASK] syniao##s,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,8.227478598788421
125,syniao,syniao##s,plur,4,artificial,0.04379918798804283,plural,definite,Los,s,[MASK] syniao##s,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,3.1281400008573677
126,syniao,syniao,sing,3,default,0.0017687720246613026,singular,indefinite,Un,s,[MASK] syniao,"[CLS] , [MASK] , s , ##yn , ##iao , [SEP]",morphemic,6.337469744544923
127,syniao,syniao,sing,3,default,1.038967184285866e-06,plural,indefinite,Unos,s,[MASK] syniao,"[CLS] , [MASK] , s , ##yn , ##iao , [SEP]",morphemic,13.777283430286422
128,syniao,syniaos,plur,4,default,0.00013387699436862022,singular,indefinite,Un,s,[MASK] syniaos,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,8.91858913206273
129,syniao,syniaos,plur,4,default,4.33752138633281e-05,plural,indefinite,Unos,s,[MASK] syniaos,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,10.045622389142764
130,syniao,syniao##s,plur,4,artificial,0.00013387699436862022,singular,indefinite,Un,s,[MASK] syniao##s,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,8.91858913206273
131,syniao,syniao##s,plur,4,artificial,4.33752138633281e-05,plural,indefinite,Unos,s,[MASK] syniao##s,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,10.045622389142764
132,mckoa,mckoa,sing,4,default,0.0007122373790480196,singular,definite,La,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,7.247099304577555
133,mckoa,mckoa,sing,4,default,4.02536170440726e-05,plural,definite,Las,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,10.12031069368826
134,mckoa,mckoas,plur,5,default,0.0002399481600150466,singular,definite,La,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.335087657890934
135,mckoa,mckoas,plur,5,default,0.00017147307517006993,plural,definite,Las,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.671084299776343
136,mckoa,mckoa##s,plur,5,artificial,0.0002399481600150466,singular,definite,La,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.335087657890934
137,mckoa,mckoa##s,plur,5,artificial,0.00017147307517006993,plural,definite,Las,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.671084299776343
138,mckoa,mckoa,sing,4,default,3.942774856113829e-05,singular,indefinite,Una,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,10.141040711346418
139,mckoa,mckoa,sing,4,default,7.236590704451373e-07,plural,indefinite,Unas,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,14.138945452642814
140,mckoa,mckoas,plur,5,default,2.713537833187729e-05,singular,indefinite,Una,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,10.514672207967246
141,mckoa,mckoas,plur,5,default,2.661128064573859e-06,plural,indefinite,Unas,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,12.836760440642788
142,mckoa,mckoa##s,plur,5,artificial,2.713537833187729e-05,singular,indefinite,Una,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,10.514672207967246
143,mckoa,mckoa##s,plur,5,artificial,2.661128064573859e-06,plural,indefinite,Unas,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,12.836760440642788
