,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
45,45,qaa,qaas,plur,3,default,1.606097248441074e-05,plural,indefinite,Unas,s,[MASK] qaas,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,11.039118298077762,0.2554845378702346,-0.255484537870234
47,47,qaa,qaa##s,plur,3,artificial,1.606097248441074e-05,plural,indefinite,Unas,s,[MASK] qaa##s,"[CLS] , [MASK] , q , ##aa , ##s , [SEP]",morphemic,11.039118298077762,0.2554845378702346,-0.255484537870234
49,49,gnio,gnio,sing,2,default,0.000370909780031,plural,definite,Los,s,[MASK] gnio,"[CLS] , [MASK] , g , ##nio , [SEP]",morphemic,7.899551705439259,4.196501691445428,-4.196501691445615
51,51,gnio,gnios,plur,3,default,0.04127162322402,plural,definite,Los,s,[MASK] gnios,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,3.18758010417576,-4.7960015295335365,4.796001529533821
53,53,gnio,gnio##s,plur,3,artificial,0.04127162322402,plural,definite,Los,s,[MASK] gnio##s,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,3.18758010417576,-4.7960015295335365,4.796001529533821
55,55,gnio,gnio,sing,2,default,5.633428827422904e-06,plural,indefinite,Unos,s,[MASK] gnio,"[CLS] , [MASK] , g , ##nio , [SEP]",morphemic,12.0867922732335,6.531745828707405,-6.531745828707382
57,57,gnio,gnios,plur,3,default,0.0002068802568828,plural,indefinite,Unos,s,[MASK] gnios,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,8.483370401241629,-0.09794757055835923,0.09794757055809121
59,59,gnio,gnio##s,plur,3,artificial,0.0002068802568828,plural,indefinite,Unos,s,[MASK] gnio##s,"[CLS] , [MASK] , g , ##nio , ##s , [SEP]",morphemic,8.483370401241629,-0.09794757055835923,0.09794757055809121
61,61,sqaa,sqaa,sing,3,default,3.991256562585477e-06,plural,definite,Las,s,[MASK] sqaa,"[CLS] , [MASK] , s , ##q , ##aa , [SEP]",morphemic,12.43140444867562,5.349563494012579,-5.349563494012579
63,63,sqaa,sqaas,plur,4,default,8.807652193354443e-05,plural,definite,Las,s,[MASK] sqaas,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,9.33730455391415,-1.2773179886790018,1.2773179886790034
65,65,sqaa,sqaa##s,plur,4,artificial,8.807652193354443e-05,plural,definite,Las,s,[MASK] sqaa##s,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,9.33730455391415,-1.2773179886790018,1.2773179886790034
67,67,sqaa,sqaa,sing,3,default,2.526666094126995e-07,plural,indefinite,Unas,s,[MASK] sqaa,"[CLS] , [MASK] , s , ##q , ##aa , [SEP]",morphemic,15.19119496657099,5.747651142530353,-5.747651142530355
69,69,sqaa,sqaas,plur,4,default,2.191975596588236e-07,plural,indefinite,Unas,s,[MASK] sqaas,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,15.333292414877846,2.353649084034142,-2.353649084034142
71,71,sqaa,sqaa##s,plur,4,artificial,2.191975596588236e-07,plural,indefinite,Unas,s,[MASK] sqaa##s,"[CLS] , [MASK] , s , ##q , ##aa , ##s , [SEP]",morphemic,15.333292414877846,2.353649084034142,-2.353649084034142
73,73,dynoa,dynoa,sing,3,default,0.0003507616056594,plural,definite,Las,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,7.955403751405084,3.2649211646208744,-3.2649211646211582
75,75,dynoa,dynoas,plur,4,default,0.0021734656766057,plural,definite,Las,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,6.131432299421931,-1.6191248751080263,1.6191248751082477
77,77,dynoa,dynoa##s,plur,4,artificial,0.0021734656766057,plural,definite,Las,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,6.131432299421931,-1.6191248751080263,1.6191248751082477
79,79,dynoa,dynoa,sing,3,default,7.5340540206525475e-06,plural,indefinite,Unas,s,[MASK] dynoa,"[CLS] , [MASK] , d , ##yn , ##oa , [SEP]",morphemic,11.796077278471584,4.613568746643195,-4.613568746643068
81,81,dynoa,dynoas,plur,4,default,4.134163100388832e-05,plural,indefinite,Unas,s,[MASK] dynoas,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,10.093640551080878,0.4528036735695302,-0.4528036735695293
83,83,dynoa,dynoa##s,plur,4,artificial,4.134163100388832e-05,plural,indefinite,Unas,s,[MASK] dynoa##s,"[CLS] , [MASK] , d , ##yn , ##oa , ##s , [SEP]",morphemic,10.093640551080878,0.4528036735695302,-0.4528036735695293
85,85,mcoa,mcoa,sing,2,default,0.0001150958196376,plural,definite,Las,s,[MASK] mcoa,"[CLS] , [MASK] , m , ##coa , [SEP]",morphemic,9.06974556229092,3.411812836421019,-3.4118128364213898
87,87,mcoa,mcoas,plur,3,default,0.0009631887078285,plural,definite,Las,s,[MASK] mcoas,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,6.945261207078397,-0.7905573182157841,0.7905573182158695
89,89,mcoa,mcoa##s,plur,3,artificial,0.0009631887078285,plural,definite,Las,s,[MASK] mcoa##s,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,6.945261207078397,-0.7905573182157841,0.7905573182158695
91,91,mcoa,mcoa,sing,2,default,2.818265784299001e-06,plural,indefinite,Unas,s,[MASK] mcoa,"[CLS] , [MASK] , m , ##coa , [SEP]",morphemic,12.779388832292666,4.011525608721776,-4.011525608721449
93,93,mcoa,mcoas,plur,3,default,2.293107900186442e-05,plural,indefinite,Unas,s,[MASK] mcoas,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,10.68301740586209,0.6114415730369984,-0.6114415730369978
95,95,mcoa,mcoa##s,plur,3,artificial,2.293107900186442e-05,plural,indefinite,Unas,s,[MASK] mcoa##s,"[CLS] , [MASK] , m , ##coa , ##s , [SEP]",morphemic,10.68301740586209,0.6114415730369984,-0.6114415730369978
97,97,skoo,skoo,sing,3,default,0.0001628469617571,plural,definite,Los,s,[MASK] skoo,"[CLS] , [MASK] , s , ##k , ##oo , [SEP]",morphemic,8.722699683111383,2.0480384317673552,-2.048038431767765
99,99,skoo,skoos,plur,4,default,0.0021317584905773,plural,definite,Los,s,[MASK] skoos,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,6.1508080574358495,-1.4510135265941706,1.4510135265943447
101,101,skoo,skoo##s,plur,4,artificial,0.0021317584905773,plural,definite,Los,s,[MASK] skoo##s,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,6.1508080574358495,-1.4510135265941706,1.4510135265943447
103,103,skoo,skoo,sing,3,default,7.37698292141431e-06,plural,indefinite,Unos,s,[MASK] skoo,"[CLS] , [MASK] , s , ##k , ##oo , [SEP]",morphemic,11.817145821177396,4.390515227723707,-4.390515227723538
105,105,skoo,skoos,plur,4,default,2.0931458493578248e-05,plural,indefinite,Unos,s,[MASK] skoos,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,10.774257339577863,2.239141971570982,-2.2391419715708074
107,107,skoo,skoo##s,plur,4,artificial,2.0931458493578248e-05,plural,indefinite,Unos,s,[MASK] skoo##s,"[CLS] , [MASK] , s , ##k , ##oo , ##s , [SEP]",morphemic,10.774257339577863,2.239141971570982,-2.2391419715708074
109,109,dwoo,dwoo,sing,3,default,0.0001515665207989,plural,definite,Los,s,[MASK] dwoo,"[CLS] , [MASK] , d , ##w , ##oo , [SEP]",morphemic,8.794485948201586,2.448385799708756,-2.4483857997090883
111,111,dwoo,dwoos,plur,4,default,0.000528750475496,plural,definite,Los,s,[MASK] dwoos,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,7.544993928320874,0.5483096990254115,-0.5483096990254458
113,113,dwoo,dwoo##s,plur,4,artificial,0.000528750475496,plural,definite,Los,s,[MASK] dwoo##s,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,7.544993928320874,0.5483096990254115,-0.5483096990254458
115,115,dwoo,dwoo,sing,3,default,4.355499640951166e-06,plural,indefinite,Unos,s,[MASK] dwoo,"[CLS] , [MASK] , d , ##w , ##oo , [SEP]",morphemic,12.3440712261232,2.758697938095551,-2.7586979380955516
117,117,dwoo,dwoos,plur,4,default,7.47091144148726e-06,plural,indefinite,Unos,s,[MASK] dwoos,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,11.804493552676622,1.326314944770024,-1.3263149447700233
119,119,dwoo,dwoo##s,plur,4,artificial,7.47091144148726e-06,plural,indefinite,Unos,s,[MASK] dwoo##s,"[CLS] , [MASK] , d , ##w , ##oo , ##s , [SEP]",morphemic,11.804493552676622,1.326314944770024,-1.3263149447700233
121,121,syniao,syniao,sing,3,default,0.0004284886235836,plural,definite,Los,s,[MASK] syniao,"[CLS] , [MASK] , s , ##yn , ##iao , [SEP]",morphemic,7.755246369675172,3.488754779904345,-3.488754779904551
123,123,syniao,syniaos,plur,4,default,0.0437991879880428,plural,definite,Los,s,[MASK] syniaos,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,3.128140000857368,-5.0993385979310535,5.0993385979312436
125,125,syniao,syniao##s,plur,4,artificial,0.0437991879880428,plural,definite,Los,s,[MASK] syniao##s,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,3.128140000857368,-5.0993385979310535,5.0993385979312436
127,127,syniao,syniao,sing,3,default,1.038967184285866e-06,plural,indefinite,Unos,s,[MASK] syniao,"[CLS] , [MASK] , s , ##yn , ##iao , [SEP]",morphemic,13.777283430286422,7.439813685741499,-7.439813685741498
129,129,syniao,syniaos,plur,4,default,4.33752138633281e-05,plural,indefinite,Unos,s,[MASK] syniaos,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,10.045622389142764,1.1270332570800345,-1.1270332570798844
131,131,syniao,syniao##s,plur,4,artificial,4.33752138633281e-05,plural,indefinite,Unos,s,[MASK] syniao##s,"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [SEP]",morphemic,10.045622389142764,1.1270332570800345,-1.1270332570798844
133,133,mckoa,mckoa,sing,4,default,4.02536170440726e-05,plural,definite,Las,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,10.12031069368826,2.873211389110706,-2.8732113891106783
135,135,mckoa,mckoas,plur,5,default,0.00017147307517,plural,definite,Las,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.671084299776343,0.33599664188540856,-0.33599664188562156
137,137,mckoa,mckoa##s,plur,5,artificial,0.00017147307517,plural,definite,Las,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,8.671084299776343,0.33599664188540856,-0.33599664188562156
139,139,mckoa,mckoa,sing,4,default,7.236590704451373e-07,plural,indefinite,Unas,s,[MASK] mckoa,"[CLS] , [MASK] , m , ##c , ##k , ##oa , [SEP]",morphemic,14.138945452642814,3.997904741296395,-3.9979047412963946
141,141,mckoa,mckoas,plur,5,default,2.661128064573859e-06,plural,indefinite,Unas,s,[MASK] mckoas,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,12.836760440642788,2.322088232675542,-2.3220882326755428
143,143,mckoa,mckoa##s,plur,5,artificial,2.661128064573859e-06,plural,indefinite,Unas,s,[MASK] mckoa##s,"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [SEP]",morphemic,12.836760440642788,2.322088232675542,-2.3220882326755428
145,145,dro,dro,sing,1,default,0.0004296663391869,plural,definite,Los,s,[MASK] dro,"[CLS] , [MASK] , dro , [SEP]",morphemic,7.75250160586505,3.148410776467782,-3.1484107764679004
147,147,dro,dros,plur,2,default,0.0036512413062155,plural,definite,Los,s,[MASK] dros,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,5.612688085308493,0.5878590880243006,-0.5878590880243038
149,149,dro,dro##s,plur,2,artificial,0.0036512413062155,plural,definite,Los,s,[MASK] dro##s,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,5.612688085308493,0.5878590880243006,-0.5878590880243038
151,151,dro,dro,sing,1,default,8.161720870702993e-06,plural,indefinite,Unos,s,[MASK] dro,"[CLS] , [MASK] , dro , [SEP]",morphemic,11.71605552020512,5.375617040097534,-5.375617040097511
153,153,dro,dros,plur,2,default,8.862752292770892e-05,plural,indefinite,Unos,s,[MASK] dros,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,9.331068106067706,2.344327439824176,-2.344327439824153
155,155,dro,dro##s,plur,2,artificial,8.862752292770892e-05,plural,indefinite,Unos,s,[MASK] dro##s,"[CLS] , [MASK] , dro , ##s , [SEP]",morphemic,9.331068106067706,2.344327439824176,-2.344327439824153
157,157,via,via,sing,1,default,4.294580867281184e-05,plural,definite,Las,s,[MASK] via,"[CLS] , [MASK] , via , [SEP]",morphemic,10.055571500493482,3.8577299148303466,-3.8577299148303164
159,159,via,vias,plur,2,default,0.0013933514710515,plural,definite,Las,s,[MASK] vias,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,6.576043303697179,-2.150085971784576,2.1500859717845753
161,161,via,via##s,plur,2,artificial,0.0013933514710515,plural,definite,Las,s,[MASK] via##s,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,6.576043303697179,-2.150085971784576,2.1500859717845753
163,163,via,via,sing,1,default,2.149737838408328e-06,plural,indefinite,Unas,s,[MASK] via,"[CLS] , [MASK] , via , [SEP]",morphemic,13.050164658883489,5.538075447441346,-5.538075447441214
165,165,via,vias,plur,2,default,3.277343785157427e-05,plural,indefinite,Unas,s,[MASK] vias,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,10.32589219225517,-0.27513414054948093,0.2751341405494817
167,167,via,via##s,plur,2,artificial,3.277343785157427e-05,plural,indefinite,Unas,s,[MASK] via##s,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,10.32589219225517,-0.27513414054948093,0.2751341405494817
169,169,gneo,gneo,sing,2,default,0.0002415020135231,plural,definite,Los,s,[MASK] gneo,"[CLS] , [MASK] , g , ##neo , [SEP]",morphemic,8.328632747336501,5.028593470744497,-5.0285934707446245
171,171,gneo,gneos,plur,3,default,0.0740832537412643,plural,definite,Los,s,[MASK] gneos,"[CLS] , [MASK] , g , ##neo , ##s , [SEP]",morphemic,2.6025657676154466,-4.37968976094805,4.3796897609480805
173,173,gneo,gneo##s,plur,3,artificial,0.0740832537412643,plural,definite,Los,s,[MASK] gneo##s,"[CLS] , [MASK] , g , ##neo , ##s , [SEP]",morphemic,2.6025657676154466,-4.37968976094805,4.3796897609480805
175,175,gneo,gneo,sing,2,default,2.037488457062864e-06,plural,indefinite,Unos,s,[MASK] gneo,"[CLS] , [MASK] , g , ##neo , [SEP]",morphemic,13.10379265709266,7.314570990654096,-7.314570990654083
177,177,gneo,gneos,plur,3,default,0.0002140588039765,plural,indefinite,Unos,s,[MASK] gneos,"[CLS] , [MASK] , g , ##neo , ##s , [SEP]",morphemic,8.44925979575191,-0.3787784804054297,0.3787784804055969
179,179,gneo,gneo##s,plur,3,artificial,0.0002140588039765,plural,indefinite,Unos,s,[MASK] gneo##s,"[CLS] , [MASK] , g , ##neo , ##s , [SEP]",morphemic,8.44925979575191,-0.3787784804054297,0.3787784804055969
181,181,sriao,sriao,sing,2,default,0.0003442168526817,plural,definite,Los,s,[MASK] sriao,"[CLS] , [MASK] , sr , ##iao , [SEP]",morphemic,7.974238713497831,3.945048367384163,-3.945048367384193
183,183,sriao,sriaos,plur,3,default,0.0141973430290818,plural,definite,Los,s,[MASK] sriaos,"[CLS] , [MASK] , sr , ##iao , ##s , [SEP]",morphemic,4.25470044251034,-3.0985170292016972,3.0985170292018034
185,185,sriao,sriao##s,plur,3,artificial,0.0141973430290818,plural,definite,Los,s,[MASK] sriao##s,"[CLS] , [MASK] , sr , ##iao , ##s , [SEP]",morphemic,4.25470044251034,-3.0985170292016972,3.0985170292018034
187,187,sriao,sriao,sing,2,default,1.2326643627602609e-05,plural,indefinite,Unos,s,[MASK] sriao,"[CLS] , [MASK] , sr , ##iao , [SEP]",morphemic,11.303747489717669,6.10042910273197,-6.1004291027319635
189,189,sriao,sriaos,plur,3,default,5.1279210310895e-05,plural,indefinite,Unos,s,[MASK] sriaos,"[CLS] , [MASK] , sr , ##iao , ##s , [SEP]",morphemic,9.878225145023965,0.11806480334307068,-0.11806480334306918
191,191,sriao,sriao##s,plur,3,artificial,5.1279210310895e-05,plural,indefinite,Unos,s,[MASK] sriao##s,"[CLS] , [MASK] , sr , ##iao , ##s , [SEP]",morphemic,9.878225145023965,0.11806480334307068,-0.11806480334306918
193,193,sta,sta,sing,1,default,0.0002645744534675,plural,definite,Las,s,[MASK] sta,"[CLS] , [MASK] , sta , [SEP]",morphemic,8.237387858686315,3.421085306086791,-3.4210853060867934
195,195,sta,stas,plur,2,default,0.0060748104006052,plural,definite,Las,s,[MASK] stas,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,5.103604500019482,-3.015002255933383,3.0150022559333873
197,197,sta,sta##s,plur,2,artificial,0.0060748104006052,plural,definite,Las,s,[MASK] sta##s,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,5.103604500019482,-3.015002255933383,3.0150022559333873
199,199,sta,sta,sing,1,default,6.063854925741907e-06,plural,indefinite,Unas,s,[MASK] sta,"[CLS] , [MASK] , sta , [SEP]",morphemic,12.01316483376561,5.42045603836298,-5.420456038362964
201,201,sta,stas,plur,2,default,6.685363769065589e-05,plural,indefinite,Unas,s,[MASK] stas,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,9.613004840180183,0.3002128644571478,-0.3002128644571494
203,203,sta,sta##s,plur,2,artificial,6.685363769065589e-05,plural,indefinite,Unas,s,[MASK] sta##s,"[CLS] , [MASK] , sta , ##s , [SEP]",morphemic,9.613004840180183,0.3002128644571478,-0.3002128644571494
205,205,wua,wua,sing,2,default,0.0003164675144944,plural,definite,Las,s,[MASK] wua,"[CLS] , [MASK] , w , ##ua , [SEP]",morphemic,8.058289961475884,4.145693726651253,-4.145693726651358
207,207,wua,wuas,plur,3,default,0.0476693026721477,plural,definite,Las,s,[MASK] wuas,"[CLS] , [MASK] , w , ##ua , ##s , [SEP]",morphemic,3.0434676381050845,-3.578088791132656,3.578088791132686
209,209,wua,wua##s,plur,3,artificial,0.0476693026721477,plural,definite,Las,s,[MASK] wua##s,"[CLS] , [MASK] , w , ##ua , ##s , [SEP]",morphemic,3.0434676381050845,-3.578088791132656,3.578088791132686
211,211,wua,wua,sing,2,default,2.2723866095475387e-06,plural,indefinite,Unas,s,[MASK] wua,"[CLS] , [MASK] , w , ##ua , [SEP]",morphemic,12.994679908928426,5.625234144979582,-5.625234144979457
213,213,wua,wuas,plur,3,default,9.650787251302972e-05,plural,indefinite,Unas,s,[MASK] wuas,"[CLS] , [MASK] , w , ##ua , ##s , [SEP]",morphemic,9.245885972500934,-0.43508425886548885,0.4350842588654911
215,215,wua,wua##s,plur,3,artificial,9.650787251302972e-05,plural,indefinite,Unas,s,[MASK] wua##s,"[CLS] , [MASK] , w , ##ua , ##s , [SEP]",morphemic,9.245885972500934,-0.43508425886548885,0.4350842588654911
217,217,qoa,qoa,sing,2,default,0.0005058725364506,plural,definite,Las,s,[MASK] qoa,"[CLS] , [MASK] , q , ##oa , [SEP]",morphemic,7.589225824657791,3.2300386266752295,-3.2300386266752725
219,219,qoa,qoas,plur,3,default,0.0185744315385818,plural,definite,Las,s,[MASK] qoas,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,3.985969292422288,-2.065920842641334,2.0659208426413422
221,221,qoa,qoa##s,plur,3,artificial,0.0185744315385818,plural,definite,Las,s,[MASK] qoa##s,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,3.985969292422288,-2.065920842641334,2.0659208426413422
223,223,qoa,qoa,sing,2,default,1.089025226974627e-05,plural,indefinite,Unas,s,[MASK] qoa,"[CLS] , [MASK] , q , ##oa , [SEP]",morphemic,11.42764245602176,4.465278538415411,-4.465278538415407
225,225,qoa,qoas,plur,3,default,0.000113808986498,plural,indefinite,Unas,s,[MASK] qoas,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,9.080989071920188,0.6180352682895176,-0.6180352682897307
227,227,qoa,qoa##s,plur,3,artificial,0.000113808986498,plural,indefinite,Unas,s,[MASK] qoa##s,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,9.080989071920188,0.6180352682895176,-0.6180352682897307
229,229,craa,craa,sing,2,default,2.772184961941093e-05,plural,definite,Las,s,[MASK] craa,"[CLS] , [MASK] , cr , ##aa , [SEP]",morphemic,10.493289660781617,4.138006647858602,-4.138006647858553
231,231,craa,craas,plur,3,default,0.001290921238251,plural,definite,Las,s,[MASK] craas,"[CLS] , [MASK] , cr , ##aa , ##s , [SEP]",morphemic,6.652399177304796,-1.6418366971552452,1.6418366971553502
233,233,craa,craa##s,plur,3,artificial,0.001290921238251,plural,definite,Las,s,[MASK] craa##s,"[CLS] , [MASK] , cr , ##aa , ##s , [SEP]",morphemic,6.652399177304796,-1.6418366971552452,1.6418366971553502
235,235,craa,craa,sing,2,default,7.248333417919639e-07,plural,indefinite,Unas,s,[MASK] craa,"[CLS] , [MASK] , cr , ##aa , [SEP]",morphemic,14.13732408190707,5.3011136252414115,-5.301113625241386
237,237,craa,craas,plur,3,default,1.2502786375989672e-05,plural,indefinite,Unas,s,[MASK] craas,"[CLS] , [MASK] , cr , ##aa , ##s , [SEP]",morphemic,11.289559028417605,0.17306133195702955,-0.17306133195702733
239,239,craa,craa##s,plur,3,artificial,1.2502786375989672e-05,plural,indefinite,Unas,s,[MASK] craa##s,"[CLS] , [MASK] , cr , ##aa , ##s , [SEP]",morphemic,11.289559028417605,0.17306133195702955,-0.17306133195702733
241,241,xoa,xoa,sing,2,default,0.0002941220009233,plural,definite,Las,s,[MASK] xoa,"[CLS] , [MASK] , x , ##oa , [SEP]",morphemic,8.131515907574325,3.038722966567194,-3.038722966567461
243,243,xoa,xoas,plur,3,default,0.0070661925710737,plural,definite,Las,s,[MASK] xoas,"[CLS] , [MASK] , x , ##oa , ##s , [SEP]",morphemic,4.952433477221843,-1.569744087933735,1.5697440879337756
