,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
47,gesto,gesto##s,plur,2,artificial,0.008313331753015518,plural,plural,son,s,[MASK] gesto##s [MASK],"[CLS] , [MASK] , gesto , ##s , [MASK] , [SEP]",morphemic,4.789894817492739
48,trazado,trazado,sing,1,default,0.004597755614668131,singular,singular,es,s,[MASK] trazado [MASK],"[CLS] , [MASK] , trazado , [MASK] , [SEP]",morphemic,5.3821870044085856
49,trazado,trazado,sing,1,default,0.0004347031353972852,plural,plural,son,s,[MASK] trazado [MASK],"[CLS] , [MASK] , trazado , [MASK] , [SEP]",morphemic,7.740847207211354
50,trazado,trazados,plur,2,default,0.0008155226241797209,singular,singular,es,s,[MASK] trazados [MASK],"[CLS] , [MASK] , trazado , ##s , [MASK] , [SEP]",morphemic,7.111681393578376
51,trazado,trazados,plur,2,default,0.00331043335609138,plural,plural,son,s,[MASK] trazados [MASK],"[CLS] , [MASK] , trazado , ##s , [MASK] , [SEP]",morphemic,5.710676174872424
52,trazado,trazado##s,plur,2,artificial,0.0008155226241797209,singular,singular,es,s,[MASK] trazado##s [MASK],"[CLS] , [MASK] , trazado , ##s , [MASK] , [SEP]",morphemic,7.111681393578376
53,trazado,trazado##s,plur,2,artificial,0.00331043335609138,plural,plural,son,s,[MASK] trazado##s [MASK],"[CLS] , [MASK] , trazado , ##s , [MASK] , [SEP]",morphemic,5.710676174872424
54,ciclista,ciclista,sing,1,default,0.0025277487002313137,singular,singular,es,s,[MASK] ciclista [MASK],"[CLS] , [MASK] , ciclista , [MASK] , [SEP]",morphemic,5.980426214192754
55,ciclista,ciclista,sing,1,default,0.00020784148364327848,plural,plural,son,s,[MASK] ciclista [MASK],"[CLS] , [MASK] , ciclista , [MASK] , [SEP]",morphemic,8.478734866676016
56,ciclista,ciclistas,plur,2,default,7.195080252131447e-05,singular,singular,es,s,[MASK] ciclistas [MASK],"[CLS] , [MASK] , ciclista , ##s , [MASK] , [SEP]",morphemic,9.539527970817987
57,ciclista,ciclistas,plur,2,default,0.0010150460293516517,plural,plural,son,s,[MASK] ciclistas [MASK],"[CLS] , [MASK] , ciclista , ##s , [MASK] , [SEP]",morphemic,6.892821318401698
58,ciclista,ciclista##s,plur,2,artificial,7.195080252131447e-05,singular,singular,es,s,[MASK] ciclista##s [MASK],"[CLS] , [MASK] , ciclista , ##s , [MASK] , [SEP]",morphemic,9.539527970817987
59,ciclista,ciclista##s,plur,2,artificial,0.0010150460293516517,plural,plural,son,s,[MASK] ciclista##s [MASK],"[CLS] , [MASK] , ciclista , ##s , [MASK] , [SEP]",morphemic,6.892821318401698
60,coincidencia,coincidencia,sing,1,default,0.025711335241794586,singular,singular,es,s,[MASK] coincidencia [MASK],"[CLS] , [MASK] , coincidencia , [MASK] , [SEP]",morphemic,3.660823324327323
61,coincidencia,coincidencia,sing,1,default,0.0008568588527850807,plural,plural,son,s,[MASK] coincidencia [MASK],"[CLS] , [MASK] , coincidencia , [MASK] , [SEP]",morphemic,7.062237352131503
62,coincidencia,coincidencias,plur,2,default,0.0010416533332318068,singular,singular,es,s,[MASK] coincidencias [MASK],"[CLS] , [MASK] , coincidencia , ##s , [MASK] , [SEP]",morphemic,6.8669460846412695
63,coincidencia,coincidencias,plur,2,default,0.013829789124429226,plural,plural,son,s,[MASK] coincidencias [MASK],"[CLS] , [MASK] , coincidencia , ##s , [MASK] , [SEP]",morphemic,4.280930381113024
64,coincidencia,coincidencia##s,plur,2,artificial,0.0010416533332318068,singular,singular,es,s,[MASK] coincidencia##s [MASK],"[CLS] , [MASK] , coincidencia , ##s , [MASK] , [SEP]",morphemic,6.8669460846412695
65,coincidencia,coincidencia##s,plur,2,artificial,0.013829789124429226,plural,plural,son,s,[MASK] coincidencia##s [MASK],"[CLS] , [MASK] , coincidencia , ##s , [MASK] , [SEP]",morphemic,4.280930381113024
66,arteria,arteria,sing,1,default,0.014514047652482986,singular,singular,es,s,[MASK] arteria [MASK],"[CLS] , [MASK] , arteria , [MASK] , [SEP]",morphemic,4.232638294923438
67,arteria,arteria,sing,1,default,0.0004484846140258014,plural,plural,son,s,[MASK] arteria [MASK],"[CLS] , [MASK] , arteria , [MASK] , [SEP]",morphemic,7.7096361824589925
68,arteria,arterias,plur,2,default,0.0005931822233833373,singular,singular,es,s,[MASK] arterias [MASK],"[CLS] , [MASK] , arteria , ##s , [MASK] , [SEP]",morphemic,7.430008915473637
69,arteria,arterias,plur,2,default,0.012270777486264706,plural,plural,son,s,[MASK] arterias [MASK],"[CLS] , [MASK] , arteria , ##s , [MASK] , [SEP]",morphemic,4.400534657453033
70,arteria,arteria##s,plur,2,artificial,0.0005931822233833373,singular,singular,es,s,[MASK] arteria##s [MASK],"[CLS] , [MASK] , arteria , ##s , [MASK] , [SEP]",morphemic,7.430008915473637
71,arteria,arteria##s,plur,2,artificial,0.012270777486264706,plural,plural,son,s,[MASK] arteria##s [MASK],"[CLS] , [MASK] , arteria , ##s , [MASK] , [SEP]",morphemic,4.400534657453033
72,curioso,curioso,sing,1,default,0.014119826257228851,singular,singular,es,s,[MASK] curioso [MASK],"[CLS] , [MASK] , curioso , [MASK] , [SEP]",morphemic,4.26017535172158
73,curioso,curioso,sing,1,default,0.0006974967545829713,plural,plural,son,s,[MASK] curioso [MASK],"[CLS] , [MASK] , curioso , [MASK] , [SEP]",morphemic,7.268012697207218
74,curioso,curiosos,plur,2,default,0.001289314590394497,singular,singular,es,s,[MASK] curiosos [MASK],"[CLS] , [MASK] , curioso , ##s , [MASK] , [SEP]",morphemic,6.653644527087433
75,curioso,curiosos,plur,2,default,0.011278904043138027,plural,plural,son,s,[MASK] curiosos [MASK],"[CLS] , [MASK] , curioso , ##s , [MASK] , [SEP]",morphemic,4.484821196928769
76,curioso,curioso##s,plur,2,artificial,0.001289314590394497,singular,singular,es,s,[MASK] curioso##s [MASK],"[CLS] , [MASK] , curioso , ##s , [MASK] , [SEP]",morphemic,6.653644527087433
77,curioso,curioso##s,plur,2,artificial,0.011278904043138027,plural,plural,son,s,[MASK] curioso##s [MASK],"[CLS] , [MASK] , curioso , ##s , [MASK] , [SEP]",morphemic,4.484821196928769
78,legítima,legítima,sing,1,default,0.007905480451881886,singular,singular,es,s,[MASK] legítima [MASK],"[CLS] , [MASK] , legítima , [MASK] , [SEP]",morphemic,4.840199031940946
79,legítima,legítima,sing,1,default,0.0006822242867201567,plural,plural,son,s,[MASK] legítima [MASK],"[CLS] , [MASK] , legítima , [MASK] , [SEP]",morphemic,7.290152088026846
80,legítima,legítimas,plur,2,default,0.0005917050293646753,singular,singular,es,s,[MASK] legítimas [MASK],"[CLS] , [MASK] , legítima , ##s , [MASK] , [SEP]",morphemic,7.432502308461952
81,legítima,legítimas,plur,2,default,0.006005558185279369,plural,plural,son,s,[MASK] legítimas [MASK],"[CLS] , [MASK] , legítima , ##s , [MASK] , [SEP]",morphemic,5.115069874351379
82,legítima,legítima##s,plur,2,artificial,0.0005917050293646753,singular,singular,es,s,[MASK] legítima##s [MASK],"[CLS] , [MASK] , legítima , ##s , [MASK] , [SEP]",morphemic,7.432502308461952
83,legítima,legítima##s,plur,2,artificial,0.006005558185279369,plural,plural,son,s,[MASK] legítima##s [MASK],"[CLS] , [MASK] , legítima , ##s , [MASK] , [SEP]",morphemic,5.115069874351379
84,canciller,canciller,sing,1,default,0.01693791151046753,singular,singular,es,es,[MASK] canciller [MASK],"[CLS] , [MASK] , canciller , [MASK] , [SEP]",morphemic,4.078200884816395
85,canciller,canciller,sing,1,default,0.0016336861299350858,plural,plural,son,es,[MASK] canciller [MASK],"[CLS] , [MASK] , canciller , [MASK] , [SEP]",morphemic,6.416916387938418
86,canciller,cancilleres,plur,2,default,0.0004804018244612962,singular,singular,es,es,[MASK] cancilleres [MASK],"[CLS] , [MASK] , canciller , ##es , [MASK] , [SEP]",morphemic,7.6408876699694535
87,canciller,cancilleres,plur,2,default,0.036113008856773376,plural,plural,son,es,[MASK] cancilleres [MASK],"[CLS] , [MASK] , canciller , ##es , [MASK] , [SEP]",morphemic,3.321102122412676
88,canciller,canciller##es,plur,2,artificial,0.0004804018244612962,singular,singular,es,es,[MASK] canciller##es [MASK],"[CLS] , [MASK] , canciller , ##es , [MASK] , [SEP]",morphemic,7.6408876699694535
89,canciller,canciller##es,plur,2,artificial,0.036113008856773376,plural,plural,son,es,[MASK] canciller##es [MASK],"[CLS] , [MASK] , canciller , ##es , [MASK] , [SEP]",morphemic,3.321102122412676
90,árbitro,árbitro,sing,1,default,0.00434925826266408,singular,singular,es,s,[MASK] árbitro [MASK],"[CLS] , [MASK] , árbitro , [MASK] , [SEP]",morphemic,5.437749962750862
91,árbitro,árbitro,sing,1,default,0.0005470886826515198,plural,plural,son,s,[MASK] árbitro [MASK],"[CLS] , [MASK] , árbitro , [MASK] , [SEP]",morphemic,7.510899643177692
92,árbitro,árbitros,plur,2,default,0.0005775843164883554,singular,singular,es,s,[MASK] árbitros [MASK],"[CLS] , [MASK] , árbitro , ##s , [MASK] , [SEP]",morphemic,7.4566561236484254
93,árbitro,árbitros,plur,2,default,0.013299250975251198,plural,plural,son,s,[MASK] árbitros [MASK],"[CLS] , [MASK] , árbitro , ##s , [MASK] , [SEP]",morphemic,4.320047562990613
94,árbitro,árbitro##s,plur,2,artificial,0.0005775843164883554,singular,singular,es,s,[MASK] árbitro##s [MASK],"[CLS] , [MASK] , árbitro , ##s , [MASK] , [SEP]",morphemic,7.4566561236484254
95,árbitro,árbitro##s,plur,2,artificial,0.013299250975251198,plural,plural,son,s,[MASK] árbitro##s [MASK],"[CLS] , [MASK] , árbitro , ##s , [MASK] , [SEP]",morphemic,4.320047562990613
96,bloqueo,bloqueo,sing,1,default,0.008421450853347778,singular,singular,es,s,[MASK] bloqueo [MASK],"[CLS] , [MASK] , bloqueo , [MASK] , [SEP]",morphemic,4.776973155197783
97,bloqueo,bloqueo,sing,1,default,0.0006082803010940552,plural,plural,son,s,[MASK] bloqueo [MASK],"[CLS] , [MASK] , bloqueo , [MASK] , [SEP]",morphemic,7.4048747606996095
98,bloqueo,bloqueos,plur,2,default,0.0017194192623719573,singular,singular,es,s,[MASK] bloqueos [MASK],"[CLS] , [MASK] , bloqueo , ##s , [MASK] , [SEP]",morphemic,6.36576868332521
99,bloqueo,bloqueos,plur,2,default,0.008069299161434174,plural,plural,son,s,[MASK] bloqueos [MASK],"[CLS] , [MASK] , bloqueo , ##s , [MASK] , [SEP]",morphemic,4.819688645399131
100,bloqueo,bloqueo##s,plur,2,artificial,0.0017194192623719573,singular,singular,es,s,[MASK] bloqueo##s [MASK],"[CLS] , [MASK] , bloqueo , ##s , [MASK] , [SEP]",morphemic,6.36576868332521
101,bloqueo,bloqueo##s,plur,2,artificial,0.008069299161434174,plural,plural,son,s,[MASK] bloqueo##s [MASK],"[CLS] , [MASK] , bloqueo , ##s , [MASK] , [SEP]",morphemic,4.819688645399131
102,arancel,arancel,sing,1,default,0.0011886624852195382,singular,singular,es,es,[MASK] arancel [MASK],"[CLS] , [MASK] , arancel , [MASK] , [SEP]",morphemic,6.734926565978072
103,arancel,arancel,sing,1,default,0.00010822187323356047,plural,plural,son,es,[MASK] arancel [MASK],"[CLS] , [MASK] , arancel , [MASK] , [SEP]",morphemic,9.131327056404386
104,arancel,aranceles,plur,2,default,0.0008686109795235097,singular,singular,es,es,[MASK] aranceles [MASK],"[CLS] , [MASK] , arancel , ##es , [MASK] , [SEP]",morphemic,7.048615197460471
105,arancel,aranceles,plur,2,default,0.001977720530703664,plural,plural,son,es,[MASK] aranceles [MASK],"[CLS] , [MASK] , arancel , ##es , [MASK] , [SEP]",morphemic,6.2258103445890685
106,arancel,arancel##es,plur,2,artificial,0.0008686109795235097,singular,singular,es,es,[MASK] arancel##es [MASK],"[CLS] , [MASK] , arancel , ##es , [MASK] , [SEP]",morphemic,7.048615197460471
107,arancel,arancel##es,plur,2,artificial,0.001977720530703664,plural,plural,son,es,[MASK] arancel##es [MASK],"[CLS] , [MASK] , arancel , ##es , [MASK] , [SEP]",morphemic,6.2258103445890685
108,televisor,televisor,sing,1,default,0.004625285509973764,singular,singular,es,es,[MASK] televisor [MASK],"[CLS] , [MASK] , televisor , [MASK] , [SEP]",morphemic,5.376217178036864
109,televisor,televisor,sing,1,default,0.0009625013335607946,plural,plural,son,es,[MASK] televisor [MASK],"[CLS] , [MASK] , televisor , [MASK] , [SEP]",morphemic,6.945975106285586
110,televisor,televisores,plur,2,default,0.0012984630884602666,singular,singular,es,es,[MASK] televisores [MASK],"[CLS] , [MASK] , televisor , ##es , [MASK] , [SEP]",morphemic,6.6465739535571755
111,televisor,televisores,plur,2,default,0.021049601957201958,plural,plural,son,es,[MASK] televisores [MASK],"[CLS] , [MASK] , televisor , ##es , [MASK] , [SEP]",morphemic,3.860873628429113
112,televisor,televisor##es,plur,2,artificial,0.0012984630884602666,singular,singular,es,es,[MASK] televisor##es [MASK],"[CLS] , [MASK] , televisor , ##es , [MASK] , [SEP]",morphemic,6.6465739535571755
113,televisor,televisor##es,plur,2,artificial,0.021049601957201958,plural,plural,son,es,[MASK] televisor##es [MASK],"[CLS] , [MASK] , televisor , ##es , [MASK] , [SEP]",morphemic,3.860873628429113
114,suscrito,suscrito,sing,1,default,0.0005758579936809838,singular,singular,es,s,[MASK] suscrito [MASK],"[CLS] , [MASK] , suscrito , [MASK] , [SEP]",morphemic,7.459649466412348
115,suscrito,suscrito,sing,1,default,0.00011367108527338132,plural,plural,son,s,[MASK] suscrito [MASK],"[CLS] , [MASK] , suscrito , [MASK] , [SEP]",morphemic,9.08220149673156
116,suscrito,suscritos,plur,2,default,3.5613265936262906e-05,singular,singular,es,s,[MASK] suscritos [MASK],"[CLS] , [MASK] , suscrito , ##s , [MASK] , [SEP]",morphemic,10.24279235085976
117,suscrito,suscritos,plur,2,default,7.297630509128794e-05,plural,plural,son,s,[MASK] suscritos [MASK],"[CLS] , [MASK] , suscrito , ##s , [MASK] , [SEP]",morphemic,9.525375757296478
118,suscrito,suscrito##s,plur,2,artificial,3.5613265936262906e-05,singular,singular,es,s,[MASK] suscrito##s [MASK],"[CLS] , [MASK] , suscrito , ##s , [MASK] , [SEP]",morphemic,10.24279235085976
119,suscrito,suscrito##s,plur,2,artificial,7.297630509128794e-05,plural,plural,son,s,[MASK] suscrito##s [MASK],"[CLS] , [MASK] , suscrito , ##s , [MASK] , [SEP]",morphemic,9.525375757296478
120,cordillera,cordillera,sing,1,default,0.004463551566004753,singular,singular,es,s,[MASK] cordillera [MASK],"[CLS] , [MASK] , cordillera , [MASK] , [SEP]",morphemic,5.41181051459323
121,cordillera,cordillera,sing,1,default,0.0004613837809301913,plural,plural,son,s,[MASK] cordillera [MASK],"[CLS] , [MASK] , cordillera , [MASK] , [SEP]",morphemic,7.68128036470594
122,cordillera,cordilleras,plur,2,default,0.00026935062487609684,singular,singular,es,s,[MASK] cordilleras [MASK],"[CLS] , [MASK] , cordillera , ##s , [MASK] , [SEP]",morphemic,8.219496588899466
123,cordillera,cordilleras,plur,2,default,0.009885481558740139,plural,plural,son,s,[MASK] cordilleras [MASK],"[CLS] , [MASK] , cordillera , ##s , [MASK] , [SEP]",morphemic,4.616688107436877
124,cordillera,cordillera##s,plur,2,artificial,0.00026935062487609684,singular,singular,es,s,[MASK] cordillera##s [MASK],"[CLS] , [MASK] , cordillera , ##s , [MASK] , [SEP]",morphemic,8.219496588899466
125,cordillera,cordillera##s,plur,2,artificial,0.009885481558740139,plural,plural,son,s,[MASK] cordillera##s [MASK],"[CLS] , [MASK] , cordillera , ##s , [MASK] , [SEP]",morphemic,4.616688107436877
126,naranja,naranja,sing,1,default,0.002880999119952321,singular,singular,es,s,[MASK] naranja [MASK],"[CLS] , [MASK] , naranja , [MASK] , [SEP]",morphemic,5.849618128345838
127,naranja,naranja,sing,1,default,0.00020672431855928153,plural,plural,son,s,[MASK] naranja [MASK],"[CLS] , [MASK] , naranja , [MASK] , [SEP]",morphemic,8.48412444672485
128,naranja,naranjas,plur,2,default,0.0018337693763896823,singular,singular,es,s,[MASK] naranjas [MASK],"[CLS] , [MASK] , naranja , ##s , [MASK] , [SEP]",morphemic,6.301381662024568
129,naranja,naranjas,plur,2,default,0.015675222501158714,plural,plural,son,s,[MASK] naranjas [MASK],"[CLS] , [MASK] , naranja , ##s , [MASK] , [SEP]",morphemic,4.155673997912622
130,naranja,naranja##s,plur,2,artificial,0.0018337693763896823,singular,singular,es,s,[MASK] naranja##s [MASK],"[CLS] , [MASK] , naranja , ##s , [MASK] , [SEP]",morphemic,6.301381662024568
131,naranja,naranja##s,plur,2,artificial,0.015675222501158714,plural,plural,son,s,[MASK] naranja##s [MASK],"[CLS] , [MASK] , naranja , ##s , [MASK] , [SEP]",morphemic,4.155673997912622
132,consumo,consumo,sing,1,default,0.001352026010863483,singular,singular,es,s,[MASK] consumo [MASK],"[CLS] , [MASK] , consumo , [MASK] , [SEP]",morphemic,6.606151062742077
133,consumo,consumo,sing,1,default,9.266290726372972e-05,plural,plural,son,s,[MASK] consumo [MASK],"[CLS] , [MASK] , consumo , [MASK] , [SEP]",morphemic,9.286542302861136
134,consumo,consumos,plur,2,default,0.0007582571706734598,singular,singular,es,s,[MASK] consumos [MASK],"[CLS] , [MASK] , consumo , ##s , [MASK] , [SEP]",morphemic,7.184487954567949
135,consumo,consumos,plur,2,default,0.001854266389273107,plural,plural,son,s,[MASK] consumos [MASK],"[CLS] , [MASK] , consumo , ##s , [MASK] , [SEP]",morphemic,6.290266138625387
136,consumo,consumo##s,plur,2,artificial,0.0007582571706734598,singular,singular,es,s,[MASK] consumo##s [MASK],"[CLS] , [MASK] , consumo , ##s , [MASK] , [SEP]",morphemic,7.184487954567949
137,consumo,consumo##s,plur,2,artificial,0.001854266389273107,plural,plural,son,s,[MASK] consumo##s [MASK],"[CLS] , [MASK] , consumo , ##s , [MASK] , [SEP]",morphemic,6.290266138625387
138,décima,décima,sing,1,default,0.003658496541902423,singular,singular,es,s,[MASK] décima [MASK],"[CLS] , [MASK] , décima , [MASK] , [SEP]",morphemic,5.610702996863426
139,décima,décima,sing,1,default,0.00035157889942638576,plural,plural,son,s,[MASK] décima [MASK],"[CLS] , [MASK] , décima , [MASK] , [SEP]",morphemic,7.953076406962109
