,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
20,permiso,permisos,plur,1,default,0.0005312623688951135,singular,singular,es,s,[MASK] permisos [MASK],"[CLS] , [MASK] , permisos , [MASK] , [SEP]",single-token,7.540254555370588
21,permiso,permisos,plur,1,default,0.001779808197170496,plural,plural,son,s,[MASK] permisos [MASK],"[CLS] , [MASK] , permisos , [MASK] , [SEP]",single-token,6.331249674882663
22,permiso,permiso##s,plur,2,artificial,0.0005867732688784599,singular,singular,es,s,[MASK] permiso##s [MASK],"[CLS] , [MASK] , permiso , ##s , [MASK] , [SEP]",single-token,7.440872066791586
23,permiso,permiso##s,plur,2,artificial,0.0013266806490719318,plural,plural,son,s,[MASK] permiso##s [MASK],"[CLS] , [MASK] , permiso , ##s , [MASK] , [SEP]",single-token,6.625075208907984
24,cálculo,cálculo,sing,1,default,0.003742602886632085,singular,singular,es,s,[MASK] cálculo [MASK],"[CLS] , [MASK] , cálculo , [MASK] , [SEP]",single-token,5.587973950630314
25,cálculo,cálculo,sing,1,default,0.0005772551521658897,plural,plural,son,s,[MASK] cálculo [MASK],"[CLS] , [MASK] , cálculo , [MASK] , [SEP]",single-token,7.457226184406331
26,cálculo,cálculos,plur,1,default,0.001109770149923861,singular,singular,es,s,[MASK] cálculos [MASK],"[CLS] , [MASK] , cálculos , [MASK] , [SEP]",single-token,6.803602357240956
27,cálculo,cálculos,plur,1,default,0.0030872183851897717,plural,plural,son,s,[MASK] cálculos [MASK],"[CLS] , [MASK] , cálculos , [MASK] , [SEP]",single-token,5.780484792462611
28,cálculo,cálculo##s,plur,2,artificial,0.0009798322571441531,singular,singular,es,s,[MASK] cálculo##s [MASK],"[CLS] , [MASK] , cálculo , ##s , [MASK] , [SEP]",single-token,6.928129167129694
29,cálculo,cálculo##s,plur,2,artificial,0.0008045634021982551,plural,plural,son,s,[MASK] cálculo##s [MASK],"[CLS] , [MASK] , cálculo , ##s , [MASK] , [SEP]",single-token,7.125210785192445
30,empleo,empleo,sing,1,default,0.0028536198660731316,singular,singular,es,s,[MASK] empleo [MASK],"[CLS] , [MASK] , empleo , [MASK] , [SEP]",single-token,5.8591669621856495
31,empleo,empleo,sing,1,default,0.00041594289359636605,plural,plural,son,s,[MASK] empleo [MASK],"[CLS] , [MASK] , empleo , [MASK] , [SEP]",single-token,7.784962582134822
32,empleo,empleos,plur,1,default,0.005866710562258959,singular,singular,es,s,[MASK] empleos [MASK],"[CLS] , [MASK] , empleos , [MASK] , [SEP]",single-token,5.1384611834309
33,empleo,empleos,plur,1,default,0.014072056859731674,plural,plural,son,s,[MASK] empleos [MASK],"[CLS] , [MASK] , empleos , [MASK] , [SEP]",single-token,4.263564230926016
34,empleo,empleo##s,plur,2,artificial,0.005164557136595249,singular,singular,es,s,[MASK] empleo##s [MASK],"[CLS] , [MASK] , empleo , ##s , [MASK] , [SEP]",single-token,5.265935923243466
35,empleo,empleo##s,plur,2,artificial,0.0027813271153718233,plural,plural,son,s,[MASK] empleo##s [MASK],"[CLS] , [MASK] , empleo , ##s , [MASK] , [SEP]",single-token,5.884827085558844
36,sector,sector,sing,1,default,0.0010144587140530348,singular,singular,es,es,[MASK] sector [MASK],"[CLS] , [MASK] , sector , [MASK] , [SEP]",single-token,6.893400095383542
37,sector,sector,sing,1,default,0.000151911357534118,plural,plural,son,es,[MASK] sector [MASK],"[CLS] , [MASK] , sector , [MASK] , [SEP]",single-token,8.792213381347809
38,sector,sectores,plur,1,default,0.0004482773947529495,singular,singular,es,es,[MASK] sectores [MASK],"[CLS] , [MASK] , sectores , [MASK] , [SEP]",single-token,7.710098332448648
39,sector,sectores,plur,1,default,0.0005463269189931452,plural,plural,son,es,[MASK] sectores [MASK],"[CLS] , [MASK] , sectores , [MASK] , [SEP]",single-token,7.512293008665569
40,sector,sector##es,plur,2,artificial,0.001183271873742342,singular,singular,es,es,[MASK] sector##es [MASK],"[CLS] , [MASK] , sector , ##es , [MASK] , [SEP]",single-token,6.739471903194258
41,sector,sector##es,plur,2,artificial,0.0009342983830720186,plural,plural,son,es,[MASK] sector##es [MASK],"[CLS] , [MASK] , sector , ##es , [MASK] , [SEP]",single-token,6.97571470279726
42,empresario,empresario,sing,1,default,0.003530092304572463,singular,singular,es,s,[MASK] empresario [MASK],"[CLS] , [MASK] , empresario , [MASK] , [SEP]",single-token,5.646431259774703
43,empresario,empresario,sing,1,default,0.00022921315394341946,plural,plural,son,s,[MASK] empresario [MASK],"[CLS] , [MASK] , empresario , [MASK] , [SEP]",single-token,8.380858184092377
44,empresario,empresarios,plur,1,default,0.0003440800355747342,singular,singular,es,s,[MASK] empresarios [MASK],"[CLS] , [MASK] , empresarios , [MASK] , [SEP]",single-token,7.974636266097918
45,empresario,empresarios,plur,1,default,0.0030261764768511057,plural,plural,son,s,[MASK] empresarios [MASK],"[CLS] , [MASK] , empresarios , [MASK] , [SEP]",single-token,5.800455345141014
46,empresario,empresario##s,plur,2,artificial,0.0014226576313376427,singular,singular,es,s,[MASK] empresario##s [MASK],"[CLS] , [MASK] , empresario , ##s , [MASK] , [SEP]",single-token,6.555228585211946
47,empresario,empresario##s,plur,2,artificial,0.0032684416510164738,plural,plural,son,s,[MASK] empresario##s [MASK],"[CLS] , [MASK] , empresario , ##s , [MASK] , [SEP]",single-token,5.723441966985638
48,sindicato,sindicato,sing,1,default,0.016404954716563225,singular,singular,es,s,[MASK] sindicato [MASK],"[CLS] , [MASK] , sindicato , [MASK] , [SEP]",single-token,4.110171872916483
49,sindicato,sindicato,sing,1,default,0.000943947525229305,plural,plural,son,s,[MASK] sindicato [MASK],"[CLS] , [MASK] , sindicato , [MASK] , [SEP]",single-token,6.965439981044646
50,sindicato,sindicatos,plur,1,default,0.0028274264186620712,singular,singular,es,s,[MASK] sindicatos [MASK],"[CLS] , [MASK] , sindicatos , [MASK] , [SEP]",single-token,5.868388373774305
51,sindicato,sindicatos,plur,1,default,0.015925493091344833,plural,plural,son,s,[MASK] sindicatos [MASK],"[CLS] , [MASK] , sindicatos , [MASK] , [SEP]",single-token,4.13983411465351
52,sindicato,sindicato##s,plur,2,artificial,0.00579830864444375,singular,singular,es,s,[MASK] sindicato##s [MASK],"[CLS] , [MASK] , sindicato , ##s , [MASK] , [SEP]",single-token,5.15018901698405
53,sindicato,sindicato##s,plur,2,artificial,0.012778988108038902,plural,plural,son,s,[MASK] sindicato##s [MASK],"[CLS] , [MASK] , sindicato , ##s , [MASK] , [SEP]",single-token,4.359953010942208
54,mes,mes,sing,1,default,0.0009709165315143764,singular,singular,es,es,[MASK] mes [MASK],"[CLS] , [MASK] , mes , [MASK] , [SEP]",single-token,6.937270054733054
55,mes,mes,sing,1,default,6.752816989319399e-05,plural,plural,son,es,[MASK] mes [MASK],"[CLS] , [MASK] , mes , [MASK] , [SEP]",single-token,9.602965715393442
56,mes,meses,plur,1,default,0.0009350522886961699,singular,singular,es,es,[MASK] meses [MASK],"[CLS] , [MASK] , meses , [MASK] , [SEP]",single-token,6.974908106500042
57,mes,meses,plur,1,default,0.0007483179797418416,plural,plural,son,es,[MASK] meses [MASK],"[CLS] , [MASK] , meses , [MASK] , [SEP]",single-token,7.19768256371527
58,mes,mes##es,plur,2,artificial,0.0008671547402627766,singular,singular,es,es,[MASK] mes##es [MASK],"[CLS] , [MASK] , mes , ##es , [MASK] , [SEP]",single-token,7.050293119297264
59,mes,mes##es,plur,2,artificial,0.000902560306712985,plural,plural,son,es,[MASK] mes##es [MASK],"[CLS] , [MASK] , mes , ##es , [MASK] , [SEP]",single-token,7.010275048147076
60,comarca,comarca,sing,1,default,0.008395680226385593,singular,singular,es,s,[MASK] comarca [MASK],"[CLS] , [MASK] , comarca , [MASK] , [SEP]",single-token,4.7800379641728785
61,comarca,comarca,sing,1,default,0.0004399166500661522,plural,plural,son,s,[MASK] comarca [MASK],"[CLS] , [MASK] , comarca , [MASK] , [SEP]",single-token,7.728925280664248
62,comarca,comarcas,plur,1,default,0.0005957635585218668,singular,singular,es,s,[MASK] comarcas [MASK],"[CLS] , [MASK] , comarcas , [MASK] , [SEP]",single-token,7.425666683500182
63,comarca,comarcas,plur,1,default,0.0014937552623450756,plural,plural,son,s,[MASK] comarcas [MASK],"[CLS] , [MASK] , comarcas , [MASK] , [SEP]",single-token,6.5064620193818214
64,comarca,comarca##s,plur,2,artificial,0.0005480867112055421,singular,singular,es,s,[MASK] comarca##s [MASK],"[CLS] , [MASK] , comarca , ##s , [MASK] , [SEP]",single-token,7.50907705140674
65,comarca,comarca##s,plur,2,artificial,0.00185749854426831,plural,plural,son,s,[MASK] comarca##s [MASK],"[CLS] , [MASK] , comarca , ##s , [MASK] , [SEP]",single-token,6.28852456507748
66,provincia,provincia,sing,1,default,0.040094561874866486,singular,singular,es,s,[MASK] provincia [MASK],"[CLS] , [MASK] , provincia , [MASK] , [SEP]",single-token,3.216514567959141
67,provincia,provincia,sing,1,default,0.004503966774791479,plural,plural,son,s,[MASK] provincia [MASK],"[CLS] , [MASK] , provincia , [MASK] , [SEP]",single-token,5.402796764994452
68,provincia,provincias,plur,1,default,0.00036261038621887565,singular,singular,es,s,[MASK] provincias [MASK],"[CLS] , [MASK] , provincias , [MASK] , [SEP]",single-token,7.92218161631719
69,provincia,provincias,plur,1,default,0.016744427382946014,plural,plural,son,s,[MASK] provincias [MASK],"[CLS] , [MASK] , provincias , [MASK] , [SEP]",single-token,4.089689769621303
70,provincia,provincia##s,plur,2,artificial,0.001007168204523623,singular,singular,es,s,[MASK] provincia##s [MASK],"[CLS] , [MASK] , provincia , ##s , [MASK] , [SEP]",single-token,6.9006126439178646
71,provincia,provincia##s,plur,2,artificial,0.0132161695510149,plural,plural,son,s,[MASK] provincia##s [MASK],"[CLS] , [MASK] , provincia , ##s , [MASK] , [SEP]",single-token,4.326314233062527
72,extranjero,extranjero,sing,1,default,0.0031523755751550198,singular,singular,es,s,[MASK] extranjero [MASK],"[CLS] , [MASK] , extranjero , [MASK] , [SEP]",single-token,5.759598959530587
73,extranjero,extranjero,sing,1,default,0.00024059826682787389,plural,plural,son,s,[MASK] extranjero [MASK],"[CLS] , [MASK] , extranjero , [MASK] , [SEP]",single-token,8.332381957991313
74,extranjero,extranjeros,plur,1,default,0.000451089785201475,singular,singular,es,s,[MASK] extranjeros [MASK],"[CLS] , [MASK] , extranjeros , [MASK] , [SEP]",single-token,7.703844158006097
75,extranjero,extranjeros,plur,1,default,0.0031079056207090616,plural,plural,son,s,[MASK] extranjeros [MASK],"[CLS] , [MASK] , extranjeros , [MASK] , [SEP]",single-token,5.773806213505035
76,extranjero,extranjero##s,plur,2,artificial,0.0007399183232337236,singular,singular,es,s,[MASK] extranjero##s [MASK],"[CLS] , [MASK] , extranjero , ##s , [MASK] , [SEP]",single-token,7.208970751866199
77,extranjero,extranjero##s,plur,2,artificial,0.00393429072573781,plural,plural,son,s,[MASK] extranjero##s [MASK],"[CLS] , [MASK] , extranjero , ##s , [MASK] , [SEP]",single-token,5.538024660948186
78,persona,persona,sing,1,default,0.005310594104230404,singular,singular,es,s,[MASK] persona [MASK],"[CLS] , [MASK] , persona , [MASK] , [SEP]",single-token,5.238051565950984
79,persona,persona,sing,1,default,0.0001473526790505275,plural,plural,son,s,[MASK] persona [MASK],"[CLS] , [MASK] , persona , [MASK] , [SEP]",single-token,8.822681667401723
80,persona,personas,plur,1,default,0.001129987183958292,singular,singular,es,s,[MASK] personas [MASK],"[CLS] , [MASK] , personas , [MASK] , [SEP]",single-token,6.785548987952034
81,persona,personas,plur,1,default,0.00262118480168283,plural,plural,son,s,[MASK] personas [MASK],"[CLS] , [MASK] , personas , [MASK] , [SEP]",single-token,5.944128849044481
82,persona,persona##s,plur,2,artificial,0.005140797235071659,singular,singular,es,s,[MASK] persona##s [MASK],"[CLS] , [MASK] , persona , ##s , [MASK] , [SEP]",single-token,5.2705471074429155
83,persona,persona##s,plur,2,artificial,0.004999696277081966,plural,plural,son,s,[MASK] persona##s [MASK],"[CLS] , [MASK] , persona , ##s , [MASK] , [SEP]",single-token,5.29837811297667
84,accidente,accidente,sing,1,default,0.0031642266549170017,singular,singular,es,s,[MASK] accidente [MASK],"[CLS] , [MASK] , accidente , [MASK] , [SEP]",single-token,5.7558465960808025
85,accidente,accidente,sing,1,default,0.00012038470595143735,plural,plural,son,s,[MASK] accidente [MASK],"[CLS] , [MASK] , accidente , [MASK] , [SEP]",single-token,9.02481806013958
86,accidente,accidentes,plur,1,default,0.000703897443599999,singular,singular,es,s,[MASK] accidentes [MASK],"[CLS] , [MASK] , accidentes , [MASK] , [SEP]",single-token,7.25887788912266
87,accidente,accidentes,plur,1,default,0.0013893058057874441,plural,plural,son,s,[MASK] accidentes [MASK],"[CLS] , [MASK] , accidentes , [MASK] , [SEP]",single-token,6.578951076888194
88,accidente,accidente##s,plur,2,artificial,0.001758292317390442,singular,singular,es,s,[MASK] accidente##s [MASK],"[CLS] , [MASK] , accidente , ##s , [MASK] , [SEP]",single-token,6.343412215162778
89,accidente,accidente##s,plur,2,artificial,0.0023594063241034746,plural,plural,son,s,[MASK] accidente##s [MASK],"[CLS] , [MASK] , accidente , ##s , [MASK] , [SEP]",single-token,6.049345249173808
90,riesgo,riesgo,sing,1,default,0.003963884431868792,singular,singular,es,s,[MASK] riesgo [MASK],"[CLS] , [MASK] , riesgo , [MASK] , [SEP]",single-token,5.530530817361999
91,riesgo,riesgo,sing,1,default,0.0004391732800286263,plural,plural,son,s,[MASK] riesgo [MASK],"[CLS] , [MASK] , riesgo , [MASK] , [SEP]",single-token,7.730616507441538
92,riesgo,riesgos,plur,1,default,0.0007465017843060195,singular,singular,es,s,[MASK] riesgos [MASK],"[CLS] , [MASK] , riesgos , [MASK] , [SEP]",single-token,7.20011255075879
93,riesgo,riesgos,plur,1,default,0.0014118632534518838,plural,plural,son,s,[MASK] riesgos [MASK],"[CLS] , [MASK] , riesgos , [MASK] , [SEP]",single-token,6.5628449905982125
94,riesgo,riesgo##s,plur,2,artificial,0.001505829393863678,singular,singular,es,s,[MASK] riesgo##s [MASK],"[CLS] , [MASK] , riesgo , ##s , [MASK] , [SEP]",single-token,6.498411440308651
95,riesgo,riesgo##s,plur,2,artificial,0.002511274302378297,plural,plural,son,s,[MASK] riesgo##s [MASK],"[CLS] , [MASK] , riesgo , ##s , [MASK] , [SEP]",single-token,5.98696496447895
96,empresa,empresa,sing,1,default,0.0033757388591766357,singular,singular,es,s,[MASK] empresa [MASK],"[CLS] , [MASK] , empresa , [MASK] , [SEP]",single-token,5.6911410573798795
97,empresa,empresa,sing,1,default,0.00018477835692465305,plural,plural,son,s,[MASK] empresa [MASK],"[CLS] , [MASK] , empresa , [MASK] , [SEP]",single-token,8.596353521823916
98,empresa,empresas,plur,1,default,0.0008019407978281379,singular,singular,es,s,[MASK] empresas [MASK],"[CLS] , [MASK] , empresas , [MASK] , [SEP]",single-token,7.128475770991859
99,empresa,empresas,plur,1,default,0.004214245826005936,plural,plural,son,s,[MASK] empresas [MASK],"[CLS] , [MASK] , empresas , [MASK] , [SEP]",single-token,5.469284629752011
100,empresa,empresa##s,plur,2,artificial,0.0021119241137057543,singular,singular,es,s,[MASK] empresa##s [MASK],"[CLS] , [MASK] , empresa , ##s , [MASK] , [SEP]",single-token,6.160155844794189
101,empresa,empresa##s,plur,2,artificial,0.0029446843545883894,plural,plural,son,s,[MASK] empresa##s [MASK],"[CLS] , [MASK] , empresa , ##s , [MASK] , [SEP]",single-token,5.827753647728595
102,cambio,cambio,sing,1,default,0.018480120226740837,singular,singular,es,s,[MASK] cambio [MASK],"[CLS] , [MASK] , cambio , [MASK] , [SEP]",single-token,3.991059707013742
103,cambio,cambio,sing,1,default,0.0013836126308888197,plural,plural,son,s,[MASK] cambio [MASK],"[CLS] , [MASK] , cambio , [MASK] , [SEP]",single-token,6.583057351939735
104,cambio,cambios,plur,1,default,0.0017607561312615871,singular,singular,es,s,[MASK] cambios [MASK],"[CLS] , [MASK] , cambios , [MASK] , [SEP]",single-token,6.342011942157348
105,cambio,cambios,plur,1,default,0.013265793211758137,plural,plural,son,s,[MASK] cambios [MASK],"[CLS] , [MASK] , cambios , [MASK] , [SEP]",single-token,4.32256649583698
106,cambio,cambio##s,plur,2,artificial,0.0013930435525253415,singular,singular,es,s,[MASK] cambio##s [MASK],"[CLS] , [MASK] , cambio , ##s , [MASK] , [SEP]",single-token,6.576264319400179
107,cambio,cambio##s,plur,2,artificial,0.004342078696936369,plural,plural,son,s,[MASK] cambio##s [MASK],"[CLS] , [MASK] , cambio , ##s , [MASK] , [SEP]",single-token,5.43940208310798
108,premio,premio,sing,1,default,0.009141582064330578,singular,singular,es,s,[MASK] premio [MASK],"[CLS] , [MASK] , premio , [MASK] , [SEP]",single-token,4.6949218161173105
109,premio,premio,sing,1,default,0.0006686057895421982,plural,plural,son,s,[MASK] premio [MASK],"[CLS] , [MASK] , premio , [MASK] , [SEP]",single-token,7.310315924814154
110,premio,premios,plur,1,default,0.0002476608788128942,singular,singular,es,s,[MASK] premios [MASK],"[CLS] , [MASK] , premios , [MASK] , [SEP]",single-token,8.303450171718406
111,premio,premios,plur,1,default,0.0010571298189461231,plural,plural,son,s,[MASK] premios [MASK],"[CLS] , [MASK] , premios , [MASK] , [SEP]",single-token,6.852197761332727
112,premio,premio##s,plur,2,artificial,0.0003815772361122072,singular,singular,es,s,[MASK] premio##s [MASK],"[CLS] , [MASK] , premio , ##s , [MASK] , [SEP]",single-token,7.871197273963507
113,premio,premio##s,plur,2,artificial,0.0008682252373546362,plural,plural,son,s,[MASK] premio##s [MASK],"[CLS] , [MASK] , premio , ##s , [MASK] , [SEP]",single-token,7.049059386925737
114,proyecto,proyecto,sing,1,default,0.015076755546033382,singular,singular,es,s,[MASK] proyecto [MASK],"[CLS] , [MASK] , proyecto , [MASK] , [SEP]",single-token,4.194601089017576
115,proyecto,proyecto,sing,1,default,0.0006547413649968803,plural,plural,son,s,[MASK] proyecto [MASK],"[CLS] , [MASK] , proyecto , [MASK] , [SEP]",single-token,7.331270262907969
116,proyecto,proyectos,plur,1,default,0.0008690693648532033,singular,singular,es,s,[MASK] proyectos [MASK],"[CLS] , [MASK] , proyectos , [MASK] , [SEP]",single-token,7.04808761441931
117,proyecto,proyectos,plur,1,default,0.005315200425684452,plural,plural,son,s,[MASK] proyectos [MASK],"[CLS] , [MASK] , proyectos , [MASK] , [SEP]",single-token,5.237184558457167
118,proyecto,proyecto##s,plur,2,artificial,0.0006828984478488564,singular,singular,es,s,[MASK] proyecto##s [MASK],"[CLS] , [MASK] , proyecto , ##s , [MASK] , [SEP]",single-token,7.289164394881851
119,proyecto,proyecto##s,plur,2,artificial,0.00468748714774847,plural,plural,son,s,[MASK] proyecto##s [MASK],"[CLS] , [MASK] , proyecto , ##s , [MASK] , [SEP]",single-token,5.362858629503027
120,abogado,abogado,sing,1,default,0.013961771503090858,singular,singular,es,s,[MASK] abogado [MASK],"[CLS] , [MASK] , abogado , [MASK] , [SEP]",single-token,4.271432291196634
121,abogado,abogado,sing,1,default,0.0008623787434771657,plural,plural,son,s,[MASK] abogado [MASK],"[CLS] , [MASK] , abogado , [MASK] , [SEP]",single-token,7.055816006214927
122,abogado,abogados,plur,1,default,0.002081558108329773,singular,singular,es,s,[MASK] abogados [MASK],"[CLS] , [MASK] , abogados , [MASK] , [SEP]",single-token,6.174638575154036
123,abogado,abogados,plur,1,default,0.01935473270714283,plural,plural,son,s,[MASK] abogados [MASK],"[CLS] , [MASK] , abogados , [MASK] , [SEP]",single-token,3.9448183050637553
124,abogado,abogado##s,plur,2,artificial,0.0024580226745456457,singular,singular,es,s,[MASK] abogado##s [MASK],"[CLS] , [MASK] , abogado , ##s , [MASK] , [SEP]",single-token,6.008398043086031
125,abogado,abogado##s,plur,2,artificial,0.012644325383007526,plural,plural,son,s,[MASK] abogado##s [MASK],"[CLS] , [MASK] , abogado , ##s , [MASK] , [SEP]",single-token,4.370546750777068
126,gobierno,gobierno,sing,1,default,0.02843574993312359,singular,singular,es,s,[MASK] gobierno [MASK],"[CLS] , [MASK] , gobierno , [MASK] , [SEP]",single-token,3.560108124977918
127,gobierno,gobierno,sing,1,default,0.0026418750640004873,plural,plural,son,s,[MASK] gobierno [MASK],"[CLS] , [MASK] , gobierno , [MASK] , [SEP]",single-token,5.9362663624178165
128,gobierno,gobiernos,plur,1,default,0.0020240740850567818,singular,singular,es,s,[MASK] gobiernos [MASK],"[CLS] , [MASK] , gobiernos , [MASK] , [SEP]",single-token,6.202642924937878
129,gobierno,gobiernos,plur,1,default,0.02731132321059704,plural,plural,son,s,[MASK] gobiernos [MASK],"[CLS] , [MASK] , gobiernos , [MASK] , [SEP]",single-token,3.600453893165425
130,gobierno,gobierno##s,plur,2,artificial,0.0018092739628627896,singular,singular,es,s,[MASK] gobierno##s [MASK],"[CLS] , [MASK] , gobierno , ##s , [MASK] , [SEP]",single-token,6.314829639666924
131,gobierno,gobierno##s,plur,2,artificial,0.01638672687113285,plural,plural,son,s,[MASK] gobierno##s [MASK],"[CLS] , [MASK] , gobierno , ##s , [MASK] , [SEP]",single-token,4.111283608968142
132,estado,estado,sing,1,default,0.00637406948953867,singular,singular,es,s,[MASK] estado [MASK],"[CLS] , [MASK] , estado , [MASK] , [SEP]",single-token,5.055517161016505
133,estado,estado,sing,1,default,0.0019755091052502394,plural,plural,son,s,[MASK] estado [MASK],"[CLS] , [MASK] , estado , [MASK] , [SEP]",single-token,6.226929139037022
134,estado,estados,plur,1,default,0.0006932002143003047,singular,singular,es,s,[MASK] estados [MASK],"[CLS] , [MASK] , estados , [MASK] , [SEP]",single-token,7.2741916909764415
135,estado,estados,plur,1,default,0.011134023778140545,plural,plural,son,s,[MASK] estados [MASK],"[CLS] , [MASK] , estados , [MASK] , [SEP]",single-token,4.497749653589857
136,estado,estado##s,plur,2,artificial,0.0026963134296238422,singular,singular,es,s,[MASK] estado##s [MASK],"[CLS] , [MASK] , estado , ##s , [MASK] , [SEP]",single-token,5.9158698354105566
137,estado,estado##s,plur,2,artificial,0.008478502742946148,plural,plural,son,s,[MASK] estado##s [MASK],"[CLS] , [MASK] , estado , ##s , [MASK] , [SEP]",single-token,4.770221408099288
138,propuesta,propuesta,sing,1,default,0.00249815103597939,singular,singular,es,s,[MASK] propuesta [MASK],"[CLS] , [MASK] , propuesta , [MASK] , [SEP]",single-token,5.992204406344585
139,propuesta,propuesta,sing,1,default,0.00013792081153951585,plural,plural,son,s,[MASK] propuesta [MASK],"[CLS] , [MASK] , propuesta , [MASK] , [SEP]",single-token,8.888830866933983
140,propuesta,propuestas,plur,1,default,0.000438501825556159,singular,singular,es,s,[MASK] propuestas [MASK],"[CLS] , [MASK] , propuestas , [MASK] , [SEP]",single-token,7.7321465829767595
141,propuesta,propuestas,plur,1,default,0.002541410503908992,plural,plural,son,s,[MASK] propuestas [MASK],"[CLS] , [MASK] , propuestas , [MASK] , [SEP]",single-token,5.975036035583238
142,propuesta,propuesta##s,plur,2,artificial,0.0003946881042793393,singular,singular,es,s,[MASK] propuesta##s [MASK],"[CLS] , [MASK] , propuesta , ##s , [MASK] , [SEP]",single-token,7.837414714388264
143,propuesta,propuesta##s,plur,2,artificial,0.0012140675680711865,plural,plural,son,s,[MASK] propuesta##s [MASK],"[CLS] , [MASK] , propuesta , ##s , [MASK] , [SEP]",single-token,6.713778930503871
144,compañía,compañía,sing,1,default,0.026664957404136658,singular,singular,es,s,[MASK] compañía [MASK],"[CLS] , [MASK] , compañía , [MASK] , [SEP]",single-token,3.624405032375563
145,compañía,compañía,sing,1,default,0.0028962153010070324,plural,plural,son,s,[MASK] compañía [MASK],"[CLS] , [MASK] , compañía , [MASK] , [SEP]",single-token,5.844350462951681
