,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
35,mandatario,mandatario##s,plur,3,artificial,0.012954776175320148,plural,plural,son,s,Los mandatario##s [MASK],"[CLS] , [MASK] , manda , ##tario , ##s , [MASK] , [SEP]",non_morphemic,4.346290742205686
36,negociador,negociador,sing,2,default,0.019042199477553368,singular,singular,es,es,El negociador [MASK],"[CLS] , El , negociado , ##r , [MASK] , [SEP]",non_morphemic,3.9610977375116345
37,negociador,negociador,sing,2,default,0.00028566838591359556,plural,plural,son,es,El negociador [MASK],"[CLS] , El , negociado , ##r , [MASK] , [SEP]",non_morphemic,8.160678909685402
38,negociador,negociadores,plur,2,default,3.092354381806217e-05,singular,singular,es,es,Los negociadores [MASK],"[CLS] , Los , negociado , ##res , [MASK] , [SEP]",non_morphemic,10.383992728326723
39,negociador,negociadores,plur,2,default,0.0038540030363947153,plural,plural,son,es,Los negociadores [MASK],"[CLS] , Los , negociado , ##res , [MASK] , [SEP]",non_morphemic,5.558642921134872
40,negociador,negociador##es,plur,3,artificial,0.00020673408289439976,singular,singular,es,es,Los negociador##es [MASK],"[CLS] , [MASK] , negociado , ##r , ##es , [MASK] , [SEP]",non_morphemic,8.484077214233816
41,negociador,negociador##es,plur,3,artificial,0.006880760658532381,plural,plural,son,es,Los negociador##es [MASK],"[CLS] , [MASK] , negociado , ##r , ##es , [MASK] , [SEP]",non_morphemic,4.979026072315088
42,comicio,comicio,sing,2,default,0.05390731617808342,singular,singular,es,s,El comicio [MASK],"[CLS] , El , com , ##icio , [MASK] , [SEP]",non_morphemic,2.920489074135953
43,comicio,comicio,sing,2,default,0.0004926609108224511,plural,plural,son,s,El comicio [MASK],"[CLS] , El , com , ##icio , [MASK] , [SEP]",non_morphemic,7.615689428232164
44,comicio,comicios,plur,2,default,0.00010239849507343024,singular,singular,es,s,Los comicios [MASK],"[CLS] , Los , com , ##icios , [MASK] , [SEP]",non_morphemic,9.186638542015395
45,comicio,comicios,plur,2,default,0.020973151549696922,plural,plural,son,s,Los comicios [MASK],"[CLS] , Los , com , ##icios , [MASK] , [SEP]",non_morphemic,3.864512156867554
46,comicio,comicio##s,plur,3,artificial,0.0008987259352579713,singular,singular,es,s,Los comicio##s [MASK],"[CLS] , [MASK] , com , ##icio , ##s , [MASK] , [SEP]",non_morphemic,7.0145324250783485
47,comicio,comicio##s,plur,3,artificial,0.016121407970786095,plural,plural,son,s,Los comicio##s [MASK],"[CLS] , [MASK] , com , ##icio , ##s , [MASK] , [SEP]",non_morphemic,4.127607202616967
48,sondeo,sondeo,sing,2,default,0.008330155164003372,singular,singular,es,s,El sondeo [MASK],"[CLS] , El , son , ##deo , [MASK] , [SEP]",non_morphemic,4.787873195845611
49,sondeo,sondeo,sing,2,default,0.0007932824082672596,plural,plural,son,s,El sondeo [MASK],"[CLS] , El , son , ##deo , [MASK] , [SEP]",non_morphemic,7.139331273286968
50,sondeo,sondeos,plur,2,default,0.00020787313405890018,singular,singular,es,s,Los sondeos [MASK],"[CLS] , Los , son , ##deos , [MASK] , [SEP]",non_morphemic,8.478582596756532
51,sondeo,sondeos,plur,2,default,0.054186008870601654,plural,plural,son,s,Los sondeos [MASK],"[CLS] , Los , son , ##deos , [MASK] , [SEP]",non_morphemic,2.915332542778911
52,sondeo,sondeo##s,plur,3,artificial,0.00038759788731113076,singular,singular,es,s,Los sondeo##s [MASK],"[CLS] , [MASK] , son , ##deo , ##s , [MASK] , [SEP]",non_morphemic,7.855542128656195
53,sondeo,sondeo##s,plur,3,artificial,0.012097831815481186,plural,plural,son,s,Los sondeo##s [MASK],"[CLS] , [MASK] , son , ##deo , ##s , [MASK] , [SEP]",non_morphemic,4.414729031238881
54,insulto,insulto,sing,2,default,0.0353865921497345,singular,singular,es,s,El insulto [MASK],"[CLS] , El , insul , ##to , [MASK] , [SEP]",non_morphemic,3.3414222834197376
55,insulto,insulto,sing,2,default,0.0007769518997520208,plural,plural,son,s,El insulto [MASK],"[CLS] , El , insul , ##to , [MASK] , [SEP]",non_morphemic,7.160132114593879
56,insulto,insultos,plur,2,default,0.00034822229645214975,singular,singular,es,s,Los insultos [MASK],"[CLS] , Los , insul , ##tos , [MASK] , [SEP]",non_morphemic,7.962669499216283
57,insulto,insultos,plur,2,default,0.060927532613277435,plural,plural,son,s,Los insultos [MASK],"[CLS] , Los , insul , ##tos , [MASK] , [SEP]",non_morphemic,2.79807011097453
58,insulto,insulto##s,plur,3,artificial,0.000340653263265267,singular,singular,es,s,Los insulto##s [MASK],"[CLS] , [MASK] , insul , ##to , ##s , [MASK] , [SEP]",non_morphemic,7.984645421265258
59,insulto,insulto##s,plur,3,artificial,0.004270009696483612,plural,plural,son,s,Los insulto##s [MASK],"[CLS] , [MASK] , insul , ##to , ##s , [MASK] , [SEP]",non_morphemic,5.456139180904929
60,analista,analista,sing,2,default,0.026516996324062347,singular,singular,es,s,El analista [MASK],"[CLS] , El , anal , ##ista , [MASK] , [SEP]",non_morphemic,3.6299693808609246
61,analista,analista,sing,2,default,0.0003014240355696529,plural,plural,son,s,El analista [MASK],"[CLS] , El , anal , ##ista , [MASK] , [SEP]",non_morphemic,8.106992528535885
62,analista,analistas,plur,2,default,0.0005147173069417477,singular,singular,es,s,Los analistas [MASK],"[CLS] , Los , anal , ##istas , [MASK] , [SEP]",non_morphemic,7.571892726571198
63,analista,analistas,plur,2,default,0.08784274756908417,plural,plural,son,s,Los analistas [MASK],"[CLS] , Los , anal , ##istas , [MASK] , [SEP]",non_morphemic,2.4322070224627867
64,analista,analista##s,plur,3,artificial,0.0007114135078154504,singular,singular,es,s,Los analista##s [MASK],"[CLS] , [MASK] , anal , ##ista , ##s , [MASK] , [SEP]",non_morphemic,7.248256710978438
65,analista,analista##s,plur,3,artificial,0.0036082991864532232,plural,plural,son,s,Los analista##s [MASK],"[CLS] , [MASK] , anal , ##ista , ##s , [MASK] , [SEP]",non_morphemic,5.624518757145069
66,nexo,nexo,sing,2,default,0.2537180185317993,singular,singular,es,s,El nexo [MASK],"[CLS] , El , ne , ##xo , [MASK] , [SEP]",non_morphemic,1.3715317919119239
67,nexo,nexo,sing,2,default,0.008421756327152252,plural,plural,son,s,El nexo [MASK],"[CLS] , El , ne , ##xo , [MASK] , [SEP]",non_morphemic,4.776936882556685
68,nexo,nexos,plur,2,default,0.002064899541437626,singular,singular,es,s,Los nexos [MASK],"[CLS] , Los , ne , ##xos , [MASK] , [SEP]",non_morphemic,6.182673701966729
69,nexo,nexos,plur,2,default,0.08954054117202759,plural,plural,son,s,Los nexos [MASK],"[CLS] , Los , ne , ##xos , [MASK] , [SEP]",non_morphemic,2.413063782273939
70,nexo,nexo##s,plur,3,artificial,0.0031347281765192747,singular,singular,es,s,Los nexo##s [MASK],"[CLS] , [MASK] , ne , ##xo , ##s , [MASK] , [SEP]",non_morphemic,5.765212814710898
71,nexo,nexo##s,plur,3,artificial,0.007120401598513126,plural,plural,son,s,Los nexo##s [MASK],"[CLS] , [MASK] , ne , ##xo , ##s , [MASK] , [SEP]",non_morphemic,4.944791150863363
72,cautivo,cautivo,sing,2,default,0.00366591801866889,singular,singular,es,s,El cautivo [MASK],"[CLS] , El , cautiv , ##o , [MASK] , [SEP]",non_morphemic,5.608676492425448
73,cautivo,cautivo,sing,2,default,0.00014910378376953304,plural,plural,son,s,El cautivo [MASK],"[CLS] , El , cautiv , ##o , [MASK] , [SEP]",non_morphemic,8.810867959120994
74,cautivo,cautivos,plur,2,default,0.00012817064998671412,singular,singular,es,s,Los cautivos [MASK],"[CLS] , Los , cautiv , ##os , [MASK] , [SEP]",non_morphemic,8.962147978949497
75,cautivo,cautivos,plur,2,default,0.019156675785779953,plural,plural,son,s,Los cautivos [MASK],"[CLS] , Los , cautiv , ##os , [MASK] , [SEP]",non_morphemic,3.9551040191025235
76,cautivo,cautivo##s,plur,3,artificial,0.00029416001052595675,singular,singular,es,s,Los cautivo##s [MASK],"[CLS] , [MASK] , cautiv , ##o , ##s , [MASK] , [SEP]",non_morphemic,8.131386685188158
77,cautivo,cautivo##s,plur,3,artificial,0.004261503927409649,plural,plural,son,s,Los cautivo##s [MASK],"[CLS] , [MASK] , cautiv , ##o , ##s , [MASK] , [SEP]",non_morphemic,5.458133146399707
78,millar,millar,sing,2,default,0.004315040539950132,singular,singular,es,es,El millar [MASK],"[CLS] , El , milla , ##r , [MASK] , [SEP]",non_morphemic,5.445648559369181
79,millar,millar,sing,2,default,0.0002048570167971775,plural,plural,son,es,El millar [MASK],"[CLS] , El , milla , ##r , [MASK] , [SEP]",non_morphemic,8.49319830121569
80,millar,millares,plur,2,default,0.0002771485014818609,singular,singular,es,es,Los millares [MASK],"[CLS] , Los , milla , ##res , [MASK] , [SEP]",non_morphemic,8.190957088997939
81,millar,millares,plur,2,default,0.01996731385588646,plural,plural,son,es,Los millares [MASK],"[CLS] , Los , milla , ##res , [MASK] , [SEP]",non_morphemic,3.9136586495706864
82,millar,millar##es,plur,3,artificial,0.00030116201378405094,singular,singular,es,es,Los millar##es [MASK],"[CLS] , [MASK] , milla , ##r , ##es , [MASK] , [SEP]",non_morphemic,8.10786218624667
83,millar,millar##es,plur,3,artificial,0.0026565431617200375,plural,plural,son,es,Los millar##es [MASK],"[CLS] , [MASK] , milla , ##r , ##es , [MASK] , [SEP]",non_morphemic,5.93072956461632
84,reformista,reformista,sing,2,default,0.005902654025703669,singular,singular,es,s,El reformista [MASK],"[CLS] , El , reform , ##ista , [MASK] , [SEP]",non_morphemic,5.132353194350806
85,reformista,reformista,sing,2,default,0.0001798676239559427,plural,plural,son,s,El reformista [MASK],"[CLS] , El , reform , ##ista , [MASK] , [SEP]",non_morphemic,8.623289400096809
86,reformista,reformistas,plur,2,default,0.0001250014320248738,singular,singular,es,s,Los reformistas [MASK],"[CLS] , Los , reform , ##istas , [MASK] , [SEP]",non_morphemic,8.987185364528605
87,reformista,reformistas,plur,2,default,0.021663356572389603,plural,plural,son,s,Los reformistas [MASK],"[CLS] , Los , reform , ##istas , [MASK] , [SEP]",non_morphemic,3.8321330830077005
88,reformista,reformista##s,plur,3,artificial,0.000623721512965858,singular,singular,es,s,Los reformista##s [MASK],"[CLS] , [MASK] , reform , ##ista , ##s , [MASK] , [SEP]",non_morphemic,7.379806582537298
89,reformista,reformista##s,plur,3,artificial,0.0020511953625828028,plural,plural,son,s,Los reformista##s [MASK],"[CLS] , [MASK] , reform , ##ista , ##s , [MASK] , [SEP]",non_morphemic,6.189332552071796
90,uruguaya,uruguaya,sing,2,default,0.005331743974238634,singular,singular,es,s,La uruguaya [MASK],"[CLS] , La , uruguay , ##a , [MASK] , [SEP]",non_morphemic,5.2340768946529845
91,uruguaya,uruguaya,sing,2,default,0.0001171594558400102,plural,plural,son,s,La uruguaya [MASK],"[CLS] , La , uruguay , ##a , [MASK] , [SEP]",non_morphemic,9.051974680604037
92,uruguaya,uruguayas,plur,2,default,0.00012187436368549243,singular,singular,es,s,Las uruguayas [MASK],"[CLS] , Las , uruguay , ##as , [MASK] , [SEP]",non_morphemic,9.012519849702006
93,uruguaya,uruguayas,plur,2,default,0.02206123247742653,plural,plural,son,s,Las uruguayas [MASK],"[CLS] , Las , uruguay , ##as , [MASK] , [SEP]",non_morphemic,3.8139333973871086
94,uruguaya,uruguaya##s,plur,3,artificial,0.0007901208009570837,singular,singular,es,s,Las uruguaya##s [MASK],"[CLS] , [MASK] , uruguay , ##a , ##s , [MASK] , [SEP]",non_morphemic,7.143324711589244
95,uruguaya,uruguaya##s,plur,3,artificial,0.005592730361968279,plural,plural,son,s,Las uruguaya##s [MASK],"[CLS] , [MASK] , uruguay , ##a , ##s , [MASK] , [SEP]",non_morphemic,5.186287674215731
96,mejoría,mejoría,sing,2,default,0.021909072995185852,singular,singular,es,s,La mejoría [MASK],"[CLS] , La , mejor , ##ía , [MASK] , [SEP]",non_morphemic,3.8208544359373056
97,mejoría,mejoría,sing,2,default,0.0003826415922958404,plural,plural,son,s,La mejoría [MASK],"[CLS] , La , mejor , ##ía , [MASK] , [SEP]",non_morphemic,7.868411797259054
98,mejoría,mejorías,plur,2,default,0.000346098851878196,singular,singular,es,s,Las mejorías [MASK],"[CLS] , Las , mejor , ##ías , [MASK] , [SEP]",non_morphemic,7.968786124640827
99,mejoría,mejorías,plur,2,default,0.04061257094144821,plural,plural,son,s,Las mejorías [MASK],"[CLS] , Las , mejor , ##ías , [MASK] , [SEP]",non_morphemic,3.2036776311999375
100,mejoría,mejoría##s,plur,3,artificial,0.0003255084156990051,singular,singular,es,s,Las mejoría##s [MASK],"[CLS] , [MASK] , mejor , ##ía , ##s , [MASK] , [SEP]",non_morphemic,8.030122241967833
101,mejoría,mejoría##s,plur,3,artificial,0.005604213569313288,plural,plural,son,s,Las mejoría##s [MASK],"[CLS] , [MASK] , mejor , ##ía , ##s , [MASK] , [SEP]",non_morphemic,5.184236541077717
102,urna,urna,sing,2,default,0.012573019601404667,singular,singular,es,s,La urna [MASK],"[CLS] , La , ur , ##na , [MASK] , [SEP]",non_morphemic,4.37620206236454
103,urna,urna,sing,2,default,0.00024041507276706398,plural,plural,son,s,La urna [MASK],"[CLS] , La , ur , ##na , [MASK] , [SEP]",non_morphemic,8.333143658570433
104,urna,urnas,plur,2,default,0.00027485803002491593,singular,singular,es,s,Las urnas [MASK],"[CLS] , Las , ur , ##nas , [MASK] , [SEP]",non_morphemic,8.199255848057767
105,urna,urnas,plur,2,default,0.03435438871383667,plural,plural,son,s,Las urnas [MASK],"[CLS] , Las , ur , ##nas , [MASK] , [SEP]",non_morphemic,3.3710255038800256
106,urna,urna##s,plur,3,artificial,0.002922740997746587,singular,singular,es,s,Las urna##s [MASK],"[CLS] , [MASK] , ur , ##na , ##s , [MASK] , [SEP]",non_morphemic,5.835233405144843
107,urna,urna##s,plur,3,artificial,0.006507078651338816,plural,plural,son,s,Las urna##s [MASK],"[CLS] , [MASK] , ur , ##na , ##s , [MASK] , [SEP]",non_morphemic,5.034864671353341
108,injerencia,injerencia,sing,2,default,0.019326118752360344,singular,singular,es,s,La injerencia [MASK],"[CLS] , La , injer , ##encia , [MASK] , [SEP]",non_morphemic,3.946297794729687
109,injerencia,injerencia,sing,2,default,0.0009572301059961319,plural,plural,son,s,La injerencia [MASK],"[CLS] , La , injer , ##encia , [MASK] , [SEP]",non_morphemic,6.951466750276595
110,injerencia,injerencias,plur,2,default,0.00024108641082420945,singular,singular,es,s,Las injerencias [MASK],"[CLS] , Las , injer , ##encias , [MASK] , [SEP]",non_morphemic,8.330355137599918
111,injerencia,injerencias,plur,2,default,0.012407900765538216,plural,plural,son,s,Las injerencias [MASK],"[CLS] , Las , injer , ##encias , [MASK] , [SEP]",non_morphemic,4.389421850759303
112,injerencia,injerencia##s,plur,3,artificial,0.0002800380752887577,singular,singular,es,s,Las injerencia##s [MASK],"[CLS] , [MASK] , injer , ##encia , ##s , [MASK] , [SEP]",non_morphemic,8.180584980865763
113,injerencia,injerencia##s,plur,3,artificial,0.0018434685189276934,plural,plural,son,s,Las injerencia##s [MASK],"[CLS] , [MASK] , injer , ##encia , ##s , [MASK] , [SEP]",non_morphemic,6.296106417231278
114,pollito,pollito,sing,2,default,0.005751725286245346,singular,singular,es,s,El pollito [MASK],"[CLS] , El , pol , ##lito , [MASK] , [SEP]",non_morphemic,5.158255419397012
115,pollito,pollito,sing,2,default,0.00016302413132507354,plural,plural,son,s,El pollito [MASK],"[CLS] , El , pol , ##lito , [MASK] , [SEP]",non_morphemic,8.72161232317598
116,pollito,pollitos,plur,2,default,0.00020630063954740763,singular,singular,es,s,Los pollitos [MASK],"[CLS] , Los , pol , ##litos , [MASK] , [SEP]",non_morphemic,8.486176037807493
117,pollito,pollitos,plur,2,default,0.05823260545730591,plural,plural,son,s,Los pollitos [MASK],"[CLS] , Los , pol , ##litos , [MASK] , [SEP]",non_morphemic,2.843309849890484
118,pollito,pollito##s,plur,3,artificial,0.00030585716012865305,singular,singular,es,s,Los pollito##s [MASK],"[CLS] , [MASK] , pol , ##lito , ##s , [MASK] , [SEP]",non_morphemic,8.0923923619607
119,pollito,pollito##s,plur,3,artificial,0.004634950775653124,plural,plural,son,s,Los pollito##s [MASK],"[CLS] , [MASK] , pol , ##lito , ##s , [MASK] , [SEP]",non_morphemic,5.374129700160276
120,indefinido,indefinido,sing,2,default,0.042429957538843155,singular,singular,es,s,El indefinido [MASK],"[CLS] , El , indefin , ##ido , [MASK] , [SEP]",non_morphemic,3.159900620502716
121,indefinido,indefinido,sing,2,default,0.0008368239505216479,plural,plural,son,s,El indefinido [MASK],"[CLS] , El , indefin , ##ido , [MASK] , [SEP]",non_morphemic,7.085896843502918
122,indefinido,indefinidos,plur,2,default,0.00035664523602463305,singular,singular,es,s,Los indefinidos [MASK],"[CLS] , Los , indefin , ##idos , [MASK] , [SEP]",non_morphemic,7.9387690068939065
123,indefinido,indefinidos,plur,2,default,0.1430303454399109,plural,plural,son,s,Los indefinidos [MASK],"[CLS] , Los , indefin , ##idos , [MASK] , [SEP]",non_morphemic,1.9446984653612087
124,indefinido,indefinido##s,plur,3,artificial,0.0007227581809274852,singular,singular,es,s,Los indefinido##s [MASK],"[CLS] , [MASK] , indefin , ##ido , ##s , [MASK] , [SEP]",non_morphemic,7.232435857965522
125,indefinido,indefinido##s,plur,3,artificial,0.00500853406265378,plural,plural,son,s,Los indefinido##s [MASK],"[CLS] , [MASK] , indefin , ##ido , ##s , [MASK] , [SEP]",non_morphemic,5.296612008966473
126,retoque,retoque,sing,2,default,0.0049977428279817104,singular,singular,es,s,El retoque [MASK],"[CLS] , El , reto , ##que , [MASK] , [SEP]",non_morphemic,5.298768902878882
127,retoque,retoque,sing,2,default,0.00019236169464420527,plural,plural,son,s,El retoque [MASK],"[CLS] , El , reto , ##que , [MASK] , [SEP]",non_morphemic,8.556133131840003
128,retoque,retoques,plur,2,default,0.00027469141059555113,singular,singular,es,s,Los retoques [MASK],"[CLS] , Los , reto , ##ques , [MASK] , [SEP]",non_morphemic,8.199862233660788
129,retoque,retoques,plur,2,default,0.029054313898086548,plural,plural,son,s,Los retoques [MASK],"[CLS] , Los , reto , ##ques , [MASK] , [SEP]",non_morphemic,3.5385883076355658
130,retoque,retoque##s,plur,3,artificial,0.000207720062462613,singular,singular,es,s,Los retoque##s [MASK],"[CLS] , [MASK] , reto , ##que , ##s , [MASK] , [SEP]",non_morphemic,8.47931923828238
131,retoque,retoque##s,plur,3,artificial,0.0027254661545157433,plural,plural,son,s,Los retoque##s [MASK],"[CLS] , [MASK] , reto , ##que , ##s , [MASK] , [SEP]",non_morphemic,5.905115799619692
132,retroceso,retroceso,sing,2,default,0.019283585250377655,singular,singular,es,s,El retroceso [MASK],"[CLS] , El , retroce , ##so , [MASK] , [SEP]",non_morphemic,3.9485010501177964
133,retroceso,retroceso,sing,2,default,0.0005394376930780709,plural,plural,son,s,El retroceso [MASK],"[CLS] , El , retroce , ##so , [MASK] , [SEP]",non_morphemic,7.52498327005964
134,retroceso,retrocesos,plur,2,default,0.00027607486117631197,singular,singular,es,s,Los retrocesos [MASK],"[CLS] , Los , retroce , ##sos , [MASK] , [SEP]",non_morphemic,8.19483849287894
135,retroceso,retrocesos,plur,2,default,0.03633144870400429,plural,plural,son,s,Los retrocesos [MASK],"[CLS] , Los , retroce , ##sos , [MASK] , [SEP]",non_morphemic,3.3150715572984177
136,retroceso,retroceso##s,plur,3,artificial,0.00022803984757047147,singular,singular,es,s,Los retroceso##s [MASK],"[CLS] , [MASK] , retroce , ##so , ##s , [MASK] , [SEP]",non_morphemic,8.385990174234411
137,retroceso,retroceso##s,plur,3,artificial,0.001132589764893055,plural,plural,son,s,Los retroceso##s [MASK],"[CLS] , [MASK] , retroce , ##so , ##s , [MASK] , [SEP]",non_morphemic,6.783248441149475
138,kilómetro,kilómetro,sing,2,default,0.0340723916888237,singular,singular,es,s,El kilómetro [MASK],"[CLS] , El , k , ##ilómetro , [MASK] , [SEP]",non_morphemic,3.379267850512073
139,kilómetro,kilómetro,sing,2,default,0.0010339495493099093,plural,plural,son,s,El kilómetro [MASK],"[CLS] , El , k , ##ilómetro , [MASK] , [SEP]",non_morphemic,6.87436929585617
140,kilómetro,kilómetros,plur,2,default,0.006047254893928766,singular,singular,es,s,Los kilómetros [MASK],"[CLS] , Los , k , ##ilómetros , [MASK] , [SEP]",non_morphemic,5.10815084644966
141,kilómetro,kilómetros,plur,2,default,0.05099732056260109,plural,plural,son,s,Los kilómetros [MASK],"[CLS] , Los , k , ##ilómetros , [MASK] , [SEP]",non_morphemic,2.9759821856261937
142,kilómetro,kilómetro##s,plur,3,artificial,0.0017879253719002008,singular,singular,es,s,Los kilómetro##s [MASK],"[CLS] , [MASK] , k , ##ilómetro , ##s , [MASK] , [SEP]",non_morphemic,6.3266993414127315
