,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
65,coincidencia,coincidencia##s,plur,2,artificial,0.0721561461687088,plural,plural,son,s,Las coincidencia##s [MASK],"[CLS] , Las , coincidencia , ##s , [MASK] , [SEP]",morphemic,2.628922811406887
66,arteria,arteria,sing,1,default,0.0931757465004921,singular,singular,es,s,La arteria [MASK],"[CLS] , La , arteria , [MASK] , [SEP]",morphemic,2.373267821837886
67,arteria,arteria,sing,1,default,0.00043696773354895413,plural,plural,son,s,La arteria [MASK],"[CLS] , La , arteria , [MASK] , [SEP]",morphemic,7.735651201867132
68,arteria,arterias,plur,2,default,0.00012102966866223142,singular,singular,es,s,Las arterias [MASK],"[CLS] , Las , arteria , ##s , [MASK] , [SEP]",morphemic,9.01947484686742
69,arteria,arterias,plur,2,default,0.09989378601312637,plural,plural,son,s,Las arterias [MASK],"[CLS] , Las , arteria , ##s , [MASK] , [SEP]",morphemic,2.303647797333065
70,arteria,arteria##s,plur,2,artificial,0.00012102966866223142,singular,singular,es,s,Las arteria##s [MASK],"[CLS] , Las , arteria , ##s , [MASK] , [SEP]",morphemic,9.01947484686742
71,arteria,arteria##s,plur,2,artificial,0.09989378601312637,plural,plural,son,s,Las arteria##s [MASK],"[CLS] , Las , arteria , ##s , [MASK] , [SEP]",morphemic,2.303647797333065
72,curioso,curioso,sing,1,default,0.01892274245619774,singular,singular,es,s,El curioso [MASK],"[CLS] , El , curioso , [MASK] , [SEP]",morphemic,3.967390775746498
73,curioso,curioso,sing,1,default,0.00030319002689793706,plural,plural,son,s,El curioso [MASK],"[CLS] , El , curioso , [MASK] , [SEP]",morphemic,8.101150797553869
74,curioso,curiosos,plur,2,default,0.0004891608259640634,singular,singular,es,s,Los curiosos [MASK],"[CLS] , Los , curioso , ##s , [MASK] , [SEP]",morphemic,7.6228192351089525
75,curioso,curiosos,plur,2,default,0.03555738553404808,plural,plural,son,s,Los curiosos [MASK],"[CLS] , Los , curioso , ##s , [MASK] , [SEP]",morphemic,3.3366073937039213
76,curioso,curioso##s,plur,2,artificial,0.0004891608259640634,singular,singular,es,s,Los curioso##s [MASK],"[CLS] , Los , curioso , ##s , [MASK] , [SEP]",morphemic,7.6228192351089525
77,curioso,curioso##s,plur,2,artificial,0.03555738553404808,plural,plural,son,s,Los curioso##s [MASK],"[CLS] , Los , curioso , ##s , [MASK] , [SEP]",morphemic,3.3366073937039213
78,legítima,legítima,sing,1,default,0.02625460736453533,singular,singular,es,s,La legítima [MASK],"[CLS] , La , legítima , [MASK] , [SEP]",morphemic,3.6399137866971354
79,legítima,legítima,sing,1,default,0.0006134225986897945,plural,plural,son,s,La legítima [MASK],"[CLS] , La , legítima , [MASK] , [SEP]",morphemic,7.39645646527741
80,legítima,legítimas,plur,2,default,0.000498893903568387,singular,singular,es,s,Las legítimas [MASK],"[CLS] , Las , legítima , ##s , [MASK] , [SEP]",morphemic,7.603117102918612
81,legítima,legítimas,plur,2,default,0.07387790828943253,plural,plural,son,s,Las legítimas [MASK],"[CLS] , Las , legítima , ##s , [MASK] , [SEP]",morphemic,2.6053414363227083
82,legítima,legítima##s,plur,2,artificial,0.000498893903568387,singular,singular,es,s,Las legítima##s [MASK],"[CLS] , Las , legítima , ##s , [MASK] , [SEP]",morphemic,7.603117102918612
83,legítima,legítima##s,plur,2,artificial,0.07387790828943253,plural,plural,son,s,Las legítima##s [MASK],"[CLS] , Las , legítima , ##s , [MASK] , [SEP]",morphemic,2.6053414363227083
84,canciller,canciller,sing,1,default,0.08818142861127853,singular,singular,es,es,El canciller [MASK],"[CLS] , El , canciller , [MASK] , [SEP]",morphemic,2.428358898103081
85,canciller,canciller,sing,1,default,0.012152794748544693,plural,plural,son,es,El canciller [MASK],"[CLS] , El , canciller , [MASK] , [SEP]",morphemic,4.410196115189875
86,canciller,cancilleres,plur,2,default,0.00020814043818973005,singular,singular,es,es,Los cancilleres [MASK],"[CLS] , Los , canciller , ##es , [MASK] , [SEP]",morphemic,8.477297522492387
87,canciller,cancilleres,plur,2,default,0.16315169632434845,plural,plural,son,es,Los cancilleres [MASK],"[CLS] , Los , canciller , ##es , [MASK] , [SEP]",morphemic,1.8130748586671108
88,canciller,canciller##es,plur,2,artificial,0.00020814043818973005,singular,singular,es,es,Los canciller##es [MASK],"[CLS] , Los , canciller , ##es , [MASK] , [SEP]",morphemic,8.477297522492387
89,canciller,canciller##es,plur,2,artificial,0.16315169632434845,plural,plural,son,es,Los canciller##es [MASK],"[CLS] , Los , canciller , ##es , [MASK] , [SEP]",morphemic,1.8130748586671108
90,árbitro,árbitro,sing,1,default,0.1128123551607132,singular,singular,es,s,El árbitro [MASK],"[CLS] , El , árbitro , [MASK] , [SEP]",morphemic,2.1820294143497163
91,árbitro,árbitro,sing,1,default,0.0015350345056504011,plural,plural,son,s,El árbitro [MASK],"[CLS] , El , árbitro , [MASK] , [SEP]",morphemic,6.479202418944555
92,árbitro,árbitros,plur,2,default,0.0002159144205506891,singular,singular,es,s,Los árbitros [MASK],"[CLS] , Los , árbitro , ##s , [MASK] , [SEP]",morphemic,8.440628429942741
93,árbitro,árbitros,plur,2,default,0.18793682754039764,plural,plural,son,s,Los árbitros [MASK],"[CLS] , Los , árbitro , ##s , [MASK] , [SEP]",morphemic,1.6716493963420977
94,árbitro,árbitro##s,plur,2,artificial,0.0002159144205506891,singular,singular,es,s,Los árbitro##s [MASK],"[CLS] , Los , árbitro , ##s , [MASK] , [SEP]",morphemic,8.440628429942741
95,árbitro,árbitro##s,plur,2,artificial,0.18793682754039764,plural,plural,son,s,Los árbitro##s [MASK],"[CLS] , Los , árbitro , ##s , [MASK] , [SEP]",morphemic,1.6716493963420977
96,bloqueo,bloqueo,sing,1,default,0.06941739469766617,singular,singular,es,s,El bloqueo [MASK],"[CLS] , El , bloqueo , [MASK] , [SEP]",morphemic,2.6676177988167624
97,bloqueo,bloqueo,sing,1,default,0.0010933545418083668,plural,plural,son,s,El bloqueo [MASK],"[CLS] , El , bloqueo , [MASK] , [SEP]",morphemic,6.818504747446876
98,bloqueo,bloqueos,plur,2,default,0.0005222369800321758,singular,singular,es,s,Los bloqueos [MASK],"[CLS] , Los , bloqueo , ##s , [MASK] , [SEP]",morphemic,7.557389088365558
99,bloqueo,bloqueos,plur,2,default,0.05125195533037186,plural,plural,son,s,Los bloqueos [MASK],"[CLS] , Los , bloqueo , ##s , [MASK] , [SEP]",morphemic,2.971001508903675
100,bloqueo,bloqueo##s,plur,2,artificial,0.0005222369800321758,singular,singular,es,s,Los bloqueo##s [MASK],"[CLS] , Los , bloqueo , ##s , [MASK] , [SEP]",morphemic,7.557389088365558
101,bloqueo,bloqueo##s,plur,2,artificial,0.05125195533037186,plural,plural,son,s,Los bloqueo##s [MASK],"[CLS] , Los , bloqueo , ##s , [MASK] , [SEP]",morphemic,2.971001508903675
102,arancel,arancel,sing,1,default,0.057940009981393814,singular,singular,es,es,El arancel [MASK],"[CLS] , El , arancel , [MASK] , [SEP]",morphemic,2.848347114369739
103,arancel,arancel,sing,1,default,0.0023998708929866552,plural,plural,son,es,El arancel [MASK],"[CLS] , El , arancel , [MASK] , [SEP]",morphemic,6.032340337664111
104,arancel,aranceles,plur,2,default,0.0005770848365500569,singular,singular,es,es,Los aranceles [MASK],"[CLS] , Los , arancel , ##es , [MASK] , [SEP]",morphemic,7.4575212718480435
105,arancel,aranceles,plur,2,default,0.06665860116481781,plural,plural,son,es,Los aranceles [MASK],"[CLS] , Los , arancel , ##es , [MASK] , [SEP]",morphemic,2.7081711909489194
106,arancel,arancel##es,plur,2,artificial,0.0005770848365500569,singular,singular,es,es,Los arancel##es [MASK],"[CLS] , Los , arancel , ##es , [MASK] , [SEP]",morphemic,7.4575212718480435
107,arancel,arancel##es,plur,2,artificial,0.06665860116481781,plural,plural,son,es,Los arancel##es [MASK],"[CLS] , Los , arancel , ##es , [MASK] , [SEP]",morphemic,2.7081711909489194
108,televisor,televisor,sing,1,default,0.00560232438147068,singular,singular,es,es,El televisor [MASK],"[CLS] , El , televisor , [MASK] , [SEP]",morphemic,5.1845736992382125
109,televisor,televisor,sing,1,default,0.0008309088880196214,plural,plural,son,es,El televisor [MASK],"[CLS] , El , televisor , [MASK] , [SEP]",morphemic,7.0929904104921775
110,televisor,televisores,plur,2,default,4.673086368711665e-05,singular,singular,es,es,Los televisores [MASK],"[CLS] , Los , televisor , ##es , [MASK] , [SEP]",morphemic,9.971105718925058
111,televisor,televisores,plur,2,default,0.020703352987766266,plural,plural,son,es,Los televisores [MASK],"[CLS] , Los , televisor , ##es , [MASK] , [SEP]",morphemic,3.8774596117428444
112,televisor,televisor##es,plur,2,artificial,4.673086368711665e-05,singular,singular,es,es,Los televisor##es [MASK],"[CLS] , Los , televisor , ##es , [MASK] , [SEP]",morphemic,9.971105718925058
113,televisor,televisor##es,plur,2,artificial,0.020703352987766266,plural,plural,son,es,Los televisor##es [MASK],"[CLS] , Los , televisor , ##es , [MASK] , [SEP]",morphemic,3.8774596117428444
114,suscrito,suscrito,sing,1,default,0.009252961724996567,singular,singular,es,s,El suscrito [MASK],"[CLS] , El , suscrito , [MASK] , [SEP]",morphemic,4.682811592220442
115,suscrito,suscrito,sing,1,default,0.001302127493545413,plural,plural,son,s,El suscrito [MASK],"[CLS] , El , suscrito , [MASK] , [SEP]",morphemic,6.643755818679897
116,suscrito,suscritos,plur,2,default,0.00013734564709011465,singular,singular,es,s,Los suscritos [MASK],"[CLS] , Los , suscrito , ##s , [MASK] , [SEP]",morphemic,8.893009838024835
117,suscrito,suscritos,plur,2,default,0.008295387029647827,plural,plural,son,s,Los suscritos [MASK],"[CLS] , Los , suscrito , ##s , [MASK] , [SEP]",morphemic,4.792055698242796
118,suscrito,suscrito##s,plur,2,artificial,0.00013734564709011465,singular,singular,es,s,Los suscrito##s [MASK],"[CLS] , Los , suscrito , ##s , [MASK] , [SEP]",morphemic,8.893009838024835
119,suscrito,suscrito##s,plur,2,artificial,0.008295387029647827,plural,plural,son,s,Los suscrito##s [MASK],"[CLS] , Los , suscrito , ##s , [MASK] , [SEP]",morphemic,4.792055698242796
120,cordillera,cordillera,sing,1,default,0.037368983030319214,singular,singular,es,s,La cordillera [MASK],"[CLS] , La , cordillera , [MASK] , [SEP]",morphemic,3.2869142493867702
121,cordillera,cordillera,sing,1,default,0.0013186702271923423,plural,plural,son,s,La cordillera [MASK],"[CLS] , La , cordillera , [MASK] , [SEP]",morphemic,6.631131453798122
122,cordillera,cordilleras,plur,2,default,6.682752427877858e-05,singular,singular,es,s,Las cordilleras [MASK],"[CLS] , Las , cordillera , ##s , [MASK] , [SEP]",morphemic,9.61339552218541
123,cordillera,cordilleras,plur,2,default,0.03810480237007141,plural,plural,son,s,Las cordilleras [MASK],"[CLS] , Las , cordillera , ##s , [MASK] , [SEP]",morphemic,3.267414958334102
124,cordillera,cordillera##s,plur,2,artificial,6.682752427877858e-05,singular,singular,es,s,Las cordillera##s [MASK],"[CLS] , Las , cordillera , ##s , [MASK] , [SEP]",morphemic,9.61339552218541
125,cordillera,cordillera##s,plur,2,artificial,0.03810480237007141,plural,plural,son,s,Las cordillera##s [MASK],"[CLS] , Las , cordillera , ##s , [MASK] , [SEP]",morphemic,3.267414958334102
126,naranja,naranja,sing,1,default,0.01764421910047531,singular,singular,es,s,La naranja [MASK],"[CLS] , La , naranja , [MASK] , [SEP]",morphemic,4.037347078970517
127,naranja,naranja,sing,1,default,0.00026286058709956706,plural,plural,son,s,La naranja [MASK],"[CLS] , La , naranja , [MASK] , [SEP]",morphemic,8.243886753406223
128,naranja,naranjas,plur,2,default,0.00017038130317814648,singular,singular,es,s,Las naranjas [MASK],"[CLS] , Las , naranja , ##s , [MASK] , [SEP]",morphemic,8.677471672722024
129,naranja,naranjas,plur,2,default,0.045028287917375565,plural,plural,son,s,Las naranjas [MASK],"[CLS] , Las , naranja , ##s , [MASK] , [SEP]",morphemic,3.100464366324725
130,naranja,naranja##s,plur,2,artificial,0.00017038130317814648,singular,singular,es,s,Las naranja##s [MASK],"[CLS] , Las , naranja , ##s , [MASK] , [SEP]",morphemic,8.677471672722024
131,naranja,naranja##s,plur,2,artificial,0.045028287917375565,plural,plural,son,s,Las naranja##s [MASK],"[CLS] , Las , naranja , ##s , [MASK] , [SEP]",morphemic,3.100464366324725
132,consumo,consumo,sing,1,default,0.005436649080365896,singular,singular,es,s,El consumo [MASK],"[CLS] , El , consumo , [MASK] , [SEP]",morphemic,5.214592385780515
133,consumo,consumo,sing,1,default,4.856738087255508e-05,plural,plural,son,s,El consumo [MASK],"[CLS] , El , consumo , [MASK] , [SEP]",morphemic,9.932558427858739
134,consumo,consumos,plur,2,default,0.0010137142380699515,singular,singular,es,s,Los consumos [MASK],"[CLS] , Los , consumo , ##s , [MASK] , [SEP]",morphemic,6.894134230029939
135,consumo,consumos,plur,2,default,0.07432033121585846,plural,plural,son,s,Los consumos [MASK],"[CLS] , Los , consumo , ##s , [MASK] , [SEP]",morphemic,2.5993707278683678
136,consumo,consumo##s,plur,2,artificial,0.0010137142380699515,singular,singular,es,s,Los consumo##s [MASK],"[CLS] , Los , consumo , ##s , [MASK] , [SEP]",morphemic,6.894134230029939
137,consumo,consumo##s,plur,2,artificial,0.07432033121585846,plural,plural,son,s,Los consumo##s [MASK],"[CLS] , Los , consumo , ##s , [MASK] , [SEP]",morphemic,2.5993707278683678
138,décima,décima,sing,1,default,0.02561105787754059,singular,singular,es,s,La décima [MASK],"[CLS] , La , décima , [MASK] , [SEP]",morphemic,3.66473107241802
139,décima,décima,sing,1,default,0.0005095681408420205,plural,plural,son,s,La décima [MASK],"[CLS] , La , décima , [MASK] , [SEP]",morphemic,7.581946973631568
140,décima,décimas,plur,2,default,0.0007952050655148923,singular,singular,es,s,Las décimas [MASK],"[CLS] , Las , décima , ##s , [MASK] , [SEP]",morphemic,7.136910532527898
141,décima,décimas,plur,2,default,0.07019959390163422,plural,plural,son,s,Las décimas [MASK],"[CLS] , Las , décima , ##s , [MASK] , [SEP]",morphemic,2.6564127528441097
142,décima,décima##s,plur,2,artificial,0.0007952050655148923,singular,singular,es,s,Las décima##s [MASK],"[CLS] , Las , décima , ##s , [MASK] , [SEP]",morphemic,7.136910532527898
143,décima,décima##s,plur,2,artificial,0.07019959390163422,plural,plural,son,s,Las décima##s [MASK],"[CLS] , Las , décima , ##s , [MASK] , [SEP]",morphemic,2.6564127528441097
144,funeral,funeral,sing,1,default,0.009192895144224167,singular,singular,es,es,El funeral [MASK],"[CLS] , El , funeral , [MASK] , [SEP]",morphemic,4.68932436021102
145,funeral,funeral,sing,1,default,0.00020756978483404964,plural,plural,son,es,El funeral [MASK],"[CLS] , El , funeral , [MASK] , [SEP]",morphemic,8.480042962380626
146,funeral,funerales,plur,2,default,0.00016965072427410632,singular,singular,es,es,Los funerales [MASK],"[CLS] , Los , funeral , ##es , [MASK] , [SEP]",morphemic,8.681768797517647
147,funeral,funerales,plur,2,default,0.009597825817763805,plural,plural,son,es,Los funerales [MASK],"[CLS] , Los , funeral , ##es , [MASK] , [SEP]",morphemic,4.646218683474477
148,funeral,funeral##es,plur,2,artificial,0.00016965072427410632,singular,singular,es,es,Los funeral##es [MASK],"[CLS] , Los , funeral , ##es , [MASK] , [SEP]",morphemic,8.681768797517647
149,funeral,funeral##es,plur,2,artificial,0.009597825817763805,plural,plural,son,es,Los funeral##es [MASK],"[CLS] , Los , funeral , ##es , [MASK] , [SEP]",morphemic,4.646218683474477
150,peruano,peruano,sing,1,default,0.027411099523305893,singular,singular,es,s,El peruano [MASK],"[CLS] , El , peruano , [MASK] , [SEP]",morphemic,3.5968072555243062
