,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
91,shreia,shreia,sing,3,default,0.00048063124995678663,plural,plural,son,s,[MASK] shreia [MASK],"[CLS] , [MASK] , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,7.640410213977655
92,shreia,shreias,plur,3,default,0.001666076947003603,singular,singular,es,s,[MASK] shreias [MASK],"[CLS] , [MASK] , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,6.397283549627225
93,shreia,shreias,plur,3,default,0.01486420538276434,plural,plural,son,s,[MASK] shreias [MASK],"[CLS] , [MASK] , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,4.208799279543498
94,shreia,shreia##s,plur,4,artificial,0.0016779681900516152,singular,singular,es,s,[MASK] shreia##s [MASK],"[CLS] , [MASK] , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,6.390171628177826
95,shreia,shreia##s,plur,4,artificial,0.004839731380343437,plural,plural,son,s,[MASK] shreia##s [MASK],"[CLS] , [MASK] , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,5.330896059722817
96,mcdaio,mcdaio,sing,4,default,0.009739458560943604,singular,singular,es,s,[MASK] mcdaio [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,4.6315697520983345
97,mcdaio,mcdaio,sing,4,default,0.0002658666344359517,plural,plural,son,s,[MASK] mcdaio [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,8.232515749213631
98,mcdaio,mcdaios,plur,4,default,0.0028753848746418953,singular,singular,es,s,[MASK] mcdaios [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,5.851568744251878
99,mcdaio,mcdaios,plur,4,default,0.0017860105726867914,plural,plural,son,s,[MASK] mcdaios [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,6.327770876787909
100,mcdaio,mcdaio##s,plur,5,artificial,0.00819385051727295,singular,singular,es,s,[MASK] mcdaio##s [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,4.804371342973222
101,mcdaio,mcdaio##s,plur,5,artificial,0.0035131899639964104,plural,plural,son,s,[MASK] mcdaio##s [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,5.651230832581315
102,chuo,chuo,sing,2,default,0.016069384291768074,singular,singular,es,s,[MASK] chuo [MASK],"[CLS] , [MASK] , chu , ##o , [MASK] , [SEP]",nonmorphemic,4.130839414106854
103,chuo,chuo,sing,2,default,0.0011320903431624174,plural,plural,son,s,[MASK] chuo [MASK],"[CLS] , [MASK] , chu , ##o , [MASK] , [SEP]",nonmorphemic,6.783689493938305
104,chuo,chuos,plur,2,default,0.00241643562912941,singular,singular,es,s,[MASK] chuos [MASK],"[CLS] , [MASK] , chu , ##os , [MASK] , [SEP]",nonmorphemic,6.025461705093355
105,chuo,chuos,plur,2,default,0.013936600647866726,plural,plural,son,s,[MASK] chuos [MASK],"[CLS] , [MASK] , chu , ##os , [MASK] , [SEP]",nonmorphemic,4.273236759351109
106,chuo,chuo##s,plur,3,artificial,0.005751573946326971,singular,singular,es,s,[MASK] chuo##s [MASK],"[CLS] , [MASK] , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.158281731834048
107,chuo,chuo##s,plur,3,artificial,0.008177758194506168,plural,plural,son,s,[MASK] chuo##s [MASK],"[CLS] , [MASK] , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.806337225279933
108,scroa,scroa,sing,3,default,0.00562486844137311,singular,singular,es,s,[MASK] scroa [MASK],"[CLS] , [MASK] , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,5.180557719365497
109,scroa,scroa,sing,3,default,0.00020719383610412478,plural,plural,son,s,[MASK] scroa [MASK],"[CLS] , [MASK] , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,8.481855796553658
110,scroa,scroas,plur,3,default,0.001968429423868656,singular,singular,es,s,[MASK] scroas [MASK],"[CLS] , [MASK] , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,6.230519300969635
111,scroa,scroas,plur,3,default,0.005122706759721041,plural,plural,son,s,[MASK] scroas [MASK],"[CLS] , [MASK] , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,5.27407231561629
112,scroa,scroa##s,plur,4,artificial,0.0048191300593316555,singular,singular,es,s,[MASK] scroa##s [MASK],"[CLS] , [MASK] , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,5.335161852824956
113,scroa,scroa##s,plur,4,artificial,0.0005147314514033496,plural,plural,son,s,[MASK] scroa##s [MASK],"[CLS] , [MASK] , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,7.57186524689047
114,rao,rao,sing,2,default,0.012041419744491577,singular,singular,es,s,[MASK] rao [MASK],"[CLS] , [MASK] , ra , ##o , [MASK] , [SEP]",nonmorphemic,4.4194029270756525
115,rao,rao,sing,2,default,0.0008330568671226501,plural,plural,son,s,[MASK] rao [MASK],"[CLS] , [MASK] , ra , ##o , [MASK] , [SEP]",nonmorphemic,7.090408650273253
116,rao,raos,plur,2,default,0.008969560265541077,singular,singular,es,s,[MASK] raos [MASK],"[CLS] , [MASK] , ra , ##os , [MASK] , [SEP]",nonmorphemic,4.713918626906725
117,rao,raos,plur,2,default,0.006588118150830269,plural,plural,son,s,[MASK] raos [MASK],"[CLS] , [MASK] , ra , ##os , [MASK] , [SEP]",nonmorphemic,5.022487532578885
118,rao,rao##s,plur,3,artificial,0.014261244796216488,singular,singular,es,s,[MASK] rao##s [MASK],"[CLS] , [MASK] , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,4.250209574943481
119,rao,rao##s,plur,3,artificial,0.004905950743705034,plural,plural,son,s,[MASK] rao##s [MASK],"[CLS] , [MASK] , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,5.317306373207445
120,sqeia,sqeia,sing,4,default,0.012765654362738132,singular,singular,es,s,[MASK] sqeia [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,4.360996967343398
121,sqeia,sqeia,sing,4,default,0.0004049430717714131,plural,plural,son,s,[MASK] sqeia [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,7.8117640642650885
122,sqeia,sqeias,plur,4,default,0.0030451277270913124,singular,singular,es,s,[MASK] sqeias [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,5.794212432200396
123,sqeia,sqeias,plur,4,default,0.009567853063344955,plural,plural,son,s,[MASK] sqeias [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,4.649346438983656
124,sqeia,sqeia##s,plur,5,artificial,0.008221994154155254,singular,singular,es,s,[MASK] sqeia##s [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,4.800942501507037
125,sqeia,sqeia##s,plur,5,artificial,0.007546261418610811,plural,plural,son,s,[MASK] sqeia##s [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,4.886703014704436
126,khia,khia,sing,3,default,0.0022169509902596474,singular,singular,es,s,[MASK] khia [MASK],"[CLS] , [MASK] , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,6.111622454925352
127,khia,khia,sing,3,default,0.00018588811508379877,plural,plural,son,s,[MASK] khia [MASK],"[CLS] , [MASK] , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,8.59036559705145
128,khia,khias,plur,3,default,0.00235405913554132,singular,singular,es,s,[MASK] khias [MASK],"[CLS] , [MASK] , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,6.051614149159111
129,khia,khias,plur,3,default,0.001958667766302824,plural,plural,son,s,[MASK] khias [MASK],"[CLS] , [MASK] , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,6.235490747917999
130,khia,khia##s,plur,4,artificial,0.002215104876086116,singular,singular,es,s,[MASK] khia##s [MASK],"[CLS] , [MASK] , k , ##hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.112455528485782
131,khia,khia##s,plur,4,artificial,0.0004623682762030512,plural,plural,son,s,[MASK] khia##s [MASK],"[CLS] , [MASK] , k , ##hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,7.679148849786974
132,hyaia,hyaia,sing,3,default,0.0047114575281739235,singular,singular,es,s,[MASK] hyaia [MASK],"[CLS] , [MASK] , h , ##ya , ##ia , [MASK] , [SEP]",nonmorphemic,5.357757964860074
133,hyaia,hyaia,sing,3,default,0.0003394376835785806,plural,plural,son,s,[MASK] hyaia [MASK],"[CLS] , [MASK] , h , ##ya , ##ia , [MASK] , [SEP]",nonmorphemic,7.988220181337596
