,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
35,ga,ga##s,plur,2,artificial,0.003511908696964383,plural,plural,son,s,[MASK] ga##s [MASK],"[CLS] , [MASK] , ga , ##s , [MASK] , [SEP]",single-token,5.651595600994705
36,pro,pro,sing,1,default,0.001014470006339252,singular,singular,es,s,[MASK] pro [MASK],"[CLS] , [MASK] , pro , [MASK] , [SEP]",single-token,6.893388964104159
37,pro,pro,sing,1,default,0.00020877612405456603,plural,plural,son,s,[MASK] pro [MASK],"[CLS] , [MASK] , pro , [MASK] , [SEP]",single-token,8.474248056891739
38,pro,pros,plur,1,default,0.006374019663780928,singular,singular,es,s,[MASK] pros [MASK],"[CLS] , [MASK] , pros , [MASK] , [SEP]",single-token,5.055524977993175
39,pro,pros,plur,1,default,0.0025678640231490135,plural,plural,son,s,[MASK] pros [MASK],"[CLS] , [MASK] , pros , [MASK] , [SEP]",single-token,5.964680845043493
40,pro,pro##s,plur,2,artificial,0.0003241106460336596,singular,singular,es,s,[MASK] pro##s [MASK],"[CLS] , [MASK] , pro , ##s , [MASK] , [SEP]",single-token,8.034425600365946
41,pro,pro##s,plur,2,artificial,9.496707207290456e-05,plural,plural,son,s,[MASK] pro##s [MASK],"[CLS] , [MASK] , pro , ##s , [MASK] , [SEP]",single-token,9.26198033620568
42,gro,gro,sing,1,default,0.0029971895273774862,singular,singular,es,s,[MASK] gro [MASK],"[CLS] , [MASK] , gro , [MASK] , [SEP]",single-token,5.810080253615587
43,gro,gro,sing,1,default,0.00038920686347410083,plural,plural,son,s,[MASK] gro [MASK],"[CLS] , [MASK] , gro , [MASK] , [SEP]",single-token,7.851399572982374
44,gro,gros,plur,1,default,0.007558231242001057,singular,singular,es,s,[MASK] gros [MASK],"[CLS] , [MASK] , gros , [MASK] , [SEP]",single-token,4.88511807886251
45,gro,gros,plur,1,default,0.0005028244922868907,plural,plural,son,s,[MASK] gros [MASK],"[CLS] , [MASK] , gros , [MASK] , [SEP]",single-token,7.595269370646792
46,gro,gro##s,plur,2,artificial,0.0026554518844932318,singular,singular,es,s,[MASK] gro##s [MASK],"[CLS] , [MASK] , gro , ##s , [MASK] , [SEP]",single-token,5.9311404374551175
47,gro,gro##s,plur,2,artificial,0.00200264691375196,plural,plural,son,s,[MASK] gro##s [MASK],"[CLS] , [MASK] , gro , ##s , [MASK] , [SEP]",single-token,6.213285516543334
48,fa,fa,sing,1,default,0.00019628339214250445,singular,singular,es,s,[MASK] fa [MASK],"[CLS] , [MASK] , fa , [MASK] , [SEP]",single-token,8.535951064731195
49,fa,fa,sing,1,default,1.1778755833802279e-05,plural,plural,son,s,[MASK] fa [MASK],"[CLS] , [MASK] , fa , [MASK] , [SEP]",single-token,11.349213002143618
50,fa,fas,plur,1,default,0.007699290290474892,singular,singular,es,s,[MASK] fas [MASK],"[CLS] , [MASK] , fas , [MASK] , [SEP]",single-token,4.866627124438616
51,fa,fas,plur,1,default,0.00044392255949787796,plural,plural,son,s,[MASK] fas [MASK],"[CLS] , [MASK] , fas , [MASK] , [SEP]",single-token,7.71986042628953
52,fa,fa##s,plur,2,artificial,0.0002968060434795916,singular,singular,es,s,[MASK] fa##s [MASK],"[CLS] , [MASK] , fa , ##s , [MASK] , [SEP]",single-token,8.12243168475035
53,fa,fa##s,plur,2,artificial,5.063134813099168e-05,plural,plural,son,s,[MASK] fa##s [MASK],"[CLS] , [MASK] , fa , ##s , [MASK] , [SEP]",single-token,9.890939645218806
54,ro,ro,sing,1,default,0.0031284387223422527,singular,singular,es,s,[MASK] ro [MASK],"[CLS] , [MASK] , ro , [MASK] , [SEP]",single-token,5.767221209630819
55,ro,ro,sing,1,default,0.0003401769499760121,plural,plural,son,s,[MASK] ro [MASK],"[CLS] , [MASK] , ro , [MASK] , [SEP]",single-token,7.986044634630651
56,ro,ros,plur,1,default,0.0028544259257614613,singular,singular,es,s,[MASK] ros [MASK],"[CLS] , [MASK] , ros , [MASK] , [SEP]",single-token,5.858884532883894
57,ro,ros,plur,1,default,0.0013243157882243395,plural,plural,son,s,[MASK] ros [MASK],"[CLS] , [MASK] , ros , [MASK] , [SEP]",single-token,6.626859339163027
58,ro,ro##s,plur,2,artificial,0.006939045153558254,singular,singular,es,s,[MASK] ro##s [MASK],"[CLS] , [MASK] , ro , ##s , [MASK] , [SEP]",single-token,4.970591099871853
59,ro,ro##s,plur,2,artificial,0.001970092300325632,plural,plural,son,s,[MASK] ro##s [MASK],"[CLS] , [MASK] , ro , ##s , [MASK] , [SEP]",single-token,6.229674884372632
60,ho,ho,sing,1,default,0.0065573337487876415,singular,singular,es,s,[MASK] ho [MASK],"[CLS] , [MASK] , ho , [MASK] , [SEP]",single-token,5.027171199379153
61,ho,ho,sing,1,default,0.0007131278980523348,plural,plural,son,s,[MASK] ho [MASK],"[CLS] , [MASK] , ho , [MASK] , [SEP]",single-token,7.245849773479122
62,ho,hos,plur,1,default,0.003220014739781618,singular,singular,es,s,[MASK] hos [MASK],"[CLS] , [MASK] , hos , [MASK] , [SEP]",single-token,5.738369341864366
63,ho,hos,plur,1,default,0.0005754281883127987,plural,plural,son,s,[MASK] hos [MASK],"[CLS] , [MASK] , hos , [MASK] , [SEP]",single-token,7.460396118973414
64,ho,ho##s,plur,2,artificial,0.004757108632475138,singular,singular,es,s,[MASK] ho##s [MASK],"[CLS] , [MASK] , ho , ##s , [MASK] , [SEP]",single-token,5.348115225451528
65,ho,ho##s,plur,2,artificial,0.0018583450000733137,plural,plural,son,s,[MASK] ho##s [MASK],"[CLS] , [MASK] , ho , ##s , [MASK] , [SEP]",single-token,6.288068972257414
66,rea,rea,sing,1,default,0.003543740138411522,singular,singular,es,s,[MASK] rea [MASK],"[CLS] , [MASK] , rea , [MASK] , [SEP]",single-token,5.642572573303648
67,rea,rea,sing,1,default,0.0002455247158650309,plural,plural,son,s,[MASK] rea [MASK],"[CLS] , [MASK] , rea , [MASK] , [SEP]",single-token,8.312112940175842
68,rea,reas,plur,1,default,0.0003743000270333141,singular,singular,es,s,[MASK] reas [MASK],"[CLS] , [MASK] , reas , [MASK] , [SEP]",single-token,7.890452870830238
69,rea,reas,plur,1,default,0.0005120146088302135,plural,plural,son,s,[MASK] reas [MASK],"[CLS] , [MASK] , reas , [MASK] , [SEP]",single-token,7.57715740046031
70,rea,rea##s,plur,2,artificial,0.002812382997944951,singular,singular,es,s,[MASK] rea##s [MASK],"[CLS] , [MASK] , rea , ##s , [MASK] , [SEP]",single-token,5.873723113047617
71,rea,rea##s,plur,2,artificial,0.0018426880706101656,plural,plural,son,s,[MASK] rea##s [MASK],"[CLS] , [MASK] , rea , ##s , [MASK] , [SEP]",single-token,6.296529865508763
72,pa,pa,sing,1,default,0.0006914346595294774,singular,singular,es,s,[MASK] pa [MASK],"[CLS] , [MASK] , pa , [MASK] , [SEP]",single-token,7.276741902243058
73,pa,pa,sing,1,default,0.00012076654093107209,plural,plural,son,s,[MASK] pa [MASK],"[CLS] , [MASK] , pa , [MASK] , [SEP]",single-token,9.021651289876758
74,pa,pas,plur,1,default,0.0015403751749545336,singular,singular,es,s,[MASK] pas [MASK],"[CLS] , [MASK] , pas , [MASK] , [SEP]",single-token,6.47572927212681
75,pa,pas,plur,1,default,0.00013375456910580397,plural,plural,son,s,[MASK] pas [MASK],"[CLS] , [MASK] , pas , [MASK] , [SEP]",single-token,8.91950401123293
76,pa,pa##s,plur,2,artificial,0.0013721046270802617,singular,singular,es,s,[MASK] pa##s [MASK],"[CLS] , [MASK] , pa , ##s , [MASK] , [SEP]",single-token,6.591409493781143
77,pa,pa##s,plur,2,artificial,0.00019397184951230884,plural,plural,son,s,[MASK] pa##s [MASK],"[CLS] , [MASK] , pa , ##s , [MASK] , [SEP]",single-token,8.54779751503644
78,ba,ba,sing,1,default,0.0015761713730171323,singular,singular,es,s,[MASK] ba [MASK],"[CLS] , [MASK] , ba , [MASK] , [SEP]",single-token,6.452756554234062
79,ba,ba,sing,1,default,0.0003585799422580749,plural,plural,son,s,[MASK] ba [MASK],"[CLS] , [MASK] , ba , [MASK] , [SEP]",single-token,7.9333589318264135
80,ba,bas,plur,1,default,0.0006643064552918077,singular,singular,es,s,[MASK] bas [MASK],"[CLS] , [MASK] , bas , [MASK] , [SEP]",single-token,7.316766985905688
81,ba,bas,plur,1,default,0.0001283892779611051,plural,plural,son,s,[MASK] bas [MASK],"[CLS] , [MASK] , bas , [MASK] , [SEP]",single-token,8.960443675170964
82,ba,ba##s,plur,2,artificial,0.0027568479999899864,singular,singular,es,s,[MASK] ba##s [MASK],"[CLS] , [MASK] , ba , ##s , [MASK] , [SEP]",single-token,5.893667280854235
83,ba,ba##s,plur,2,artificial,0.0009783153655007482,plural,plural,son,s,[MASK] ba##s [MASK],"[CLS] , [MASK] , ba , ##s , [MASK] , [SEP]",single-token,6.929678480296166
84,co,co,sing,1,default,0.0018856211099773645,singular,singular,es,s,[MASK] co [MASK],"[CLS] , [MASK] , co , [MASK] , [SEP]",single-token,6.273498011041547
85,co,co,sing,1,default,0.00013081147335469723,plural,plural,son,s,[MASK] co [MASK],"[CLS] , [MASK] , co , [MASK] , [SEP]",single-token,8.941753406009036
86,co,cos,plur,1,default,0.002885597525164485,singular,singular,es,s,[MASK] cos [MASK],"[CLS] , [MASK] , cos , [MASK] , [SEP]",single-token,5.848023286025547
87,co,cos,plur,1,default,0.0006653119344264269,plural,plural,son,s,[MASK] cos [MASK],"[CLS] , [MASK] , cos , [MASK] , [SEP]",single-token,7.315254552963936
88,co,co##s,plur,2,artificial,0.004222019575536251,singular,singular,es,s,[MASK] co##s [MASK],"[CLS] , [MASK] , co , ##s , [MASK] , [SEP]",single-token,5.46744169301151
89,co,co##s,plur,2,artificial,0.0017733187414705753,plural,plural,son,s,[MASK] co##s [MASK],"[CLS] , [MASK] , co , ##s , [MASK] , [SEP]",single-token,6.334902492824584
90,to,to,sing,1,default,0.0008482582634314895,singular,singular,es,s,[MASK] to [MASK],"[CLS] , [MASK] , to , [MASK] , [SEP]",single-token,7.072325412606755
91,to,to,sing,1,default,0.0006793068023398519,plural,plural,son,s,[MASK] to [MASK],"[CLS] , [MASK] , to , [MASK] , [SEP]",single-token,7.294437688067926
92,to,tos,plur,1,default,0.003776376601308584,singular,singular,es,s,[MASK] tos [MASK],"[CLS] , [MASK] , tos , [MASK] , [SEP]",single-token,5.578990300156094
93,to,tos,plur,1,default,0.0028295356314629316,plural,plural,son,s,[MASK] tos [MASK],"[CLS] , [MASK] , tos , [MASK] , [SEP]",single-token,5.867642668613156
94,to,to##s,plur,2,artificial,0.007454024627804756,singular,singular,es,s,[MASK] to##s [MASK],"[CLS] , [MASK] , to , ##s , [MASK] , [SEP]",single-token,4.899001173958868
95,to,to##s,plur,2,artificial,0.003637884045019746,plural,plural,son,s,[MASK] to##s [MASK],"[CLS] , [MASK] , to , ##s , [MASK] , [SEP]",single-token,5.616353072670766
96,ha,ha,sing,1,default,0.0007602665573358536,singular,singular,es,s,[MASK] ha [MASK],"[CLS] , [MASK] , ha , [MASK] , [SEP]",single-token,7.181841452839807
97,ha,ha,sing,1,default,0.0004493202141020447,plural,plural,son,s,[MASK] ha [MASK],"[CLS] , [MASK] , ha , [MASK] , [SEP]",single-token,7.70777475268865
98,ha,has,plur,1,default,0.00044103519758209586,singular,singular,es,s,[MASK] has [MASK],"[CLS] , [MASK] , has , [MASK] , [SEP]",single-token,7.726385872590996
99,ha,has,plur,1,default,0.000776972621679306,plural,plural,son,s,[MASK] has [MASK],"[CLS] , [MASK] , has , [MASK] , [SEP]",single-token,7.160105444151396
100,ha,ha##s,plur,2,artificial,0.0031288324389606714,singular,singular,es,s,[MASK] ha##s [MASK],"[CLS] , [MASK] , ha , ##s , [MASK] , [SEP]",single-token,5.767095366716618
101,ha,ha##s,plur,2,artificial,0.0012050247751176357,plural,plural,son,s,[MASK] ha##s [MASK],"[CLS] , [MASK] , ha , ##s , [MASK] , [SEP]",single-token,6.72125515198728
102,ca,ca,sing,1,default,0.0013795660343021154,singular,singular,es,s,[MASK] ca [MASK],"[CLS] , [MASK] , ca , [MASK] , [SEP]",single-token,6.585986297165439
103,ca,ca,sing,1,default,4.835887739318423e-05,plural,plural,son,s,[MASK] ca [MASK],"[CLS] , [MASK] , ca , [MASK] , [SEP]",single-token,9.936860746027563
104,ca,cas,plur,1,default,0.0014138540718704462,singular,singular,es,s,[MASK] cas [MASK],"[CLS] , [MASK] , cas , [MASK] , [SEP]",single-token,6.561435919188191
105,ca,cas,plur,1,default,0.00019443719065748155,plural,plural,son,s,[MASK] cas [MASK],"[CLS] , [MASK] , cas , [MASK] , [SEP]",single-token,8.545401374268884
106,ca,ca##s,plur,2,artificial,0.002405389677733183,singular,singular,es,s,[MASK] ca##s [MASK],"[CLS] , [MASK] , ca , ##s , [MASK] , [SEP]",single-token,6.030043360386072
107,ca,ca##s,plur,2,artificial,0.0002074775256915018,plural,plural,son,s,[MASK] ca##s [MASK],"[CLS] , [MASK] , ca , ##s , [MASK] , [SEP]",single-token,8.480487534079938
108,ta,ta,sing,1,default,0.001094647916033864,singular,singular,es,s,[MASK] ta [MASK],"[CLS] , [MASK] , ta , [MASK] , [SEP]",single-token,6.817322505286675
109,ta,ta,sing,1,default,6.967517401790246e-05,plural,plural,son,s,[MASK] ta [MASK],"[CLS] , [MASK] , ta , [MASK] , [SEP]",single-token,9.571666487033504
110,ta,tas,plur,1,default,0.0038898333441466093,singular,singular,es,s,[MASK] tas [MASK],"[CLS] , [MASK] , tas , [MASK] , [SEP]",single-token,5.549388964391226
111,ta,tas,plur,1,default,0.0018527540378272533,plural,plural,son,s,[MASK] tas [MASK],"[CLS] , [MASK] , tas , [MASK] , [SEP]",single-token,6.291082077765458
112,ta,ta##s,plur,2,artificial,0.0009309722809121013,singular,singular,es,s,[MASK] ta##s [MASK],"[CLS] , [MASK] , ta , ##s , [MASK] , [SEP]",single-token,6.979281054586835
113,ta,ta##s,plur,2,artificial,0.00036475673550739884,plural,plural,son,s,[MASK] ta##s [MASK],"[CLS] , [MASK] , ta , ##s , [MASK] , [SEP]",single-token,7.916279904638938
114,so,so,sing,1,default,0.006559431087225676,singular,singular,es,s,[MASK] so [MASK],"[CLS] , [MASK] , so , [MASK] , [SEP]",single-token,5.026851404295208
115,so,so,sing,1,default,0.0008284464129246771,plural,plural,son,s,[MASK] so [MASK],"[CLS] , [MASK] , so , [MASK] , [SEP]",single-token,7.095958402821728
116,so,sos,plur,1,default,0.003921202849596739,singular,singular,es,s,[MASK] sos [MASK],"[CLS] , [MASK] , sos , [MASK] , [SEP]",single-token,5.541356822861488
117,so,sos,plur,1,default,0.0020043153781443834,plural,plural,son,s,[MASK] sos [MASK],"[CLS] , [MASK] , sos , [MASK] , [SEP]",single-token,6.212452733818014
118,so,so##s,plur,2,artificial,0.006300653796643019,singular,singular,es,s,[MASK] so##s [MASK],"[CLS] , [MASK] , so , ##s , [MASK] , [SEP]",single-token,5.067101873724212
119,so,so##s,plur,2,artificial,0.0025298420805484056,plural,plural,son,s,[MASK] so##s [MASK],"[CLS] , [MASK] , so , ##s , [MASK] , [SEP]",single-token,5.979598396946411
120,sea,sea,sing,1,default,0.0009123549680225551,singular,singular,es,s,[MASK] sea [MASK],"[CLS] , [MASK] , sea , [MASK] , [SEP]",single-token,6.999481424293157
121,sea,sea,sing,1,default,8.902268746169284e-05,plural,plural,son,s,[MASK] sea [MASK],"[CLS] , [MASK] , sea , [MASK] , [SEP]",single-token,9.3266193054176
122,sea,seas,plur,1,default,0.0006962724728509784,singular,singular,es,s,[MASK] seas [MASK],"[CLS] , [MASK] , seas , [MASK] , [SEP]",single-token,7.269769490258424
123,sea,seas,plur,1,default,8.163829625118524e-05,plural,plural,son,s,[MASK] seas [MASK],"[CLS] , [MASK] , seas , [MASK] , [SEP]",single-token,9.413212089285159
124,sea,sea##s,plur,2,artificial,0.007278747390955687,singular,singular,es,s,[MASK] sea##s [MASK],"[CLS] , [MASK] , sea , ##s , [MASK] , [SEP]",single-token,4.922796493259763
125,sea,sea##s,plur,2,artificial,0.004320453852415085,plural,plural,son,s,[MASK] sea##s [MASK],"[CLS] , [MASK] , sea , ##s , [MASK] , [SEP]",single-token,5.44439482381495
126,bo,bo,sing,1,default,0.0023560472764074802,singular,singular,es,s,[MASK] bo [MASK],"[CLS] , [MASK] , bo , [MASK] , [SEP]",single-token,6.050769947007248
127,bo,bo,sing,1,default,0.000614962016697973,plural,plural,son,s,[MASK] bo [MASK],"[CLS] , [MASK] , bo , [MASK] , [SEP]",single-token,7.393950053531785
128,bo,bos,plur,1,default,0.003997551742941141,singular,singular,es,s,[MASK] bos [MASK],"[CLS] , [MASK] , bos , [MASK] , [SEP]",single-token,5.522073169514759
129,bo,bos,plur,1,default,0.00035752594703808427,plural,plural,son,s,[MASK] bos [MASK],"[CLS] , [MASK] , bos , [MASK] , [SEP]",single-token,7.93630261933644
130,bo,bo##s,plur,2,artificial,0.002024673158302903,singular,singular,es,s,[MASK] bo##s [MASK],"[CLS] , [MASK] , bo , ##s , [MASK] , [SEP]",single-token,6.202346994757758
131,bo,bo##s,plur,2,artificial,0.0011897237272933125,plural,plural,son,s,[MASK] bo##s [MASK],"[CLS] , [MASK] , bo , ##s , [MASK] , [SEP]",single-token,6.734034160750847
132,vea,vea,sing,1,default,0.0012039336143061519,singular,singular,es,s,[MASK] vea [MASK],"[CLS] , [MASK] , vea , [MASK] , [SEP]",single-token,6.722161071235117
133,vea,vea,sing,1,default,0.00018437144171912223,plural,plural,son,s,[MASK] vea [MASK],"[CLS] , [MASK] , vea , [MASK] , [SEP]",single-token,8.598558130206944
134,vea,veas,plur,1,default,0.0016061632195487618,singular,singular,es,s,[MASK] veas [MASK],"[CLS] , [MASK] , veas , [MASK] , [SEP]",single-token,6.433907037520312
135,vea,veas,plur,1,default,0.00027788267470896244,plural,plural,son,s,[MASK] veas [MASK],"[CLS] , [MASK] , veas , [MASK] , [SEP]",single-token,8.188311566775804
136,vea,vea##s,plur,2,artificial,0.0052477335557341576,singular,singular,es,s,[MASK] vea##s [MASK],"[CLS] , [MASK] , vea , ##s , [MASK] , [SEP]",single-token,5.249958999259145
137,vea,vea##s,plur,2,artificial,0.0013989205472171307,plural,plural,son,s,[MASK] vea##s [MASK],"[CLS] , [MASK] , vea , ##s , [MASK] , [SEP]",single-token,6.572054377465425
138,tra,tra,sing,1,default,0.0006769073661416769,singular,singular,es,s,[MASK] tra [MASK],"[CLS] , [MASK] , tra , [MASK] , [SEP]",single-token,7.297976124337735
139,tra,tra,sing,1,default,6.80880038999021e-05,plural,plural,son,s,[MASK] tra [MASK],"[CLS] , [MASK] , tra , [MASK] , [SEP]",single-token,9.594709514512237
140,tra,tras,plur,1,default,0.0009292023605667055,singular,singular,es,s,[MASK] tras [MASK],"[CLS] , [MASK] , tras , [MASK] , [SEP]",single-token,6.981184016642162
141,tra,tras,plur,1,default,0.000548152020201087,plural,plural,son,s,[MASK] tras [MASK],"[CLS] , [MASK] , tras , [MASK] , [SEP]",single-token,7.5089579003609845
142,tra,tra##s,plur,2,artificial,0.00023721970501355827,singular,singular,es,s,[MASK] tra##s [MASK],"[CLS] , [MASK] , tra , ##s , [MASK] , [SEP]",single-token,8.346523820878131
143,tra,tra##s,plur,2,artificial,4.654373333323747e-05,plural,plural,son,s,[MASK] tra##s [MASK],"[CLS] , [MASK] , tra , ##s , [MASK] , [SEP]",single-token,9.97511818557561
144,cla,cla,sing,1,default,0.005259172525256872,singular,singular,es,s,[MASK] cla [MASK],"[CLS] , [MASK] , cla , [MASK] , [SEP]",single-token,5.247781579197705
145,cla,cla,sing,1,default,0.0002588799688965082,plural,plural,son,s,[MASK] cla [MASK],"[CLS] , [MASK] , cla , [MASK] , [SEP]",single-token,8.259146044240522
146,cla,clas,plur,1,default,0.008779224008321762,singular,singular,es,s,[MASK] clas [MASK],"[CLS] , [MASK] , clas , [MASK] , [SEP]",single-token,4.735367256981126
147,cla,clas,plur,1,default,0.00043810156057588756,plural,plural,son,s,[MASK] clas [MASK],"[CLS] , [MASK] , clas , [MASK] , [SEP]",single-token,7.7330598010053935
148,cla,cla##s,plur,2,artificial,0.013320378959178925,singular,singular,es,s,[MASK] cla##s [MASK],"[CLS] , [MASK] , cla , ##s , [MASK] , [SEP]",single-token,4.31846016388579
149,cla,cla##s,plur,2,artificial,0.01040741428732872,plural,plural,son,s,[MASK] cla##s [MASK],"[CLS] , [MASK] , cla , ##s , [MASK] , [SEP]",single-token,4.565236814592884
150,po,po,sing,1,default,0.00037551531568169594,singular,singular,es,s,[MASK] po [MASK],"[CLS] , [MASK] , po , [MASK] , [SEP]",single-token,7.88721130015726
151,po,po,sing,1,default,4.06817598559428e-05,plural,plural,son,s,[MASK] po [MASK],"[CLS] , [MASK] , po , [MASK] , [SEP]",single-token,10.10973072675743
152,po,pos,plur,1,default,0.0062212105840444565,singular,singular,es,s,[MASK] pos [MASK],"[CLS] , [MASK] , pos , [MASK] , [SEP]",single-token,5.079790763508674
153,po,pos,plur,1,default,0.0012248759157955647,plural,plural,son,s,[MASK] pos [MASK],"[CLS] , [MASK] , pos , [MASK] , [SEP]",single-token,6.7049157333440625
154,po,po##s,plur,2,artificial,0.0016043450450524688,singular,singular,es,s,[MASK] po##s [MASK],"[CLS] , [MASK] , po , ##s , [MASK] , [SEP]",single-token,6.435039677302438
