,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
43,43,mcoa,mcoa,sing,2,default,0.0001612032356206,plural,plural,son,s,[MASK] mcoa [MASK],"[CLS] , [MASK] , m , ##coa , [MASK] , [SEP]",morphemic,8.732844656004895,3.0042962294221667,-3.004296229422346
45,45,mcoa,mcoas,plur,3,default,0.0013735406100749,plural,plural,son,s,[MASK] mcoas [MASK],"[CLS] , [MASK] , m , ##coa , ##s , [MASK] , [SEP]",morphemic,6.590363486011288,-0.18050902277338032,0.18050902277333788
47,47,mcoa,mcoa##s,plur,3,artificial,0.0013735406100749,plural,plural,son,s,[MASK] mcoa##s [MASK],"[CLS] , [MASK] , m , ##coa , ##s , [MASK] , [SEP]",morphemic,6.590363486011288,-0.18050902277338032,0.18050902277333788
49,49,skoo,skoo,sing,3,default,0.0006503085023723,plural,plural,son,s,[MASK] skoo [MASK],"[CLS] , [MASK] , s , ##k , ##oo , [MASK] , [SEP]",morphemic,7.338063688636189,2.7219286361023167,-2.7219286361023913
51,51,skoo,skoos,plur,4,default,0.0035590960178524,plural,plural,son,s,[MASK] skoos [MASK],"[CLS] , [MASK] , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,5.638248693932805,0.6191878130488826,-0.6191878130488755
53,53,skoo,skoo##s,plur,4,artificial,0.0035590960178524,plural,plural,son,s,[MASK] skoo##s [MASK],"[CLS] , [MASK] , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,5.638248693932805,0.6191878130488826,-0.6191878130488755
55,55,dwoo,dwoo,sing,3,default,0.0002133858797606,plural,plural,son,s,[MASK] dwoo [MASK],"[CLS] , [MASK] , d , ##w , ##oo , [MASK] , [SEP]",morphemic,8.452408389230483,2.9442172767791632,-2.944217276779198
57,57,dwoo,dwoos,plur,4,default,0.0005559552810154,plural,plural,son,s,[MASK] dwoos [MASK],"[CLS] , [MASK] , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,7.494822696776607,1.8933543968074718,-1.8933543968076
59,59,dwoo,dwoo##s,plur,4,artificial,0.0005559552810154,plural,plural,son,s,[MASK] dwoo##s [MASK],"[CLS] , [MASK] , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,7.494822696776607,1.8933543968074718,-1.8933543968076
61,61,syniao,syniao,sing,3,default,0.0003558982862159,plural,plural,son,s,[MASK] syniao [MASK],"[CLS] , [MASK] , s , ##yn , ##iao , [MASK] , [SEP]",morphemic,7.940865580812457,2.463607389145838,-2.463607389145991
63,63,syniao,syniaos,plur,4,default,0.0031977819744497,plural,plural,son,s,[MASK] syniaos [MASK],"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,5.745297842488634,-1.1471428932385814,1.1471428932386585
65,65,syniao,syniao##s,plur,4,artificial,0.0031977819744497,plural,plural,son,s,[MASK] syniao##s [MASK],"[CLS] , [MASK] , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,5.745297842488634,-1.1471428932385814,1.1471428932386585
67,67,mckoa,mckoa,sing,4,default,0.000228391989367,plural,plural,son,s,[MASK] mckoa [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##oa , [MASK] , [SEP]",morphemic,8.384447153621116,3.2376088259803257,-3.2376088259806854
69,69,mckoa,mckoas,plur,5,default,0.0018681505462154,plural,plural,son,s,[MASK] mckoas [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,6.282806350230424,0.7852573650417725,-0.7852573650417942
71,71,mckoa,mckoa##s,plur,5,artificial,0.0018681505462154,plural,plural,son,s,[MASK] mckoa##s [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,6.282806350230424,0.7852573650417725,-0.7852573650417942
73,73,dro,dro,sing,1,default,0.0004484009987208,plural,plural,son,s,[MASK] dro [MASK],"[CLS] , [MASK] , dro , [MASK] , [SEP]",morphemic,7.709822639469688,2.5104217909096267,-2.510421790909835
75,75,dro,dros,plur,2,default,0.0067720138467848,plural,plural,son,s,[MASK] dros [MASK],"[CLS] , [MASK] , dro , ##s , [MASK] , [SEP]",morphemic,4.9949567700020525,0.5739241308166072,-0.5739241308166096
77,77,dro,dro##s,plur,2,artificial,0.0067720138467848,plural,plural,son,s,[MASK] dro##s [MASK],"[CLS] , [MASK] , dro , ##s , [MASK] , [SEP]",morphemic,4.9949567700020525,0.5739241308166072,-0.5739241308166096
79,79,via,via,sing,1,default,0.0001578297087689,plural,plural,son,s,[MASK] via [MASK],"[CLS] , [MASK] , via , [MASK] , [SEP]",morphemic,8.753993898774779,2.134582021977603,-2.134582021978121
81,81,via,vias,plur,2,default,0.001292158733122,plural,plural,son,s,[MASK] vias [MASK],"[CLS] , [MASK] , via , ##s , [MASK] , [SEP]",morphemic,6.651441022714609,-0.01797957432882047,0.017979574328841428
83,83,via,via##s,plur,2,artificial,0.001292158733122,plural,plural,son,s,[MASK] via##s [MASK],"[CLS] , [MASK] , via , ##s , [MASK] , [SEP]",morphemic,6.651441022714609,-0.01797957432882047,0.017979574328841428
85,85,gneo,gneo,sing,2,default,0.0006038477295078,plural,plural,son,s,[MASK] gneo [MASK],"[CLS] , [MASK] , g , ##neo , [MASK] , [SEP]",morphemic,7.412188495276731,2.7173809793105193,-2.7173809793105637
87,87,gneo,gneos,plur,3,default,0.0119267823174595,plural,plural,son,s,[MASK] gneos [MASK],"[CLS] , [MASK] , g , ##neo , ##s , [MASK] , [SEP]",morphemic,4.428968792792239,-1.3602419182706118,1.3602419182706158
89,89,gneo,gneo##s,plur,3,artificial,0.0119267823174595,plural,plural,son,s,[MASK] gneo##s [MASK],"[CLS] , [MASK] , g , ##neo , ##s , [MASK] , [SEP]",morphemic,4.428968792792239,-1.3602419182706118,1.3602419182706158
91,91,sriao,sriao,sing,2,default,0.0004767111386172,plural,plural,son,s,[MASK] sriao [MASK],"[CLS] , [MASK] , sr , ##iao , [MASK] , [SEP]",morphemic,7.648599829931979,3.034240640182758,-3.034240640182847
93,93,sriao,sriaos,plur,3,default,0.0095793278887867,plural,plural,son,s,[MASK] sriaos [MASK],"[CLS] , [MASK] , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,4.648147847207219,-0.4202022044784872,0.4202022044784838
95,95,sriao,sriao##s,plur,3,artificial,0.0095793278887867,plural,plural,son,s,[MASK] sriao##s [MASK],"[CLS] , [MASK] , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,4.648147847207219,-0.4202022044784872,0.4202022044784838
97,97,sta,sta,sing,1,default,0.0003263921826146,plural,plural,son,s,[MASK] sta [MASK],"[CLS] , [MASK] , sta , [MASK] , [SEP]",morphemic,8.027410885483887,2.901902076079878,-2.9019020760800385
99,99,sta,stas,plur,2,default,0.0005131702055223,plural,plural,son,s,[MASK] stas [MASK],"[CLS] , [MASK] , sta , ##s , [MASK] , [SEP]",morphemic,7.574902983177942,-0.07206530061992122,0.07206530061995595
101,101,sta,sta##s,plur,2,artificial,0.0005131702055223,plural,plural,son,s,[MASK] sta##s [MASK],"[CLS] , [MASK] , sta , ##s , [MASK] , [SEP]",morphemic,7.574902983177942,-0.07206530061992122,0.07206530061995595
103,103,wua,wua,sing,2,default,0.0003197047044523,plural,plural,son,s,[MASK] wua [MASK],"[CLS] , [MASK] , w , ##ua , [MASK] , [SEP]",morphemic,8.04811278679778,2.066750113606469,-2.0667501136064885
105,105,wua,wuas,plur,3,default,0.0061206752434372,plural,plural,son,s,[MASK] wuas [MASK],"[CLS] , [MASK] , w , ##ua , ##s , [MASK] , [SEP]",morphemic,5.096082854649257,-0.015246902637359838,0.015246902637345766
107,107,wua,wua##s,plur,3,artificial,0.0061206752434372,plural,plural,son,s,[MASK] wua##s [MASK],"[CLS] , [MASK] , w , ##ua , ##s , [MASK] , [SEP]",morphemic,5.096082854649257,-0.015246902637359838,0.015246902637345766
109,109,qoa,qoa,sing,2,default,0.0006849631899967,plural,plural,son,s,[MASK] qoa [MASK],"[CLS] , [MASK] , q , ##oa , [MASK] , [SEP]",morphemic,7.286145458376925,2.31026649882961,-2.310266498829722
111,111,qoa,qoas,plur,3,default,0.0081170788034796,plural,plural,son,s,[MASK] qoas [MASK],"[CLS] , [MASK] , q , ##oa , ##s , [MASK] , [SEP]",morphemic,4.813784942801331,-0.6579981580302912,0.6579981580302976
113,113,qoa,qoa##s,plur,3,artificial,0.0081170788034796,plural,plural,son,s,[MASK] qoa##s [MASK],"[CLS] , [MASK] , q , ##oa , ##s , [MASK] , [SEP]",morphemic,4.813784942801331,-0.6579981580302912,0.6579981580302976
115,115,craa,craa,sing,2,default,0.0001440391788491,plural,plural,son,s,[MASK] craa [MASK],"[CLS] , [MASK] , cr , ##aa , [MASK] , [SEP]",morphemic,8.845425220052405,2.641035985659694,-2.6410359856603547
117,117,craa,craas,plur,3,default,0.0014648054493591,plural,plural,son,s,[MASK] craas [MASK],"[CLS] , [MASK] , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,6.526032844403958,-0.041751345862554246,0.041751345862567624
119,119,craa,craa##s,plur,3,artificial,0.0014648054493591,plural,plural,son,s,[MASK] craa##s [MASK],"[CLS] , [MASK] , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,6.526032844403958,-0.041751345862554246,0.041751345862567624
121,121,xoa,xoa,sing,2,default,0.0001951420563273,plural,plural,son,s,[MASK] xoa [MASK],"[CLS] , [MASK] , x , ##oa , [MASK] , [SEP]",morphemic,8.54178277063725,2.3068165858696545,-2.3068165858697154
123,123,xoa,xoas,plur,3,default,0.0010952200973406,plural,plural,son,s,[MASK] xoas [MASK],"[CLS] , [MASK] , x , ##oa , ##s , [MASK] , [SEP]",morphemic,6.816799933774322,0.1932263039983555,-0.1932263039983812
125,125,xoa,xoa##s,plur,3,artificial,0.0010952200973406,plural,plural,son,s,[MASK] xoa##s [MASK],"[CLS] , [MASK] , x , ##oa , ##s , [MASK] , [SEP]",morphemic,6.816799933774322,0.1932263039983555,-0.1932263039983812
127,127,spa,spa,sing,1,default,0.0004448231193237,plural,plural,son,s,[MASK] spa [MASK],"[CLS] , [MASK] , spa , [MASK] , [SEP]",morphemic,7.717833839481845,1.5584664920350262,-1.5584664920349816
129,129,spa,spas,plur,2,default,0.0080545535311102,plural,plural,son,s,[MASK] spas [MASK],"[CLS] , [MASK] , spa , ##s , [MASK] , [SEP]",morphemic,4.821517691436192,-0.8376884418253114,0.8376884418253047
131,131,spa,spa##s,plur,2,artificial,0.0080545535311102,plural,plural,son,s,[MASK] spa##s [MASK],"[CLS] , [MASK] , spa , ##s , [MASK] , [SEP]",morphemic,4.821517691436192,-0.8376884418253114,0.8376884418253047
133,133,rio,rio,sing,1,default,0.0005251201218925,plural,plural,son,s,[MASK] rio [MASK],"[CLS] , [MASK] , rio , [MASK] , [SEP]",morphemic,7.551883517939362,2.3367862559548085,-2.3367862559548707
135,135,rio,rios,plur,2,default,0.0094436071813106,plural,plural,son,s,[MASK] rios [MASK],"[CLS] , [MASK] , rio , ##s , [MASK] , [SEP]",morphemic,4.662417255148443,-2.046298552100505,2.0462985521005135
137,137,rio,rio##s,plur,2,artificial,0.0094436071813106,plural,plural,son,s,[MASK] rio##s [MASK],"[CLS] , [MASK] , rio , ##s , [MASK] , [SEP]",morphemic,4.662417255148443,-2.046298552100505,2.0462985521005135
139,139,bro,bro,sing,1,default,0.0002237648295704,plural,plural,son,s,[MASK] bro [MASK],"[CLS] , [MASK] , bro , [MASK] , [SEP]",morphemic,8.404914925595827,3.0015478068295547,-3.0015478068296613
141,141,bro,bros,plur,2,default,0.0062275538221001,plural,plural,son,s,[MASK] bros [MASK],"[CLS] , [MASK] , bro , ##s , [MASK] , [SEP]",morphemic,5.078771668215722,-0.39397041420292833,0.39397041420293966
143,143,bro,bro##s,plur,2,artificial,0.0062275538221001,plural,plural,son,s,[MASK] bro##s [MASK],"[CLS] , [MASK] , bro , ##s , [MASK] , [SEP]",morphemic,5.078771668215722,-0.39397041420292833,0.39397041420293966
145,145,twoa,twoa,sing,3,default,0.0001656785607337,plural,plural,son,s,[MASK] twoa [MASK],"[CLS] , [MASK] , t , ##w , ##oa , [MASK] , [SEP]",morphemic,8.70546102793909,3.0001073434801526,-3.000107343480713
147,147,twoa,twoas,plur,4,default,0.000611021881923,plural,plural,son,s,[MASK] twoas [MASK],"[CLS] , [MASK] , t , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,7.400377786139231,1.6497455109750145,-1.649745510975124
149,149,twoa,twoa##s,plur,4,artificial,0.000611021881923,plural,plural,son,s,[MASK] twoa##s [MASK],"[CLS] , [MASK] , t , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,7.400377786139231,1.6497455109750145,-1.649745510975124
151,151,cluo,cluo,sing,2,default,0.0006648967391811,plural,plural,son,s,[MASK] cluo [MASK],"[CLS] , [MASK] , cl , ##uo , [MASK] , [SEP]",morphemic,7.315878808792389,2.700971683612128,-2.7009716836121704
153,153,cluo,cluos,plur,3,default,0.0048233498819172,plural,plural,son,s,[MASK] cluos [MASK],"[CLS] , [MASK] , cl , ##uo , ##s , [MASK] , [SEP]",morphemic,5.3342865960692905,-0.34479805932630736,0.34479805932630064
155,155,cluo,cluo##s,plur,3,artificial,0.0048233498819172,plural,plural,son,s,[MASK] cluo##s [MASK],"[CLS] , [MASK] , cl , ##uo , ##s , [MASK] , [SEP]",morphemic,5.3342865960692905,-0.34479805932630736,0.34479805932630064
157,157,slia,slia,sing,2,default,0.0003310951287858,plural,plural,son,s,[MASK] slia [MASK],"[CLS] , [MASK] , s , ##lia , [MASK] , [SEP]",morphemic,8.013104825733679,2.939650481369598,-2.9396504813696405
159,159,slia,slias,plur,3,default,0.0039570839144289,plural,plural,son,s,[MASK] slias [MASK],"[CLS] , [MASK] , s , ##lia , ##s , [MASK] , [SEP]",morphemic,5.532247910225756,-0.42070630673202913,0.42070630673204634
161,161,slia,slia##s,plur,3,artificial,0.0039570839144289,plural,plural,son,s,[MASK] slia##s [MASK],"[CLS] , [MASK] , s , ##lia , ##s , [MASK] , [SEP]",morphemic,5.532247910225756,-0.42070630673202913,0.42070630673204634
163,163,coo,coo,sing,1,default,0.000577995670028,plural,plural,son,s,[MASK] coo [MASK],"[CLS] , [MASK] , coo , [MASK] , [SEP]",morphemic,7.455944180620941,2.40186547151081,-2.4018654715108507
165,165,coo,coos,plur,2,default,0.0036491104401648,plural,plural,son,s,[MASK] coos [MASK],"[CLS] , [MASK] , coo , ##s , [MASK] , [SEP]",morphemic,5.613271856114411,0.9693059148381264,-0.9693059148381258
167,167,coo,coo##s,plur,2,artificial,0.0036491104401648,plural,plural,son,s,[MASK] coo##s [MASK],"[CLS] , [MASK] , coo , ##s , [MASK] , [SEP]",morphemic,5.613271856114411,0.9693059148381264,-0.9693059148381258
169,169,kaa,kaa,sing,2,default,0.0001812718983273,plural,plural,son,s,[MASK] kaa [MASK],"[CLS] , [MASK] , k , ##aa , [MASK] , [SEP]",morphemic,8.615512453169396,2.6025852310439186,-2.602585231044425
171,171,kaa,kaas,plur,3,default,0.000739854236599,plural,plural,son,s,[MASK] kaas [MASK],"[CLS] , [MASK] , k , ##aa , ##s , [MASK] , [SEP]",morphemic,7.209057368737529,0.6588167582034812,-0.6588167582035289
173,173,kaa,kaa##s,plur,3,artificial,0.000739854236599,plural,plural,son,s,[MASK] kaa##s [MASK],"[CLS] , [MASK] , k , ##aa , ##s , [MASK] , [SEP]",morphemic,7.209057368737529,0.6588167582034812,-0.6588167582035289
175,175,spua,spua,sing,2,default,0.0002520449343137,plural,plural,son,s,[MASK] spua [MASK],"[CLS] , [MASK] , sp , ##ua , [MASK] , [SEP]",morphemic,8.2859031755795,2.8198633224710328,-2.8198633224712037
177,177,spua,spuas,plur,3,default,0.0036264047957956,plural,plural,son,s,[MASK] spuas [MASK],"[CLS] , [MASK] , sp , ##ua , ##s , [MASK] , [SEP]",morphemic,5.619513535871136,-0.0198965522696275,0.01989655226962614
179,179,spua,spua##s,plur,3,artificial,0.0036264047957956,plural,plural,son,s,[MASK] spua##s [MASK],"[CLS] , [MASK] , sp , ##ua , ##s , [MASK] , [SEP]",morphemic,5.619513535871136,-0.0198965522696275,0.01989655226962614
181,181,sho,sho,sing,1,default,0.0004683767037931,plural,plural,son,s,[MASK] sho [MASK],"[CLS] , [MASK] , sho , [MASK] , [SEP]",morphemic,7.666237663188113,1.6190404820357092,-1.619040482035872
183,183,sho,shos,plur,2,default,0.0033873568754643,plural,plural,son,s,[MASK] shos [MASK],"[CLS] , [MASK] , sho , ##s , [MASK] , [SEP]",morphemic,5.687705344454348,0.2779922793524605,-0.2779922793524652
185,185,sho,sho##s,plur,2,artificial,0.0033873568754643,plural,plural,son,s,[MASK] sho##s [MASK],"[CLS] , [MASK] , sho , ##s , [MASK] , [SEP]",morphemic,5.687705344454348,0.2779922793524605,-0.2779922793524652
187,187,tea,tea,sing,1,default,0.0009416309185326,plural,plural,son,s,[MASK] tea [MASK],"[CLS] , [MASK] , tea , [MASK] , [SEP]",morphemic,6.967897166392678,2.3857087949532723,-2.3857087949532807
189,189,tea,teas,plur,2,default,0.0061449389904737,plural,plural,son,s,[MASK] teas [MASK],"[CLS] , [MASK] , tea , ##s , [MASK] , [SEP]",morphemic,5.092126464333401,-0.1522698433909664,0.15226984339097485
191,191,tea,tea##s,plur,2,artificial,0.0061449389904737,plural,plural,son,s,[MASK] tea##s [MASK],"[CLS] , [MASK] , tea , ##s , [MASK] , [SEP]",morphemic,5.092126464333401,-0.1522698433909664,0.15226984339097485
193,193,smea,smea,sing,2,default,0.0002439440431771,plural,plural,son,s,[MASK] smea [MASK],"[CLS] , [MASK] , s , ##mea , [MASK] , [SEP]",morphemic,8.318571690212568,2.7946458331537496,-2.7946458331540716
195,195,smea,smeas,plur,3,default,0.0010920705972239,plural,plural,son,s,[MASK] smeas [MASK],"[CLS] , [MASK] , s , ##mea , ##s , [MASK] , [SEP]",morphemic,6.819679754276641,0.9144387096237638,-0.9144387096237806
197,197,smea,smea##s,plur,3,artificial,0.0010920705972239,plural,plural,son,s,[MASK] smea##s [MASK],"[CLS] , [MASK] , s , ##mea , ##s , [MASK] , [SEP]",morphemic,6.819679754276641,0.9144387096237638,-0.9144387096237806
199,199,sroa,sroa,sing,2,default,0.000600620987825,plural,plural,son,s,[MASK] sroa [MASK],"[CLS] , [MASK] , sr , ##oa , [MASK] , [SEP]",morphemic,7.417546458261869,3.179054241715882,-3.179054241716038
201,201,sroa,sroas,plur,3,default,0.0047156233340501,plural,plural,son,s,[MASK] sroas [MASK],"[CLS] , [MASK] , sr , ##oa , ##s , [MASK] , [SEP]",morphemic,5.3568741692910535,-0.4589643364287168,0.4589643364287137
203,203,sroa,sroa##s,plur,3,artificial,0.0047156233340501,plural,plural,son,s,[MASK] sroa##s [MASK],"[CLS] , [MASK] , sr , ##oa , ##s , [MASK] , [SEP]",morphemic,5.3568741692910535,-0.4589643364287168,0.4589643364287137
205,205,phoa,phoa,sing,2,default,0.0001897798501886,plural,plural,son,s,[MASK] phoa [MASK],"[CLS] , [MASK] , p , ##hoa , [MASK] , [SEP]",morphemic,8.569645840813838,2.3203316453526073,-2.3203316453528298
207,207,phoa,phoas,plur,3,default,0.0041520264931023,plural,plural,son,s,[MASK] phoas [MASK],"[CLS] , [MASK] , p , ##hoa , ##s , [MASK] , [SEP]",morphemic,5.484158752333919,0.5240725711741892,-0.5240725711741852
209,209,phoa,phoa##s,plur,3,artificial,0.0041520264931023,plural,plural,son,s,[MASK] phoa##s [MASK],"[CLS] , [MASK] , p , ##hoa , ##s , [MASK] , [SEP]",morphemic,5.484158752333919,0.5240725711741892,-0.5240725711741852
211,211,dynaa,dynaa,sing,3,default,0.0001856875605881,plural,plural,son,s,[MASK] dynaa [MASK],"[CLS] , [MASK] , d , ##yn , ##aa , [MASK] , [SEP]",morphemic,8.59144507845071,2.806280626062228,-2.8062806260623177
213,213,dynaa,dynaas,plur,4,default,0.0022950086276978,plural,plural,son,s,[MASK] dynaas [MASK],"[CLS] , [MASK] , d , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,6.077018676131237,-0.12419612773367561,0.1241961277336825
215,215,dynaa,dynaa##s,plur,4,artificial,0.0022950086276978,plural,plural,son,s,[MASK] dynaa##s [MASK],"[CLS] , [MASK] , d , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,6.077018676131237,-0.12419612773367561,0.1241961277336825
217,217,schwuo,schwuo,sing,4,default,8.111674105748534e-05,plural,plural,son,s,[MASK] schwuo [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##uo , [MASK] , [SEP]",morphemic,9.419621193269077,2.5339598346729844,-2.5339598346729097
219,219,schwuo,schwuos,plur,5,default,0.0006903047324158,plural,plural,son,s,[MASK] schwuos [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,7.278377416685377,0.5195222280473226,-0.5195222280472795
221,221,schwuo,schwuo##s,plur,5,artificial,0.0006903047324158,plural,plural,son,s,[MASK] schwuo##s [MASK],"[CLS] , [MASK] , s , ##ch , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,7.278377416685377,0.5195222280473226,-0.5195222280472795
223,223,mckoo,mckoo,sing,4,default,0.0003116361622232,plural,plural,son,s,[MASK] mckoo [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##oo , [MASK] , [SEP]",morphemic,8.073674197353165,3.0437855872199044,-3.043785587220197
225,225,mckoo,mckoos,plur,5,default,0.0014643965987488,plural,plural,son,s,[MASK] mckoos [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,6.526311999345267,1.243229425075108,-1.2432294250751383
227,227,mckoo,mckoo##s,plur,5,artificial,0.0014643965987488,plural,plural,son,s,[MASK] mckoo##s [MASK],"[CLS] , [MASK] , m , ##c , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,6.526311999345267,1.243229425075108,-1.2432294250751383
229,229,mccoa,mccoa,sing,3,default,0.000103559155832,plural,plural,son,s,[MASK] mccoa [MASK],"[CLS] , [MASK] , m , ##c , ##coa , [MASK] , [SEP]",morphemic,9.17536755460079,3.373886549948371,-3.373886549948782
