,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
13,crea,crea,sing,1,default,0.00011072526103816926,plural,plural,son,s,La crea [MASK],"[CLS] , La , crea , [MASK] , [SEP]",single-token,9.10845855062183
14,crea,creas,plur,1,default,0.00022462826746050268,singular,singular,es,s,Las creas [MASK],"[CLS] , Las , creas , [MASK] , [SEP]",single-token,8.401063666675851
15,crea,creas,plur,1,default,0.0024938867427408695,plural,plural,son,s,Las creas [MASK],"[CLS] , Las , creas , [MASK] , [SEP]",single-token,5.993912844647637
16,crea,crea##s,plur,2,artificial,0.0006162049248814583,singular,singular,es,s,Las crea##s [MASK],"[CLS] , Las , crea , ##s , [MASK] , [SEP]",single-token,7.391930979491129
17,crea,crea##s,plur,2,artificial,0.03409045562148094,plural,plural,son,s,Las crea##s [MASK],"[CLS] , Las , crea , ##s , [MASK] , [SEP]",single-token,3.3787378276684583
18,pla,pla,sing,1,default,0.006862236186861992,singular,singular,es,s,La pla [MASK],"[CLS] , La , pla , [MASK] , [SEP]",single-token,4.981721915601349
19,pla,pla,sing,1,default,0.0002240322792204097,plural,plural,son,s,La pla [MASK],"[CLS] , La , pla , [MASK] , [SEP]",single-token,8.403720412828626
20,pla,plas,plur,1,default,0.0041418783366680145,singular,singular,es,s,Las plas [MASK],"[CLS] , Las , plas , [MASK] , [SEP]",single-token,5.4866058895285015
21,pla,plas,plur,1,default,0.013398099690675735,plural,plural,son,s,Las plas [MASK],"[CLS] , Las , plas , [MASK] , [SEP]",single-token,4.3126423962105225
22,pla,pla##s,plur,2,artificial,0.0035569071769714355,singular,singular,es,s,Las pla##s [MASK],"[CLS] , Las , pla , ##s , [MASK] , [SEP]",single-token,5.638863882231656
23,pla,pla##s,plur,2,artificial,0.02861340157687664,plural,plural,son,s,Las pla##s [MASK],"[CLS] , Las , pla , ##s , [MASK] , [SEP]",single-token,3.5538800843046703
24,va,va,sing,1,default,0.0002937886747531593,singular,singular,es,s,La va [MASK],"[CLS] , La , va , [MASK] , [SEP]",single-token,8.132649842437997
25,va,va,sing,1,default,5.430031887954101e-05,plural,plural,son,s,La va [MASK],"[CLS] , La , va , [MASK] , [SEP]",single-token,9.820980458490228
26,va,vas,plur,1,default,5.284649523673579e-05,singular,singular,es,s,Las vas [MASK],"[CLS] , Las , vas , [MASK] , [SEP]",single-token,9.848119163140536
27,va,vas,plur,1,default,0.0006912866374477744,plural,plural,son,s,Las vas [MASK],"[CLS] , Las , vas , [MASK] , [SEP]",single-token,7.276956004799506
28,va,va##s,plur,2,artificial,0.0009222872322425246,singular,singular,es,s,Las va##s [MASK],"[CLS] , Las , va , ##s , [MASK] , [SEP]",single-token,6.988653851207205
29,va,va##s,plur,2,artificial,0.02698005735874176,plural,plural,son,s,Las va##s [MASK],"[CLS] , Las , va , ##s , [MASK] , [SEP]",single-token,3.6126573022321495
30,ga,ga,sing,1,default,0.002478410257026553,singular,singular,es,s,La ga [MASK],"[CLS] , La , ga , [MASK] , [SEP]",single-token,6.000137949742387
31,ga,ga,sing,1,default,9.673722524894401e-05,plural,plural,son,s,La ga [MASK],"[CLS] , La , ga , [MASK] , [SEP]",single-token,9.243512273542873
32,ga,gas,plur,1,default,0.00296419276855886,singular,singular,es,s,Las gas [MASK],"[CLS] , Las , gas , [MASK] , [SEP]",single-token,5.8211505370372905
33,ga,gas,plur,1,default,0.024668274447321892,plural,plural,son,s,Las gas [MASK],"[CLS] , Las , gas , [MASK] , [SEP]",single-token,3.702237296273387
34,ga,ga##s,plur,2,artificial,0.0017015846678987145,singular,singular,es,s,Las ga##s [MASK],"[CLS] , Las , ga , ##s , [MASK] , [SEP]",single-token,6.376195304521571
35,ga,ga##s,plur,2,artificial,0.043219003826379776,plural,plural,son,s,Las ga##s [MASK],"[CLS] , Las , ga , ##s , [MASK] , [SEP]",single-token,3.1414749770727806
36,pro,pro,sing,1,default,0.0051296730525791645,singular,singular,es,s,El pro [MASK],"[CLS] , El , pro , [MASK] , [SEP]",single-token,5.272713354271166
37,pro,pro,sing,1,default,0.0004912684089504182,plural,plural,son,s,El pro [MASK],"[CLS] , El , pro , [MASK] , [SEP]",single-token,7.6185199217925055
38,pro,pros,plur,1,default,0.0009466477204114199,singular,singular,es,s,Los pros [MASK],"[CLS] , Los , pros , [MASK] , [SEP]",single-token,6.962583529327317
39,pro,pros,plur,1,default,0.06793151795864105,plural,plural,son,s,Los pros [MASK],"[CLS] , Los , pros , [MASK] , [SEP]",single-token,2.6892551701042438
40,pro,pro##s,plur,2,artificial,0.0010142148239538074,singular,singular,es,s,Los pro##s [MASK],"[CLS] , Los , pro , ##s , [MASK] , [SEP]",single-token,6.89364053830926
41,pro,pro##s,plur,2,artificial,0.003628321224823594,plural,plural,son,s,Los pro##s [MASK],"[CLS] , Los , pro , ##s , [MASK] , [SEP]",single-token,5.618985210179154
42,gro,gro,sing,1,default,0.01783808320760727,singular,singular,es,s,El gro [MASK],"[CLS] , El , gro , [MASK] , [SEP]",single-token,4.026419601122514
43,gro,gro,sing,1,default,0.0007236373494379222,plural,plural,son,s,El gro [MASK],"[CLS] , El , gro , [MASK] , [SEP]",single-token,7.2312201896365575
44,gro,gros,plur,1,default,0.004402278922498226,singular,singular,es,s,Los gros [MASK],"[CLS] , Los , gros , [MASK] , [SEP]",single-token,5.425632935209543
45,gro,gros,plur,1,default,0.1673581600189209,plural,plural,son,s,Los gros [MASK],"[CLS] , Los , gros , [MASK] , [SEP]",single-token,1.7876190923168223
46,gro,gro##s,plur,2,artificial,0.0006882665911689401,singular,singular,es,s,Los gro##s [MASK],"[CLS] , Los , gro , ##s , [MASK] , [SEP]",single-token,7.281334307920537
47,gro,gro##s,plur,2,artificial,0.1086151972413063,plural,plural,son,s,Los gro##s [MASK],"[CLS] , Los , gro , ##s , [MASK] , [SEP]",single-token,2.219943943507426
48,fa,fa,sing,1,default,0.013399379327893257,singular,singular,es,s,La fa [MASK],"[CLS] , La , fa , [MASK] , [SEP]",single-token,4.312546891911957
49,fa,fa,sing,1,default,0.0002493959036655724,plural,plural,son,s,La fa [MASK],"[CLS] , La , fa , [MASK] , [SEP]",single-token,8.296468949610354
50,fa,fas,plur,1,default,0.004357720725238323,singular,singular,es,s,Las fas [MASK],"[CLS] , Las , fas , [MASK] , [SEP]",single-token,5.435806127753531
51,fa,fas,plur,1,default,0.01468259934335947,plural,plural,son,s,Las fas [MASK],"[CLS] , Las , fas , [MASK] , [SEP]",single-token,4.221092204483936
52,fa,fa##s,plur,2,artificial,0.0009733086335472763,singular,singular,es,s,Las fa##s [MASK],"[CLS] , Las , fa , ##s , [MASK] , [SEP]",single-token,6.93480932818457
53,fa,fa##s,plur,2,artificial,0.009017395786941051,plural,plural,son,s,Las fa##s [MASK],"[CLS] , Las , fa , ##s , [MASK] , [SEP]",single-token,4.70859970201066
54,ro,ro,sing,1,default,0.014653298072516918,singular,singular,es,s,El ro [MASK],"[CLS] , El , ro , [MASK] , [SEP]",single-token,4.223089844451872
55,ro,ro,sing,1,default,0.0009874491952359676,plural,plural,son,s,El ro [MASK],"[CLS] , El , ro , [MASK] , [SEP]",single-token,6.920385510374795
56,ro,ros,plur,1,default,0.0018445265013724566,singular,singular,es,s,Los ros [MASK],"[CLS] , Los , ros , [MASK] , [SEP]",single-token,6.295532673249541
57,ro,ros,plur,1,default,0.044544585049152374,plural,plural,son,s,Los ros [MASK],"[CLS] , Los , ros , [MASK] , [SEP]",single-token,3.111264680171082
58,ro,ro##s,plur,2,artificial,0.0025723197031766176,singular,singular,es,s,Los ro##s [MASK],"[CLS] , Los , ro , ##s , [MASK] , [SEP]",single-token,5.962947178940944
59,ro,ro##s,plur,2,artificial,0.11318045854568481,plural,plural,son,s,Los ro##s [MASK],"[CLS] , Los , ro , ##s , [MASK] , [SEP]",single-token,2.1787717558032256
60,ho,ho,sing,1,default,0.015046803280711174,singular,singular,es,s,El ho [MASK],"[CLS] , El , ho , [MASK] , [SEP]",single-token,4.196589716945993
61,ho,ho,sing,1,default,0.0004940127837471664,plural,plural,son,s,El ho [MASK],"[CLS] , El , ho , [MASK] , [SEP]",single-token,7.612949163080481
62,ho,hos,plur,1,default,0.0005473691271618009,singular,singular,es,s,Los hos [MASK],"[CLS] , Los , hos , [MASK] , [SEP]",single-token,7.510387161994946
63,ho,hos,plur,1,default,0.04722513630986214,plural,plural,son,s,Los hos [MASK],"[CLS] , Los , hos , [MASK] , [SEP]",single-token,3.0528289792067307
64,ho,ho##s,plur,2,artificial,0.0020863597746938467,singular,singular,es,s,Los ho##s [MASK],"[CLS] , Los , ho , ##s , [MASK] , [SEP]",single-token,6.1723344661849335
65,ho,ho##s,plur,2,artificial,0.1074230894446373,plural,plural,son,s,Los ho##s [MASK],"[CLS] , Los , ho , ##s , [MASK] , [SEP]",single-token,2.2309801344954097
66,rea,rea,sing,1,default,0.03743751347064972,singular,singular,es,s,La rea [MASK],"[CLS] , La , rea , [MASK] , [SEP]",single-token,3.285082043289513
67,rea,rea,sing,1,default,0.0006954831769689918,plural,plural,son,s,La rea [MASK],"[CLS] , La , rea , [MASK] , [SEP]",single-token,7.270903735291607
68,rea,reas,plur,1,default,0.0033560714218765497,singular,singular,es,s,Las reas [MASK],"[CLS] , Las , reas , [MASK] , [SEP]",single-token,5.6969842087572236
69,rea,reas,plur,1,default,0.035518426448106766,plural,plural,son,s,Las reas [MASK],"[CLS] , Las , reas , [MASK] , [SEP]",single-token,3.337703662286906
70,rea,rea##s,plur,2,artificial,0.0018743659602478147,singular,singular,es,s,Las rea##s [MASK],"[CLS] , Las , rea , ##s , [MASK] , [SEP]",single-token,6.2794848312813984
71,rea,rea##s,plur,2,artificial,0.061758510768413544,plural,plural,son,s,Las rea##s [MASK],"[CLS] , Las , rea , ##s , [MASK] , [SEP]",single-token,2.7845234867620836
72,pa,pa,sing,1,default,0.00142563262488693,singular,singular,es,s,La pa [MASK],"[CLS] , La , pa , [MASK] , [SEP]",single-token,6.553139616487892
73,pa,pa,sing,1,default,7.791435928083956e-05,plural,plural,son,s,La pa [MASK],"[CLS] , La , pa , [MASK] , [SEP]",single-token,9.459900292410017
74,pa,pas,plur,1,default,0.0017406028928235173,singular,singular,es,s,Las pas [MASK],"[CLS] , Las , pas , [MASK] , [SEP]",single-token,6.353523735641083
75,pa,pas,plur,1,default,0.004936255980283022,plural,plural,son,s,Las pas [MASK],"[CLS] , Las , pas , [MASK] , [SEP]",single-token,5.311148133860878
76,pa,pa##s,plur,2,artificial,0.0009767257142812014,singular,singular,es,s,Las pa##s [MASK],"[CLS] , Las , pa , ##s , [MASK] , [SEP]",single-token,6.931304688140403
77,pa,pa##s,plur,2,artificial,0.0067683919332921505,plural,plural,son,s,Las pa##s [MASK],"[CLS] , Las , pa , ##s , [MASK] , [SEP]",single-token,4.995491748589532
78,ba,ba,sing,1,default,0.00693990895524621,singular,singular,es,s,La ba [MASK],"[CLS] , La , ba , [MASK] , [SEP]",single-token,4.97046662339008
79,ba,ba,sing,1,default,0.00019836473802570254,plural,plural,son,s,La ba [MASK],"[CLS] , La , ba , [MASK] , [SEP]",single-token,8.525403110634945
80,ba,bas,plur,1,default,0.004124896600842476,singular,singular,es,s,Las bas [MASK],"[CLS] , Las , bas , [MASK] , [SEP]",single-token,5.490714325972092
81,ba,bas,plur,1,default,0.023338038474321365,plural,plural,son,s,Las bas [MASK],"[CLS] , Las , bas , [MASK] , [SEP]",single-token,3.7576706970298073
82,ba,ba##s,plur,2,artificial,0.0017224325565621257,singular,singular,es,s,Las ba##s [MASK],"[CLS] , Las , ba , ##s , [MASK] , [SEP]",single-token,6.364017710233652
83,ba,ba##s,plur,2,artificial,0.013719098642468452,plural,plural,son,s,Las ba##s [MASK],"[CLS] , Las , ba , ##s , [MASK] , [SEP]",single-token,4.288966355455601
84,co,co,sing,1,default,0.0017922440310940146,singular,singular,es,s,El co [MASK],"[CLS] , El , co , [MASK] , [SEP]",single-token,6.324286795634933
85,co,co,sing,1,default,8.286255615530536e-05,plural,plural,son,s,El co [MASK],"[CLS] , El , co , [MASK] , [SEP]",single-token,9.398327272704366
86,co,cos,plur,1,default,0.0033990535885095596,singular,singular,es,s,Los cos [MASK],"[CLS] , Los , cos , [MASK] , [SEP]",single-token,5.684258242429051
87,co,cos,plur,1,default,0.041277457028627396,plural,plural,son,s,Los cos [MASK],"[CLS] , Los , cos , [MASK] , [SEP]",single-token,3.187438762695049
88,co,co##s,plur,2,artificial,0.0008865745039656758,singular,singular,es,s,Los co##s [MASK],"[CLS] , Los , co , ##s , [MASK] , [SEP]",single-token,7.02814539315493
89,co,co##s,plur,2,artificial,0.020429911091923714,plural,plural,son,s,Los co##s [MASK],"[CLS] , Los , co , ##s , [MASK] , [SEP]",single-token,3.8907552220013457
90,to,to,sing,1,default,0.037830568850040436,singular,singular,es,s,El to [MASK],"[CLS] , El , to , [MASK] , [SEP]",single-token,3.274637803441519
91,to,to,sing,1,default,0.0009771226905286312,plural,plural,son,s,El to [MASK],"[CLS] , El , to , [MASK] , [SEP]",single-token,6.930898334963857
92,to,tos,plur,1,default,0.005872158799320459,singular,singular,es,s,Los tos [MASK],"[CLS] , Los , tos , [MASK] , [SEP]",single-token,5.137532944554586
93,to,tos,plur,1,default,0.056499823927879333,plural,plural,son,s,Los tos [MASK],"[CLS] , Los , tos , [MASK] , [SEP]",single-token,2.873517757155317
94,to,to##s,plur,2,artificial,0.0024780919775366783,singular,singular,es,s,Los to##s [MASK],"[CLS] , Los , to , ##s , [MASK] , [SEP]",single-token,6.000266378814038
95,to,to##s,plur,2,artificial,0.15262430906295776,plural,plural,son,s,Los to##s [MASK],"[CLS] , Los , to , ##s , [MASK] , [SEP]",single-token,1.879775873585543
96,ha,ha,sing,1,default,5.3981959354132414e-05,singular,singular,es,s,La ha [MASK],"[CLS] , La , ha , [MASK] , [SEP]",single-token,9.826860653253757
97,ha,ha,sing,1,default,2.0548648535623215e-05,plural,plural,son,s,La ha [MASK],"[CLS] , La , ha , [MASK] , [SEP]",single-token,10.79271538387449
98,ha,has,plur,1,default,6.840424612164497e-05,singular,singular,es,s,Las has [MASK],"[CLS] , Las , has , [MASK] , [SEP]",single-token,9.59007565746069
99,ha,has,plur,1,default,0.000683316495269537,plural,plural,son,s,Las has [MASK],"[CLS] , Las , has , [MASK] , [SEP]",single-token,7.288552415872497
100,ha,ha##s,plur,2,artificial,0.0006285787676461041,singular,singular,es,s,Las ha##s [MASK],"[CLS] , Las , ha , ##s , [MASK] , [SEP]",single-token,7.3720492113807765
101,ha,ha##s,plur,2,artificial,0.00896243005990982,plural,plural,son,s,Las ha##s [MASK],"[CLS] , Las , ha , ##s , [MASK] , [SEP]",single-token,4.714713876723129
102,ca,ca,sing,1,default,0.003230475354939699,singular,singular,es,s,La ca [MASK],"[CLS] , La , ca , [MASK] , [SEP]",single-token,5.735125983863843
103,ca,ca,sing,1,default,3.9473608921980485e-05,plural,plural,son,s,La ca [MASK],"[CLS] , La , ca , [MASK] , [SEP]",single-token,10.139878237912004
104,ca,cas,plur,1,default,0.0034969677217304707,singular,singular,es,s,Las cas [MASK],"[CLS] , Las , cas , [MASK] , [SEP]",single-token,5.655859051217884
105,ca,cas,plur,1,default,0.009868153370916843,plural,plural,son,s,Las cas [MASK],"[CLS] , Las , cas , [MASK] , [SEP]",single-token,4.6184425381864305
106,ca,ca##s,plur,2,artificial,0.0014101702254265547,singular,singular,es,s,Las ca##s [MASK],"[CLS] , Las , ca , ##s , [MASK] , [SEP]",single-token,6.5640448546261325
107,ca,ca##s,plur,2,artificial,0.02098713256418705,plural,plural,son,s,Las ca##s [MASK],"[CLS] , Las , ca , ##s , [MASK] , [SEP]",single-token,3.863845764096258
108,ta,ta,sing,1,default,0.008410112001001835,singular,singular,es,s,La ta [MASK],"[CLS] , La , ta , [MASK] , [SEP]",single-token,4.778320487487643
109,ta,ta,sing,1,default,0.0003592796274460852,plural,plural,son,s,La ta [MASK],"[CLS] , La , ta , [MASK] , [SEP]",single-token,7.931409566131206
110,ta,tas,plur,1,default,0.004522683098912239,singular,singular,es,s,Las tas [MASK],"[CLS] , Las , tas , [MASK] , [SEP]",single-token,5.3986498552982845
111,ta,tas,plur,1,default,0.03496427461504936,plural,plural,son,s,Las tas [MASK],"[CLS] , Las , tas , [MASK] , [SEP]",single-token,3.3534284640718433
112,ta,ta##s,plur,2,artificial,0.0021275943145155907,singular,singular,es,s,Las ta##s [MASK],"[CLS] , Las , ta , ##s , [MASK] , [SEP]",single-token,6.152763367352177
113,ta,ta##s,plur,2,artificial,0.017432276159524918,plural,plural,son,s,Las ta##s [MASK],"[CLS] , Las , ta , ##s , [MASK] , [SEP]",single-token,4.049431839363139
114,so,so,sing,1,default,0.013469498604536057,singular,singular,es,s,El so [MASK],"[CLS] , El , so , [MASK] , [SEP]",single-token,4.3073275123754495
115,so,so,sing,1,default,0.0005623960751108825,plural,plural,son,s,El so [MASK],"[CLS] , El , so , [MASK] , [SEP]",single-token,7.483304196313504
116,so,sos,plur,1,default,0.00121318397577852,singular,singular,es,s,Los sos [MASK],"[CLS] , Los , sos , [MASK] , [SEP]",single-token,6.714506990464476
117,so,sos,plur,1,default,0.02954665943980217,plural,plural,son,s,Los sos [MASK],"[CLS] , Los , sos , [MASK] , [SEP]",single-token,3.521784589242836
118,so,so##s,plur,2,artificial,0.0025201791431754827,singular,singular,es,s,Los so##s [MASK],"[CLS] , Los , so , ##s , [MASK] , [SEP]",single-token,5.983425291423778
119,so,so##s,plur,2,artificial,0.05337969958782196,plural,plural,son,s,Los so##s [MASK],"[CLS] , Los , so , ##s , [MASK] , [SEP]",single-token,2.930324762825605
120,sea,sea,sing,1,default,0.011475921608507633,singular,singular,es,s,La sea [MASK],"[CLS] , La , sea , [MASK] , [SEP]",single-token,4.467504211793666
121,sea,sea,sing,1,default,0.00014736772573087364,plural,plural,son,s,La sea [MASK],"[CLS] , La , sea , [MASK] , [SEP]",single-token,8.822579559233336
122,sea,seas,plur,1,default,0.00048796573537401855,singular,singular,es,s,Las seas [MASK],"[CLS] , Las , seas , [MASK] , [SEP]",single-token,7.625265368973776
123,sea,seas,plur,1,default,0.009198172017931938,plural,plural,son,s,Las seas [MASK],"[CLS] , Las , seas , [MASK] , [SEP]",single-token,4.688750508372402
124,sea,sea##s,plur,2,artificial,0.002333292970433831,singular,singular,es,s,Las sea##s [MASK],"[CLS] , Las , sea , ##s , [MASK] , [SEP]",single-token,6.060474717130053
125,sea,sea##s,plur,2,artificial,0.03434760868549347,plural,plural,son,s,Las sea##s [MASK],"[CLS] , Las , sea , ##s , [MASK] , [SEP]",single-token,3.371222878879934
126,bo,bo,sing,1,default,0.009126756340265274,singular,singular,es,s,El bo [MASK],"[CLS] , El , bo , [MASK] , [SEP]",single-token,4.6965449223891325
127,bo,bo,sing,1,default,0.0008373988093808293,plural,plural,son,s,El bo [MASK],"[CLS] , El , bo , [MASK] , [SEP]",single-token,7.08521012618484
128,bo,bos,plur,1,default,0.008468929678201675,singular,singular,es,s,Los bos [MASK],"[CLS] , Los , bos , [MASK] , [SEP]",single-token,4.771351144513012
129,bo,bos,plur,1,default,0.058396756649017334,plural,plural,son,s,Los bos [MASK],"[CLS] , Los , bos , [MASK] , [SEP]",single-token,2.8404949275220774
130,bo,bo##s,plur,2,artificial,0.0007426603697240353,singular,singular,es,s,Los bo##s [MASK],"[CLS] , Los , bo , ##s , [MASK] , [SEP]",single-token,7.205271724448755
131,bo,bo##s,plur,2,artificial,0.03905603662133217,plural,plural,son,s,Los bo##s [MASK],"[CLS] , Los , bo , ##s , [MASK] , [SEP]",single-token,3.242757827669842
132,vea,vea,sing,1,default,0.0009630969143472612,singular,singular,es,s,La vea [MASK],"[CLS] , La , vea , [MASK] , [SEP]",single-token,6.945356513278342
133,vea,vea,sing,1,default,3.469922376098111e-05,plural,plural,son,s,La vea [MASK],"[CLS] , La , vea , [MASK] , [SEP]",single-token,10.268793241262218
134,vea,veas,plur,1,default,0.00036702080979011953,singular,singular,es,s,Las veas [MASK],"[CLS] , Las , veas , [MASK] , [SEP]",single-token,7.910092009091832
135,vea,veas,plur,1,default,0.005449424963444471,plural,plural,son,s,Las veas [MASK],"[CLS] , Las , veas , [MASK] , [SEP]",single-token,5.212245187168285
136,vea,vea##s,plur,2,artificial,0.0027834700886160135,singular,singular,es,s,Las vea##s [MASK],"[CLS] , Las , vea , ##s , [MASK] , [SEP]",single-token,5.884056896360004
137,vea,vea##s,plur,2,artificial,0.048632457852363586,plural,plural,son,s,Las vea##s [MASK],"[CLS] , Las , vea , ##s , [MASK] , [SEP]",single-token,3.023464113948441
138,tra,tra,sing,1,default,0.0024571206886321306,singular,singular,es,s,La tra [MASK],"[CLS] , La , tra , [MASK] , [SEP]",single-token,6.008765066327061
139,tra,tra,sing,1,default,6.617161852773279e-05,plural,plural,son,s,La tra [MASK],"[CLS] , La , tra , [MASK] , [SEP]",single-token,9.623258910095386
140,tra,tras,plur,1,default,0.0012400501873344183,singular,singular,es,s,Las tras [MASK],"[CLS] , Las , tras , [MASK] , [SEP]",single-token,6.692603426527439
141,tra,tras,plur,1,default,0.013567446731030941,plural,plural,son,s,Las tras [MASK],"[CLS] , Las , tras , [MASK] , [SEP]",single-token,4.30008197825289
142,tra,tra##s,plur,2,artificial,0.0020525865256786346,singular,singular,es,s,Las tra##s [MASK],"[CLS] , Las , tra , ##s , [MASK] , [SEP]",single-token,6.188654561288172
143,tra,tra##s,plur,2,artificial,0.008725867606699467,plural,plural,son,s,Las tra##s [MASK],"[CLS] , Las , tra , ##s , [MASK] , [SEP]",single-token,4.74146337667413
144,cla,cla,sing,1,default,0.04213404655456543,singular,singular,es,s,La cla [MASK],"[CLS] , La , cla , [MASK] , [SEP]",single-token,3.1668991583616455
145,cla,cla,sing,1,default,0.0002744205994531512,plural,plural,son,s,La cla [MASK],"[CLS] , La , cla , [MASK] , [SEP]",single-token,8.200848594036815
146,cla,clas,plur,1,default,0.015287280082702637,singular,singular,es,s,Las clas [MASK],"[CLS] , Las , clas , [MASK] , [SEP]",single-token,4.180734163504688
147,cla,clas,plur,1,default,0.006318105850368738,plural,plural,son,s,Las clas [MASK],"[CLS] , Las , clas , [MASK] , [SEP]",single-token,5.064335822964692
148,cla,cla##s,plur,2,artificial,0.0031875018030405045,singular,singular,es,s,Las cla##s [MASK],"[CLS] , Las , cla , ##s , [MASK] , [SEP]",single-token,5.748517802837986
149,cla,cla##s,plur,2,artificial,0.12076070159673691,plural,plural,son,s,Las cla##s [MASK],"[CLS] , Las , cla , ##s , [MASK] , [SEP]",single-token,2.113944364316579
150,po,po,sing,1,default,0.0007312006200663745,singular,singular,es,s,El po [MASK],"[CLS] , El , po , [MASK] , [SEP]",single-token,7.220822689812693
151,po,po,sing,1,default,4.001623528893106e-05,plural,plural,son,s,El po [MASK],"[CLS] , El , po , [MASK] , [SEP]",single-token,10.12622530397497
152,po,pos,plur,1,default,0.003046360332518816,singular,singular,es,s,Los pos [MASK],"[CLS] , Los , pos , [MASK] , [SEP]",single-token,5.793807734552707
153,po,pos,plur,1,default,0.028118234127759933,plural,plural,son,s,Los pos [MASK],"[CLS] , Los , pos , [MASK] , [SEP]",single-token,3.57133701174411
154,po,po##s,plur,2,artificial,0.0009718088549561799,singular,singular,es,s,Los po##s [MASK],"[CLS] , Los , po , ##s , [MASK] , [SEP]",single-token,6.9363514241218835
155,po,po##s,plur,2,artificial,0.030205244198441505,plural,plural,son,s,Los po##s [MASK],"[CLS] , Los , po , ##s , [MASK] , [SEP]",single-token,3.499739720721531
156,sa,sa,sing,1,default,0.03295452520251274,singular,singular,es,s,La sa [MASK],"[CLS] , La , sa , [MASK] , [SEP]",single-token,3.412626692030408
157,sa,sa,sing,1,default,0.0002121711295330897,plural,plural,son,s,La sa [MASK],"[CLS] , La , sa , [MASK] , [SEP]",single-token,8.458117394136167
158,sa,sas,plur,1,default,0.0007456285529769957,singular,singular,es,s,Las sas [MASK],"[CLS] , Las , sas , [MASK] , [SEP]",single-token,7.201283000024374
159,sa,sas,plur,1,default,0.0414336696267128,plural,plural,son,s,Las sas [MASK],"[CLS] , Las , sas , [MASK] , [SEP]",single-token,3.183661452673049
160,sa,sa##s,plur,2,artificial,0.001996548380702734,singular,singular,es,s,Las sa##s [MASK],"[CLS] , Las , sa , ##s , [MASK] , [SEP]",single-token,6.216335398995912
161,sa,sa##s,plur,2,artificial,0.051765769720077515,plural,plural,son,s,Las sa##s [MASK],"[CLS] , Las , sa , ##s , [MASK] , [SEP]",single-token,2.96102616436669
162,bra,bra,sing,1,default,0.046759676188230515,singular,singular,es,s,La bra [MASK],"[CLS] , La , bra , [MASK] , [SEP]",single-token,3.062734067375932
163,bra,bra,sing,1,default,0.0005227683577686548,plural,plural,son,s,La bra [MASK],"[CLS] , La , bra , [MASK] , [SEP]",single-token,7.556372102589398
164,bra,bras,plur,1,default,0.000662688456941396,singular,singular,es,s,Las bras [MASK],"[CLS] , Las , bras , [MASK] , [SEP]",single-token,7.319205577248145
165,bra,bras,plur,1,default,0.05790248140692711,plural,plural,son,s,Las bras [MASK],"[CLS] , Las , bras , [MASK] , [SEP]",single-token,2.848995038552478
166,bra,bra##s,plur,2,artificial,0.0012202492216601968,singular,singular,es,s,Las bra##s [MASK],"[CLS] , Las , bra , ##s , [MASK] , [SEP]",single-token,6.708700161049959
