,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
33,sqaa,sqaas,plur,4,default,0.05258552357554436,plural,plural,son,s,Las sqaas [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,2.9453144143126493
34,sqaa,sqaa##s,plur,4,artificial,0.0010107874404639006,singular,singular,es,s,Las sqaa##s [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,6.897025607869832
35,sqaa,sqaa##s,plur,4,artificial,0.05258552357554436,plural,plural,son,s,Las sqaa##s [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,2.9453144143126493
36,dynoa,dynoa,sing,3,default,0.013661380857229233,singular,singular,es,s,La dynoa [MASK],"[CLS] , La , d , ##yn , ##oa , [MASK] , [SEP]",morphemic,4.293182342303612
37,dynoa,dynoa,sing,3,default,0.00018191293929703534,plural,plural,son,s,La dynoa [MASK],"[CLS] , La , d , ##yn , ##oa , [MASK] , [SEP]",morphemic,8.61198234084677
38,dynoa,dynoas,plur,4,default,0.0002521711285226047,singular,singular,es,s,Las dynoas [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,8.28540261948541
39,dynoa,dynoas,plur,4,default,0.03633211553096771,plural,plural,son,s,Las dynoas [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,3.3150532034791285
40,dynoa,dynoa##s,plur,4,artificial,0.0002521711285226047,singular,singular,es,s,Las dynoa##s [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,8.28540261948541
41,dynoa,dynoa##s,plur,4,artificial,0.03633211553096771,plural,plural,son,s,Las dynoa##s [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,3.3150532034791285
42,mcoa,mcoa,sing,2,default,0.013238009065389633,singular,singular,es,s,La mcoa [MASK],"[CLS] , La , m , ##coa , [MASK] , [SEP]",morphemic,4.324663112485094
43,mcoa,mcoa,sing,2,default,5.3168732847552747e-05,plural,plural,son,s,La mcoa [MASK],"[CLS] , La , m , ##coa , [MASK] , [SEP]",morphemic,9.84204006282619
44,mcoa,mcoas,plur,3,default,0.0003476856218185276,singular,singular,es,s,Las mcoas [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,7.964211872067415
45,mcoa,mcoas,plur,3,default,0.03951546177268028,plural,plural,son,s,Las mcoas [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,3.2310632463836026
46,mcoa,mcoa##s,plur,3,artificial,0.0003476856218185276,singular,singular,es,s,Las mcoa##s [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,7.964211872067415
47,mcoa,mcoa##s,plur,3,artificial,0.03951546177268028,plural,plural,son,s,Las mcoa##s [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,3.2310632463836026
48,skoo,skoo,sing,3,default,0.058383066207170486,singular,singular,es,s,El skoo [MASK],"[CLS] , El , s , ##k , ##oo , [MASK] , [SEP]",morphemic,2.840729393401109
49,skoo,skoo,sing,3,default,0.002334215911105275,plural,plural,son,s,El skoo [MASK],"[CLS] , El , s , ##k , ##oo , [MASK] , [SEP]",morphemic,6.060079242495983
50,skoo,skoos,plur,4,default,0.0024394213687628508,singular,singular,es,s,Los skoos [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,6.015994411749751
51,skoo,skoos,plur,4,default,0.059387095272541046,plural,plural,son,s,Los skoos [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,2.8236783275200437
52,skoo,skoo##s,plur,4,artificial,0.0024394213687628508,singular,singular,es,s,Los skoo##s [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,6.015994411749751
53,skoo,skoo##s,plur,4,artificial,0.059387095272541046,plural,plural,son,s,Los skoo##s [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,2.8236783275200437
54,dwoo,dwoo,sing,3,default,0.03271462395787239,singular,singular,es,s,El dwoo [MASK],"[CLS] , El , d , ##w , ##oo , [MASK] , [SEP]",morphemic,3.4199330852130507
55,dwoo,dwoo,sing,3,default,0.0008287960663437843,plural,plural,son,s,El dwoo [MASK],"[CLS] , El , d , ##w , ##oo , [MASK] , [SEP]",morphemic,7.095536432677143
56,dwoo,dwoos,plur,4,default,0.009343525394797325,singular,singular,es,s,Los dwoos [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,4.673071646695097
57,dwoo,dwoos,plur,4,default,0.04320099577307701,plural,plural,son,s,Los dwoos [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,3.141891733695018
58,dwoo,dwoo##s,plur,4,artificial,0.009343525394797325,singular,singular,es,s,Los dwoo##s [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,4.673071646695097
59,dwoo,dwoo##s,plur,4,artificial,0.04320099577307701,plural,plural,son,s,Los dwoo##s [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,3.141891733695018
60,syniao,syniao,sing,3,default,0.0419531911611557,singular,singular,es,s,El syniao [MASK],"[CLS] , El , s , ##yn , ##iao , [MASK] , [SEP]",morphemic,3.171200778374402
61,syniao,syniao,sing,3,default,0.0003881495795212686,plural,plural,son,s,El syniao [MASK],"[CLS] , El , s , ##yn , ##iao , [MASK] , [SEP]",morphemic,7.854119778402445
62,syniao,syniaos,plur,4,default,0.0001989567099371925,singular,singular,es,s,Los syniaos [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,8.522423294908663
63,syniao,syniaos,plur,4,default,0.09684108942747116,plural,plural,son,s,Los syniaos [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,2.334683897208197
64,syniao,syniao##s,plur,4,artificial,0.0001989567099371925,singular,singular,es,s,Los syniao##s [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,8.522423294908663
65,syniao,syniao##s,plur,4,artificial,0.09684108942747116,plural,plural,son,s,Los syniao##s [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,2.334683897208197
66,mckoa,mckoa,sing,4,default,0.03748593479394913,singular,singular,es,s,La mckoa [MASK],"[CLS] , La , m , ##c , ##k , ##oa , [MASK] , [SEP]",morphemic,3.2837894885242846
67,mckoa,mckoa,sing,4,default,0.00037673331098631024,plural,plural,son,s,La mckoa [MASK],"[CLS] , La , m , ##c , ##k , ##oa , [MASK] , [SEP]",morphemic,7.883973018754523
68,mckoa,mckoas,plur,5,default,0.00941053032875061,singular,singular,es,s,Las mckoas [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,4.665925968976024
69,mckoa,mckoas,plur,5,default,0.12908512353897095,plural,plural,son,s,Las mckoas [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,2.047283219845401
70,mckoa,mckoa##s,plur,5,artificial,0.00941053032875061,singular,singular,es,s,Las mckoa##s [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,4.665925968976024
71,mckoa,mckoa##s,plur,5,artificial,0.12908512353897095,plural,plural,son,s,Las mckoa##s [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,2.047283219845401
72,dro,dro,sing,1,default,0.028959719464182854,singular,singular,es,s,El dro [MASK],"[CLS] , El , dro , [MASK] , [SEP]",morphemic,3.5418493985218014
73,dro,dro,sing,1,default,0.0010185205610468984,plural,plural,son,s,El dro [MASK],"[CLS] , El , dro , [MASK] , [SEP]",morphemic,6.889404134924451
74,dro,dros,plur,2,default,0.00033308769343420863,singular,singular,es,s,Los dros [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,8.00710475900641
75,dro,dros,plur,2,default,0.11015012860298157,plural,plural,son,s,Los dros [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,2.205911038208533
76,dro,dro##s,plur,2,artificial,0.00033308769343420863,singular,singular,es,s,Los dro##s [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,8.00710475900641
77,dro,dro##s,plur,2,artificial,0.11015012860298157,plural,plural,son,s,Los dro##s [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,2.205911038208533
78,via,via,sing,1,default,0.023161670193076134,singular,singular,es,s,La via [MASK],"[CLS] , La , via , [MASK] , [SEP]",morphemic,3.765256513459739
79,via,via,sing,1,default,0.00030237087048590183,plural,plural,son,s,La via [MASK],"[CLS] , La , via , [MASK] , [SEP]",morphemic,8.103856246056974
80,via,vias,plur,2,default,0.0023543653078377247,singular,singular,es,s,Las vias [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,6.051484096186819
81,via,vias,plur,2,default,0.03567277640104294,plural,plural,son,s,Las vias [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,3.3333674468948544
82,via,via##s,plur,2,artificial,0.0023543653078377247,singular,singular,es,s,Las via##s [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,6.051484096186819
83,via,via##s,plur,2,artificial,0.03567277640104294,plural,plural,son,s,Las via##s [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,3.3333674468948544
84,gneo,gneo,sing,2,default,0.05179865285754204,singular,singular,es,s,El gneo [MASK],"[CLS] , El , g , ##neo , [MASK] , [SEP]",morphemic,2.960391136666035
85,gneo,gneo,sing,2,default,0.00039381274837069213,plural,plural,son,s,El gneo [MASK],"[CLS] , El , g , ##neo , [MASK] , [SEP]",morphemic,7.839635019579597
86,gneo,gneos,plur,3,default,0.0005601082812063396,singular,singular,es,s,Los gneos [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,7.487380433629544
87,gneo,gneos,plur,3,default,0.13697178661823273,plural,plural,son,s,Los gneos [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,1.9879803114551589
88,gneo,gneo##s,plur,3,artificial,0.0005601082812063396,singular,singular,es,s,Los gneo##s [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,7.487380433629544
89,gneo,gneo##s,plur,3,artificial,0.13697178661823273,plural,plural,son,s,Los gneo##s [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,1.9879803114551589
90,sriao,sriao,sing,2,default,0.03075435571372509,singular,singular,es,s,El sriao [MASK],"[CLS] , El , sr , ##iao , [MASK] , [SEP]",morphemic,3.4817236455340823
91,sriao,sriao,sing,2,default,0.000513966369908303,plural,plural,son,s,El sriao [MASK],"[CLS] , El , sr , ##iao , [MASK] , [SEP]",morphemic,7.573352722843589
92,sriao,sriaos,plur,3,default,0.00026339184842072427,singular,singular,es,s,Los sriaos [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,8.2418677166635
93,sriao,sriaos,plur,3,default,0.07566545903682709,plural,plural,son,s,Los sriaos [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,2.5814335101619252
94,sriao,sriao##s,plur,3,artificial,0.00026339184842072427,singular,singular,es,s,Los sriao##s [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,8.2418677166635
95,sriao,sriao##s,plur,3,artificial,0.07566545903682709,plural,plural,son,s,Los sriao##s [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,2.5814335101619252
96,sta,sta,sing,1,default,2.6595822419039905e-05,singular,singular,es,s,La sta [MASK],"[CLS] , La , sta , [MASK] , [SEP]",morphemic,10.534756406426357
97,sta,sta,sing,1,default,8.881453936737671e-07,plural,plural,son,s,La sta [MASK],"[CLS] , La , sta , [MASK] , [SEP]",morphemic,13.934130375742196
98,sta,stas,plur,2,default,0.0003422275185585022,singular,singular,es,s,Las stas [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,7.980034783145318
99,sta,stas,plur,2,default,0.0004637935198843479,plural,plural,son,s,Las stas [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,7.676071105029264
100,sta,sta##s,plur,2,artificial,0.0003422275185585022,singular,singular,es,s,Las sta##s [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,7.980034783145318
101,sta,sta##s,plur,2,artificial,0.0004637935198843479,plural,plural,son,s,Las sta##s [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,7.676071105029264
102,wua,wua,sing,2,default,0.0058989208191633224,singular,singular,es,s,La wua [MASK],"[CLS] , La , w , ##ua , [MASK] , [SEP]",morphemic,5.132985856807121
103,wua,wua,sing,2,default,0.00015221622015815228,plural,plural,son,s,La wua [MASK],"[CLS] , La , w , ##ua , [MASK] , [SEP]",morphemic,8.790208546873668
104,wua,wuas,plur,3,default,0.0001785463246051222,singular,singular,es,s,Las wuas [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,8.630662468817162
105,wua,wuas,plur,3,default,0.012812149710953236,plural,plural,son,s,Las wuas [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,4.357361362090163
106,wua,wua##s,plur,3,artificial,0.0001785463246051222,singular,singular,es,s,Las wua##s [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,8.630662468817162
107,wua,wua##s,plur,3,artificial,0.012812149710953236,plural,plural,son,s,Las wua##s [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,4.357361362090163
108,qoa,qoa,sing,2,default,0.016659317538142204,singular,singular,es,s,La qoa [MASK],"[CLS] , La , q , ##oa , [MASK] , [SEP]",morphemic,4.094785607179599
109,qoa,qoa,sing,2,default,0.0004254324303474277,plural,plural,son,s,La qoa [MASK],"[CLS] , La , q , ##oa , [MASK] , [SEP]",morphemic,7.762404423154584
110,qoa,qoas,plur,3,default,0.00028896238654851913,singular,singular,es,s,Las qoas [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,8.14921402867328
111,qoa,qoas,plur,3,default,0.02955727092921734,plural,plural,son,s,Las qoas [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,3.5214255102623713
112,qoa,qoa##s,plur,3,artificial,0.00028896238654851913,singular,singular,es,s,Las qoa##s [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,8.14921402867328
113,qoa,qoa##s,plur,3,artificial,0.02955727092921734,plural,plural,son,s,Las qoa##s [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,3.5214255102623713
114,craa,craa,sing,2,default,0.05961545929312706,singular,singular,es,s,La craa [MASK],"[CLS] , La , cr , ##aa , [MASK] , [SEP]",morphemic,2.819840354432206
115,craa,craa,sing,2,default,0.00038933707401156425,plural,plural,son,s,La craa [MASK],"[CLS] , La , cr , ##aa , [MASK] , [SEP]",morphemic,7.851065075383952
116,craa,craas,plur,3,default,0.000872185337357223,singular,singular,es,s,Las craas [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,7.044508613798472
117,craa,craas,plur,3,default,0.038346558809280396,plural,plural,son,s,Las craas [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,3.261090486374084
118,craa,craa##s,plur,3,artificial,0.000872185337357223,singular,singular,es,s,Las craa##s [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,7.044508613798472
119,craa,craa##s,plur,3,artificial,0.038346558809280396,plural,plural,son,s,Las craa##s [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,3.261090486374084
120,xoa,xoa,sing,2,default,0.01825331151485443,singular,singular,es,s,La xoa [MASK],"[CLS] , La , x , ##oa , [MASK] , [SEP]",morphemic,4.003408762545481
121,xoa,xoa,sing,2,default,0.00033735614852048457,plural,plural,son,s,La xoa [MASK],"[CLS] , La , x , ##oa , [MASK] , [SEP]",morphemic,7.99437136511804
122,xoa,xoas,plur,3,default,0.0004886382375843823,singular,singular,es,s,Las xoas [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,7.623888142717725
123,xoa,xoas,plur,3,default,0.022777467966079712,plural,plural,son,s,Las xoas [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,3.781983478761633
124,xoa,xoa##s,plur,3,artificial,0.0004886382375843823,singular,singular,es,s,Las xoa##s [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,7.623888142717725
125,xoa,xoa##s,plur,3,artificial,0.022777467966079712,plural,plural,son,s,Las xoa##s [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,3.781983478761633
126,spa,spa,sing,1,default,0.011171400547027588,singular,singular,es,s,La spa [MASK],"[CLS] , La , spa , [MASK] , [SEP]",morphemic,4.494398289067425
127,spa,spa,sing,1,default,0.0003447668859735131,plural,plural,son,s,La spa [MASK],"[CLS] , La , spa , [MASK] , [SEP]",morphemic,7.972642062146595
128,spa,spas,plur,2,default,0.0004361187166068703,singular,singular,es,s,Las spas [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,7.737596065882715
129,spa,spas,plur,2,default,0.09718753397464752,plural,plural,son,s,Las spas [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,2.331112827030278
130,spa,spa##s,plur,2,artificial,0.0004361187166068703,singular,singular,es,s,Las spa##s [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,7.737596065882715
131,spa,spa##s,plur,2,artificial,0.09718753397464752,plural,plural,son,s,Las spa##s [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,2.331112827030278
132,rio,rio,sing,1,default,0.01247991994023323,singular,singular,es,s,El rio [MASK],"[CLS] , El , rio , [MASK] , [SEP]",morphemic,4.383634331106846
133,rio,rio,sing,1,default,0.001078946515917778,plural,plural,son,s,El rio [MASK],"[CLS] , El , rio , [MASK] , [SEP]",morphemic,6.831770162129513
134,rio,rios,plur,2,default,9.775771468412131e-05,singular,singular,es,s,Los rios [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,9.233018439613318
135,rio,rios,plur,2,default,0.031342074275016785,plural,plural,son,s,Los rios [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,3.4627938580601447
136,rio,rio##s,plur,2,artificial,9.775771468412131e-05,singular,singular,es,s,Los rio##s [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,9.233018439613318
137,rio,rio##s,plur,2,artificial,0.031342074275016785,plural,plural,son,s,Los rio##s [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,3.4627938580601447
138,bro,bro,sing,1,default,0.023465270176529884,singular,singular,es,s,El bro [MASK],"[CLS] , El , bro , [MASK] , [SEP]",morphemic,3.7522338157798862
139,bro,bro,sing,1,default,0.00030723834061063826,plural,plural,son,s,El bro [MASK],"[CLS] , El , bro , [MASK] , [SEP]",morphemic,8.087886757803208
140,bro,bros,plur,2,default,0.0005253025447018445,singular,singular,es,s,Los bros [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,7.551536185733121
141,bro,bros,plur,2,default,0.10582682490348816,plural,plural,son,s,Los bros [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,2.245951248183432
142,bro,bro##s,plur,2,artificial,0.0005253025447018445,singular,singular,es,s,Los bro##s [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,7.551536185733121
143,bro,bro##s,plur,2,artificial,0.10582682490348816,plural,plural,son,s,Los bro##s [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,2.245951248183432
144,twoa,twoa,sing,3,default,0.028757676482200623,singular,singular,es,s,La twoa [MASK],"[CLS] , La , t , ##w , ##oa , [MASK] , [SEP]",morphemic,3.5488505393025465
145,twoa,twoa,sing,3,default,0.0005844251136295497,plural,plural,son,s,La twoa [MASK],"[CLS] , La , t , ##w , ##oa , [MASK] , [SEP]",morphemic,7.444881905654539
146,twoa,twoas,plur,4,default,0.008345727808773518,singular,singular,es,s,Las twoas [MASK],"[CLS] , Las , t , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,4.786005510719452
147,twoa,twoas,plur,4,default,0.05972226336598396,plural,plural,son,s,Las twoas [MASK],"[CLS] , Las , t , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,2.818050407397975
148,twoa,twoa##s,plur,4,artificial,0.008345727808773518,singular,singular,es,s,Las twoa##s [MASK],"[CLS] , Las , t , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,4.786005510719452
