,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
53,caio,caio##s,plur,3,artificial,0.05733044072985649,plural,plural,son,s,Los caio##s [MASK],"[CLS] , Los , ca , ##io , ##s , [MASK] , [SEP]",nonmorphemic,2.858923544495782
54,physoo,physoo,sing,4,default,0.047753192484378815,singular,singular,es,s,El physoo [MASK],"[CLS] , El , p , ##hy , ##so , ##o , [MASK] , [SEP]",nonmorphemic,3.0417093559787167
55,physoo,physoo,sing,4,default,0.0006618319894187152,plural,plural,son,s,El physoo [MASK],"[CLS] , El , p , ##hy , ##so , ##o , [MASK] , [SEP]",nonmorphemic,7.320498826656871
56,physoo,physoos,plur,4,default,0.0002316444442840293,singular,singular,es,s,Los physoos [MASK],"[CLS] , Los , p , ##hy , ##so , ##os , [MASK] , [SEP]",nonmorphemic,8.37030692962242
57,physoo,physoos,plur,4,default,0.15625402331352234,plural,plural,son,s,Los physoos [MASK],"[CLS] , Los , p , ##hy , ##so , ##os , [MASK] , [SEP]",nonmorphemic,1.8562722414905883
58,physoo,physoo##s,plur,5,artificial,0.00035548597224988043,singular,singular,es,s,Los physoo##s [MASK],"[CLS] , Los , p , ##hy , ##so , ##o , ##s , [MASK] , [SEP]",nonmorphemic,7.942024768712227
59,physoo,physoo##s,plur,5,artificial,0.13219639658927917,plural,plural,son,s,Los physoo##s [MASK],"[CLS] , Los , p , ##hy , ##so , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.0234666092032145
60,cheia,cheia,sing,2,default,0.006287753582000732,singular,singular,es,s,La cheia [MASK],"[CLS] , La , che , ##ia , [MASK] , [SEP]",nonmorphemic,5.0691514132362405
61,cheia,cheia,sing,2,default,0.00011781220382545143,plural,plural,son,s,La cheia [MASK],"[CLS] , La , che , ##ia , [MASK] , [SEP]",nonmorphemic,9.046418694273527
62,cheia,cheias,plur,2,default,7.113281026249751e-05,singular,singular,es,s,Las cheias [MASK],"[CLS] , Las , che , ##ias , [MASK] , [SEP]",nonmorphemic,9.550961861177463
63,cheia,cheias,plur,2,default,0.012929150834679604,plural,plural,son,s,Las cheias [MASK],"[CLS] , Las , che , ##ias , [MASK] , [SEP]",nonmorphemic,4.348270762393706
64,cheia,cheia##s,plur,3,artificial,9.10457456484437e-05,singular,singular,es,s,Las cheia##s [MASK],"[CLS] , Las , che , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.304148478325008
65,cheia,cheia##s,plur,3,artificial,0.016309047117829323,plural,plural,son,s,Las cheia##s [MASK],"[CLS] , Las , che , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,4.116035287242346
66,chroo,chroo,sing,3,default,0.014108243398368359,singular,singular,es,s,El chroo [MASK],"[CLS] , El , ch , ##ro , ##o , [MASK] , [SEP]",nonmorphemic,4.260996014250183
67,chroo,chroo,sing,3,default,0.0003918302245438099,plural,plural,son,s,El chroo [MASK],"[CLS] , El , ch , ##ro , ##o , [MASK] , [SEP]",nonmorphemic,7.8446819126425344
68,chroo,chroos,plur,3,default,0.00020269525703042746,singular,singular,es,s,Los chroos [MASK],"[CLS] , Los , ch , ##ro , ##os , [MASK] , [SEP]",nonmorphemic,8.503806903741957
69,chroo,chroos,plur,3,default,0.0636252760887146,plural,plural,son,s,Los chroos [MASK],"[CLS] , Los , ch , ##ro , ##os , [MASK] , [SEP]",nonmorphemic,2.7547444648090442
70,chroo,chroo##s,plur,4,artificial,0.0001261324214283377,singular,singular,es,s,Los chroo##s [MASK],"[CLS] , Los , ch , ##ro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,8.978178239171564
71,chroo,chroo##s,plur,4,artificial,0.05554301664233208,plural,plural,son,s,Los chroo##s [MASK],"[CLS] , Los , ch , ##ro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.890597483808364
72,knua,knua,sing,3,default,0.026049934327602386,singular,singular,es,s,La knua [MASK],"[CLS] , La , k , ##nu , ##a , [MASK] , [SEP]",nonmorphemic,3.647740031799283
73,knua,knua,sing,3,default,0.0004286386538296938,plural,plural,son,s,La knua [MASK],"[CLS] , La , k , ##nu , ##a , [MASK] , [SEP]",nonmorphemic,7.754896292734465
74,knua,knuas,plur,3,default,0.0016931057907640934,singular,singular,es,s,Las knuas [MASK],"[CLS] , Las , k , ##nu , ##as , [MASK] , [SEP]",nonmorphemic,6.381190690622073
75,knua,knuas,plur,3,default,0.05508898198604584,plural,plural,son,s,Las knuas [MASK],"[CLS] , Las , k , ##nu , ##as , [MASK] , [SEP]",nonmorphemic,2.8988055467743368
76,knua,knua##s,plur,4,artificial,0.002066349843516946,singular,singular,es,s,Las knua##s [MASK],"[CLS] , Las , k , ##nu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.181971588875139
77,knua,knua##s,plur,4,artificial,0.05680631473660469,plural,plural,son,s,Las knua##s [MASK],"[CLS] , Las , k , ##nu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.8681077844942835
78,schraa,schraa,sing,4,default,0.008830501697957516,singular,singular,es,s,La schraa [MASK],"[CLS] , La , s , ##ch , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,4.729543448544586
79,schraa,schraa,sing,4,default,0.00014799587370362133,plural,plural,son,s,La schraa [MASK],"[CLS] , La , s , ##ch , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,8.818326164969761
80,schraa,schraas,plur,4,default,0.000460760056739673,singular,singular,es,s,Las schraas [MASK],"[CLS] , Las , s , ##ch , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,7.682633134762315
81,schraa,schraas,plur,4,default,0.02164922095835209,plural,plural,son,s,Las schraas [MASK],"[CLS] , Las , s , ##ch , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,3.8327858086289983
82,schraa,schraa##s,plur,5,artificial,0.0008800295763649046,singular,singular,es,s,Las schraa##s [MASK],"[CLS] , Las , s , ##ch , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,7.035555041551235
83,schraa,schraa##s,plur,5,artificial,0.033795375376939774,plural,plural,son,s,Las schraa##s [MASK],"[CLS] , Las , s , ##ch , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.38743130902177
84,smoa,smoa,sing,3,default,0.019276253879070282,singular,singular,es,s,La smoa [MASK],"[CLS] , La , s , ##mo , ##a , [MASK] , [SEP]",nonmorphemic,3.948881309556696
85,smoa,smoa,sing,3,default,0.00014912376354914159,plural,plural,son,s,La smoa [MASK],"[CLS] , La , s , ##mo , ##a , [MASK] , [SEP]",nonmorphemic,8.810733968952627
86,smoa,smoas,plur,3,default,0.0005245766369625926,singular,singular,es,s,Las smoas [MASK],"[CLS] , Las , s , ##mo , ##as , [MASK] , [SEP]",nonmorphemic,7.552919026478238
87,smoa,smoas,plur,3,default,0.032562948763370514,plural,plural,son,s,Las smoas [MASK],"[CLS] , Las , s , ##mo , ##as , [MASK] , [SEP]",nonmorphemic,3.424580177962887
88,smoa,smoa##s,plur,4,artificial,0.002254248596727848,singular,singular,es,s,Las smoa##s [MASK],"[CLS] , Las , s , ##mo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.094938578085129
89,smoa,smoa##s,plur,4,artificial,0.07887942343950272,plural,plural,son,s,Las smoa##s [MASK],"[CLS] , Las , s , ##mo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.5398348780514035
90,shreia,shreia,sing,3,default,0.011429442092776299,singular,singular,es,s,La shreia [MASK],"[CLS] , La , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,4.471562613147429
91,shreia,shreia,sing,3,default,0.0002558210107963532,plural,plural,son,s,La shreia [MASK],"[CLS] , La , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,8.27103253459939
92,shreia,shreias,plur,3,default,8.082183921942487e-05,singular,singular,es,s,Las shreias [MASK],"[CLS] , Las , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,9.423263341589156
93,shreia,shreias,plur,3,default,0.06570171564817429,plural,plural,son,s,Las shreias [MASK],"[CLS] , Las , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,2.722630240466093
94,shreia,shreia##s,plur,4,artificial,0.00011575334065128118,singular,singular,es,s,Las shreia##s [MASK],"[CLS] , Las , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.064049004496203
95,shreia,shreia##s,plur,4,artificial,0.08167237043380737,plural,plural,son,s,Las shreia##s [MASK],"[CLS] , Las , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,2.505039517497741
96,mcdaio,mcdaio,sing,4,default,0.06882598251104355,singular,singular,es,s,El mcdaio [MASK],"[CLS] , El , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,2.6761739525589046
97,mcdaio,mcdaio,sing,4,default,0.0003006097686011344,plural,plural,son,s,El mcdaio [MASK],"[CLS] , El , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,8.109697584163655
98,mcdaio,mcdaios,plur,4,default,0.0013932061847299337,singular,singular,es,s,Los mcdaios [MASK],"[CLS] , Los , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,6.576147580256087
99,mcdaio,mcdaios,plur,4,default,0.08544423431158066,plural,plural,son,s,Los mcdaios [MASK],"[CLS] , Los , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,2.4598913461080305
100,mcdaio,mcdaio##s,plur,5,artificial,0.0016972912708297372,singular,singular,es,s,Los mcdaio##s [MASK],"[CLS] , Los , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,6.378721668784304
101,mcdaio,mcdaio##s,plur,5,artificial,0.13900145888328552,plural,plural,son,s,Los mcdaio##s [MASK],"[CLS] , Los , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,1.973270850343318
102,chuo,chuo,sing,2,default,0.010370242409408092,singular,singular,es,s,El chuo [MASK],"[CLS] , El , chu , ##o , [MASK] , [SEP]",nonmorphemic,4.568814880986134
103,chuo,chuo,sing,2,default,0.00023806140234228224,plural,plural,son,s,El chuo [MASK],"[CLS] , El , chu , ##o , [MASK] , [SEP]",nonmorphemic,8.34298192453248
104,chuo,chuos,plur,2,default,0.00027696965844370425,singular,singular,es,s,Los chuos [MASK],"[CLS] , Los , chu , ##os , [MASK] , [SEP]",nonmorphemic,8.191602594080791
105,chuo,chuos,plur,2,default,0.031512290239334106,plural,plural,son,s,Los chuos [MASK],"[CLS] , Los , chu , ##os , [MASK] , [SEP]",nonmorphemic,3.457377642917572
106,chuo,chuo##s,plur,3,artificial,0.000200283553567715,singular,singular,es,s,Los chuo##s [MASK],"[CLS] , Los , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,8.515776427661558
107,chuo,chuo##s,plur,3,artificial,0.039989668875932693,plural,plural,son,s,Los chuo##s [MASK],"[CLS] , Los , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,3.2191341363294166
108,scroa,scroa,sing,3,default,0.03000832535326481,singular,singular,es,s,La scroa [MASK],"[CLS] , La , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,3.506280424043758
109,scroa,scroa,sing,3,default,0.0003635210159700364,plural,plural,son,s,La scroa [MASK],"[CLS] , La , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,7.9196734470635075
110,scroa,scroas,plur,3,default,0.0004300559521652758,singular,singular,es,s,Las scroas [MASK],"[CLS] , Las , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,7.751595236427115
111,scroa,scroas,plur,3,default,0.03999100625514984,plural,plural,son,s,Las scroas [MASK],"[CLS] , Las , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,3.2191006937705713
112,scroa,scroa##s,plur,4,artificial,0.0017721124459058046,singular,singular,es,s,Las scroa##s [MASK],"[CLS] , Las , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.33558297175511
113,scroa,scroa##s,plur,4,artificial,0.09895075112581253,plural,plural,son,s,Las scroa##s [MASK],"[CLS] , Las , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.313133015999134
114,rao,rao,sing,2,default,0.031193112954497337,singular,singular,es,s,El rao [MASK],"[CLS] , El , ra , ##o , [MASK] , [SEP]",nonmorphemic,3.467557947170965
115,rao,rao,sing,2,default,0.0009151039994321764,plural,plural,son,s,El rao [MASK],"[CLS] , El , ra , ##o , [MASK] , [SEP]",nonmorphemic,6.996472838566014
116,rao,raos,plur,2,default,0.0011184090981259942,singular,singular,es,s,Los raos [MASK],"[CLS] , Los , ra , ##os , [MASK] , [SEP]",nonmorphemic,6.795848051569682
117,rao,raos,plur,2,default,0.0730358213186264,plural,plural,son,s,Los raos [MASK],"[CLS] , Los , ra , ##os , [MASK] , [SEP]",nonmorphemic,2.6168052551942074
118,rao,rao##s,plur,3,artificial,0.0015314313350245357,singular,singular,es,s,Los rao##s [MASK],"[CLS] , Los , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,6.481552467809506
119,rao,rao##s,plur,3,artificial,0.061368707567453384,plural,plural,son,s,Los rao##s [MASK],"[CLS] , Los , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,2.7908552224826453
120,sqeia,sqeia,sing,4,default,0.016205990687012672,singular,singular,es,s,La sqeia [MASK],"[CLS] , La , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,4.122374309606691
121,sqeia,sqeia,sing,4,default,0.0002545257448218763,plural,plural,son,s,La sqeia [MASK],"[CLS] , La , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,8.276108568654204
122,sqeia,sqeias,plur,4,default,0.0003693950711749494,singular,singular,es,s,Las sqeias [MASK],"[CLS] , Las , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,7.903643833073885
123,sqeia,sqeias,plur,4,default,0.017027707770466805,plural,plural,son,s,Las sqeias [MASK],"[CLS] , Las , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,4.072913392869697
124,sqeia,sqeia##s,plur,5,artificial,0.0007004797225818038,singular,singular,es,s,Las sqeia##s [MASK],"[CLS] , Las , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,7.263745139669993
125,sqeia,sqeia##s,plur,5,artificial,0.043172162026166916,plural,plural,son,s,Las sqeia##s [MASK],"[CLS] , Las , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,3.142559388987839
126,khia,khia,sing,3,default,0.03655603528022766,singular,singular,es,s,La khia [MASK],"[CLS] , La , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,3.3089089824717703
127,khia,khia,sing,3,default,0.000544727488886565,plural,plural,son,s,La khia [MASK],"[CLS] , La , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,7.515224908744537
128,khia,khias,plur,3,default,0.0011251167161390185,singular,singular,es,s,Las khias [MASK],"[CLS] , Las , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,6.789868501028044
129,khia,khias,plur,3,default,0.12497923523187637,plural,plural,son,s,Las khias [MASK],"[CLS] , Las , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,2.0796076736239724
130,khia,khia##s,plur,4,artificial,0.0009730216697789729,singular,singular,es,s,Las khia##s [MASK],"[CLS] , Las , k , ##hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.93510420492763
131,khia,khia##s,plur,4,artificial,0.10398142039775848,plural,plural,son,s,Las khia##s [MASK],"[CLS] , Las , k , ##hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,2.2635430458221335
132,hyaia,hyaia,sing,3,default,0.007039456628262997,singular,singular,es,s,La hyaia [MASK],"[CLS] , La , h , ##ya , ##ia , [MASK] , [SEP]",nonmorphemic,4.956224295276354
133,hyaia,hyaia,sing,3,default,0.00010161101090488955,plural,plural,son,s,La hyaia [MASK],"[CLS] , La , h , ##ya , ##ia , [MASK] , [SEP]",nonmorphemic,9.194358653643919
134,hyaia,hyaias,plur,3,default,6.98291914886795e-05,singular,singular,es,s,Las hyaias [MASK],"[CLS] , Las , h , ##ya , ##ias , [MASK] , [SEP]",nonmorphemic,9.569458419453762
135,hyaia,hyaias,plur,3,default,0.015627989545464516,plural,plural,son,s,Las hyaias [MASK],"[CLS] , Las , h , ##ya , ##ias , [MASK] , [SEP]",nonmorphemic,4.158691770751367
136,hyaia,hyaia##s,plur,4,artificial,0.00012214860180392861,singular,singular,es,s,Las hyaia##s [MASK],"[CLS] , Las , h , ##ya , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.010272206875946
137,hyaia,hyaia##s,plur,4,artificial,0.013224820606410503,plural,plural,son,s,Las hyaia##s [MASK],"[CLS] , Las , h , ##ya , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,4.325659866062441
138,phea,phea,sing,3,default,0.031591396778821945,singular,singular,es,s,La phea [MASK],"[CLS] , La , p , ##he , ##a , [MASK] , [SEP]",nonmorphemic,3.4548704492918225
139,phea,phea,sing,3,default,0.0003081029572058469,plural,plural,son,s,La phea [MASK],"[CLS] , La , p , ##he , ##a , [MASK] , [SEP]",nonmorphemic,8.085076554206328
140,phea,pheas,plur,3,default,0.0004950477159582078,singular,singular,es,s,Las pheas [MASK],"[CLS] , Las , p , ##he , ##as , [MASK] , [SEP]",nonmorphemic,7.6108564041662
141,phea,pheas,plur,3,default,0.06354375183582306,plural,plural,son,s,Las pheas [MASK],"[CLS] , Las , p , ##he , ##as , [MASK] , [SEP]",nonmorphemic,2.756026605050109
142,phea,phea##s,plur,4,artificial,0.0011758494656533003,singular,singular,es,s,Las phea##s [MASK],"[CLS] , Las , p , ##he , ##a , ##s , [MASK] , [SEP]",nonmorphemic,6.745764443095945
