,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
29,29,gnio,gnio##s,plur,3,artificial,0.1176596209406852,plural,plural,son,s,Los gnio##s [MASK],"[CLS] , Los , g , ##nio , ##s , [MASK] , [SEP]",morphemic,2.1399593912008106,-6.329596542832857,6.329596542832929
31,31,sqaa,sqaa,sing,3,default,0.0011175273684784,plural,plural,son,s,La sqaa [MASK],"[CLS] , La , s , ##q , ##aa , [MASK] , [SEP]",morphemic,6.796636740967965,3.8429542073588148,-3.842954207358882
33,33,sqaa,sqaas,plur,4,default,0.0525855235755443,plural,plural,son,s,Las sqaas [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,2.9453144143126493,-3.9517111935571827,3.951711193557182
35,35,sqaa,sqaa##s,plur,4,artificial,0.0525855235755443,plural,plural,son,s,Las sqaa##s [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,2.9453144143126493,-3.9517111935571827,3.951711193557182
37,37,dynoa,dynoa,sing,3,default,0.000181912939297,plural,plural,son,s,La dynoa [MASK],"[CLS] , La , d , ##yn , ##oa , [MASK] , [SEP]",morphemic,8.61198234084677,4.318799998543159,-4.3187999985433505
39,39,dynoa,dynoas,plur,4,default,0.0363321155309677,plural,plural,son,s,Las dynoas [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,3.3150532034791285,-4.9703494160062816,4.9703494160063
41,41,dynoa,dynoa##s,plur,4,artificial,0.0363321155309677,plural,plural,son,s,Las dynoa##s [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,3.3150532034791285,-4.9703494160062816,4.9703494160063
43,43,mcoa,mcoa,sing,2,default,5.3168732847552747e-05,plural,plural,son,s,La mcoa [MASK],"[CLS] , La , m , ##coa , [MASK] , [SEP]",morphemic,9.84204006282619,5.517376950341095,-5.517376950341093
45,45,mcoa,mcoas,plur,3,default,0.0395154617726802,plural,plural,son,s,Las mcoas [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,3.231063246383602,-4.733148625683813,4.7331486256838895
47,47,mcoa,mcoa##s,plur,3,artificial,0.0395154617726802,plural,plural,son,s,Las mcoa##s [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,3.231063246383602,-4.733148625683813,4.7331486256838895
49,49,skoo,skoo,sing,3,default,0.0023342159111052,plural,plural,son,s,El skoo [MASK],"[CLS] , El , s , ##k , ##oo , [MASK] , [SEP]",morphemic,6.060079242495983,3.219349849094874,-3.2193498490949044
51,51,skoo,skoos,plur,4,default,0.059387095272541,plural,plural,son,s,Los skoos [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,2.823678327520044,-3.1923160842297067,3.1923160842297267
53,53,skoo,skoo##s,plur,4,artificial,0.059387095272541,plural,plural,son,s,Los skoo##s [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,2.823678327520044,-3.1923160842297067,3.1923160842297267
55,55,dwoo,dwoo,sing,3,default,0.0008287960663437,plural,plural,son,s,El dwoo [MASK],"[CLS] , El , d , ##w , ##oo , [MASK] , [SEP]",morphemic,7.095536432677143,3.6756033474640923,-3.675603347464191
57,57,dwoo,dwoos,plur,4,default,0.043200995773077,plural,plural,son,s,Los dwoos [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,3.141891733695018,-1.531179913000079,1.5311799130000812
59,59,dwoo,dwoo##s,plur,4,artificial,0.043200995773077,plural,plural,son,s,Los dwoo##s [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,3.141891733695018,-1.531179913000079,1.5311799130000812
61,61,syniao,syniao,sing,3,default,0.0003881495795212,plural,plural,son,s,El syniao [MASK],"[CLS] , El , s , ##yn , ##iao , [MASK] , [SEP]",morphemic,7.854119778402445,4.6829190000280425,-4.682919000028219
63,63,syniao,syniaos,plur,4,default,0.0968410894274711,plural,plural,son,s,Los syniaos [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,2.334683897208197,-6.187739397700465,6.1877393977009305
65,65,syniao,syniao##s,plur,4,artificial,0.0968410894274711,plural,plural,son,s,Los syniao##s [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,2.334683897208197,-6.187739397700465,6.1877393977009305
67,67,mckoa,mckoa,sing,4,default,0.0003767333109863,plural,plural,son,s,La mckoa [MASK],"[CLS] , La , m , ##c , ##k , ##oa , [MASK] , [SEP]",morphemic,7.883973018754523,4.600183530230239,-4.600183530230265
69,69,mckoa,mckoas,plur,5,default,0.1290851235389709,plural,plural,son,s,Las mckoas [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,2.047283219845401,-2.6186427491306232,2.6186427491306237
71,71,mckoa,mckoa##s,plur,5,artificial,0.1290851235389709,plural,plural,son,s,Las mckoa##s [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,2.047283219845401,-2.6186427491306232,2.6186427491306237
73,73,dro,dro,sing,1,default,0.0010185205610468,plural,plural,son,s,El dro [MASK],"[CLS] , El , dro , [MASK] , [SEP]",morphemic,6.889404134924451,3.3475547364026497,-3.3475547364027447
75,75,dro,dros,plur,2,default,0.1101501286029815,plural,plural,son,s,Los dros [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,2.205911038208533,-5.801193720797876,5.801193720797902
77,77,dro,dro##s,plur,2,artificial,0.1101501286029815,plural,plural,son,s,Los dro##s [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,2.205911038208533,-5.801193720797876,5.801193720797902
79,79,via,via,sing,1,default,0.0003023708704859,plural,plural,son,s,La via [MASK],"[CLS] , La , via , [MASK] , [SEP]",morphemic,8.103856246056974,4.338599732597235,-4.338599732597239
81,81,via,vias,plur,2,default,0.0356727764010429,plural,plural,son,s,Las vias [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,3.3333674468948544,-2.7181166492919644,2.7181166492919737
83,83,via,via##s,plur,2,artificial,0.0356727764010429,plural,plural,son,s,Las via##s [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,3.3333674468948544,-2.7181166492919644,2.7181166492919737
85,85,gneo,gneo,sing,2,default,0.0003938127483706,plural,plural,son,s,El gneo [MASK],"[CLS] , El , g , ##neo , [MASK] , [SEP]",morphemic,7.839635019579597,4.879243882913562,-4.879243882913795
87,87,gneo,gneos,plur,3,default,0.1369717866182327,plural,plural,son,s,Los gneos [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,1.9879803114551589,-5.499400122174385,5.499400122174455
89,89,gneo,gneo##s,plur,3,artificial,0.1369717866182327,plural,plural,son,s,Los gneo##s [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,1.9879803114551589,-5.499400122174385,5.499400122174455
91,91,sriao,sriao,sing,2,default,0.0005139663699083,plural,plural,son,s,El sriao [MASK],"[CLS] , El , sr , ##iao , [MASK] , [SEP]",morphemic,7.573352722843589,4.091629077309507,-4.09162907730951
93,93,sriao,sriaos,plur,3,default,0.075665459036827,plural,plural,son,s,Los sriaos [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,2.581433510161925,-5.6604342065015745,5.660434206501664
95,95,sriao,sriao##s,plur,3,artificial,0.075665459036827,plural,plural,son,s,Los sriao##s [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,2.581433510161925,-5.6604342065015745,5.660434206501664
97,97,sta,sta,sing,1,default,8.881453936737671e-07,plural,plural,son,s,La sta [MASK],"[CLS] , La , sta , [MASK] , [SEP]",morphemic,13.934130375742196,3.3993739693158407,-3.3993739693158394
99,99,sta,stas,plur,2,default,0.0004637935198843,plural,plural,son,s,Las stas [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,7.676071105029264,-0.3039636781160544,0.30396367811595826
101,101,sta,sta##s,plur,2,artificial,0.0004637935198843,plural,plural,son,s,Las sta##s [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,7.676071105029264,-0.3039636781160544,0.30396367811595826
103,103,wua,wua,sing,2,default,0.0001522162201581,plural,plural,son,s,La wua [MASK],"[CLS] , La , w , ##ua , [MASK] , [SEP]",morphemic,8.790208546873668,3.657222690066547,-3.657222690066887
105,105,wua,wuas,plur,3,default,0.0128121497109532,plural,plural,son,s,Las wuas [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,4.357361362090163,-4.273301106726999,4.2733011067271205
107,107,wua,wua##s,plur,3,artificial,0.0128121497109532,plural,plural,son,s,Las wua##s [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,4.357361362090163,-4.273301106726999,4.2733011067271205
109,109,qoa,qoa,sing,2,default,0.0004254324303474,plural,plural,son,s,La qoa [MASK],"[CLS] , La , q , ##oa , [MASK] , [SEP]",morphemic,7.762404423154584,3.6676188159749854,-3.6676188159750502
111,111,qoa,qoas,plur,3,default,0.0295572709292173,plural,plural,son,s,Las qoas [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,3.5214255102623717,-4.627788518410908,4.627788518410973
113,113,qoa,qoa##s,plur,3,artificial,0.0295572709292173,plural,plural,son,s,Las qoa##s [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,3.5214255102623717,-4.627788518410908,4.627788518410973
115,115,craa,craa,sing,2,default,0.0003893370740115,plural,plural,son,s,La craa [MASK],"[CLS] , La , cr , ##aa , [MASK] , [SEP]",morphemic,7.851065075383952,5.031224720951746,-5.0312247209519105
117,117,craa,craas,plur,3,default,0.0383465588092803,plural,plural,son,s,Las craas [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,3.261090486374084,-3.783418127424388,3.7834181274244116
119,119,craa,craa##s,plur,3,artificial,0.0383465588092803,plural,plural,son,s,Las craa##s [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,3.261090486374084,-3.783418127424388,3.7834181274244116
121,121,xoa,xoa,sing,2,default,0.0003373561485204,plural,plural,son,s,La xoa [MASK],"[CLS] , La , x , ##oa , [MASK] , [SEP]",morphemic,7.99437136511804,3.9909626025725586,-3.9909626025728078
123,123,xoa,xoas,plur,3,default,0.0227774679660797,plural,plural,son,s,Las xoas [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,3.781983478761633,-3.841904663956092,3.8419046639562597
125,125,xoa,xoa##s,plur,3,artificial,0.0227774679660797,plural,plural,son,s,Las xoa##s [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,3.781983478761633,-3.841904663956092,3.8419046639562597
127,127,spa,spa,sing,1,default,0.0003447668859735,plural,plural,son,s,La spa [MASK],"[CLS] , La , spa , [MASK] , [SEP]",morphemic,7.972642062146595,3.4782437730791704,-3.4782437730792006
129,129,spa,spas,plur,2,default,0.0971875339746475,plural,plural,son,s,Las spas [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,2.331112827030278,-5.406483238852437,5.406483238852598
131,131,spa,spa##s,plur,2,artificial,0.0971875339746475,plural,plural,son,s,Las spa##s [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,2.331112827030278,-5.406483238852437,5.406483238852598
133,133,rio,rio,sing,1,default,0.0010789465159177,plural,plural,son,s,El rio [MASK],"[CLS] , El , rio , [MASK] , [SEP]",morphemic,6.831770162129513,2.4481358310226673,-2.448135831022737
135,135,rio,rios,plur,2,default,0.0313420742750167,plural,plural,son,s,Los rios [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,3.4627938580601447,-5.7702245815531725,5.770224581553169
137,137,rio,rio##s,plur,2,artificial,0.0313420742750167,plural,plural,son,s,Los rio##s [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,3.4627938580601447,-5.7702245815531725,5.770224581553169
139,139,bro,bro,sing,1,default,0.0003072383406106,plural,plural,son,s,El bro [MASK],"[CLS] , El , bro , [MASK] , [SEP]",morphemic,8.087886757803208,4.335652942023321,-4.335652942023442
141,141,bro,bros,plur,2,default,0.1058268249034881,plural,plural,son,s,Los bros [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,2.245951248183432,-5.305584937549689,5.3055849375497734
143,143,bro,bro##s,plur,2,artificial,0.1058268249034881,plural,plural,son,s,Los bro##s [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,2.245951248183432,-5.305584937549689,5.3055849375497734
145,145,twoa,twoa,sing,3,default,0.0005844251136295,plural,plural,son,s,La twoa [MASK],"[CLS] , La , t , ##w , ##oa , [MASK] , [SEP]",morphemic,7.444881905654539,3.896031366351992,-3.8960313663520765
147,147,twoa,twoas,plur,4,default,0.0597222633659839,plural,plural,son,s,Las twoas [MASK],"[CLS] , Las , t , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,2.818050407397975,-1.967955103321477,1.9679551033214784
149,149,twoa,twoa##s,plur,4,artificial,0.0597222633659839,plural,plural,son,s,Las twoa##s [MASK],"[CLS] , Las , t , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,2.818050407397975,-1.967955103321477,1.9679551033214784
151,151,cluo,cluo,sing,2,default,0.0007037276518531,plural,plural,son,s,El cluo [MASK],"[CLS] , El , cl , ##uo , [MASK] , [SEP]",morphemic,7.259119134818345,3.1892242580321133,-3.189224258032131
153,153,cluo,cluos,plur,3,default,0.0215975325554609,plural,plural,son,s,Los cluos [MASK],"[CLS] , Los , cl , ##uo , ##s , [MASK] , [SEP]",morphemic,3.8351762043606414,-4.058939969128035,4.058939969128101
155,155,cluo,cluo##s,plur,3,artificial,0.0215975325554609,plural,plural,son,s,Los cluo##s [MASK],"[CLS] , Los , cl , ##uo , ##s , [MASK] , [SEP]",morphemic,3.8351762043606414,-4.058939969128035,4.058939969128101
157,157,slia,slia,sing,2,default,8.668016380397603e-05,plural,plural,son,s,La slia [MASK],"[CLS] , La , s , ##lia , [MASK] , [SEP]",morphemic,9.353285491542756,4.367800739063082,-4.367800739063071
159,159,slia,slias,plur,3,default,0.0178308226168155,plural,plural,son,s,Las slias [MASK],"[CLS] , Las , s , ##lia , ##s , [MASK] , [SEP]",morphemic,4.026826711501943,-4.704571682073647,4.704571682074196
161,161,slia,slia##s,plur,3,artificial,0.0178308226168155,plural,plural,son,s,Las slia##s [MASK],"[CLS] , Las , s , ##lia , ##s , [MASK] , [SEP]",morphemic,4.026826711501943,-4.704571682073647,4.704571682074196
163,163,coo,coo,sing,1,default,0.0012222797377035,plural,plural,son,s,El coo [MASK],"[CLS] , El , coo , [MASK] , [SEP]",morphemic,6.707037526506137,3.647143282792477,-3.6471432827924786
165,165,coo,coos,plur,2,default,0.1105563044548034,plural,plural,son,s,Los coos [MASK],"[CLS] , Los , coo , ##s , [MASK] , [SEP]",morphemic,2.2022303452196605,-4.6051855851169154,4.6051855851169785
167,167,coo,coo##s,plur,2,artificial,0.1105563044548034,plural,plural,son,s,Los coo##s [MASK],"[CLS] , Los , coo , ##s , [MASK] , [SEP]",morphemic,2.2022303452196605,-4.6051855851169154,4.6051855851169785
169,169,kaa,kaa,sing,2,default,0.000864605535753,plural,plural,son,s,La kaa [MASK],"[CLS] , La , k , ##aa , [MASK] , [SEP]",morphemic,7.053237183075932,3.8912696686594375,-3.8912696686595187
171,171,kaa,kaas,plur,3,default,0.0654989629983902,plural,plural,son,s,Las kaas [MASK],"[CLS] , Las , k , ##aa , ##s , [MASK] , [SEP]",morphemic,2.7257209685519053,-2.084418688667279,2.0844186886672786
173,173,kaa,kaa##s,plur,3,artificial,0.0654989629983902,plural,plural,son,s,Las kaa##s [MASK],"[CLS] , Las , k , ##aa , ##s , [MASK] , [SEP]",morphemic,2.7257209685519053,-2.084418688667279,2.0844186886672786
175,175,spua,spua,sing,2,default,0.000204718511668,plural,plural,son,s,La spua [MASK],"[CLS] , La , sp , ##ua , [MASK] , [SEP]",morphemic,8.493874636224973,4.389310838641184,-4.389310838641346
177,177,spua,spuas,plur,3,default,0.0225979462265968,plural,plural,son,s,Las spuas [MASK],"[CLS] , Las , sp , ##ua , ##s , [MASK] , [SEP]",morphemic,3.789896251762617,-4.004829340521468,4.0048293405215105
179,179,spua,spua##s,plur,3,artificial,0.0225979462265968,plural,plural,son,s,Las spua##s [MASK],"[CLS] , Las , sp , ##ua , ##s , [MASK] , [SEP]",morphemic,3.789896251762617,-4.004829340521468,4.0048293405215105
181,181,sho,sho,sing,1,default,0.000707033148501,plural,plural,son,s,El sho [MASK],"[CLS] , El , sho , [MASK] , [SEP]",morphemic,7.254433007026697,3.3572312158509394,-3.357231215851035
183,183,sho,shos,plur,2,default,0.0494041331112384,plural,plural,son,s,Los shos [MASK],"[CLS] , Los , sho , ##s , [MASK] , [SEP]",morphemic,3.0077211920686806,-3.854187940956098,3.854187940956109
185,185,sho,sho##s,plur,2,artificial,0.0494041331112384,plural,plural,son,s,Los sho##s [MASK],"[CLS] , Los , sho , ##s , [MASK] , [SEP]",morphemic,3.0077211920686806,-3.854187940956098,3.854187940956109
187,187,tea,tea,sing,1,default,0.0001981118111871,plural,plural,son,s,La tea [MASK],"[CLS] , La , tea , [MASK] , [SEP]",morphemic,8.526678983689214,4.243224142677596,-4.243224142677686
189,189,tea,teas,plur,2,default,0.024196432903409,plural,plural,son,s,Las teas [MASK],"[CLS] , Las , tea , ##s , [MASK] , [SEP]",morphemic,3.721550057369624,-4.19883578535595,4.198835785356016
191,191,tea,tea##s,plur,2,artificial,0.024196432903409,plural,plural,son,s,Las tea##s [MASK],"[CLS] , Las , tea , ##s , [MASK] , [SEP]",morphemic,3.721550057369624,-4.19883578535595,4.198835785356016
193,193,smea,smea,sing,2,default,0.0001053774103638,plural,plural,son,s,La smea [MASK],"[CLS] , La , s , ##mea , [MASK] , [SEP]",morphemic,9.157962267750872,4.603349296214748,-4.603349296215428
195,195,smea,smeas,plur,3,default,0.0315522588789463,plural,plural,son,s,Las smeas [MASK],"[CLS] , Las , s , ##mea , ##s , [MASK] , [SEP]",morphemic,3.456110095760813,-5.144915577058514,5.144915577058604
197,197,smea,smea##s,plur,3,artificial,0.0315522588789463,plural,plural,son,s,Las smea##s [MASK],"[CLS] , Las , s , ##mea , ##s , [MASK] , [SEP]",morphemic,3.456110095760813,-5.144915577058514,5.144915577058604
199,199,sroa,sroa,sing,2,default,0.0004166312573943,plural,plural,son,s,La sroa [MASK],"[CLS] , La , sr , ##oa , [MASK] , [SEP]",morphemic,7.783309002200844,4.427412989509281,-4.4274129895093495
201,201,sroa,sroas,plur,3,default,0.0422236248850822,plural,plural,son,s,Las sroas [MASK],"[CLS] , Las , sr , ##oa , ##s , [MASK] , [SEP]",morphemic,3.164775383187255,-4.027250297738598,4.027250297738626
203,203,sroa,sroa##s,plur,3,artificial,0.0422236248850822,plural,plural,son,s,Las sroa##s [MASK],"[CLS] , Las , sr , ##oa , ##s , [MASK] , [SEP]",morphemic,3.164775383187255,-4.027250297738598,4.027250297738626
205,205,phoa,phoa,sing,2,default,0.0003522306797094,plural,plural,son,s,La phoa [MASK],"[CLS] , La , p , ##hoa , [MASK] , [SEP]",morphemic,7.951224256924013,4.314882288810852,-4.314882288811034
207,207,phoa,phoas,plur,3,default,0.0462300740182399,plural,plural,son,s,Las phoas [MASK],"[CLS] , Las , p , ##hoa , ##s , [MASK] , [SEP]",morphemic,3.074124739896545,-3.733345000800644,3.733345000800658
209,209,phoa,phoa##s,plur,3,artificial,0.0462300740182399,plural,plural,son,s,Las phoa##s [MASK],"[CLS] , Las , p , ##hoa , ##s , [MASK] , [SEP]",morphemic,3.074124739896545,-3.733345000800644,3.733345000800658
211,211,dynaa,dynaa,sing,3,default,0.0003444583562668,plural,plural,son,s,La dynaa [MASK],"[CLS] , La , d , ##yn , ##aa , [MASK] , [SEP]",morphemic,7.973537356481079,4.9246731657203195,-4.924673165720439
213,213,dynaa,dynaas,plur,4,default,0.0394779443740844,plural,plural,son,s,Las dynaas [MASK],"[CLS] , Las , d , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,3.2320131332981394,-4.661699339024096,4.661699339024118
215,215,dynaa,dynaa##s,plur,4,artificial,0.0394779443740844,plural,plural,son,s,Las dynaa##s [MASK],"[CLS] , Las , d , ##yn , ##aa , ##s , [MASK] , [SEP]",morphemic,3.2320131332981394,-4.661699339024096,4.661699339024118
217,217,schwuo,schwuo,sing,4,default,0.0005904843565076,plural,plural,son,s,El schwuo [MASK],"[CLS] , El , s , ##ch , ##w , ##uo , [MASK] , [SEP]",morphemic,7.434567414620774,3.885381697293387,-3.885381697293487
219,219,schwuo,schwuos,plur,5,default,0.1727316379547119,plural,plural,son,s,Los schwuos [MASK],"[CLS] , Los , s , ##ch , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,1.756016114575932,-2.801836405288554,2.8018364052885607
221,221,schwuo,schwuo##s,plur,5,artificial,0.1727316379547119,plural,plural,son,s,Los schwuo##s [MASK],"[CLS] , Los , s , ##ch , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,1.756016114575932,-2.801836405288554,2.8018364052885607
223,223,mckoo,mckoo,sing,4,default,0.0011472881305962,plural,plural,son,s,El mckoo [MASK],"[CLS] , El , m , ##c , ##k , ##oo , [MASK] , [SEP]",morphemic,6.770354268722777,3.8815793698052676,-3.8815793698053356
225,225,mckoo,mckoos,plur,5,default,0.1119485571980476,plural,plural,son,s,Los mckoos [MASK],"[CLS] , Los , m , ##c , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,2.189715823934245,-2.3779711759035767,2.3779711759035775
227,227,mckoo,mckoo##s,plur,5,artificial,0.1119485571980476,plural,plural,son,s,Los mckoo##s [MASK],"[CLS] , Los , m , ##c , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,2.189715823934245,-2.3779711759035767,2.3779711759035775
229,229,mccoa,mccoa,sing,3,default,3.142276909784414e-05,plural,plural,son,s,La mccoa [MASK],"[CLS] , La , m , ##c , ##coa , [MASK] , [SEP]",morphemic,10.367977797325574,5.730479337963511,-5.7304793379635015
231,231,mccoa,mccoas,plur,4,default,0.0398513749241828,plural,plural,son,s,Las mccoas [MASK],"[CLS] , Las , m , ##c , ##coa , ##s , [MASK] , [SEP]",morphemic,3.2225983718522047,-4.4731861302861216,4.473186130286296
233,233,mccoa,mccoa##s,plur,4,artificial,0.0398513749241828,plural,plural,son,s,Las mccoa##s [MASK],"[CLS] , Las , m , ##c , ##coa , ##s , [MASK] , [SEP]",morphemic,3.2225983718522047,-4.4731861302861216,4.473186130286296
235,235,knio,knio,sing,2,default,0.0003091782273259,plural,plural,son,s,El knio [MASK],"[CLS] , El , k , ##nio , [MASK] , [SEP]",morphemic,8.081592659882018,4.867383011079555,-4.867383011079557
237,237,knio,knios,plur,3,default,0.0940492376685142,plural,plural,son,s,Los knios [MASK],"[CLS] , Los , k , ##nio , ##s , [MASK] , [SEP]",morphemic,2.363936828865883,-5.532356786325661,5.5323567863258365
239,239,knio,knio##s,plur,3,artificial,0.0940492376685142,plural,plural,son,s,Los knio##s [MASK],"[CLS] , Los , k , ##nio , ##s , [MASK] , [SEP]",morphemic,2.363936828865883,-5.532356786325661,5.5323567863258365
241,241,ploo,ploo,sing,2,default,0.0006772988708689,plural,plural,son,s,El ploo [MASK],"[CLS] , El , pl , ##oo , [MASK] , [SEP]",morphemic,7.297397918850991,3.862764804969133,-3.8627648049692493
243,243,ploo,ploos,plur,3,default,0.038162562996149,plural,plural,son,s,Los ploos [MASK],"[CLS] , Los , pl , ##oo , ##s , [MASK] , [SEP]",morphemic,3.265900270188168,-5.333794662476152,5.333794662476205
245,245,ploo,ploo##s,plur,3,artificial,0.038162562996149,plural,plural,son,s,Los ploo##s [MASK],"[CLS] , Los , pl , ##oo , ##s , [MASK] , [SEP]",morphemic,3.265900270188168,-5.333794662476152,5.333794662476205
