,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal
16,mcco,mcco##s,plur,4,artificial,5.092974970466457e-05,singular,definite,El,s,[MASK] mcco##s,"[CLS] , [MASK] , m , ##c , ##co , ##s , [SEP]",nonmorphemic,9.8850633315769
17,mcco,mcco##s,plur,4,artificial,0.00017127659521065652,plural,definite,Los,s,[MASK] mcco##s,"[CLS] , [MASK] , m , ##c , ##co , ##s , [SEP]",nonmorphemic,8.67223079237963
18,mcco,mcco,sing,3,default,7.929394632810727e-05,singular,indefinite,Un,s,[MASK] mcco,"[CLS] , [MASK] , m , ##c , ##co , [SEP]",nonmorphemic,9.442348771101148
19,mcco,mcco,sing,3,default,2.9104307941452134e-07,plural,indefinite,Unos,s,[MASK] mcco,"[CLS] , [MASK] , m , ##c , ##co , [SEP]",nonmorphemic,15.049794541506484
20,mcco,mccos,plur,3,default,3.086755532422103e-05,singular,indefinite,Un,s,[MASK] mccos,"[CLS] , [MASK] , m , ##c , ##cos , [SEP]",nonmorphemic,10.385804915193134
21,mcco,mccos,plur,3,default,2.4280450816149823e-05,plural,indefinite,Unos,s,[MASK] mccos,"[CLS] , [MASK] , m , ##c , ##cos , [SEP]",nonmorphemic,10.625839024558617
22,mcco,mcco##s,plur,4,artificial,1.3055988347332459e-05,singular,indefinite,Un,s,[MASK] mcco##s,"[CLS] , [MASK] , m , ##c , ##co , ##s , [SEP]",nonmorphemic,11.246263652257285
23,mcco,mcco##s,plur,4,artificial,2.7572514227358624e-06,plural,indefinite,Unos,s,[MASK] mcco##s,"[CLS] , [MASK] , m , ##c , ##co , ##s , [SEP]",nonmorphemic,12.80127623576215
24,spia,spia,sing,2,default,0.008338391780853271,singular,definite,La,s,[MASK] spia,"[CLS] , [MASK] , sp , ##ia , [SEP]",nonmorphemic,4.78688491323795
25,spia,spia,sing,2,default,0.0003119146858807653,plural,definite,Las,s,[MASK] spia,"[CLS] , [MASK] , sp , ##ia , [SEP]",nonmorphemic,8.072780850236915
26,spia,spias,plur,2,default,0.0005077921668998897,singular,definite,La,s,[MASK] spias,"[CLS] , [MASK] , sp , ##ias , [SEP]",nonmorphemic,7.585438314374133
27,spia,spias,plur,2,default,0.017919443547725677,plural,definite,Las,s,[MASK] spias,"[CLS] , [MASK] , sp , ##ias , [SEP]",nonmorphemic,4.021868923941714
28,spia,spia##s,plur,3,artificial,0.0026341236662119627,singular,definite,La,s,[MASK] spia##s,"[CLS] , [MASK] , sp , ##ia , ##s , [SEP]",nonmorphemic,5.939204726796587
29,spia,spia##s,plur,3,artificial,0.002748046535998583,plural,definite,Las,s,[MASK] spia##s,"[CLS] , [MASK] , sp , ##ia , ##s , [SEP]",nonmorphemic,5.89686497026812
30,spia,spia,sing,2,default,0.0011801421642303467,singular,indefinite,Una,s,[MASK] spia,"[CLS] , [MASK] , sp , ##ia , [SEP]",nonmorphemic,6.742120369600164
31,spia,spia,sing,2,default,2.3902104658191092e-05,plural,indefinite,Unas,s,[MASK] spia,"[CLS] , [MASK] , sp , ##ia , [SEP]",nonmorphemic,10.641544041891773
32,spia,spias,plur,2,default,4.564512346405536e-05,singular,indefinite,Una,s,[MASK] spias,"[CLS] , [MASK] , sp , ##ias , [SEP]",nonmorphemic,9.994613781075099
33,spia,spias,plur,2,default,0.0002809909638017416,plural,indefinite,Unas,s,[MASK] spias,"[CLS] , [MASK] , sp , ##ias , [SEP]",nonmorphemic,8.177188046436761
34,spia,spia##s,plur,3,artificial,0.00030340428929775953,singular,indefinite,Una,s,[MASK] spia##s,"[CLS] , [MASK] , sp , ##ia , ##s , [SEP]",nonmorphemic,8.100444353714838
35,spia,spia##s,plur,3,artificial,9.52210757532157e-05,plural,indefinite,Unas,s,[MASK] spia##s,"[CLS] , [MASK] , sp , ##ia , ##s , [SEP]",nonmorphemic,9.259309256706418
36,splio,splio,sing,2,default,0.009998281486332417,singular,definite,El,s,[MASK] splio,"[CLS] , [MASK] , sp , ##lio , [SEP]",nonmorphemic,4.605342052122988
37,splio,splio,sing,2,default,0.000444822566350922,plural,definite,Los,s,[MASK] splio,"[CLS] , [MASK] , sp , ##lio , [SEP]",nonmorphemic,7.7178350826122
38,splio,splios,plur,2,default,0.0003463011234998703,singular,definite,El,s,[MASK] splios,"[CLS] , [MASK] , sp , ##lios , [SEP]",nonmorphemic,7.968201862264682
39,splio,splios,plur,2,default,0.021016599610447884,plural,definite,Los,s,[MASK] splios,"[CLS] , [MASK] , sp , ##lios , [SEP]",nonmorphemic,3.8624426958654445
40,splio,splio##s,plur,3,artificial,0.0012378375977277756,singular,definite,El,s,[MASK] splio##s,"[CLS] , [MASK] , sp , ##lio , ##s , [SEP]",nonmorphemic,6.694389294481619
41,splio,splio##s,plur,3,artificial,0.0027129275258630514,plural,definite,Los,s,[MASK] splio##s,"[CLS] , [MASK] , sp , ##lio , ##s , [SEP]",nonmorphemic,5.909726959313817
42,splio,splio,sing,2,default,0.001960843801498413,singular,indefinite,Un,s,[MASK] splio,"[CLS] , [MASK] , sp , ##lio , [SEP]",nonmorphemic,6.234380387414392
43,splio,splio,sing,2,default,2.924791715486208e-06,plural,indefinite,Unos,s,[MASK] splio,"[CLS] , [MASK] , sp , ##lio , [SEP]",nonmorphemic,12.742287288196675
44,splio,splios,plur,2,default,8.742493082536384e-05,singular,indefinite,Un,s,[MASK] splios,"[CLS] , [MASK] , sp , ##lios , [SEP]",nonmorphemic,9.34473006626063
45,splio,splios,plur,2,default,0.00013658287934958935,plural,indefinite,Unos,s,[MASK] splios,"[CLS] , [MASK] , sp , ##lios , [SEP]",nonmorphemic,8.898578952872985
46,splio,splio##s,plur,3,artificial,0.0002044787397608161,singular,indefinite,Un,s,[MASK] splio##s,"[CLS] , [MASK] , sp , ##lio , ##s , [SEP]",nonmorphemic,8.495046549935646
47,splio,splio##s,plur,3,artificial,7.535567419836298e-06,plural,indefinite,Unos,s,[MASK] splio##s,"[CLS] , [MASK] , sp , ##lio , ##s , [SEP]",nonmorphemic,11.795876424164154
48,spreo,spreo,sing,2,default,0.0024375049397349358,singular,definite,El,s,[MASK] spreo,"[CLS] , [MASK] , sp , ##reo , [SEP]",nonmorphemic,6.016780328536403
49,spreo,spreo,sing,2,default,0.00018684391397982836,plural,definite,Los,s,[MASK] spreo,"[CLS] , [MASK] , sp , ##reo , [SEP]",nonmorphemic,8.58523697425269
50,spreo,spreos,plur,2,default,0.0003956144500989467,singular,definite,El,s,[MASK] spreos,"[CLS] , [MASK] , sp , ##reos , [SEP]",nonmorphemic,7.835070431837953
51,spreo,spreos,plur,2,default,0.017427051439881325,plural,definite,Los,s,[MASK] spreos,"[CLS] , [MASK] , sp , ##reos , [SEP]",nonmorphemic,4.0497315995732475
52,spreo,spreo##s,plur,3,artificial,0.0010925069218501449,singular,definite,El,s,[MASK] spreo##s,"[CLS] , [MASK] , sp , ##reo , ##s , [SEP]",nonmorphemic,6.819280295224994
53,spreo,spreo##s,plur,3,artificial,0.0007977149216458201,plural,definite,Los,s,[MASK] spreo##s,"[CLS] , [MASK] , sp , ##reo , ##s , [SEP]",nonmorphemic,7.133759265385587
54,spreo,spreo,sing,2,default,0.0008223096374422312,singular,indefinite,Un,s,[MASK] spreo,"[CLS] , [MASK] , sp , ##reo , [SEP]",nonmorphemic,7.1033935459512385
55,spreo,spreo,sing,2,default,8.416896548624209e-07,plural,indefinite,Unos,s,[MASK] spreo,"[CLS] , [MASK] , sp , ##reo , [SEP]",nonmorphemic,13.98785447157022
56,spreo,spreos,plur,2,default,0.00015365800936706364,singular,indefinite,Un,s,[MASK] spreos,"[CLS] , [MASK] , sp , ##reos , [SEP]",nonmorphemic,8.78078114339808
57,spreo,spreos,plur,2,default,0.00016227508604060858,plural,indefinite,Unos,s,[MASK] spreos,"[CLS] , [MASK] , sp , ##reos , [SEP]",nonmorphemic,8.72621760083007
58,spreo,spreo##s,plur,3,artificial,0.0003469998191576451,singular,indefinite,Un,s,[MASK] spreo##s,"[CLS] , [MASK] , sp , ##reo , ##s , [SEP]",nonmorphemic,7.966186299177075
59,spreo,spreo##s,plur,3,artificial,2.263205260533141e-06,plural,indefinite,Unos,s,[MASK] spreo##s,"[CLS] , [MASK] , sp , ##reo , ##s , [SEP]",nonmorphemic,12.998728492583378
60,doa,doa,sing,2,default,0.03133557364344597,singular,definite,La,s,[MASK] doa,"[CLS] , [MASK] , do , ##a , [SEP]",nonmorphemic,3.463001288677279
61,doa,doa,sing,2,default,0.00022791765513829887,plural,definite,Las,s,[MASK] doa,"[CLS] , [MASK] , do , ##a , [SEP]",nonmorphemic,8.386526155918546
62,doa,doas,plur,2,default,0.001282209879718721,singular,definite,La,s,[MASK] doas,"[CLS] , [MASK] , do , ##as , [SEP]",nonmorphemic,6.659170221154014
63,doa,doas,plur,2,default,0.0243311058729887,plural,definite,Las,s,[MASK] doas,"[CLS] , [MASK] , do , ##as , [SEP]",nonmorphemic,3.715999670158066
64,doa,doa##s,plur,3,artificial,0.003478166414424777,singular,definite,La,s,[MASK] doa##s,"[CLS] , [MASK] , do , ##a , ##s , [SEP]",nonmorphemic,5.661250016459008
65,doa,doa##s,plur,3,artificial,0.0034298491664230824,plural,definite,Las,s,[MASK] doa##s,"[CLS] , [MASK] , do , ##a , ##s , [SEP]",nonmorphemic,5.6752389935749745
66,doa,doa,sing,2,default,0.001505139865912497,singular,indefinite,Una,s,[MASK] doa,"[CLS] , [MASK] , do , ##a , [SEP]",nonmorphemic,6.498869450938282
67,doa,doa,sing,2,default,4.1210300878447015e-06,plural,indefinite,Unas,s,[MASK] doa,"[CLS] , [MASK] , do , ##a , [SEP]",nonmorphemic,12.39940740453143
68,doa,doas,plur,2,default,4.336160418461077e-05,singular,indefinite,Una,s,[MASK] doas,"[CLS] , [MASK] , do , ##as , [SEP]",nonmorphemic,10.045936204639696
69,doa,doas,plur,2,default,9.106330981012434e-05,plural,indefinite,Unas,s,[MASK] doas,"[CLS] , [MASK] , do , ##as , [SEP]",nonmorphemic,9.303955581143802
70,doa,doa##s,plur,3,artificial,0.0003161257482133806,singular,indefinite,Una,s,[MASK] doa##s,"[CLS] , [MASK] , do , ##a , ##s , [SEP]",nonmorphemic,8.059370486149328
71,doa,doa##s,plur,3,artificial,5.787483314634301e-05,plural,indefinite,Unas,s,[MASK] doa##s,"[CLS] , [MASK] , do , ##a , ##s , [SEP]",nonmorphemic,9.757227928562585
72,dweia,dweia,sing,4,default,0.001717223203741014,singular,definite,La,s,[MASK] dweia,"[CLS] , [MASK] , d , ##w , ##ei , ##a , [SEP]",nonmorphemic,6.3670467091608955
73,dweia,dweia,sing,4,default,2.928013236669358e-05,plural,definite,Las,s,[MASK] dweia,"[CLS] , [MASK] , d , ##w , ##ei , ##a , [SEP]",nonmorphemic,10.438601348160972
74,dweia,dweias,plur,4,default,0.0006644173408858478,singular,definite,La,s,[MASK] dweias,"[CLS] , [MASK] , d , ##w , ##ei , ##as , [SEP]",nonmorphemic,7.316600080496729
75,dweia,dweias,plur,4,default,9.394808148499578e-05,plural,definite,Las,s,[MASK] dweias,"[CLS] , [MASK] , d , ##w , ##ei , ##as , [SEP]",nonmorphemic,9.27276825290941
76,dweia,dweia##s,plur,5,artificial,0.0005604752223007381,singular,definite,La,s,[MASK] dweia##s,"[CLS] , [MASK] , d , ##w , ##ei , ##a , ##s , [SEP]",nonmorphemic,7.486725522850712
77,dweia,dweia##s,plur,5,artificial,4.6007313358131796e-05,plural,definite,Las,s,[MASK] dweia##s,"[CLS] , [MASK] , d , ##w , ##ei , ##a , ##s , [SEP]",nonmorphemic,9.986710188065778
78,dweia,dweia,sing,4,default,7.282388105522841e-05,singular,indefinite,Una,s,[MASK] dweia,"[CLS] , [MASK] , d , ##w , ##ei , ##a , [SEP]",nonmorphemic,9.527466620080917
79,dweia,dweia,sing,4,default,1.0130438568012323e-06,plural,indefinite,Unas,s,[MASK] dweia,"[CLS] , [MASK] , d , ##w , ##ei , ##a , [SEP]",nonmorphemic,13.802551039655386
80,dweia,dweias,plur,4,default,4.400554462336004e-05,singular,indefinite,Una,s,[MASK] dweias,"[CLS] , [MASK] , d , ##w , ##ei , ##as , [SEP]",nonmorphemic,10.031194917817858
81,dweia,dweias,plur,4,default,2.4050730189628666e-06,plural,indefinite,Unas,s,[MASK] dweias,"[CLS] , [MASK] , d , ##w , ##ei , ##as , [SEP]",nonmorphemic,12.937930293552323
82,dweia,dweia##s,plur,5,artificial,3.602734432206489e-05,singular,indefinite,Una,s,[MASK] dweia##s,"[CLS] , [MASK] , d , ##w , ##ei , ##a , ##s , [SEP]",nonmorphemic,10.231232343329488
83,dweia,dweia##s,plur,5,artificial,1.8105141634805477e-06,plural,indefinite,Unas,s,[MASK] dweia##s,"[CLS] , [MASK] , d , ##w , ##ei , ##a , ##s , [SEP]",nonmorphemic,13.221899684804981
84,maia,maia,sing,2,default,0.05535981059074402,singular,definite,La,s,[MASK] maia,"[CLS] , [MASK] , ma , ##ia , [SEP]",nonmorphemic,2.8939013890885468
85,maia,maia,sing,2,default,0.0002989195636473596,plural,definite,Las,s,[MASK] maia,"[CLS] , [MASK] , ma , ##ia , [SEP]",nonmorphemic,8.115336038667202
86,maia,maias,plur,2,default,0.0011075169313699007,singular,definite,La,s,[MASK] maias,"[CLS] , [MASK] , ma , ##ias , [SEP]",nonmorphemic,6.805634768243197
87,maia,maias,plur,2,default,0.047871869057416916,plural,definite,Las,s,[MASK] maias,"[CLS] , [MASK] , ma , ##ias , [SEP]",nonmorphemic,3.0392272318983853
88,maia,maia##s,plur,3,artificial,0.00126680510584265,singular,definite,La,s,[MASK] maia##s,"[CLS] , [MASK] , ma , ##ia , ##s , [SEP]",nonmorphemic,6.671257212803767
89,maia,maia##s,plur,3,artificial,0.018949441611766815,plural,definite,Las,s,[MASK] maia##s,"[CLS] , [MASK] , ma , ##ia , ##s , [SEP]",nonmorphemic,3.965980814285374
90,maia,maia,sing,2,default,0.004771200940012932,singular,indefinite,Una,s,[MASK] maia,"[CLS] , [MASK] , ma , ##ia , [SEP]",nonmorphemic,5.345157236375738
91,maia,maia,sing,2,default,7.5053399086755235e-06,plural,indefinite,Unas,s,[MASK] maia,"[CLS] , [MASK] , ma , ##ia , [SEP]",nonmorphemic,11.799895802941693
92,maia,maias,plur,2,default,0.00013923936057835817,singular,indefinite,Una,s,[MASK] maias,"[CLS] , [MASK] , ma , ##ias , [SEP]",nonmorphemic,8.879316087258251
93,maia,maias,plur,2,default,0.0005082440911792219,plural,indefinite,Unas,s,[MASK] maias,"[CLS] , [MASK] , ma , ##ias , [SEP]",nonmorphemic,7.584548731338997
94,maia,maia##s,plur,3,artificial,8.944661385612562e-05,singular,indefinite,Una,s,[MASK] maia##s,"[CLS] , [MASK] , ma , ##ia , ##s , [SEP]",nonmorphemic,9.321868603883972
95,maia,maia##s,plur,3,artificial,0.00012359993706922978,plural,indefinite,Unas,s,[MASK] maia##s,"[CLS] , [MASK] , ma , ##ia , ##s , [SEP]",nonmorphemic,8.99846052208944
96,croo,croo,sing,2,default,0.031113214790821075,singular,definite,El,s,[MASK] croo,"[CLS] , [MASK] , cro , ##o , [SEP]",nonmorphemic,3.470122637158728
97,croo,croo,sing,2,default,0.00014465325511991978,plural,definite,Los,s,[MASK] croo,"[CLS] , [MASK] , cro , ##o , [SEP]",nonmorphemic,8.84117102337383
98,croo,croos,plur,2,default,0.003691611113026738,singular,definite,El,s,[MASK] croos,"[CLS] , [MASK] , cro , ##os , [SEP]",nonmorphemic,5.601692300222324
99,croo,croos,plur,2,default,0.0159470085054636,plural,definite,Los,s,[MASK] croos,"[CLS] , [MASK] , cro , ##os , [SEP]",nonmorphemic,4.13848402185822
100,croo,croo##s,plur,3,artificial,0.00806234497576952,singular,definite,El,s,[MASK] croo##s,"[CLS] , [MASK] , cro , ##o , ##s , [SEP]",nonmorphemic,4.820550824856635
101,croo,croo##s,plur,3,artificial,0.0009339452371932566,plural,definite,Los,s,[MASK] croo##s,"[CLS] , [MASK] , cro , ##o , ##s , [SEP]",nonmorphemic,6.976092754009787
102,croo,croo,sing,2,default,0.002321481704711914,singular,indefinite,Un,s,[MASK] croo,"[CLS] , [MASK] , cro , ##o , [SEP]",nonmorphemic,6.0655496313400405
103,croo,croo,sing,2,default,2.2737756353308214e-06,plural,indefinite,Unos,s,[MASK] croo,"[CLS] , [MASK] , cro , ##o , [SEP]",nonmorphemic,12.994068832705587
104,croo,croos,plur,2,default,0.00035126740112900734,singular,indefinite,Un,s,[MASK] croos,"[CLS] , [MASK] , cro , ##os , [SEP]",nonmorphemic,7.953962797962609
105,croo,croos,plur,2,default,8.527757745468989e-05,plural,indefinite,Unos,s,[MASK] croos,"[CLS] , [MASK] , cro , ##os , [SEP]",nonmorphemic,9.369599004907426
106,croo,croo##s,plur,3,artificial,0.0008063917048275471,singular,indefinite,Un,s,[MASK] croo##s,"[CLS] , [MASK] , cro , ##o , ##s , [SEP]",nonmorphemic,7.122940947372267
107,croo,croo##s,plur,3,artificial,9.402474461239763e-06,plural,indefinite,Unos,s,[MASK] croo##s,"[CLS] , [MASK] , cro , ##o , ##s , [SEP]",nonmorphemic,11.574537662772611
108,mccreo,mccreo,sing,4,default,0.006054730154573917,singular,definite,El,s,[MASK] mccreo,"[CLS] , [MASK] , m , ##c , ##cre , ##o , [SEP]",nonmorphemic,5.106915468688756
109,mccreo,mccreo,sing,4,default,0.0001666879397816956,plural,definite,Los,s,[MASK] mccreo,"[CLS] , [MASK] , m , ##c , ##cre , ##o , [SEP]",nonmorphemic,8.699387117665143
110,mccreo,mccreos,plur,4,default,0.0011278529418632388,singular,definite,El,s,[MASK] mccreos,"[CLS] , [MASK] , m , ##c , ##cre , ##os , [SEP]",nonmorphemic,6.787439505093885
111,mccreo,mccreos,plur,4,default,0.004081561230123043,plural,definite,Los,s,[MASK] mccreos,"[CLS] , [MASK] , m , ##c , ##cre , ##os , [SEP]",nonmorphemic,5.501275709317684
112,mccreo,mccreo##s,plur,5,artificial,0.0007406143704429269,singular,definite,El,s,[MASK] mccreo##s,"[CLS] , [MASK] , m , ##c , ##cre , ##o , ##s , [SEP]",nonmorphemic,7.208030485888343
113,mccreo,mccreo##s,plur,5,artificial,0.00011716660810634494,plural,definite,Los,s,[MASK] mccreo##s,"[CLS] , [MASK] , m , ##c , ##cre , ##o , ##s , [SEP]",nonmorphemic,9.051913635185388
114,mccreo,mccreo,sing,4,default,0.0018278253264725208,singular,indefinite,Un,s,[MASK] mccreo,"[CLS] , [MASK] , m , ##c , ##cre , ##o , [SEP]",nonmorphemic,6.3046283649619
115,mccreo,mccreo,sing,4,default,2.6336188057030085e-06,plural,indefinite,Unos,s,[MASK] mccreo,"[CLS] , [MASK] , m , ##c , ##cre , ##o , [SEP]",nonmorphemic,12.847151685806056
116,mccreo,mccreos,plur,4,default,0.0004449865373317152,singular,indefinite,Un,s,[MASK] mccreos,"[CLS] , [MASK] , m , ##c , ##cre , ##os , [SEP]",nonmorphemic,7.717466529442827
117,mccreo,mccreos,plur,4,default,4.406745210872032e-05,plural,indefinite,Unos,s,[MASK] mccreos,"[CLS] , [MASK] , m , ##c , ##cre , ##os , [SEP]",nonmorphemic,10.029789095423862
118,mccreo,mccreo##s,plur,5,artificial,0.00020084406423848122,singular,indefinite,Un,s,[MASK] mccreo##s,"[CLS] , [MASK] , m , ##c , ##cre , ##o , ##s , [SEP]",nonmorphemic,8.512981750802155
119,mccreo,mccreo##s,plur,5,artificial,2.709437012526905e-06,plural,indefinite,Unos,s,[MASK] mccreo##s,"[CLS] , [MASK] , m , ##c , ##cre , ##o , ##s , [SEP]",nonmorphemic,12.81876968910955
120,blaa,blaa,sing,2,default,0.0061109340749681,singular,definite,La,s,[MASK] blaa,"[CLS] , [MASK] , bla , ##a , [SEP]",nonmorphemic,5.097675641056186
121,blaa,blaa,sing,2,default,5.007490108255297e-05,plural,definite,Las,s,[MASK] blaa,"[CLS] , [MASK] , bla , ##a , [SEP]",nonmorphemic,9.901990651800205
122,blaa,blaas,plur,2,default,0.0004626812587957829,singular,definite,La,s,[MASK] blaas,"[CLS] , [MASK] , bla , ##as , [SEP]",nonmorphemic,7.678472166879015
123,blaa,blaas,plur,2,default,0.007187276147305965,plural,definite,Las,s,[MASK] blaas,"[CLS] , [MASK] , bla , ##as , [SEP]",nonmorphemic,4.935443018066324
124,blaa,blaa##s,plur,3,artificial,0.000281192478723824,singular,definite,La,s,[MASK] blaa##s,"[CLS] , [MASK] , bla , ##a , ##s , [SEP]",nonmorphemic,8.176471145455801
125,blaa,blaa##s,plur,3,artificial,0.0006224974640645087,plural,definite,Las,s,[MASK] blaa##s,"[CLS] , [MASK] , bla , ##a , ##s , [SEP]",nonmorphemic,7.381771003425663
126,blaa,blaa,sing,2,default,0.00024914281675592065,singular,indefinite,Una,s,[MASK] blaa,"[CLS] , [MASK] , bla , ##a , [SEP]",nonmorphemic,8.297484264654205
127,blaa,blaa,sing,2,default,7.201898597486434e-07,plural,indefinite,Unas,s,[MASK] blaa,"[CLS] , [MASK] , bla , ##a , [SEP]",nonmorphemic,14.14375096560215
128,blaa,blaas,plur,2,default,1.653532854106743e-05,singular,indefinite,Una,s,[MASK] blaas,"[CLS] , [MASK] , bla , ##as , [SEP]",nonmorphemic,11.01001134229535
129,blaa,blaas,plur,2,default,1.3102520824759267e-05,plural,indefinite,Unas,s,[MASK] blaas,"[CLS] , [MASK] , bla , ##as , [SEP]",nonmorphemic,11.24270591689839
130,blaa,blaa##s,plur,3,artificial,3.224387182854116e-05,singular,indefinite,Una,s,[MASK] blaa##s,"[CLS] , [MASK] , bla , ##a , ##s , [SEP]",nonmorphemic,10.342182553599166
131,blaa,blaa##s,plur,3,artificial,8.41867586132139e-06,plural,indefinite,Unas,s,[MASK] blaa##s,"[CLS] , [MASK] , bla , ##a , ##s , [SEP]",nonmorphemic,11.685058003202592
132,czoia,czoia,sing,3,default,0.038843169808387756,singular,definite,La,s,[MASK] czoia,"[CLS] , [MASK] , c , ##zo , ##ia , [SEP]",nonmorphemic,3.248223026932657
133,czoia,czoia,sing,3,default,0.0002167178608942777,plural,definite,Las,s,[MASK] czoia,"[CLS] , [MASK] , c , ##zo , ##ia , [SEP]",nonmorphemic,8.43691423060216
134,czoia,czoias,plur,3,default,0.0010542909149080515,singular,definite,La,s,[MASK] czoias,"[CLS] , [MASK] , c , ##zo , ##ias , [SEP]",nonmorphemic,6.85488685659762
135,czoia,czoias,plur,3,default,0.04936341568827629,plural,definite,Las,s,[MASK] czoias,"[CLS] , [MASK] , c , ##zo , ##ias , [SEP]",nonmorphemic,3.008545702259807
136,czoia,czoia##s,plur,4,artificial,0.000519479566719383,singular,definite,La,s,[MASK] czoia##s,"[CLS] , [MASK] , c , ##zo , ##ia , ##s , [SEP]",nonmorphemic,7.562683080788754
137,czoia,czoia##s,plur,4,artificial,0.007776307407766581,plural,definite,Las,s,[MASK] czoia##s,"[CLS] , [MASK] , c , ##zo , ##ia , ##s , [SEP]",nonmorphemic,4.8566736797136105
138,czoia,czoia,sing,3,default,0.0034163929522037506,singular,indefinite,Una,s,[MASK] czoia,"[CLS] , [MASK] , c , ##zo , ##ia , [SEP]",nonmorphemic,5.679169976825053
139,czoia,czoia,sing,3,default,8.015108505787794e-06,plural,indefinite,Unas,s,[MASK] czoia,"[CLS] , [MASK] , c , ##zo , ##ia , [SEP]",nonmorphemic,11.73418223415437
140,czoia,czoias,plur,3,default,0.0001300217118114233,singular,indefinite,Una,s,[MASK] czoias,"[CLS] , [MASK] , c , ##zo , ##ias , [SEP]",nonmorphemic,8.94780910751994
141,czoia,czoias,plur,3,default,0.0003546334046404809,plural,indefinite,Unas,s,[MASK] czoias,"[CLS] , [MASK] , c , ##zo , ##ias , [SEP]",nonmorphemic,7.9444259650371984
142,czoia,czoia##s,plur,4,artificial,4.993816401110962e-05,singular,indefinite,Una,s,[MASK] czoia##s,"[CLS] , [MASK] , c , ##zo , ##ia , ##s , [SEP]",nonmorphemic,9.904725037682937
143,czoia,czoia##s,plur,4,artificial,7.222835120046511e-05,plural,indefinite,Unas,s,[MASK] czoia##s,"[CLS] , [MASK] , c , ##zo , ##ia , ##s , [SEP]",nonmorphemic,9.535677913235782
144,grao,grao,sing,2,default,0.0029598334804177284,singular,definite,El,s,[MASK] grao,"[CLS] , [MASK] , gra , ##o , [SEP]",nonmorphemic,5.822622268844263
145,grao,grao,sing,2,default,3.055797060369514e-05,plural,definite,Los,s,[MASK] grao,"[CLS] , [MASK] , gra , ##o , [SEP]",nonmorphemic,10.395885002818142
