,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
16,mceo,mceo##s,plur,4,artificial,2.329980588910985e-06,singular,singular,grande,s,[MASK] mceo##s [MASK],"[CLS] , [MASK] , m , ##ce , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.96965062136086
17,mceo,mceo##s,plur,4,artificial,3.745473441085778e-05,plural,plural,grandes,s,[MASK] mceo##s [MASK],"[CLS] , [MASK] , m , ##ce , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.192377436475757
18,lia,lia,sing,2,default,0.00010509887215448543,singular,singular,grande,s,[MASK] lia [MASK],"[CLS] , [MASK] , li , ##a , [MASK] , [SEP]",nonmorphemic,9.160609011304643
19,lia,lia,sing,2,default,3.856003786495421e-06,plural,plural,grandes,s,[MASK] lia [MASK],"[CLS] , [MASK] , li , ##a , [MASK] , [SEP]",nonmorphemic,12.465879199241504
20,lia,lias,plur,2,default,1.0681115782062989e-05,singular,singular,grande,s,[MASK] lias [MASK],"[CLS] , [MASK] , li , ##as , [MASK] , [SEP]",nonmorphemic,11.447033255913317
21,lia,lias,plur,2,default,8.237429574364796e-05,plural,plural,grandes,s,[MASK] lias [MASK],"[CLS] , [MASK] , li , ##as , [MASK] , [SEP]",nonmorphemic,9.404237114572407
22,lia,lia##s,plur,3,artificial,1.4349127013701946e-05,singular,singular,grande,s,[MASK] lia##s [MASK],"[CLS] , [MASK] , li , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.15182145289128
23,lia,lia##s,plur,3,artificial,6.20039863861166e-05,plural,plural,grandes,s,[MASK] lia##s [MASK],"[CLS] , [MASK] , li , ##a , ##s , [MASK] , [SEP]",nonmorphemic,9.688311878435849
24,krio,krio,sing,2,default,2.423109435767401e-05,singular,singular,grande,s,[MASK] krio [MASK],"[CLS] , [MASK] , k , ##rio , [MASK] , [SEP]",nonmorphemic,10.627873858754445
25,krio,krio,sing,2,default,3.8780513023084495e-06,plural,plural,grandes,s,[MASK] krio [MASK],"[CLS] , [MASK] , k , ##rio , [MASK] , [SEP]",nonmorphemic,12.460177772167766
26,krio,krios,plur,2,default,7.25434858850349e-07,singular,singular,grande,s,[MASK] krios [MASK],"[CLS] , [MASK] , k , ##rios , [MASK] , [SEP]",nonmorphemic,14.136494556592218
27,krio,krios,plur,2,default,5.993700324324891e-05,plural,plural,grandes,s,[MASK] krios [MASK],"[CLS] , [MASK] , k , ##rios , [MASK] , [SEP]",nonmorphemic,9.72221649326739
28,krio,krio##s,plur,3,artificial,1.1333777365507558e-06,singular,singular,grande,s,[MASK] krio##s [MASK],"[CLS] , [MASK] , k , ##rio , ##s , [MASK] , [SEP]",nonmorphemic,13.690308236468267
29,krio,krio##s,plur,3,artificial,5.76322890992742e-05,plural,plural,grandes,s,[MASK] krio##s [MASK],"[CLS] , [MASK] , k , ##rio , ##s , [MASK] , [SEP]",nonmorphemic,9.76142757268552
30,floa,floa,sing,2,default,5.2920142479706556e-05,singular,singular,grande,s,[MASK] floa [MASK],"[CLS] , [MASK] , flo , ##a , [MASK] , [SEP]",nonmorphemic,9.846726526360854
31,floa,floa,sing,2,default,1.3239999816505588e-06,plural,plural,grandes,s,[MASK] floa [MASK],"[CLS] , [MASK] , flo , ##a , [MASK] , [SEP]",nonmorphemic,13.534853114308552
32,floa,floas,plur,2,default,4.216501110931858e-06,singular,singular,grande,s,[MASK] floas [MASK],"[CLS] , [MASK] , flo , ##as , [MASK] , [SEP]",nonmorphemic,12.376504894459234
33,floa,floas,plur,2,default,5.612674431176856e-05,plural,plural,grandes,s,[MASK] floas [MASK],"[CLS] , [MASK] , flo , ##as , [MASK] , [SEP]",nonmorphemic,9.787898133333243
34,floa,floa##s,plur,3,artificial,8.582537702750415e-06,singular,singular,grande,s,[MASK] floa##s [MASK],"[CLS] , [MASK] , flo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.665780918644264
35,floa,floa##s,plur,3,artificial,3.130395998596214e-05,plural,plural,grandes,s,[MASK] floa##s [MASK],"[CLS] , [MASK] , flo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.371765951297393
36,cea,cea,sing,2,default,0.00012693351891357452,singular,singular,grande,s,[MASK] cea [MASK],"[CLS] , [MASK] , ce , ##a , [MASK] , [SEP]",nonmorphemic,8.97184708168703
37,cea,cea,sing,2,default,4.663616891775746e-06,plural,plural,grandes,s,[MASK] cea [MASK],"[CLS] , [MASK] , ce , ##a , [MASK] , [SEP]",nonmorphemic,12.2757192538474
38,cea,ceas,plur,2,default,1.1026361335098045e-06,singular,singular,grande,s,[MASK] ceas [MASK],"[CLS] , [MASK] , ce , ##as , [MASK] , [SEP]",nonmorphemic,13.717806760141682
39,cea,ceas,plur,2,default,8.433059701928869e-05,plural,plural,grandes,s,[MASK] ceas [MASK],"[CLS] , [MASK] , ce , ##as , [MASK] , [SEP]",nonmorphemic,9.380765804842856
40,cea,cea##s,plur,3,artificial,3.5161519917892292e-06,singular,singular,grande,s,[MASK] cea##s [MASK],"[CLS] , [MASK] , ce , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.558143350466677
41,cea,cea##s,plur,3,artificial,0.00013359014701563865,plural,plural,grandes,s,[MASK] cea##s [MASK],"[CLS] , [MASK] , ce , ##a , ##s , [MASK] , [SEP]",nonmorphemic,8.920734049464329
42,thro,thro,sing,2,default,1.9923232684959657e-05,singular,singular,grande,s,[MASK] thro [MASK],"[CLS] , [MASK] , th , ##ro , [MASK] , [SEP]",nonmorphemic,10.823624035592836
43,thro,thro,sing,2,default,1.4660596434623585e-06,plural,plural,grandes,s,[MASK] thro [MASK],"[CLS] , [MASK] , th , ##ro , [MASK] , [SEP]",nonmorphemic,13.432932270837393
44,thro,thros,plur,2,default,2.6273525577380497e-07,singular,singular,grande,s,[MASK] thros [MASK],"[CLS] , [MASK] , th , ##ros , [MASK] , [SEP]",nonmorphemic,15.152118943801709
45,thro,thros,plur,2,default,2.2192931282916106e-05,plural,plural,grandes,s,[MASK] thros [MASK],"[CLS] , [MASK] , th , ##ros , [MASK] , [SEP]",nonmorphemic,10.715736730468938
46,thro,thro##s,plur,3,artificial,1.0129774636880029e-05,singular,singular,grande,s,[MASK] thro##s [MASK],"[CLS] , [MASK] , th , ##ro , ##s , [MASK] , [SEP]",nonmorphemic,11.500031487050853
47,thro,thro##s,plur,3,artificial,2.170618790842127e-05,plural,plural,grandes,s,[MASK] thro##s [MASK],"[CLS] , [MASK] , th , ##ro , ##s , [MASK] , [SEP]",nonmorphemic,10.737913180997305
48,caio,caio,sing,2,default,2.4073633539956063e-05,singular,singular,grande,s,[MASK] caio [MASK],"[CLS] , [MASK] , ca , ##io , [MASK] , [SEP]",nonmorphemic,10.634393360355869
49,caio,caio,sing,2,default,9.085648571272031e-07,plural,plural,grandes,s,[MASK] caio [MASK],"[CLS] , [MASK] , ca , ##io , [MASK] , [SEP]",nonmorphemic,13.911399562415344
50,caio,caios,plur,2,default,8.576047321184888e-07,singular,singular,grande,s,[MASK] caios [MASK],"[CLS] , [MASK] , ca , ##ios , [MASK] , [SEP]",nonmorphemic,13.969122528783053
51,caio,caios,plur,2,default,1.00927218227298e-05,plural,plural,grandes,s,[MASK] caios [MASK],"[CLS] , [MASK] , ca , ##ios , [MASK] , [SEP]",nonmorphemic,11.50369600549332
52,caio,caio##s,plur,3,artificial,1.977956571863615e-06,singular,singular,grande,s,[MASK] caio##s [MASK],"[CLS] , [MASK] , ca , ##io , ##s , [MASK] , [SEP]",nonmorphemic,13.133446280584348
53,caio,caio##s,plur,3,artificial,2.106251849909313e-05,plural,plural,grandes,s,[MASK] caio##s [MASK],"[CLS] , [MASK] , ca , ##io , ##s , [MASK] , [SEP]",nonmorphemic,10.768015471556856
54,physoo,physoo,sing,4,default,1.8860711861634627e-05,singular,singular,grande,s,[MASK] physoo [MASK],"[CLS] , [MASK] , p , ##hy , ##so , ##o , [MASK] , [SEP]",nonmorphemic,10.878429536951936
55,physoo,physoo,sing,4,default,1.3253137467472698e-06,plural,plural,grandes,s,[MASK] physoo [MASK],"[CLS] , [MASK] , p , ##hy , ##so , ##o , [MASK] , [SEP]",nonmorphemic,13.533861336558475
56,physoo,physoos,plur,4,default,3.2744169402576517e-06,singular,singular,grande,s,[MASK] physoos [MASK],"[CLS] , [MASK] , p , ##hy , ##so , ##os , [MASK] , [SEP]",nonmorphemic,12.62937073823602
57,physoo,physoos,plur,4,default,2.3703969418420456e-05,plural,plural,grandes,s,[MASK] physoos [MASK],"[CLS] , [MASK] , p , ##hy , ##so , ##os , [MASK] , [SEP]",nonmorphemic,10.649868037838102
58,physoo,physoo##s,plur,5,artificial,3.7028576116426848e-06,singular,singular,grande,s,[MASK] physoo##s [MASK],"[CLS] , [MASK] , p , ##hy , ##so , ##o , ##s , [MASK] , [SEP]",nonmorphemic,12.506405708934487
59,physoo,physoo##s,plur,5,artificial,2.0333977772679646e-06,plural,plural,grandes,s,[MASK] physoo##s [MASK],"[CLS] , [MASK] , p , ##hy , ##so , ##o , ##s , [MASK] , [SEP]",nonmorphemic,13.10580238221701
60,cheia,cheia,sing,2,default,5.090524427942e-05,singular,singular,grande,s,[MASK] cheia [MASK],"[CLS] , [MASK] , che , ##ia , [MASK] , [SEP]",nonmorphemic,9.885544608685267
61,cheia,cheia,sing,2,default,1.271885480491619e-06,plural,plural,grandes,s,[MASK] cheia [MASK],"[CLS] , [MASK] , che , ##ia , [MASK] , [SEP]",nonmorphemic,13.57501012815943
62,cheia,cheias,plur,2,default,6.305850547505543e-06,singular,singular,grande,s,[MASK] cheias [MASK],"[CLS] , [MASK] , che , ##ias , [MASK] , [SEP]",nonmorphemic,11.974032697168951
63,cheia,cheias,plur,2,default,4.582686597132124e-05,plural,plural,grandes,s,[MASK] cheias [MASK],"[CLS] , [MASK] , che , ##ias , [MASK] , [SEP]",nonmorphemic,9.99064004556242
64,cheia,cheia##s,plur,3,artificial,1.0099187420564704e-05,singular,singular,grande,s,[MASK] cheia##s [MASK],"[CLS] , [MASK] , che , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.503055590763045
65,cheia,cheia##s,plur,3,artificial,6.363943248288706e-05,plural,plural,grandes,s,[MASK] cheia##s [MASK],"[CLS] , [MASK] , che , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.662277272150932
66,chroo,chroo,sing,3,default,0.0001465402456233278,singular,singular,grande,s,[MASK] chroo [MASK],"[CLS] , [MASK] , ch , ##ro , ##o , [MASK] , [SEP]",nonmorphemic,8.828210453081768
67,chroo,chroo,sing,3,default,1.9955964489781763e-06,plural,plural,grandes,s,[MASK] chroo [MASK],"[CLS] , [MASK] , ch , ##ro , ##o , [MASK] , [SEP]",nonmorphemic,13.12456758038676
68,chroo,chroos,plur,3,default,5.933833563176449e-06,singular,singular,grande,s,[MASK] chroos [MASK],"[CLS] , [MASK] , ch , ##ro , ##os , [MASK] , [SEP]",nonmorphemic,12.034840084487573
69,chroo,chroos,plur,3,default,2.91740561806364e-05,plural,plural,grandes,s,[MASK] chroos [MASK],"[CLS] , [MASK] , ch , ##ro , ##os , [MASK] , [SEP]",nonmorphemic,10.442230730593037
70,chroo,chroo##s,plur,4,artificial,1.041558789438568e-05,singular,singular,grande,s,[MASK] chroo##s [MASK],"[CLS] , [MASK] , ch , ##ro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.472207037951877
71,chroo,chroo##s,plur,4,artificial,3.469456351012923e-05,plural,plural,grandes,s,[MASK] chroo##s [MASK],"[CLS] , [MASK] , ch , ##ro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.268927554463504
72,knua,knua,sing,3,default,7.557708886452019e-05,singular,singular,grande,s,[MASK] knua [MASK],"[CLS] , [MASK] , k , ##nu , ##a , [MASK] , [SEP]",nonmorphemic,9.490357378057562
73,knua,knua,sing,3,default,5.430337296274956e-06,plural,plural,grandes,s,[MASK] knua [MASK],"[CLS] , [MASK] , k , ##nu , ##a , [MASK] , [SEP]",nonmorphemic,12.123509308769913
74,knua,knuas,plur,3,default,8.874128070601728e-06,singular,singular,grande,s,[MASK] knuas [MASK],"[CLS] , [MASK] , k , ##nu , ##as , [MASK] , [SEP]",nonmorphemic,11.632370472995209
75,knua,knuas,plur,3,default,8.786963007878512e-05,plural,plural,grandes,s,[MASK] knuas [MASK],"[CLS] , [MASK] , k , ##nu , ##as , [MASK] , [SEP]",nonmorphemic,9.339656318334677
76,knua,knua##s,plur,4,artificial,4.071284274687059e-05,singular,singular,grande,s,[MASK] knua##s [MASK],"[CLS] , [MASK] , k , ##nu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.108966968683928
77,knua,knua##s,plur,4,artificial,1.3655066140927374e-05,plural,plural,grandes,s,[MASK] knua##s [MASK],"[CLS] , [MASK] , k , ##nu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.201399959335406
78,schraa,schraa,sing,4,default,2.8136253604316153e-05,singular,singular,grande,s,[MASK] schraa [MASK],"[CLS] , [MASK] , s , ##ch , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,10.478451649316149
79,schraa,schraa,sing,4,default,6.650606110270019e-07,plural,plural,grandes,s,[MASK] schraa [MASK],"[CLS] , [MASK] , s , ##ch , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,14.22338765604245
80,schraa,schraas,plur,4,default,6.592602858290775e-06,singular,singular,grande,s,[MASK] schraas [MASK],"[CLS] , [MASK] , s , ##ch , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,11.929562316521265
81,schraa,schraas,plur,4,default,2.308680814167019e-05,plural,plural,grandes,s,[MASK] schraas [MASK],"[CLS] , [MASK] , s , ##ch , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,10.676249179680774
82,schraa,schraa##s,plur,5,artificial,1.048848844220629e-05,singular,singular,grande,s,[MASK] schraa##s [MASK],"[CLS] , [MASK] , s , ##ch , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.465232241057329
83,schraa,schraa##s,plur,5,artificial,9.69634493230842e-06,plural,plural,grandes,s,[MASK] schraa##s [MASK],"[CLS] , [MASK] , s , ##ch , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.543761554568304
84,smoa,smoa,sing,3,default,3.5618919355329126e-05,singular,singular,grande,s,[MASK] smoa [MASK],"[CLS] , [MASK] , s , ##mo , ##a , [MASK] , [SEP]",nonmorphemic,10.242633618706453
85,smoa,smoa,sing,3,default,8.619231834927632e-07,plural,plural,grandes,s,[MASK] smoa [MASK],"[CLS] , [MASK] , s , ##mo , ##a , [MASK] , [SEP]",nonmorphemic,13.964099684531169
86,smoa,smoas,plur,3,default,3.981110694439849e-06,singular,singular,grande,s,[MASK] smoas [MASK],"[CLS] , [MASK] , s , ##mo , ##as , [MASK] , [SEP]",nonmorphemic,12.43394970864569
87,smoa,smoas,plur,3,default,2.6271249225828797e-05,plural,plural,grandes,s,[MASK] smoas [MASK],"[CLS] , [MASK] , s , ##mo , ##as , [MASK] , [SEP]",nonmorphemic,10.54703540207317
88,smoa,smoa##s,plur,4,artificial,1.9108440028503537e-05,singular,singular,grande,s,[MASK] smoa##s [MASK],"[CLS] , [MASK] , s , ##mo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.865380434205607
89,smoa,smoa##s,plur,4,artificial,1.5254944628395606e-05,plural,plural,grandes,s,[MASK] smoa##s [MASK],"[CLS] , [MASK] , s , ##mo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.09060686953703
90,shreia,shreia,sing,3,default,4.115063711651601e-05,singular,singular,grande,s,[MASK] shreia [MASK],"[CLS] , [MASK] , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,10.09827114817816
91,shreia,shreia,sing,3,default,1.6049108353399788e-06,plural,plural,grandes,s,[MASK] shreia [MASK],"[CLS] , [MASK] , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,13.342442357230802
92,shreia,shreias,plur,3,default,5.170867552806158e-06,singular,singular,grande,s,[MASK] shreias [MASK],"[CLS] , [MASK] , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,12.172470078336708
93,shreia,shreias,plur,3,default,7.172219920903444e-05,plural,plural,grandes,s,[MASK] shreias [MASK],"[CLS] , [MASK] , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,9.542710245879363
94,shreia,shreia##s,plur,4,artificial,6.036820195731707e-06,singular,singular,grande,s,[MASK] shreia##s [MASK],"[CLS] , [MASK] , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,12.017633142305355
95,shreia,shreia##s,plur,4,artificial,3.6769186408491805e-05,plural,plural,grandes,s,[MASK] shreia##s [MASK],"[CLS] , [MASK] , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,10.210850389398695
96,mcdaio,mcdaio,sing,4,default,2.225549724244047e-05,singular,singular,grande,s,[MASK] mcdaio [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,10.712921512792093
97,mcdaio,mcdaio,sing,4,default,4.290808419682435e-07,plural,plural,grandes,s,[MASK] mcdaio [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,14.661620492955093
98,mcdaio,mcdaios,plur,4,default,1.1661721828204463e-06,singular,singular,grande,s,[MASK] mcdaios [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,13.661783811280735
99,mcdaio,mcdaios,plur,4,default,1.3143631804268807e-05,plural,plural,grandes,s,[MASK] mcdaios [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,11.239573190078389
100,mcdaio,mcdaio##s,plur,5,artificial,2.0940187823725864e-06,singular,singular,grande,s,[MASK] mcdaio##s [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,13.07642547594174
101,mcdaio,mcdaio##s,plur,5,artificial,1.023982167680515e-05,plural,plural,grandes,s,[MASK] mcdaio##s [MASK],"[CLS] , [MASK] , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,11.489226352879042
102,chuo,chuo,sing,2,default,0.0001515241601737216,singular,singular,grande,s,[MASK] chuo [MASK],"[CLS] , [MASK] , chu , ##o , [MASK] , [SEP]",nonmorphemic,8.79476547263546
103,chuo,chuo,sing,2,default,2.9411703508230858e-06,plural,plural,grandes,s,[MASK] chuo [MASK],"[CLS] , [MASK] , chu , ##o , [MASK] , [SEP]",nonmorphemic,12.73670297731466
104,chuo,chuos,plur,2,default,6.085155291657429e-06,singular,singular,grande,s,[MASK] chuos [MASK],"[CLS] , [MASK] , chu , ##os , [MASK] , [SEP]",nonmorphemic,12.009658311446573
105,chuo,chuos,plur,2,default,0.00011400469520594925,plural,plural,grandes,s,[MASK] chuos [MASK],"[CLS] , [MASK] , chu , ##os , [MASK] , [SEP]",nonmorphemic,9.0792709244008
106,chuo,chuo##s,plur,3,artificial,7.307676241907757e-06,singular,singular,grande,s,[MASK] chuo##s [MASK],"[CLS] , [MASK] , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.826585222303468
107,chuo,chuo##s,plur,3,artificial,0.00010128326539415866,plural,plural,grandes,s,[MASK] chuo##s [MASK],"[CLS] , [MASK] , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.197589358834605
108,scroa,scroa,sing,3,default,4.3994350562570617e-05,singular,singular,grande,s,[MASK] scroa [MASK],"[CLS] , [MASK] , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,10.031449328594737
109,scroa,scroa,sing,3,default,9.74899080574687e-07,plural,plural,grandes,s,[MASK] scroa [MASK],"[CLS] , [MASK] , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,13.840931878408679
110,scroa,scroas,plur,3,default,3.3026565233740257e-06,singular,singular,grande,s,[MASK] scroas [MASK],"[CLS] , [MASK] , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,12.620783406253217
111,scroa,scroas,plur,3,default,5.369989594328217e-05,plural,plural,grandes,s,[MASK] scroas [MASK],"[CLS] , [MASK] , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,9.83209949419282
112,scroa,scroa##s,plur,4,artificial,1.1321370038785972e-05,singular,singular,grande,s,[MASK] scroa##s [MASK],"[CLS] , [MASK] , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.38881846435125
113,scroa,scroa##s,plur,4,artificial,3.4959634831466246e-06,plural,plural,grandes,s,[MASK] scroa##s [MASK],"[CLS] , [MASK] , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.56390154554973
114,rao,rao,sing,2,default,8.37771367514506e-05,singular,singular,grande,s,[MASK] rao [MASK],"[CLS] , [MASK] , ra , ##o , [MASK] , [SEP]",nonmorphemic,9.387350418829694
115,rao,rao,sing,2,default,2.5494905457890127e-06,plural,plural,grandes,s,[MASK] rao [MASK],"[CLS] , [MASK] , ra , ##o , [MASK] , [SEP]",nonmorphemic,12.879617004718908
116,rao,raos,plur,2,default,4.0851541598385666e-06,singular,singular,grande,s,[MASK] raos [MASK],"[CLS] , [MASK] , ra , ##os , [MASK] , [SEP]",nonmorphemic,12.408151092337793
117,rao,raos,plur,2,default,5.689078170689754e-05,plural,plural,grandes,s,[MASK] raos [MASK],"[CLS] , [MASK] , ra , ##os , [MASK] , [SEP]",nonmorphemic,9.774377238622934
118,rao,rao##s,plur,3,artificial,6.1631012613361236e-06,singular,singular,grande,s,[MASK] rao##s [MASK],"[CLS] , [MASK] , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.996930455592436
119,rao,rao##s,plur,3,artificial,8.004521805560216e-05,plural,plural,grandes,s,[MASK] rao##s [MASK],"[CLS] , [MASK] , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.432918857275242
120,sqeia,sqeia,sing,4,default,3.531836409820244e-05,singular,singular,grande,s,[MASK] sqeia [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,10.251107499886595
121,sqeia,sqeia,sing,4,default,6.435237196456001e-07,plural,plural,grandes,s,[MASK] sqeia [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,14.256306950223433
122,sqeia,sqeias,plur,4,default,2.2553531380253844e-06,singular,singular,grande,s,[MASK] sqeias [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,13.00220399504193
123,sqeia,sqeias,plur,4,default,3.207109693903476e-05,plural,plural,grandes,s,[MASK] sqeias [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,10.347555340321728
124,sqeia,sqeia##s,plur,5,artificial,5.055052497482393e-06,singular,singular,grande,s,[MASK] sqeia##s [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.195122320287132
125,sqeia,sqeia##s,plur,5,artificial,2.3530374164693058e-05,plural,plural,grandes,s,[MASK] sqeia##s [MASK],"[CLS] , [MASK] , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.657218453749516
126,khia,khia,sing,3,default,7.892600842751563e-05,singular,singular,grande,s,[MASK] khia [MASK],"[CLS] , [MASK] , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,9.446999746566487
127,khia,khia,sing,3,default,1.092974252969725e-05,plural,plural,grandes,s,[MASK] khia [MASK],"[CLS] , [MASK] , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,11.424022812348134
128,khia,khias,plur,3,default,1.4904290765116457e-05,singular,singular,grande,s,[MASK] khias [MASK],"[CLS] , [MASK] , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,11.113861415655311
129,khia,khias,plur,3,default,0.0001261555589735508,plural,plural,grandes,s,[MASK] khias [MASK],"[CLS] , [MASK] , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,8.977994817470371
