,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
83,via,via##s,plur,2,artificial,8.313824946526438e-05,plural,plural,grandes,s,[MASK] via##s [MASK],"[CLS] , [MASK] , via , ##s , [MASK] , [SEP]",morphemic,9.39500567962649
84,gneo,gneo,sing,2,default,6.138148455647752e-05,singular,singular,grande,s,[MASK] gneo [MASK],"[CLS] , [MASK] , g , ##neo , [MASK] , [SEP]",morphemic,9.698402322742629
85,gneo,gneo,sing,2,default,1.4690931493532844e-06,plural,plural,grandes,s,[MASK] gneo [MASK],"[CLS] , [MASK] , g , ##neo , [MASK] , [SEP]",morphemic,13.430865252739785
86,gneo,gneos,plur,3,default,3.969759291067021e-06,singular,singular,grande,s,[MASK] gneos [MASK],"[CLS] , [MASK] , g , ##neo , ##s , [MASK] , [SEP]",morphemic,12.43680509707641
87,gneo,gneos,plur,3,default,0.00011436636123107746,plural,plural,grandes,s,[MASK] gneos [MASK],"[CLS] , [MASK] , g , ##neo , ##s , [MASK] , [SEP]",morphemic,9.076103567441228
88,gneo,gneo##s,plur,3,artificial,3.969759291067021e-06,singular,singular,grande,s,[MASK] gneo##s [MASK],"[CLS] , [MASK] , g , ##neo , ##s , [MASK] , [SEP]",morphemic,12.43680509707641
89,gneo,gneo##s,plur,3,artificial,0.00011436636123107746,plural,plural,grandes,s,[MASK] gneo##s [MASK],"[CLS] , [MASK] , g , ##neo , ##s , [MASK] , [SEP]",morphemic,9.076103567441228
90,sriao,sriao,sing,2,default,6.926358764758334e-05,singular,singular,grande,s,[MASK] sriao [MASK],"[CLS] , [MASK] , sr , ##iao , [MASK] , [SEP]",morphemic,9.57759122062634
91,sriao,sriao,sing,2,default,7.69716848481039e-07,plural,plural,grandes,s,[MASK] sriao [MASK],"[CLS] , [MASK] , sr , ##iao , [MASK] , [SEP]",morphemic,14.077243118973064
92,sriao,sriaos,plur,3,default,3.73680745724414e-06,singular,singular,grande,s,[MASK] sriaos [MASK],"[CLS] , [MASK] , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,12.497278932137474
93,sriao,sriaos,plur,3,default,2.0002671590191312e-05,plural,plural,grandes,s,[MASK] sriaos [MASK],"[CLS] , [MASK] , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,10.819644713821665
94,sriao,sriao##s,plur,3,artificial,3.73680745724414e-06,singular,singular,grande,s,[MASK] sriao##s [MASK],"[CLS] , [MASK] , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,12.497278932137474
95,sriao,sriao##s,plur,3,artificial,2.0002671590191312e-05,plural,plural,grandes,s,[MASK] sriao##s [MASK],"[CLS] , [MASK] , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,10.819644713821665
96,sta,sta,sing,1,default,2.4785003915894777e-06,singular,singular,grande,s,[MASK] sta [MASK],"[CLS] , [MASK] , sta , [MASK] , [SEP]",morphemic,12.90785686149125
97,sta,sta,sing,1,default,3.9244602589860733e-07,plural,plural,grandes,s,[MASK] sta [MASK],"[CLS] , [MASK] , sta , [MASK] , [SEP]",morphemic,14.750866822813936
98,sta,stas,plur,2,default,5.590275620193097e-08,singular,singular,grande,s,[MASK] stas [MASK],"[CLS] , [MASK] , sta , ##s , [MASK] , [SEP]",morphemic,16.699652152062914
99,sta,stas,plur,2,default,5.2484988373180386e-06,plural,plural,grandes,s,[MASK] stas [MASK],"[CLS] , [MASK] , sta , ##s , [MASK] , [SEP]",morphemic,12.157568457997108
100,sta,sta##s,plur,2,artificial,5.590275620193097e-08,singular,singular,grande,s,[MASK] sta##s [MASK],"[CLS] , [MASK] , sta , ##s , [MASK] , [SEP]",morphemic,16.699652152062914
101,sta,sta##s,plur,2,artificial,5.2484988373180386e-06,plural,plural,grandes,s,[MASK] sta##s [MASK],"[CLS] , [MASK] , sta , ##s , [MASK] , [SEP]",morphemic,12.157568457997108
102,wua,wua,sing,2,default,3.588342588045634e-05,singular,singular,grande,s,[MASK] wua [MASK],"[CLS] , [MASK] , w , ##ua , [MASK] , [SEP]",morphemic,10.235235043713688
103,wua,wua,sing,2,default,8.778767437433999e-07,plural,plural,grandes,s,[MASK] wua [MASK],"[CLS] , [MASK] , w , ##ua , [MASK] , [SEP]",morphemic,13.94575963614609
104,wua,wuas,plur,3,default,5.876405339222401e-06,singular,singular,grande,s,[MASK] wuas [MASK],"[CLS] , [MASK] , w , ##ua , ##s , [MASK] , [SEP]",morphemic,12.044565319863253
105,wua,wuas,plur,3,default,5.205528577789664e-05,plural,plural,grandes,s,[MASK] wuas [MASK],"[CLS] , [MASK] , w , ##ua , ##s , [MASK] , [SEP]",morphemic,9.863204216130494
106,wua,wua##s,plur,3,artificial,5.876405339222401e-06,singular,singular,grande,s,[MASK] wua##s [MASK],"[CLS] , [MASK] , w , ##ua , ##s , [MASK] , [SEP]",morphemic,12.044565319863253
107,wua,wua##s,plur,3,artificial,5.205528577789664e-05,plural,plural,grandes,s,[MASK] wua##s [MASK],"[CLS] , [MASK] , w , ##ua , ##s , [MASK] , [SEP]",morphemic,9.863204216130494
108,qoa,qoa,sing,2,default,3.3862379495985806e-05,singular,singular,grande,s,[MASK] qoa [MASK],"[CLS] , [MASK] , q , ##oa , [MASK] , [SEP]",morphemic,10.29320590918661
109,qoa,qoa,sing,2,default,1.4666198921986506e-06,plural,plural,grandes,s,[MASK] qoa [MASK],"[CLS] , [MASK] , q , ##oa , [MASK] , [SEP]",morphemic,13.432550197899458
110,qoa,qoas,plur,3,default,3.1134090932027902e-06,singular,singular,grande,s,[MASK] qoas [MASK],"[CLS] , [MASK] , q , ##oa , ##s , [MASK] , [SEP]",morphemic,12.67979226068252
111,qoa,qoas,plur,3,default,1.7315078366664238e-05,plural,plural,grandes,s,[MASK] qoas [MASK],"[CLS] , [MASK] , q , ##oa , ##s , [MASK] , [SEP]",morphemic,10.963932854179372
112,qoa,qoa##s,plur,3,artificial,3.1134090932027902e-06,singular,singular,grande,s,[MASK] qoa##s [MASK],"[CLS] , [MASK] , q , ##oa , ##s , [MASK] , [SEP]",morphemic,12.67979226068252
113,qoa,qoa##s,plur,3,artificial,1.7315078366664238e-05,plural,plural,grandes,s,[MASK] qoa##s [MASK],"[CLS] , [MASK] , q , ##oa , ##s , [MASK] , [SEP]",morphemic,10.963932854179372
114,craa,craa,sing,2,default,1.640976370254066e-05,singular,singular,grande,s,[MASK] craa [MASK],"[CLS] , [MASK] , cr , ##aa , [MASK] , [SEP]",morphemic,11.017634052567372
115,craa,craa,sing,2,default,7.560125254713057e-07,plural,plural,grandes,s,[MASK] craa [MASK],"[CLS] , [MASK] , cr , ##aa , [MASK] , [SEP]",morphemic,14.09520789282039
116,craa,craas,plur,3,default,4.796435405296506e-06,singular,singular,grande,s,[MASK] craas [MASK],"[CLS] , [MASK] , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,12.247637539828709
117,craa,craas,plur,3,default,3.122473935945891e-05,plural,plural,grandes,s,[MASK] craas [MASK],"[CLS] , [MASK] , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,10.374299849162526
118,craa,craa##s,plur,3,artificial,4.796435405296506e-06,singular,singular,grande,s,[MASK] craa##s [MASK],"[CLS] , [MASK] , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,12.247637539828709
119,craa,craa##s,plur,3,artificial,3.122473935945891e-05,plural,plural,grandes,s,[MASK] craa##s [MASK],"[CLS] , [MASK] , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,10.374299849162526
120,xoa,xoa,sing,2,default,3.522918268572539e-05,singular,singular,grande,s,[MASK] xoa [MASK],"[CLS] , [MASK] , x , ##oa , [MASK] , [SEP]",morphemic,10.253635765263565
121,xoa,xoa,sing,2,default,2.7337564461049624e-06,plural,plural,grandes,s,[MASK] xoa [MASK],"[CLS] , [MASK] , x , ##oa , [MASK] , [SEP]",morphemic,12.809833906986576
122,xoa,xoas,plur,3,default,5.6831599977158476e-06,singular,singular,grande,s,[MASK] xoas [MASK],"[CLS] , [MASK] , x , ##oa , ##s , [MASK] , [SEP]",morphemic,12.078003142303588
123,xoa,xoas,plur,3,default,3.493613257887773e-05,plural,plural,grandes,s,[MASK] xoas [MASK],"[CLS] , [MASK] , x , ##oa , ##s , [MASK] , [SEP]",morphemic,10.26198894688102
124,xoa,xoa##s,plur,3,artificial,5.6831599977158476e-06,singular,singular,grande,s,[MASK] xoa##s [MASK],"[CLS] , [MASK] , x , ##oa , ##s , [MASK] , [SEP]",morphemic,12.078003142303588
125,xoa,xoa##s,plur,3,artificial,3.493613257887773e-05,plural,plural,grandes,s,[MASK] xoa##s [MASK],"[CLS] , [MASK] , x , ##oa , ##s , [MASK] , [SEP]",morphemic,10.26198894688102
126,spa,spa,sing,1,default,0.00010545749682933092,singular,singular,grande,s,[MASK] spa [MASK],"[CLS] , [MASK] , spa , [MASK] , [SEP]",morphemic,9.157202559879178
127,spa,spa,sing,1,default,1.0462788850418292e-05,plural,plural,grandes,s,[MASK] spa [MASK],"[CLS] , [MASK] , spa , [MASK] , [SEP]",morphemic,11.467685514365545
128,spa,spas,plur,2,default,3.362105644555413e-06,singular,singular,grande,s,[MASK] spas [MASK],"[CLS] , [MASK] , spa , ##s , [MASK] , [SEP]",morphemic,12.60294310034382
129,spa,spas,plur,2,default,0.00019414926646277308,plural,plural,grandes,s,[MASK] spas [MASK],"[CLS] , [MASK] , spa , ##s , [MASK] , [SEP]",morphemic,8.546883279992175
130,spa,spa##s,plur,2,artificial,3.362105644555413e-06,singular,singular,grande,s,[MASK] spa##s [MASK],"[CLS] , [MASK] , spa , ##s , [MASK] , [SEP]",morphemic,12.60294310034382
131,spa,spa##s,plur,2,artificial,0.00019414926646277308,plural,plural,grandes,s,[MASK] spa##s [MASK],"[CLS] , [MASK] , spa , ##s , [MASK] , [SEP]",morphemic,8.546883279992175
132,rio,rio,sing,1,default,0.0005434594349935651,singular,singular,grande,s,[MASK] rio [MASK],"[CLS] , [MASK] , rio , [MASK] , [SEP]",morphemic,7.5175554908148365
133,rio,rio,sing,1,default,1.9031381270906422e-06,plural,plural,grandes,s,[MASK] rio [MASK],"[CLS] , [MASK] , rio , [MASK] , [SEP]",morphemic,13.172006388421682
