,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
59,59,physoo,physoo##s,plur,5,artificial,5.352054722607136e-05,plural,plural,grandes,s,Los physoo##s [MASK],"[CLS] , Los , p , ##hy , ##so , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.835444917494192,-4.698457720123354,4.6984577201233515
61,61,cheia,cheia,sing,2,default,3.315647916224407e-07,plural,plural,grandes,s,La cheia [MASK],"[CLS] , La , che , ##ia , [MASK] , [SEP]",nonmorphemic,14.919442596576877,5.648878984298946,-5.648878984298945
63,63,cheia,cheias,plur,2,default,1.9839371816487983e-05,plural,plural,grandes,s,Las cheias [MASK],"[CLS] , Las , che , ##ias , [MASK] , [SEP]",nonmorphemic,10.827842119084218,-4.1517657781543615,4.1517657781543615
65,65,cheia,cheia##s,plur,3,artificial,1.0311271580576433e-05,plural,plural,grandes,s,Las cheia##s [MASK],"[CLS] , Las , che , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.482272932858017,-4.250660803166241,4.250660803166241
67,67,chroo,chroo,sing,3,default,3.018687664280151e-07,plural,plural,grandes,s,El chroo [MASK],"[CLS] , El , ch , ##ro , ##o , [MASK] , [SEP]",nonmorphemic,15.0132734622666,5.068052373144084,-5.0680523731440825
69,69,chroo,chroos,plur,3,default,1.103327849705238e-05,plural,plural,grandes,s,Los chroos [MASK],"[CLS] , Los , ch , ##ro , ##os , [MASK] , [SEP]",nonmorphemic,11.414594534317391,-3.054998357261617,3.054998357261613
71,71,chroo,chroo##s,plur,4,artificial,1.3880767255614046e-05,plural,plural,grandes,s,Los chroo##s [MASK],"[CLS] , Los , ch , ##ro , ##o , ##s , [MASK] , [SEP]",nonmorphemic,11.185006326631385,-3.4889049108487757,3.4889049108487753
73,73,knua,knua,sing,3,default,5.749257638854033e-07,plural,plural,grandes,s,La knua [MASK],"[CLS] , La , k , ##nu , ##a , [MASK] , [SEP]",nonmorphemic,14.36902491077025,5.10846616177983,-5.1084661617798295
75,75,knua,knuas,plur,3,default,1.879548108263407e-05,plural,plural,grandes,s,Las knuas [MASK],"[CLS] , Las , k , ##nu , ##as , [MASK] , [SEP]",nonmorphemic,10.88189408496637,-2.845343544399645,2.8453435443996438
77,77,knua,knua##s,plur,4,artificial,2.945222149719484e-05,plural,plural,grandes,s,Las knua##s [MASK],"[CLS] , Las , k , ##nu , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.432741217869662,-2.900023423781928,2.900023423781928
79,79,schraa,schraa,sing,4,default,1.674550844654732e-07,plural,plural,grandes,s,La schraa [MASK],"[CLS] , La , s , ##ch , ##ra , ##a , [MASK] , [SEP]",nonmorphemic,15.602550674085522,6.251587880692515,-6.251587880692513
81,81,schraa,schraas,plur,4,default,1.1324096703901889e-05,plural,plural,grandes,s,Las schraas [MASK],"[CLS] , Las , s , ##ch , ##ra , ##as , [MASK] , [SEP]",nonmorphemic,11.38857765102114,-3.4595947191903385,3.4595947191903402
83,83,schraa,schraa##s,plur,5,artificial,4.2683419451350346e-05,plural,plural,grandes,s,Las schraa##s [MASK],"[CLS] , Las , s , ##ch , ##ra , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.061700016385988,-3.7945842560414285,3.7945842560414293
85,85,smoa,smoa,sing,3,default,1.4761435807031378e-07,plural,plural,grandes,s,La smoa [MASK],"[CLS] , La , s , ##mo , ##a , [MASK] , [SEP]",nonmorphemic,15.728662652611986,5.895156904919533,-5.895156904919533
87,87,smoa,smoas,plur,3,default,8.880882887751795e-06,plural,plural,grandes,s,Las smoas [MASK],"[CLS] , Las , s , ##mo , ##as , [MASK] , [SEP]",nonmorphemic,11.63160958160609,-3.7307605716615733,3.7307605716615746
89,89,smoa,smoa##s,plur,4,artificial,8.504159268341027e-06,plural,plural,grandes,s,Las smoa##s [MASK],"[CLS] , Las , s , ##mo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.674955188461595,-3.3971347195712447,3.3971347195712434
91,91,shreia,shreia,sing,3,default,8.1838358312325e-08,plural,plural,grandes,s,La shreia [MASK],"[CLS] , La , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,16.318519775226562,4.704533556516932,-4.704533556516933
93,93,shreia,shreias,plur,3,default,1.6787393178674392e-05,plural,plural,grandes,s,Las shreias [MASK],"[CLS] , Las , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,10.994882359281888,-4.057766008449329,4.057766008449333
95,95,shreia,shreia##s,plur,4,artificial,1.581334618094843e-05,plural,plural,grandes,s,Las shreia##s [MASK],"[CLS] , Las , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.054656279488665,-4.3257827747630095,4.325782774763011
97,97,mcdaio,mcdaio,sing,4,default,6.069666369512562e-08,plural,plural,grandes,s,El mcdaio [MASK],"[CLS] , El , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,16.617377104228005,5.694315991914969,-5.69431599191497
99,99,mcdaio,mcdaios,plur,4,default,9.452645826968364e-06,plural,plural,grandes,s,Los mcdaios [MASK],"[CLS] , Los , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,11.569215873956407,-4.485281863235974,4.485281863235972
101,101,mcdaio,mcdaio##s,plur,5,artificial,2.5464905775152147e-05,plural,plural,grandes,s,Los mcdaio##s [MASK],"[CLS] , Los , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,10.57820929780529,-4.737436299227186,4.737436299227186
103,103,chuo,chuo,sing,2,default,3.7686075415876985e-07,plural,plural,grandes,s,El chuo [MASK],"[CLS] , El , chu , ##o , [MASK] , [SEP]",nonmorphemic,14.791390070089792,5.38332172952795,-5.38332172952795
105,105,chuo,chuos,plur,2,default,2.5602001187507994e-05,plural,plural,grandes,s,Los chuos [MASK],"[CLS] , Los , chu , ##os , [MASK] , [SEP]",nonmorphemic,10.57284003814695,-3.8682250916616017,3.868225091661604
107,107,chuo,chuo##s,plur,3,artificial,1.8107481082552116e-05,plural,plural,grandes,s,Los chuo##s [MASK],"[CLS] , Los , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.919185385607443,-3.6278295897876163,3.627829589787619
109,109,scroa,scroa,sing,3,default,2.537602767915814e-07,plural,plural,grandes,s,La scroa [MASK],"[CLS] , La , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,15.186875807739249,5.01431932168291,-5.014319321682908
111,111,scroa,scroas,plur,3,default,1.541742676636204e-05,plural,plural,grandes,s,Las scroas [MASK],"[CLS] , Las , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,11.080012080125316,-4.506308619004701,4.506308619004698
113,113,scroa,scroa##s,plur,4,artificial,1.5154840184550268e-05,plural,plural,grandes,s,Las scroa##s [MASK],"[CLS] , Las , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.097190592904353,-4.218294117859719,4.218294117859719
115,115,rao,rao,sing,2,default,5.332345267561323e-07,plural,plural,grandes,s,El rao [MASK],"[CLS] , El , ra , ##o , [MASK] , [SEP]",nonmorphemic,14.444304496882086,4.946288114724826,-4.946288114724826
117,117,rao,raos,plur,2,default,4.960153819411062e-05,plural,plural,grandes,s,Los raos [MASK],"[CLS] , Los , ra , ##os , [MASK] , [SEP]",nonmorphemic,9.911488712736215,-3.2290648400857123,3.2290648400857096
119,119,rao,rao##s,plur,3,artificial,4.598545638145879e-05,plural,plural,grandes,s,Los rao##s [MASK],"[CLS] , Los , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.987185377086528,-3.4921378703432264,3.4921378703432273
121,121,sqeia,sqeia,sing,4,default,9.581418680681965e-08,plural,plural,grandes,s,La sqeia [MASK],"[CLS] , La , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,16.160855075179647,5.821401576696314,-5.821401576696313
123,123,sqeia,sqeias,plur,4,default,3.5043030948145315e-06,plural,plural,grandes,s,Las sqeias [MASK],"[CLS] , Las , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,12.561518888969328,-3.5011253517155936,3.5011253517155936
125,125,sqeia,sqeia##s,plur,5,artificial,9.254302312911022e-06,plural,plural,grandes,s,Las sqeia##s [MASK],"[CLS] , Las , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.590421999663052,-3.5320062648644424,3.5320062648644424
127,127,khia,khia,sing,3,default,6.369167522279895e-07,plural,plural,grandes,s,La khia [MASK],"[CLS] , La , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,14.266626877154774,4.406238625983194,-4.406238625983194
129,129,khia,khias,plur,3,default,2.3462227545678616e-05,plural,plural,grandes,s,Las khias [MASK],"[CLS] , Las , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,10.660118768450296,-2.8095569267862643,2.8095569267862635
131,131,khia,khia##s,plur,4,artificial,2.7257230613031425e-05,plural,plural,grandes,s,Las khia##s [MASK],"[CLS] , Las , k , ##hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.510191728454924,-2.990962063784661,2.9909620637846603
133,133,hyaia,hyaia,sing,3,default,4.417359988906355e-08,plural,plural,grandes,s,La hyaia [MASK],"[CLS] , La , h , ##ya , ##ia , [MASK] , [SEP]",nonmorphemic,16.935138513887793,5.7202244244286415,-5.720224424428639
135,135,hyaia,hyaias,plur,3,default,4.213150987197878e-06,plural,plural,grandes,s,Las hyaias [MASK],"[CLS] , Las , h , ##ya , ##ias , [MASK] , [SEP]",nonmorphemic,12.377299737205142,-4.0257528989370925,4.025752898937093
137,137,hyaia,hyaia##s,plur,4,artificial,3.2351176741940435e-06,plural,plural,grandes,s,Las hyaia##s [MASK],"[CLS] , Las , h , ##ya , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,12.641445255342514,-4.279486674244989,4.279486674244988
139,139,phea,phea,sing,3,default,1.405703784485013e-07,plural,plural,grandes,s,La phea [MASK],"[CLS] , La , p , ##he , ##a , [MASK] , [SEP]",nonmorphemic,15.777557559364052,5.08572002312275,-5.08572002312275
141,141,phea,pheas,plur,3,default,4.170989996055141e-06,plural,plural,grandes,s,Las pheas [MASK],"[CLS] , Las , p , ##he , ##as , [MASK] , [SEP]",nonmorphemic,12.387357141204715,-3.7535447444599033,3.7535447444599015
143,143,phea,phea##s,plur,4,artificial,4.46796957476181e-06,plural,plural,grandes,s,Las phea##s [MASK],"[CLS] , Las , p , ##he , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.318576486368285,-3.3263607394815846,3.326360739481587
145,145,hydro,hydro,sing,3,default,1.5239527328958502e-07,plural,plural,grandes,s,El hydro [MASK],"[CLS] , El , h , ##yd , ##ro , [MASK] , [SEP]",nonmorphemic,15.696788209335049,4.382863072695949,-4.382863072695947
147,147,hydro,hydros,plur,3,default,1.2399415936670266e-05,plural,plural,grandes,s,Los hydros [MASK],"[CLS] , Los , h , ##yd , ##ros , [MASK] , [SEP]",nonmorphemic,11.297861188344042,-5.12167156246611,5.121671562466111
149,149,hydro,hydro##s,plur,4,artificial,1.9556766346795484e-05,plural,plural,grandes,s,Los hydro##s [MASK],"[CLS] , Los , h , ##yd , ##ro , ##s , [MASK] , [SEP]",nonmorphemic,10.842189226717892,-5.205909721339477,5.205909721339477
151,151,pfeia,pfeia,sing,3,default,1.738066828238516e-07,plural,plural,grandes,s,La pfeia [MASK],"[CLS] , La , p , ##fe , ##ia , [MASK] , [SEP]",nonmorphemic,15.565322173623905,4.9827032184137146,-4.982703218413712
153,153,pfeia,pfeias,plur,3,default,5.579112894338323e-06,plural,plural,grandes,s,Las pfeias [MASK],"[CLS] , Las , p , ##fe , ##ias , [MASK] , [SEP]",nonmorphemic,12.096480773718897,-4.489190153136471,4.4891901531364695
155,155,pfeia,pfeia##s,plur,4,artificial,6.735811439284589e-06,plural,plural,grandes,s,Las pfeia##s [MASK],"[CLS] , Las , p , ##fe , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.908072274396376,-4.667013173033736,4.6670131730337365
157,157,symbea,symbea,sing,4,default,2.3130768056489615e-07,plural,plural,grandes,s,La symbea [MASK],"[CLS] , La , s , ##y , ##mb , ##ea , [MASK] , [SEP]",nonmorphemic,15.279517062186414,5.87409397105621,-5.874093971056209
159,159,symbea,symbeas,plur,4,default,2.226935248472728e-05,plural,plural,grandes,s,Las symbeas [MASK],"[CLS] , Las , s , ##y , ##mb , ##eas , [MASK] , [SEP]",nonmorphemic,10.712299152792276,-5.576088933420131,5.576088933420131
161,161,symbea,symbea##s,plur,5,artificial,3.8599315303144976e-05,plural,plural,grandes,s,Las symbea##s [MASK],"[CLS] , Las , s , ##y , ##mb , ##ea , ##s , [MASK] , [SEP]",nonmorphemic,10.162276019911308,-5.069060200060676,5.069060200060676
163,163,giao,giao,sing,3,default,1.847090942419527e-07,plural,plural,grandes,s,El giao [MASK],"[CLS] , El , gi , ##a , ##o , [MASK] , [SEP]",nonmorphemic,15.504483713043497,5.5254593144118775,-5.525459314411876
165,165,giao,giaos,plur,3,default,1.5614074072800577e-05,plural,plural,grandes,s,Los giaos [MASK],"[CLS] , Los , gi , ##a , ##os , [MASK] , [SEP]",nonmorphemic,11.067337866278416,-3.4569863571079633,3.4569863571079646
167,167,giao,giao##s,plur,4,artificial,1.9743383745662868e-05,plural,plural,grandes,s,Los giao##s [MASK],"[CLS] , Los , gi , ##a , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.832692122961854,-4.024302482455088,4.024302482455089
169,169,mea,mea,sing,2,default,2.3183990833786083e-06,plural,plural,grandes,s,La mea [MASK],"[CLS] , La , me , ##a , [MASK] , [SEP]",nonmorphemic,12.974633660748166,4.183827433468636,-4.183827433468143
171,171,mea,meas,plur,2,default,3.137438397970982e-05,plural,plural,grandes,s,Las meas [MASK],"[CLS] , Las , me , ##as , [MASK] , [SEP]",nonmorphemic,10.369518794817912,-4.370555853779829,4.370555853779829
173,173,mea,mea##s,plur,3,artificial,4.3000272853532806e-05,plural,plural,grandes,s,Las mea##s [MASK],"[CLS] , Las , me , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.054304096859848,-3.3551035105568605,3.3551035105568583
175,175,smaia,smaia,sing,3,default,5.586564100212855e-08,plural,plural,grandes,s,La smaia [MASK],"[CLS] , La , s , ##ma , ##ia , [MASK] , [SEP]",nonmorphemic,16.700316296885514,5.327155010899599,-5.327155010899598
177,177,smaia,smaias,plur,3,default,1.0597454092931002e-05,plural,plural,grandes,s,Las smaias [MASK],"[CLS] , Las , s , ##ma , ##ias , [MASK] , [SEP]",nonmorphemic,11.454896765606236,-4.717847855190751,4.717847855190749
179,179,smaia,smaia##s,plur,4,artificial,4.213548436382553e-06,plural,plural,grandes,s,Las smaia##s [MASK],"[CLS] , Las , s , ##ma , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,12.377205406277932,-4.457341151738865,4.457341151738863
181,181,kheo,kheo,sing,3,default,7.337031320275855e-07,plural,plural,grandes,s,El kheo [MASK],"[CLS] , El , k , ##he , ##o , [MASK] , [SEP]",nonmorphemic,14.125161342423272,3.7419452354354465,-3.741945235435447
183,183,kheo,kheos,plur,3,default,2.4426737581961788e-05,plural,plural,grandes,s,Los kheos [MASK],"[CLS] , Los , k , ##he , ##os , [MASK] , [SEP]",nonmorphemic,10.619832223079056,-3.3814487039822936,3.381448703982294
185,185,kheo,kheo##s,plur,4,artificial,3.0344970582518727e-05,plural,plural,grandes,s,Los kheo##s [MASK],"[CLS] , Los , k , ##he , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.40287976811114,-3.5779990311745316,3.5779990311745316
187,187,blaia,blaia,sing,2,default,4.0360472297606975e-08,plural,plural,grandes,s,La blaia [MASK],"[CLS] , La , bla , ##ia , [MASK] , [SEP]",nonmorphemic,17.02541493940839,5.854108734143454,-5.854108734143452
189,189,blaia,blaias,plur,2,default,1.6118902976813845e-06,plural,plural,grandes,s,Las blaias [MASK],"[CLS] , Las , bla , ##ias , [MASK] , [SEP]",nonmorphemic,13.338102969743112,-3.4638671907923673,3.4638671907923673
191,191,blaia,blaia##s,plur,3,artificial,1.3809819847665494e-06,plural,plural,grandes,s,Las blaia##s [MASK],"[CLS] , Las , bla , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,13.492715728686257,-3.9673451841378977,3.9673451841378995
193,193,mcfoa,mcfoa,sing,4,default,2.5535308978419383e-08,plural,plural,grandes,s,La mcfoa [MASK],"[CLS] , La , m , ##c , ##fo , ##a , [MASK] , [SEP]",nonmorphemic,17.48320367672736,5.710512108002636,-5.710512108002634
195,195,mcfoa,mcfoas,plur,4,default,2.5210727017110912e-06,plural,plural,grandes,s,Las mcfoas [MASK],"[CLS] , Las , m , ##c , ##fo , ##as , [MASK] , [SEP]",nonmorphemic,12.890826071732784,-4.157095867645355,4.157095867645353
197,197,mcfoa,mcfoa##s,plur,5,artificial,4.121277015656233e-06,plural,plural,grandes,s,Las mcfoa##s [MASK],"[CLS] , Las , m , ##c , ##fo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,12.399347487372678,-3.718969439387143,3.718969439387144
199,199,swia,swia,sing,3,default,4.220771074869845e-07,plural,plural,grandes,s,La swia [MASK],"[CLS] , La , s , ##w , ##ia , [MASK] , [SEP]",nonmorphemic,14.678077820438045,4.513874986937228,-4.5138749869372266
201,201,swia,swias,plur,3,default,5.934416913078167e-05,plural,plural,grandes,s,Las swias [MASK],"[CLS] , Las , s , ##w , ##ias , [MASK] , [SEP]",nonmorphemic,9.732156687214667,-3.4335479228379615,3.4335479228379606
203,203,swia,swia##s,plur,4,artificial,6.645113899139687e-05,plural,plural,grandes,s,Las swia##s [MASK],"[CLS] , Las , s , ##w , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.619043632374089,-3.724036247224271,3.7240362472242734
205,205,kho,kho,sing,2,default,9.215683576258016e-07,plural,plural,grandes,s,El kho [MASK],"[CLS] , El , k , ##ho , [MASK] , [SEP]",nonmorphemic,13.897188881767608,4.571333964027842,-4.571333964027841
207,207,kho,khos,plur,2,default,0.0001095009574783,plural,plural,grandes,s,Los khos [MASK],"[CLS] , Los , k , ##hos , [MASK] , [SEP]",nonmorphemic,9.119577264651852,-3.964194344924623,3.9641943449245924
209,209,kho,kho##s,plur,3,artificial,3.83227234124206e-05,plural,plural,grandes,s,Los kho##s [MASK],"[CLS] , Los , k , ##ho , ##s , [MASK] , [SEP]",nonmorphemic,10.169467537125488,-3.5690727652147682,3.569072765214766
211,211,swea,swea,sing,3,default,1.0466746971360408e-06,plural,plural,grandes,s,La swea [MASK],"[CLS] , La , s , ##w , ##ea , [MASK] , [SEP]",nonmorphemic,13.769892374318683,4.337380385020397,-4.337380385020401
213,213,swea,sweas,plur,3,default,7.34643399482593e-05,plural,plural,grandes,s,Las sweas [MASK],"[CLS] , Las , s , ##w , ##eas , [MASK] , [SEP]",nonmorphemic,9.518710440250889,-3.749693858187161,3.749693858187163
215,215,swea,swea##s,plur,4,artificial,0.0001080473375623,plural,plural,grandes,s,Las swea##s [MASK],"[CLS] , Las , s , ##w , ##ea , ##s , [MASK] , [SEP]",nonmorphemic,9.132941116108016,-3.4898261175802574,3.4898261175801535
217,217,meia,meia,sing,2,default,1.322988737229025e-06,plural,plural,grandes,s,La meia [MASK],"[CLS] , La , me , ##ia , [MASK] , [SEP]",nonmorphemic,13.535617185922094,4.62838468029665,-4.628384680296236
219,219,meia,meias,plur,2,default,6.754732748959213e-05,plural,plural,grandes,s,Las meias [MASK],"[CLS] , Las , me , ##ias , [MASK] , [SEP]",nonmorphemic,9.602682057781252,-2.7763823572632145,2.7763823572632162
221,221,meia,meia##s,plur,3,artificial,6.983403000049293e-05,plural,plural,grandes,s,Las meia##s [MASK],"[CLS] , Las , me , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,9.569389131179245,-3.644027568104276,3.644027568104277
223,223,psychuo,psychuo,sing,4,default,1.299747935945561e-07,plural,plural,grandes,s,El psychuo [MASK],"[CLS] , El , ps , ##y , ##chu , ##o , [MASK] , [SEP]",nonmorphemic,15.855925300717468,5.3196649469251085,-5.3196649469251085
225,225,psychuo,psychuos,plur,4,default,2.1103205654071644e-05,plural,plural,grandes,s,Los psychuos [MASK],"[CLS] , Los , ps , ##y , ##chu , ##os , [MASK] , [SEP]",nonmorphemic,10.766085602288696,-4.638719573559957,4.638719573559955
227,227,psychuo,psychuo##s,plur,5,artificial,2.4521388695575297e-05,plural,plural,grandes,s,Los psychuo##s [MASK],"[CLS] , Los , ps , ##y , ##chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.615964813280756,-4.841216131771384,4.841216131771385
