,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
25,gnio,gnio,sing,2,default,1.8789893374560052e-07,plural,plural,grandes,s,El gnio [MASK],"[CLS] , El , g , ##nio , [MASK] , [SEP]",morphemic,15.487361605127443
26,gnio,gnios,plur,3,default,2.64636668134699e-07,singular,singular,grande,s,Los gnios [MASK],"[CLS] , Los , g , ##nio , ##s , [MASK] , [SEP]",morphemic,15.144908015370591
27,gnio,gnios,plur,3,default,3.499836748233065e-05,plural,plural,grandes,s,Los gnios [MASK],"[CLS] , Los , g , ##nio , ##s , [MASK] , [SEP]",morphemic,10.260209140924678
28,gnio,gnio##s,plur,3,artificial,2.64636668134699e-07,singular,singular,grande,s,Los gnio##s [MASK],"[CLS] , Los , g , ##nio , ##s , [MASK] , [SEP]",morphemic,15.144908015370591
29,gnio,gnio##s,plur,3,artificial,3.499836748233065e-05,plural,plural,grandes,s,Los gnio##s [MASK],"[CLS] , Los , g , ##nio , ##s , [MASK] , [SEP]",morphemic,10.260209140924678
30,sqaa,sqaa,sing,3,default,1.4069894859858323e-05,singular,singular,grande,s,La sqaa [MASK],"[CLS] , La , s , ##q , ##aa , [MASK] , [SEP]",morphemic,11.171473159512782
31,sqaa,sqaa,sing,3,default,3.6422154181536825e-08,plural,plural,grandes,s,La sqaa [MASK],"[CLS] , La , s , ##q , ##aa , [MASK] , [SEP]",morphemic,17.12808861608376
32,sqaa,sqaas,plur,4,default,7.699354398482683e-08,singular,singular,grande,s,Las sqaas [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,16.37954426296076
33,sqaa,sqaas,plur,4,default,1.0780328238979564e-06,plural,plural,grandes,s,Las sqaas [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,13.740372637056096
34,sqaa,sqaa##s,plur,4,artificial,7.699354398482683e-08,singular,singular,grande,s,Las sqaa##s [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,16.37954426296076
35,sqaa,sqaa##s,plur,4,artificial,1.0780328238979564e-06,plural,plural,grandes,s,Las sqaa##s [MASK],"[CLS] , Las , s , ##q , ##aa , ##s , [MASK] , [SEP]",morphemic,13.740372637056096
36,dynoa,dynoa,sing,3,default,9.861571925284807e-06,singular,singular,grande,s,La dynoa [MASK],"[CLS] , La , d , ##yn , ##oa , [MASK] , [SEP]",morphemic,11.526864977585385
37,dynoa,dynoa,sing,3,default,6.944605246417268e-08,plural,plural,grandes,s,La dynoa [MASK],"[CLS] , La , d , ##yn , ##oa , [MASK] , [SEP]",morphemic,16.482715609330228
38,dynoa,dynoas,plur,4,default,8.775319315645902e-08,singular,singular,grande,s,Las dynoas [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,16.248737586015114
39,dynoa,dynoas,plur,4,default,9.90556782198837e-06,plural,plural,grandes,s,Las dynoas [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,11.522413552653408
40,dynoa,dynoa##s,plur,4,artificial,8.775319315645902e-08,singular,singular,grande,s,Las dynoa##s [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,16.248737586015114
41,dynoa,dynoa##s,plur,4,artificial,9.90556782198837e-06,plural,plural,grandes,s,Las dynoa##s [MASK],"[CLS] , Las , d , ##yn , ##oa , ##s , [MASK] , [SEP]",morphemic,11.522413552653408
42,mcoa,mcoa,sing,2,default,2.2618984075961635e-05,singular,singular,grande,s,La mcoa [MASK],"[CLS] , La , m , ##coa , [MASK] , [SEP]",morphemic,10.696721000930276
43,mcoa,mcoa,sing,2,default,3.6563822192192674e-08,plural,plural,grandes,s,La mcoa [MASK],"[CLS] , La , m , ##coa , [MASK] , [SEP]",morphemic,17.124206550086676
44,mcoa,mcoas,plur,3,default,4.118069796277268e-08,singular,singular,grande,s,Las mcoas [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,17.0052961864187
45,mcoa,mcoas,plur,3,default,2.3995285118871834e-06,plural,plural,grandes,s,Las mcoas [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,12.940238293290207
46,mcoa,mcoa##s,plur,3,artificial,4.118069796277268e-08,singular,singular,grande,s,Las mcoa##s [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,17.0052961864187
47,mcoa,mcoa##s,plur,3,artificial,2.3995285118871834e-06,plural,plural,grandes,s,Las mcoa##s [MASK],"[CLS] , Las , m , ##coa , ##s , [MASK] , [SEP]",morphemic,12.940238293290207
48,skoo,skoo,sing,3,default,4.928187991026789e-05,singular,singular,grande,s,El skoo [MASK],"[CLS] , El , s , ##k , ##oo , [MASK] , [SEP]",morphemic,9.91795409193682
49,skoo,skoo,sing,3,default,1.069978452505893e-06,plural,plural,grandes,s,El skoo [MASK],"[CLS] , El , s , ##k , ##oo , [MASK] , [SEP]",morphemic,13.747872047538188
50,skoo,skoos,plur,4,default,1.1001033044522046e-06,singular,singular,grande,s,Los skoos [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,13.720106469431144
51,skoo,skoos,plur,4,default,0.00010514201858313754,plural,plural,grandes,s,Los skoos [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,9.160198563754632
52,skoo,skoo##s,plur,4,artificial,1.1001033044522046e-06,singular,singular,grande,s,Los skoo##s [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,13.720106469431144
53,skoo,skoo##s,plur,4,artificial,0.00010514201858313754,plural,plural,grandes,s,Los skoo##s [MASK],"[CLS] , Los , s , ##k , ##oo , ##s , [MASK] , [SEP]",morphemic,9.160198563754632
54,dwoo,dwoo,sing,3,default,3.2353069400414824e-05,singular,singular,grande,s,El dwoo [MASK],"[CLS] , El , d , ##w , ##oo , [MASK] , [SEP]",morphemic,10.338801660516278
55,dwoo,dwoo,sing,3,default,7.690029519835662e-07,plural,plural,grandes,s,El dwoo [MASK],"[CLS] , El , d , ##w , ##oo , [MASK] , [SEP]",morphemic,14.07817102871788
56,dwoo,dwoos,plur,4,default,1.5527887171629118e-06,singular,singular,grande,s,Los dwoos [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,13.375458071241843
57,dwoo,dwoos,plur,4,default,0.00014273523993324488,plural,plural,grandes,s,Los dwoos [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,8.854519112789896
58,dwoo,dwoo##s,plur,4,artificial,1.5527887171629118e-06,singular,singular,grande,s,Los dwoo##s [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,13.375458071241843
59,dwoo,dwoo##s,plur,4,artificial,0.00014273523993324488,plural,plural,grandes,s,Los dwoo##s [MASK],"[CLS] , Los , d , ##w , ##oo , ##s , [MASK] , [SEP]",morphemic,8.854519112789896
60,syniao,syniao,sing,3,default,5.101248825667426e-05,singular,singular,grande,s,El syniao [MASK],"[CLS] , El , s , ##yn , ##iao , [MASK] , [SEP]",morphemic,9.883440087437243
61,syniao,syniao,sing,3,default,3.2101701208375744e-07,plural,plural,grandes,s,El syniao [MASK],"[CLS] , El , s , ##yn , ##iao , [MASK] , [SEP]",morphemic,14.951771718075033
62,syniao,syniaos,plur,4,default,2.775796588139201e-07,singular,singular,grande,s,Los syniaos [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,15.097157886164512
63,syniao,syniaos,plur,4,default,1.3646392289956566e-05,plural,plural,grandes,s,Los syniaos [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,11.20203537236908
64,syniao,syniao##s,plur,4,artificial,2.775796588139201e-07,singular,singular,grande,s,Los syniao##s [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,15.097157886164512
65,syniao,syniao##s,plur,4,artificial,1.3646392289956566e-05,plural,plural,grandes,s,Los syniao##s [MASK],"[CLS] , Los , s , ##yn , ##iao , ##s , [MASK] , [SEP]",morphemic,11.20203537236908
66,mckoa,mckoa,sing,4,default,3.4847453207476065e-05,singular,singular,grande,s,La mckoa [MASK],"[CLS] , La , m , ##c , ##k , ##oa , [MASK] , [SEP]",morphemic,10.264530502123211
67,mckoa,mckoa,sing,4,default,3.7395054164335306e-07,plural,plural,grandes,s,La mckoa [MASK],"[CLS] , La , m , ##c , ##k , ##oa , [MASK] , [SEP]",morphemic,14.799142289871883
68,mckoa,mckoas,plur,5,default,9.169734198621882e-07,singular,singular,grande,s,Las mckoas [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,13.90218735108367
69,mckoa,mckoas,plur,5,default,3.352891144459136e-05,plural,plural,grandes,s,Las mckoas [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,10.303102463131204
70,mckoa,mckoa##s,plur,5,artificial,9.169734198621882e-07,singular,singular,grande,s,Las mckoa##s [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,13.90218735108367
71,mckoa,mckoa##s,plur,5,artificial,3.352891144459136e-05,plural,plural,grandes,s,Las mckoa##s [MASK],"[CLS] , Las , m , ##c , ##k , ##oa , ##s , [MASK] , [SEP]",morphemic,10.303102463131204
72,dro,dro,sing,1,default,0.00018210687267128378,singular,singular,grande,s,El dro [MASK],"[CLS] , El , dro , [MASK] , [SEP]",morphemic,8.610916830749682
73,dro,dro,sing,1,default,6.128234417701606e-07,plural,plural,grandes,s,El dro [MASK],"[CLS] , El , dro , [MASK] , [SEP]",morphemic,14.305188965710293
74,dro,dros,plur,2,default,5.18477349942259e-07,singular,singular,grande,s,Los dros [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,14.472369494045346
75,dro,dros,plur,2,default,8.928224997362122e-05,plural,plural,grandes,s,Los dros [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,9.32370785833138
76,dro,dro##s,plur,2,artificial,5.18477349942259e-07,singular,singular,grande,s,Los dro##s [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,14.472369494045346
77,dro,dro##s,plur,2,artificial,8.928224997362122e-05,plural,plural,grandes,s,Los dro##s [MASK],"[CLS] , Los , dro , ##s , [MASK] , [SEP]",morphemic,9.32370785833138
78,via,via,sing,1,default,0.000127375140436925,singular,singular,grande,s,La via [MASK],"[CLS] , La , via , [MASK] , [SEP]",morphemic,8.968373963874987
79,via,via,sing,1,default,2.5608741793803347e-07,plural,plural,grandes,s,La via [MASK],"[CLS] , La , via , [MASK] , [SEP]",morphemic,15.177746974436175
80,via,vias,plur,2,default,5.8484626919153015e-08,singular,singular,grande,s,Las vias [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,16.654501904950127
81,via,vias,plur,2,default,1.6309066268149763e-05,plural,plural,grandes,s,Las vias [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,11.02378939201062
82,via,via##s,plur,2,artificial,5.8484626919153015e-08,singular,singular,grande,s,Las via##s [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,16.654501904950127
83,via,via##s,plur,2,artificial,1.6309066268149763e-05,plural,plural,grandes,s,Las via##s [MASK],"[CLS] , Las , via , ##s , [MASK] , [SEP]",morphemic,11.02378939201062
84,gneo,gneo,sing,2,default,7.784716581227258e-05,singular,singular,grande,s,El gneo [MASK],"[CLS] , El , g , ##neo , [MASK] , [SEP]",morphemic,9.460763066098128
85,gneo,gneo,sing,2,default,4.536283029210608e-07,plural,plural,grandes,s,El gneo [MASK],"[CLS] , El , g , ##neo , [MASK] , [SEP]",morphemic,14.60598769026898
86,gneo,gneos,plur,3,default,3.832320203400741e-07,singular,singular,grande,s,Los gneos [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,14.774625233954266
87,gneo,gneos,plur,3,default,3.941573231713846e-05,plural,plural,grandes,s,Los gneos [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,10.141345523969072
88,gneo,gneo##s,plur,3,artificial,3.832320203400741e-07,singular,singular,grande,s,Los gneo##s [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,14.774625233954266
89,gneo,gneo##s,plur,3,artificial,3.941573231713846e-05,plural,plural,grandes,s,Los gneo##s [MASK],"[CLS] , Los , g , ##neo , ##s , [MASK] , [SEP]",morphemic,10.141345523969072
90,sriao,sriao,sing,2,default,0.00014740711776539683,singular,singular,grande,s,El sriao [MASK],"[CLS] , El , sr , ##iao , [MASK] , [SEP]",morphemic,8.822312290600163
91,sriao,sriao,sing,2,default,1.1541782214408158e-06,plural,plural,grandes,s,El sriao [MASK],"[CLS] , El , sr , ##iao , [MASK] , [SEP]",morphemic,13.672121963812376
92,sriao,sriaos,plur,3,default,4.4062991833015985e-07,singular,singular,grande,s,Los sriaos [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,14.635060501274436
93,sriao,sriaos,plur,3,default,1.7402315279468894e-05,plural,plural,grandes,s,Los sriaos [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,10.958907298557316
94,sriao,sriao##s,plur,3,artificial,4.4062991833015985e-07,singular,singular,grande,s,Los sriao##s [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,14.635060501274436
95,sriao,sriao##s,plur,3,artificial,1.7402315279468894e-05,plural,plural,grandes,s,Los sriao##s [MASK],"[CLS] , Los , sr , ##iao , ##s , [MASK] , [SEP]",morphemic,10.958907298557316
96,sta,sta,sing,1,default,3.312372598429647e-09,singular,singular,grande,s,La sta [MASK],"[CLS] , La , sta , [MASK] , [SEP]",morphemic,19.525601107225135
97,sta,sta,sing,1,default,2.5075919118933143e-10,plural,plural,grandes,s,La sta [MASK],"[CLS] , La , sta , [MASK] , [SEP]",morphemic,22.106528034965326
98,sta,stas,plur,2,default,1.4157809369308438e-09,singular,singular,grande,s,Las stas [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,20.375584559200338
99,sta,stas,plur,2,default,5.782347329841286e-07,plural,plural,grandes,s,Las stas [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,14.363285938286078
100,sta,sta##s,plur,2,artificial,1.4157809369308438e-09,singular,singular,grande,s,Las sta##s [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,20.375584559200338
101,sta,sta##s,plur,2,artificial,5.782347329841286e-07,plural,plural,grandes,s,Las sta##s [MASK],"[CLS] , Las , sta , ##s , [MASK] , [SEP]",morphemic,14.363285938286078
102,wua,wua,sing,2,default,1.2890357538708486e-05,singular,singular,grande,s,La wua [MASK],"[CLS] , La , w , ##ua , [MASK] , [SEP]",morphemic,11.25903100371683
103,wua,wua,sing,2,default,7.496439025089785e-08,plural,plural,grandes,s,La wua [MASK],"[CLS] , La , w , ##ua , [MASK] , [SEP]",morphemic,16.406252632816418
104,wua,wuas,plur,3,default,1.2608118993284734e-07,singular,singular,grande,s,Las wuas [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,15.886339772962222
105,wua,wuas,plur,3,default,6.038439096300863e-06,plural,plural,grandes,s,Las wuas [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,12.017365007180517
106,wua,wua##s,plur,3,artificial,1.2608118993284734e-07,singular,singular,grande,s,Las wua##s [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,15.886339772962222
107,wua,wua##s,plur,3,artificial,6.038439096300863e-06,plural,plural,grandes,s,Las wua##s [MASK],"[CLS] , Las , w , ##ua , ##s , [MASK] , [SEP]",morphemic,12.017365007180517
108,qoa,qoa,sing,2,default,4.978308061254211e-05,singular,singular,grande,s,La qoa [MASK],"[CLS] , La , q , ##oa , [MASK] , [SEP]",morphemic,9.907835378396767
109,qoa,qoa,sing,2,default,3.7693664012294903e-07,plural,plural,grandes,s,La qoa [MASK],"[CLS] , La , q , ##oa , [MASK] , [SEP]",morphemic,14.791188726956978
110,qoa,qoas,plur,3,default,1.4021409810993646e-07,singular,singular,grande,s,Las qoas [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,15.780095310269237
111,qoa,qoas,plur,3,default,5.781427717010956e-06,plural,plural,grandes,s,Las qoas [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,12.060859895918414
112,qoa,qoa##s,plur,3,artificial,1.4021409810993646e-07,singular,singular,grande,s,Las qoa##s [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,15.780095310269237
113,qoa,qoa##s,plur,3,artificial,5.781427717010956e-06,plural,plural,grandes,s,Las qoa##s [MASK],"[CLS] , Las , q , ##oa , ##s , [MASK] , [SEP]",morphemic,12.060859895918414
114,craa,craa,sing,2,default,4.191298285149969e-05,singular,singular,grande,s,La craa [MASK],"[CLS] , La , cr , ##aa , [MASK] , [SEP]",morphemic,10.07991492577304
115,craa,craa,sing,2,default,1.6540464287118084e-07,plural,plural,grandes,s,La craa [MASK],"[CLS] , La , cr , ##aa , [MASK] , [SEP]",morphemic,15.614870984187425
116,craa,craas,plur,3,default,7.967694415356164e-08,singular,singular,grande,s,Las craas [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,16.345285575891932
117,craa,craas,plur,3,default,2.9356324375839904e-06,plural,plural,grandes,s,Las craas [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,12.738587646607709
118,craa,craa##s,plur,3,artificial,7.967694415356164e-08,singular,singular,grande,s,Las craa##s [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,16.345285575891932
119,craa,craa##s,plur,3,artificial,2.9356324375839904e-06,plural,plural,grandes,s,Las craa##s [MASK],"[CLS] , Las , cr , ##aa , ##s , [MASK] , [SEP]",morphemic,12.738587646607709
120,xoa,xoa,sing,2,default,2.6420046197017655e-05,singular,singular,grande,s,La xoa [MASK],"[CLS] , La , x , ##oa , [MASK] , [SEP]",morphemic,10.54138751030926
121,xoa,xoa,sing,2,default,2.695403509278549e-07,plural,plural,grandes,s,La xoa [MASK],"[CLS] , La , x , ##oa , [MASK] , [SEP]",morphemic,15.126547732655311
122,xoa,xoas,plur,3,default,8.836760656549814e-08,singular,singular,grande,s,Las xoas [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,16.241760376025695
123,xoa,xoas,plur,3,default,7.134251973184291e-06,plural,plural,grandes,s,Las xoas [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,11.85060315160866
124,xoa,xoa##s,plur,3,artificial,8.836760656549814e-08,singular,singular,grande,s,Las xoa##s [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,16.241760376025695
125,xoa,xoa##s,plur,3,artificial,7.134251973184291e-06,plural,plural,grandes,s,Las xoa##s [MASK],"[CLS] , Las , x , ##oa , ##s , [MASK] , [SEP]",morphemic,11.85060315160866
126,spa,spa,sing,1,default,0.00013973968452773988,singular,singular,grande,s,La spa [MASK],"[CLS] , La , spa , [MASK] , [SEP]",morphemic,8.875729262408427
127,spa,spa,sing,1,default,9.809109542402439e-07,plural,plural,grandes,s,La spa [MASK],"[CLS] , La , spa , [MASK] , [SEP]",morphemic,13.834784151898235
128,spa,spas,plur,2,default,3.223059934498451e-07,singular,singular,grande,s,Las spas [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,14.947764452424991
129,spa,spas,plur,2,default,5.7601388107286766e-05,plural,plural,grandes,s,Las spas [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,9.761963891467968
130,spa,spa##s,plur,2,artificial,3.223059934498451e-07,singular,singular,grande,s,Las spa##s [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,14.947764452424991
131,spa,spa##s,plur,2,artificial,5.7601388107286766e-05,plural,plural,grandes,s,Las spa##s [MASK],"[CLS] , Las , spa , ##s , [MASK] , [SEP]",morphemic,9.761963891467968
132,rio,rio,sing,1,default,0.006377515383064747,singular,singular,grande,s,El rio [MASK],"[CLS] , El , rio , [MASK] , [SEP]",morphemic,5.054976695867368
133,rio,rio,sing,1,default,7.259962785610696e-06,plural,plural,grandes,s,El rio [MASK],"[CLS] , El , rio , [MASK] , [SEP]",morphemic,11.833135855089647
134,rio,rios,plur,2,default,5.969714038656093e-07,singular,singular,grande,s,Los rios [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,14.331396624423634
135,rio,rios,plur,2,default,0.00010573910549283028,plural,plural,grandes,s,Los rios [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,9.154535766689344
136,rio,rio##s,plur,2,artificial,5.969714038656093e-07,singular,singular,grande,s,Los rio##s [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,14.331396624423634
137,rio,rio##s,plur,2,artificial,0.00010573910549283028,plural,plural,grandes,s,Los rio##s [MASK],"[CLS] , Los , rio , ##s , [MASK] , [SEP]",morphemic,9.154535766689344
138,bro,bro,sing,1,default,0.0003732590121217072,singular,singular,grande,s,El bro [MASK],"[CLS] , El , bro , [MASK] , [SEP]",morphemic,7.893237976835235
139,bro,bro,sing,1,default,2.3435623006662354e-06,plural,plural,grandes,s,El bro [MASK],"[CLS] , El , bro , [MASK] , [SEP]",morphemic,12.963838435483742
140,bro,bros,plur,2,default,1.6660543451507692e-06,singular,singular,grande,s,Los bros [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,13.305052394613131
141,bro,bros,plur,2,default,0.00015081836318131536,plural,plural,grandes,s,Los bros [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,8.79943433804461
142,bro,bro##s,plur,2,artificial,1.6660543451507692e-06,singular,singular,grande,s,Los bro##s [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,13.305052394613131
143,bro,bro##s,plur,2,artificial,0.00015081836318131536,plural,plural,grandes,s,Los bro##s [MASK],"[CLS] , Los , bro , ##s , [MASK] , [SEP]",morphemic,8.79943433804461
