,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
88,smoa,smoa##s,plur,4,artificial,2.8462596901590587e-07,singular,singular,grande,s,Las smoa##s [MASK],"[CLS] , Las , s , ##mo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,15.07208990803284
89,smoa,smoa##s,plur,4,artificial,8.504159268341027e-06,plural,plural,grandes,s,Las smoa##s [MASK],"[CLS] , Las , s , ##mo , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.674955188461597
90,shreia,shreia,sing,3,default,9.038781172421295e-06,singular,singular,grande,s,La shreia [MASK],"[CLS] , La , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,11.61398621870963
91,shreia,shreia,sing,3,default,8.1838358312325e-08,plural,plural,grandes,s,La shreia [MASK],"[CLS] , La , sh , ##re , ##ia , [MASK] , [SEP]",nonmorphemic,16.318519775226562
92,shreia,shreias,plur,3,default,2.902136770899233e-07,singular,singular,grande,s,Las shreias [MASK],"[CLS] , Las , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,15.052648367731218
93,shreia,shreias,plur,3,default,1.6787393178674392e-05,plural,plural,grandes,s,Las shreias [MASK],"[CLS] , Las , sh , ##re , ##ias , [MASK] , [SEP]",nonmorphemic,10.994882359281887
94,shreia,shreia##s,plur,4,artificial,2.0910296427700814e-07,singular,singular,grande,s,Las shreia##s [MASK],"[CLS] , Las , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,15.380439054251674
95,shreia,shreia##s,plur,4,artificial,1.581334618094843e-05,plural,plural,grandes,s,Las shreia##s [MASK],"[CLS] , Las , sh , ##re , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,11.054656279488663
96,mcdaio,mcdaio,sing,4,default,1.8037437257589772e-05,singular,singular,grande,s,El mcdaio [MASK],"[CLS] , El , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,10.923061112313036
97,mcdaio,mcdaio,sing,4,default,6.069666369512561e-08,plural,plural,grandes,s,El mcdaio [MASK],"[CLS] , El , m , ##c , ##da , ##io , [MASK] , [SEP]",nonmorphemic,16.617377104228005
98,mcdaio,mcdaios,plur,4,default,1.065663823851537e-07,singular,singular,grande,s,Los mcdaios [MASK],"[CLS] , Los , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,16.05449773719238
99,mcdaio,mcdaios,plur,4,default,9.452645826968364e-06,plural,plural,grandes,s,Los mcdaios [MASK],"[CLS] , Los , m , ##c , ##da , ##ios , [MASK] , [SEP]",nonmorphemic,11.569215873956407
100,mcdaio,mcdaio##s,plur,5,artificial,2.2310003089387465e-07,singular,singular,grande,s,Los mcdaio##s [MASK],"[CLS] , Los , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,15.315645597032477
101,mcdaio,mcdaio##s,plur,5,artificial,2.5464905775152147e-05,plural,plural,grandes,s,Los mcdaio##s [MASK],"[CLS] , Los , m , ##c , ##da , ##io , ##s , [MASK] , [SEP]",nonmorphemic,10.57820929780529
102,chuo,chuo,sing,2,default,8.205930498661473e-05,singular,singular,grande,s,El chuo [MASK],"[CLS] , El , chu , ##o , [MASK] , [SEP]",nonmorphemic,9.408068340561842
103,chuo,chuo,sing,2,default,3.7686075415876985e-07,plural,plural,grandes,s,El chuo [MASK],"[CLS] , El , chu , ##o , [MASK] , [SEP]",nonmorphemic,14.791390070089792
104,chuo,chuos,plur,2,default,5.349646698959987e-07,singular,singular,grande,s,Los chuos [MASK],"[CLS] , Los , chu , ##os , [MASK] , [SEP]",nonmorphemic,14.441065129808553
105,chuo,chuos,plur,2,default,2.5602001187507994e-05,plural,plural,grandes,s,Los chuos [MASK],"[CLS] , Los , chu , ##os , [MASK] , [SEP]",nonmorphemic,10.57284003814695
106,chuo,chuo##s,plur,3,artificial,4.811845428775996e-07,singular,singular,grande,s,Los chuo##s [MASK],"[CLS] , Los , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,14.547014975395061
107,chuo,chuo##s,plur,3,artificial,1.8107481082552113e-05,plural,plural,grandes,s,Los chuo##s [MASK],"[CLS] , Los , chu , ##o , ##s , [MASK] , [SEP]",nonmorphemic,10.919185385607443
108,scroa,scroa,sing,3,default,3.8204529118957e-05,singular,singular,grande,s,La scroa [MASK],"[CLS] , La , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,10.172556486056338
109,scroa,scroa,sing,3,default,2.537602767915814e-07,plural,plural,grandes,s,La scroa [MASK],"[CLS] , La , s , ##cro , ##a , [MASK] , [SEP]",nonmorphemic,15.186875807739247
110,scroa,scroas,plur,3,default,1.7019505094140186e-07,singular,singular,grande,s,Las scroas [MASK],"[CLS] , Las , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,15.586320699130015
111,scroa,scroas,plur,3,default,1.541742676636204e-05,plural,plural,grandes,s,Las scroas [MASK],"[CLS] , Las , s , ##cro , ##as , [MASK] , [SEP]",nonmorphemic,11.080012080125316
112,scroa,scroa##s,plur,4,artificial,2.2313592751288525e-07,singular,singular,grande,s,Las scroa##s [MASK],"[CLS] , Las , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,15.315484710764071
113,scroa,scroa##s,plur,4,artificial,1.5154840184550267e-05,plural,plural,grandes,s,Las scroa##s [MASK],"[CLS] , Las , s , ##cro , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.097190592904353
114,rao,rao,sing,2,default,7.500045467168093e-05,singular,singular,grande,s,El rao [MASK],"[CLS] , El , ra , ##o , [MASK] , [SEP]",nonmorphemic,9.49801638215726
115,rao,rao,sing,2,default,5.332345267561323e-07,plural,plural,grandes,s,El rao [MASK],"[CLS] , El , ra , ##o , [MASK] , [SEP]",nonmorphemic,14.444304496882086
116,rao,raos,plur,2,default,1.9639485344669083e-06,singular,singular,grande,s,Los raos [MASK],"[CLS] , Los , ra , ##os , [MASK] , [SEP]",nonmorphemic,13.140553552821927
117,rao,raos,plur,2,default,4.960153819411062e-05,plural,plural,grandes,s,Los raos [MASK],"[CLS] , Los , ra , ##os , [MASK] , [SEP]",nonmorphemic,9.911488712736217
118,rao,rao##s,plur,3,artificial,1.3996011603012448e-06,singular,singular,grande,s,Los rao##s [MASK],"[CLS] , Los , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,13.479323247429754
119,rao,rao##s,plur,3,artificial,4.598545638145879e-05,plural,plural,grandes,s,Los rao##s [MASK],"[CLS] , Los , ra , ##o , ##s , [MASK] , [SEP]",nonmorphemic,9.987185377086528
120,sqeia,sqeia,sing,4,default,3.233198731322773e-05,singular,singular,grande,s,La sqeia [MASK],"[CLS] , La , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,10.339453498483334
121,sqeia,sqeia,sing,4,default,9.581418680681963e-08,plural,plural,grandes,s,La sqeia [MASK],"[CLS] , La , s , ##q , ##ei , ##a , [MASK] , [SEP]",nonmorphemic,16.160855075179647
122,sqeia,sqeias,plur,4,default,1.0570176556257138e-07,singular,singular,grande,s,Las sqeias [MASK],"[CLS] , Las , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,16.06264424068492
123,sqeia,sqeias,plur,4,default,3.5043030948145315e-06,plural,plural,grandes,s,Las sqeias [MASK],"[CLS] , Las , s , ##q , ##ei , ##as , [MASK] , [SEP]",nonmorphemic,12.561518888969328
124,sqeia,sqeia##s,plur,5,artificial,2.7065300400863634e-07,singular,singular,grande,s,Las sqeia##s [MASK],"[CLS] , Las , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,15.122428264527494
125,sqeia,sqeia##s,plur,5,artificial,9.254302312911022e-06,plural,plural,grandes,s,Las sqeia##s [MASK],"[CLS] , Las , s , ##q , ##ei , ##a , ##s , [MASK] , [SEP]",nonmorphemic,11.590421999663052
126,khia,khia,sing,3,default,5.220207822276279e-05,singular,singular,grande,s,La khia [MASK],"[CLS] , La , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,9.86038825117158
127,khia,khia,sing,3,default,6.369167522279895e-07,plural,plural,grandes,s,La khia [MASK],"[CLS] , La , k , ##hi , ##a , [MASK] , [SEP]",nonmorphemic,14.266626877154774
128,khia,khias,plur,3,default,1.4131692296359688e-06,singular,singular,grande,s,Las khias [MASK],"[CLS] , Las , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,13.46967569523656
129,khia,khias,plur,3,default,2.3462227545678616e-05,plural,plural,grandes,s,Las khias [MASK],"[CLS] , Las , k , ##hi , ##as , [MASK] , [SEP]",nonmorphemic,10.660118768450296
130,khia,khia##s,plur,4,artificial,1.3693781966139795e-06,singular,singular,grande,s,Las khia##s [MASK],"[CLS] , Las , k , ##hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,13.501153792239585
131,khia,khia##s,plur,4,artificial,2.7257230613031425e-05,plural,plural,grandes,s,Las khia##s [MASK],"[CLS] , Las , k , ##hi , ##a , ##s , [MASK] , [SEP]",nonmorphemic,10.510191728454924
132,hyaia,hyaia,sing,3,default,1.3471771126205567e-05,singular,singular,grande,s,La hyaia [MASK],"[CLS] , La , h , ##ya , ##ia , [MASK] , [SEP]",nonmorphemic,11.214914089459151
133,hyaia,hyaia,sing,3,default,4.417359988906355e-08,plural,plural,grandes,s,La hyaia [MASK],"[CLS] , La , h , ##ya , ##ia , [MASK] , [SEP]",nonmorphemic,16.935138513887793
134,hyaia,hyaias,plur,3,default,7.520466027699513e-08,singular,singular,grande,s,Las hyaias [MASK],"[CLS] , Las , h , ##ya , ##ias , [MASK] , [SEP]",nonmorphemic,16.403052636142235
135,hyaia,hyaias,plur,3,default,4.213150987197878e-06,plural,plural,grandes,s,Las hyaias [MASK],"[CLS] , Las , h , ##ya , ##ias , [MASK] , [SEP]",nonmorphemic,12.377299737205142
136,hyaia,hyaia##s,plur,4,artificial,4.480563475794952e-08,singular,singular,grande,s,Las hyaia##s [MASK],"[CLS] , Las , h , ##ya , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,16.920931929587503
137,hyaia,hyaia##s,plur,4,artificial,3.2351176741940435e-06,plural,plural,grandes,s,Las hyaia##s [MASK],"[CLS] , Las , h , ##ya , ##ia , ##s , [MASK] , [SEP]",nonmorphemic,12.641445255342514
