,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal
11,remedio,remedio##s,plur,2,artificial,0.0019722264260053635,plural,indefinite,Unos,s,[MASK] remedio##s,"[CLS] , [MASK] , remedio , ##s , [SEP]",morphemic,6.228592208903526
12,cierre,cierre,sing,1,default,0.014755825512111187,singular,definite,El,s,[MASK] cierre,"[CLS] , [MASK] , cierre , [SEP]",morphemic,4.2161173241948795
13,cierre,cierre,sing,1,default,3.329491664771922e-05,plural,definite,Los,s,[MASK] cierre,"[CLS] , [MASK] , cierre , [SEP]",morphemic,10.31010582585221
14,cierre,cierres,plur,2,default,0.00012579381291288882,singular,definite,El,s,[MASK] cierres,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,8.980866396839927
15,cierre,cierres,plur,2,default,0.038558270782232285,plural,definite,Los,s,[MASK] cierres,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,3.255584655104474
16,cierre,cierre##s,plur,2,artificial,0.00012579381291288882,singular,definite,El,s,[MASK] cierre##s,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,8.980866396839927
17,cierre,cierre##s,plur,2,artificial,0.038558270782232285,plural,definite,Los,s,[MASK] cierre##s,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,3.255584655104474
18,cierre,cierre,sing,1,default,0.00029676512349396944,singular,indefinite,Un,s,[MASK] cierre,"[CLS] , [MASK] , cierre , [SEP]",morphemic,8.122569562019207
19,cierre,cierre,sing,1,default,9.218437071467633e-07,plural,indefinite,Unos,s,[MASK] cierre,"[CLS] , [MASK] , cierre , [SEP]",morphemic,13.896890142784315
20,cierre,cierres,plur,2,default,9.83626796369208e-06,singular,indefinite,Un,s,[MASK] cierres,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,11.529434190824434
21,cierre,cierres,plur,2,default,0.0005172236706130207,plural,indefinite,Unos,s,[MASK] cierres,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,7.567035145267321
22,cierre,cierre##s,plur,2,artificial,9.83626796369208e-06,singular,indefinite,Un,s,[MASK] cierre##s,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,11.529434190824434
23,cierre,cierre##s,plur,2,artificial,0.0005172236706130207,plural,indefinite,Unos,s,[MASK] cierre##s,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,7.567035145267321
24,gestor,gestor,sing,1,default,0.002686617663130164,singular,definite,El,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,5.919472250827767
25,gestor,gestor,sing,1,default,1.1121132047264837e-05,plural,definite,Los,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,11.406663471511806
26,gestor,gestores,plur,2,default,1.4592948900826741e-05,singular,definite,El,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,11.13497209790703
27,gestor,gestores,plur,2,default,0.005859107244759798,plural,definite,Los,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,5.13975803430986
28,gestor,gestor##es,plur,2,artificial,1.4592948900826741e-05,singular,definite,El,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,11.13497209790703
29,gestor,gestor##es,plur,2,artificial,0.005859107244759798,plural,definite,Los,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,5.13975803430986
30,gestor,gestor,sing,1,default,0.0004933083546347916,singular,indefinite,Un,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,7.614376113653135
31,gestor,gestor,sing,1,default,2.515147627946135e-07,plural,indefinite,Unos,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,15.195764150144788
32,gestor,gestores,plur,2,default,4.624959728971589e-06,singular,indefinite,Un,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,12.28404289428718
33,gestor,gestores,plur,2,default,0.00010937251499854028,plural,indefinite,Unos,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,9.120750933557945
34,gestor,gestor##es,plur,2,artificial,4.624959728971589e-06,singular,indefinite,Un,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,12.28404289428718
35,gestor,gestor##es,plur,2,artificial,0.00010937251499854028,plural,indefinite,Unos,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,9.120750933557945
36,monopolio,monopolio,sing,1,default,0.1923246681690216,singular,definite,El,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,1.648570355004432
37,monopolio,monopolio,sing,1,default,0.0002496073138900101,plural,definite,Los,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,8.295621619454359
38,monopolio,monopolios,plur,2,default,0.00012070689263055101,singular,definite,El,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,9.022145326018576
39,monopolio,monopolios,plur,2,default,0.11874070018529892,plural,definite,Los,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,2.1308131533631673
40,monopolio,monopolio##s,plur,2,artificial,0.00012070689263055101,singular,definite,El,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,9.022145326018576
41,monopolio,monopolio##s,plur,2,artificial,0.11874070018529892,plural,definite,Los,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,2.1308131533631673
42,monopolio,monopolio,sing,1,default,0.007779954466968775,singular,indefinite,Un,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,4.856204793383671
43,monopolio,monopolio,sing,1,default,2.053766820608871e-06,plural,indefinite,Unos,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,13.095834977435475
44,monopolio,monopolios,plur,2,default,1.7375461538904347e-05,singular,indefinite,Un,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,10.960451603476042
45,monopolio,monopolios,plur,2,default,0.00037047400837764144,plural,indefinite,Unos,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,7.900727268515836
46,monopolio,monopolio##s,plur,2,artificial,1.7375461538904347e-05,singular,indefinite,Un,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,10.960451603476042
47,monopolio,monopolio##s,plur,2,artificial,0.00037047400837764144,plural,indefinite,Unos,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,7.900727268515836
48,retorno,retorno,sing,1,default,0.010428734123706818,singular,definite,El,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,4.563190386107358
49,retorno,retorno,sing,1,default,2.4242317522293888e-05,plural,definite,Los,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,10.627410793977894
50,retorno,retornos,plur,2,default,0.0001491706061642617,singular,definite,El,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,8.810419899226469
51,retorno,retornos,plur,2,default,0.029795270413160324,plural,definite,Los,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,3.513405609034471
52,retorno,retorno##s,plur,2,artificial,0.0001491706061642617,singular,definite,El,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,8.810419899226469
53,retorno,retorno##s,plur,2,artificial,0.029795270413160324,plural,definite,Los,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,3.513405609034471
54,retorno,retorno,sing,1,default,0.0006637127371504903,singular,indefinite,Un,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,7.317661126870295
55,retorno,retorno,sing,1,default,4.2678664158302126e-07,plural,indefinite,Unos,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,14.666981617017491
56,retorno,retornos,plur,2,default,4.24355202994775e-05,singular,indefinite,Un,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,10.067524803524893
57,retorno,retornos,plur,2,default,0.0003370175836607814,plural,indefinite,Unos,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,7.995375451938127
58,retorno,retorno##s,plur,2,artificial,4.24355202994775e-05,singular,indefinite,Un,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,10.067524803524893
59,retorno,retorno##s,plur,2,artificial,0.0003370175836607814,plural,indefinite,Unos,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,7.995375451938127
60,planteamiento,planteamiento,sing,1,default,0.015495141968131065,singular,definite,El,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,4.16722872559459
61,planteamiento,planteamiento,sing,1,default,1.0343006579205394e-05,plural,definite,Los,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,11.479199959466577
62,planteamiento,planteamientos,plur,2,default,1.136680475610774e-05,singular,definite,El,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,11.384813313785527
63,planteamiento,planteamientos,plur,2,default,0.006022110115736723,plural,definite,Los,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,5.112317563514098
64,planteamiento,planteamiento##s,plur,2,artificial,1.136680475610774e-05,singular,definite,El,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,11.384813313785527
65,planteamiento,planteamiento##s,plur,2,artificial,0.006022110115736723,plural,definite,Los,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,5.112317563514098
66,planteamiento,planteamiento,sing,1,default,0.0019666748121380806,singular,indefinite,Un,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,6.231411074982025
67,planteamiento,planteamiento,sing,1,default,2.4381356524827424e-06,plural,indefinite,Unos,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,12.924276887565995
68,planteamiento,planteamientos,plur,2,default,2.4137947548297234e-05,singular,indefinite,Un,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,10.631725368763835
69,planteamiento,planteamientos,plur,2,default,0.001176494057290256,plural,indefinite,Unos,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,6.745216400986617
70,planteamiento,planteamiento##s,plur,2,artificial,2.4137947548297234e-05,singular,indefinite,Un,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,10.631725368763835
71,planteamiento,planteamiento##s,plur,2,artificial,0.001176494057290256,plural,indefinite,Unos,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,6.745216400986617
72,plantilla,plantilla,sing,1,default,0.0014679167652502656,singular,definite,La,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,6.523911049818087
73,plantilla,plantilla,sing,1,default,4.5169697841629386e-05,plural,definite,Las,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,10.00508409767968
74,plantilla,plantillas,plur,2,default,0.0001829154061852023,singular,definite,La,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,8.606486773281585
75,plantilla,plantillas,plur,2,default,0.012350990436971188,plural,definite,Las,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,4.394019021798182
76,plantilla,plantilla##s,plur,2,artificial,0.0001829154061852023,singular,definite,La,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,8.606486773281585
77,plantilla,plantilla##s,plur,2,artificial,0.012350990436971188,plural,definite,Las,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,4.394019021798182
78,plantilla,plantilla,sing,1,default,2.7379543098504655e-05,singular,indefinite,Una,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,10.50571442566086
79,plantilla,plantilla,sing,1,default,3.4450212638148514e-07,plural,indefinite,Unas,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,14.881165574141688
80,plantilla,plantillas,plur,2,default,9.603345461073332e-06,singular,indefinite,Una,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,11.55339903466899
81,plantilla,plantillas,plur,2,default,6.081239916966297e-05,plural,indefinite,Unas,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,9.707716856072244
82,plantilla,plantilla##s,plur,2,artificial,9.603345461073332e-06,singular,indefinite,Una,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,11.55339903466899
83,plantilla,plantilla##s,plur,2,artificial,6.081239916966297e-05,plural,indefinite,Unas,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,9.707716856072244
84,gesto,gesto,sing,1,default,0.0627671480178833,singular,definite,El,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,2.768323463117715
85,gesto,gesto,sing,1,default,9.011884685605764e-05,plural,definite,Los,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,9.3143812381317
86,gesto,gestos,plur,2,default,0.00021151670080143958,singular,definite,El,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,8.461206598995215
87,gesto,gestos,plur,2,default,0.11589149385690689,plural,definite,Los,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,2.1551009234185723
88,gesto,gesto##s,plur,2,artificial,0.00021151670080143958,singular,definite,El,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,8.461206598995215
89,gesto,gesto##s,plur,2,artificial,0.11589149385690689,plural,definite,Los,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,2.1551009234185723
90,gesto,gesto,sing,1,default,0.035680755972862244,singular,indefinite,Un,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,3.3331437839145623
91,gesto,gesto,sing,1,default,3.385934542166069e-05,plural,indefinite,Unos,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,10.293295513352213
92,gesto,gestos,plur,2,default,1.7795793610275723e-05,singular,indefinite,Un,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,10.936548442622248
93,gesto,gestos,plur,2,default,0.0016906108940020204,plural,indefinite,Unos,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,6.38266533962293
94,gesto,gesto##s,plur,2,artificial,1.7795793610275723e-05,singular,indefinite,Un,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,10.936548442622248
95,gesto,gesto##s,plur,2,artificial,0.0016906108940020204,plural,indefinite,Unos,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,6.38266533962293
96,trazado,trazado,sing,1,default,0.038649559020996094,singular,definite,El,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,3.2532199135611153
97,trazado,trazado,sing,1,default,2.0142611901974306e-05,plural,definite,Los,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,10.812672991794825
98,trazado,trazados,plur,2,default,5.125081952428445e-05,singular,definite,El,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,9.878778949355862
99,trazado,trazados,plur,2,default,0.010093714110553265,plural,definite,Los,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,4.59584241417635
100,trazado,trazado##s,plur,2,artificial,5.125081952428445e-05,singular,definite,El,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,9.878778949355862
101,trazado,trazado##s,plur,2,artificial,0.010093714110553265,plural,definite,Los,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,4.59584241417635
102,trazado,trazado,sing,1,default,0.0006495647830888629,singular,indefinite,Un,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,7.339207983811669
103,trazado,trazado,sing,1,default,5.08934704157582e-07,plural,indefinite,Unos,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,14.490946111222875
104,trazado,trazados,plur,2,default,1.571611392137129e-05,singular,indefinite,Un,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,11.060824007543296
105,trazado,trazados,plur,2,default,0.0003667374257929623,plural,indefinite,Unos,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,7.910864427028706
106,trazado,trazado##s,plur,2,artificial,1.571611392137129e-05,singular,indefinite,Un,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,11.060824007543296
107,trazado,trazado##s,plur,2,artificial,0.0003667374257929623,plural,indefinite,Unos,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,7.910864427028706
108,ciclista,ciclista,sing,1,default,0.0017459396040067077,singular,definite,El,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,6.350462413224461
109,ciclista,ciclista,sing,1,default,5.504509772435995e-06,plural,definite,Los,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,12.109942843083546
110,ciclista,ciclistas,plur,2,default,1.3484193004842382e-05,singular,definite,El,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,11.213992447075618
111,ciclista,ciclistas,plur,2,default,0.00462593836709857,plural,definite,Los,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,5.376076038413704
112,ciclista,ciclista##s,plur,2,artificial,1.3484193004842382e-05,singular,definite,El,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,11.213992447075618
113,ciclista,ciclista##s,plur,2,artificial,0.00462593836709857,plural,definite,Los,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,5.376076038413704
114,ciclista,ciclista,sing,1,default,0.010548031888902187,singular,indefinite,Un,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,4.551815987277788
115,ciclista,ciclista,sing,1,default,2.1045070752734318e-07,plural,indefinite,Unos,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,15.374014379761887
116,ciclista,ciclistas,plur,2,default,1.7274776837439276e-05,singular,indefinite,Un,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.96626310663194
117,ciclista,ciclistas,plur,2,default,4.242947034072131e-05,plural,indefinite,Unos,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.067667381959671
118,ciclista,ciclista##s,plur,2,artificial,1.7274776837439276e-05,singular,indefinite,Un,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.96626310663194
119,ciclista,ciclista##s,plur,2,artificial,4.242947034072131e-05,plural,indefinite,Unos,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.067667381959671
120,coincidencia,coincidencia,sing,1,default,0.05363955348730087,singular,definite,La,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,2.925468544851985
121,coincidencia,coincidencia,sing,1,default,5.172353849047795e-05,plural,definite,Las,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,9.869597590111695
122,coincidencia,coincidencias,plur,2,default,0.0003263202670495957,singular,definite,La,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,8.027631244588072
123,coincidencia,coincidencias,plur,2,default,0.07029108703136444,plural,definite,Las,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,2.6551102729634923
124,coincidencia,coincidencia##s,plur,2,artificial,0.0003263202670495957,singular,definite,La,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,8.027631244588072
125,coincidencia,coincidencia##s,plur,2,artificial,0.07029108703136444,plural,definite,Las,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,2.6551102729634923
126,coincidencia,coincidencia,sing,1,default,0.006972194649279118,singular,indefinite,Una,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,4.96582523299935
127,coincidencia,coincidencia,sing,1,default,1.0363839919591555e-06,plural,indefinite,Unas,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,13.779772834190986
128,coincidencia,coincidencias,plur,2,default,8.87789974512998e-06,singular,indefinite,Una,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,11.631945544122388
129,coincidencia,coincidencias,plur,2,default,9.953397238859907e-05,plural,indefinite,Unas,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,9.215011541032844
130,coincidencia,coincidencia##s,plur,2,artificial,8.87789974512998e-06,singular,indefinite,Una,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,11.631945544122388
131,coincidencia,coincidencia##s,plur,2,artificial,9.953397238859907e-05,plural,indefinite,Unas,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,9.215011541032844
132,arteria,arteria,sing,1,default,0.06079815700650215,singular,definite,La,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,2.8001958028625022
133,arteria,arteria,sing,1,default,0.00010993694741046056,plural,definite,Las,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,9.115603561876304
134,arteria,arterias,plur,2,default,0.00021436485985759646,singular,definite,La,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.447831042118613
135,arteria,arterias,plur,2,default,0.08648062497377396,plural,definite,Las,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,2.447834878876026
136,arteria,arteria##s,plur,2,artificial,0.00021436485985759646,singular,definite,La,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.447831042118613
137,arteria,arteria##s,plur,2,artificial,0.08648062497377396,plural,definite,Las,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,2.447834878876026
138,arteria,arteria,sing,1,default,0.028240056708455086,singular,indefinite,Una,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,3.5670138582693425
139,arteria,arteria,sing,1,default,4.010736120108049e-06,plural,indefinite,Unas,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,12.426535762393645
140,arteria,arterias,plur,2,default,3.160995402140543e-05,singular,indefinite,Una,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,10.362038486296317
141,arteria,arterias,plur,2,default,0.00030195931321941316,plural,indefinite,Unas,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.105218274104587
142,arteria,arteria##s,plur,2,artificial,3.160995402140543e-05,singular,indefinite,Una,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,10.362038486296317
143,arteria,arteria##s,plur,2,artificial,0.00030195931321941316,plural,indefinite,Unas,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.105218274104587
144,curioso,curioso,sing,1,default,0.0204414464533329,singular,definite,El,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,3.8901907503317807
145,curioso,curioso,sing,1,default,0.0007175105856731534,plural,definite,Los,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,7.239722856887897
146,curioso,curiosos,plur,2,default,0.0002610401716083288,singular,definite,El,s,[MASK] curiosos,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,8.250836248277
147,curioso,curiosos,plur,2,default,0.14376352727413177,plural,definite,Los,s,[MASK] curiosos,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,1.939585500955497
148,curioso,curioso##s,plur,2,artificial,0.0002610401716083288,singular,definite,El,s,[MASK] curioso##s,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,8.250836248277
149,curioso,curioso##s,plur,2,artificial,0.14376352727413177,plural,definite,Los,s,[MASK] curioso##s,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,1.939585500955497
150,curioso,curioso,sing,1,default,0.011668547987937927,singular,indefinite,Un,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,4.450858263052236
151,curioso,curioso,sing,1,default,3.092216866207309e-05,plural,indefinite,Unos,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,10.384037198862647
