,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal
26,activo,activos,plur,1,default,1.3335170478967484e-06,singular,definite,El,s,[MASK] activos,"[CLS] , [MASK] , activos , [SEP]",single-token,13.52769070908154
27,activo,activos,plur,1,default,0.0019941360224038363,plural,definite,Los,s,[MASK] activos,"[CLS] , [MASK] , activos , [SEP]",single-token,6.217544393919619
28,activo,activo##s,plur,2,artificial,2.1692016161978245e-05,singular,definite,El,s,[MASK] activo##s,"[CLS] , [MASK] , activo , ##s , [SEP]",single-token,10.738566283919434
29,activo,activo##s,plur,2,artificial,0.0024915982503443956,plural,definite,Los,s,[MASK] activo##s,"[CLS] , [MASK] , activo , ##s , [SEP]",single-token,5.994830906806237
30,activo,activo,sing,1,default,0.00010005302465287969,singular,indefinite,Un,s,[MASK] activo,"[CLS] , [MASK] , activo , [SEP]",single-token,9.209810265978401
31,activo,activo,sing,1,default,4.244066786895928e-08,plural,indefinite,Unos,s,[MASK] activo,"[CLS] , [MASK] , activo , [SEP]",single-token,16.97515878654407
32,activo,activos,plur,1,default,1.742133406423818e-07,singular,indefinite,Un,s,[MASK] activos,"[CLS] , [MASK] , activos , [SEP]",single-token,15.56298519312744
33,activo,activos,plur,1,default,9.785334441403393e-06,plural,indefinite,Unos,s,[MASK] activos,"[CLS] , [MASK] , activos , [SEP]",single-token,11.534625778711728
34,activo,activo##s,plur,2,artificial,6.838824901933549e-06,singular,indefinite,Un,s,[MASK] activo##s,"[CLS] , [MASK] , activo , ##s , [SEP]",single-token,11.892894639051708
35,activo,activo##s,plur,2,artificial,9.550893446430564e-05,plural,indefinite,Unos,s,[MASK] activo##s,"[CLS] , [MASK] , activo , ##s , [SEP]",single-token,9.256290760253489
36,permiso,permiso,sing,1,default,0.0049806805327534676,singular,definite,El,s,[MASK] permiso,"[CLS] , [MASK] , permiso , [SEP]",single-token,5.302188744118421
37,permiso,permiso,sing,1,default,1.3709534869121853e-05,plural,definite,Los,s,[MASK] permiso,"[CLS] , [MASK] , permiso , [SEP]",single-token,11.197418991360761
38,permiso,permisos,plur,1,default,2.203613257734105e-05,singular,definite,El,s,[MASK] permisos,"[CLS] , [MASK] , permisos , [SEP]",single-token,10.722827061974142
39,permiso,permisos,plur,1,default,0.025877686217427254,plural,definite,Los,s,[MASK] permisos,"[CLS] , [MASK] , permisos , [SEP]",single-token,3.654374217618755
40,permiso,permiso##s,plur,2,artificial,1.1206209819647484e-05,singular,definite,El,s,[MASK] permiso##s,"[CLS] , [MASK] , permiso , ##s , [SEP]",single-token,11.399042485130018
41,permiso,permiso##s,plur,2,artificial,0.008806074969470501,plural,definite,Los,s,[MASK] permiso##s,"[CLS] , [MASK] , permiso , ##s , [SEP]",single-token,4.73231345823143
42,permiso,permiso,sing,1,default,0.001646725693717599,singular,indefinite,Un,s,[MASK] permiso,"[CLS] , [MASK] , permiso , [SEP]",single-token,6.408966390705676
43,permiso,permiso,sing,1,default,6.668001901743992e-07,plural,indefinite,Unos,s,[MASK] permiso,"[CLS] , [MASK] , permiso , [SEP]",single-token,14.220775400865255
44,permiso,permisos,plur,1,default,2.711306251512724e-06,singular,indefinite,Un,s,[MASK] permisos,"[CLS] , [MASK] , permisos , [SEP]",single-token,12.818080027574641
45,permiso,permisos,plur,1,default,0.0001308073551626876,plural,indefinite,Unos,s,[MASK] permisos,"[CLS] , [MASK] , permisos , [SEP]",single-token,8.941784888391503
46,permiso,permiso##s,plur,2,artificial,3.2050347726908512e-06,singular,indefinite,Un,s,[MASK] permiso##s,"[CLS] , [MASK] , permiso , ##s , [SEP]",single-token,12.65078761813697
47,permiso,permiso##s,plur,2,artificial,6.876220140838996e-05,plural,indefinite,Unos,s,[MASK] permiso##s,"[CLS] , [MASK] , permiso , ##s , [SEP]",single-token,9.584856362133298
48,cálculo,cálculo,sing,1,default,0.0013830524403601885,singular,definite,El,s,[MASK] cálculo,"[CLS] , [MASK] , cálculo , [SEP]",single-token,6.58346230918744
49,cálculo,cálculo,sing,1,default,2.66574807028519e-06,plural,definite,Los,s,[MASK] cálculo,"[CLS] , [MASK] , cálculo , [SEP]",single-token,12.835025837940275
50,cálculo,cálculos,plur,1,default,2.0921916075167246e-05,singular,definite,El,s,[MASK] cálculos,"[CLS] , [MASK] , cálculos , [SEP]",single-token,10.774713332370546
51,cálculo,cálculos,plur,1,default,0.010225025936961174,plural,definite,Los,s,[MASK] cálculos,"[CLS] , [MASK] , cálculos , [SEP]",single-token,4.582917040434369
52,cálculo,cálculo##s,plur,2,artificial,2.3024276742944494e-05,singular,definite,El,s,[MASK] cálculo##s,"[CLS] , [MASK] , cálculo , ##s , [SEP]",single-token,10.678961388131922
53,cálculo,cálculo##s,plur,2,artificial,0.0013172527542337775,plural,definite,Los,s,[MASK] cálculo##s,"[CLS] , [MASK] , cálculo , ##s , [SEP]",single-token,6.63220695798029
54,cálculo,cálculo,sing,1,default,0.00017553364159539342,singular,indefinite,Un,s,[MASK] cálculo,"[CLS] , [MASK] , cálculo , [SEP]",single-token,8.647679843426292
55,cálculo,cálculo,sing,1,default,9.34830779897311e-07,plural,indefinite,Unos,s,[MASK] cálculo,"[CLS] , [MASK] , cálculo , [SEP]",single-token,13.882900308104364
56,cálculo,cálculos,plur,1,default,2.3113130737328902e-05,singular,indefinite,Un,s,[MASK] cálculos,"[CLS] , [MASK] , cálculos , [SEP]",single-token,10.675109671744371
57,cálculo,cálculos,plur,1,default,0.0009216980542987585,plural,indefinite,Unos,s,[MASK] cálculos,"[CLS] , [MASK] , cálculos , [SEP]",single-token,6.989292877958792
58,cálculo,cálculo##s,plur,2,artificial,7.4727004175656475e-06,singular,indefinite,Un,s,[MASK] cálculo##s,"[CLS] , [MASK] , cálculo , ##s , [SEP]",single-token,11.804254122463389
59,cálculo,cálculo##s,plur,2,artificial,8.743544458411634e-05,plural,indefinite,Unos,s,[MASK] cálculo##s,"[CLS] , [MASK] , cálculo , ##s , [SEP]",single-token,9.344609813073015
60,empleo,empleo,sing,1,default,0.016546033322811127,singular,definite,El,s,[MASK] empleo,"[CLS] , [MASK] , empleo , [SEP]",single-token,4.10160888426651
61,empleo,empleo,sing,1,default,9.203739864460658e-06,plural,definite,Los,s,[MASK] empleo,"[CLS] , [MASK] , empleo , [SEP]",single-token,11.595900649504275
62,empleo,empleos,plur,1,default,6.37902194284834e-05,singular,definite,El,s,[MASK] empleos,"[CLS] , [MASK] , empleos , [SEP]",single-token,9.659910679859243
63,empleo,empleos,plur,1,default,0.011176996864378452,plural,definite,Los,s,[MASK] empleos,"[CLS] , [MASK] , empleos , [SEP]",single-token,4.493897464121026
64,empleo,empleo##s,plur,2,artificial,0.0001180830440716818,singular,definite,El,s,[MASK] empleo##s,"[CLS] , [MASK] , empleo , ##s , [SEP]",single-token,9.044122417704552
65,empleo,empleo##s,plur,2,artificial,0.0034248146694153547,plural,definite,Los,s,[MASK] empleo##s,"[CLS] , [MASK] , empleo , ##s , [SEP]",single-token,5.676707919851612
66,empleo,empleo,sing,1,default,0.0009110174141824245,singular,indefinite,Un,s,[MASK] empleo,"[CLS] , [MASK] , empleo , [SEP]",single-token,7.000948545428809
67,empleo,empleo,sing,1,default,1.4087188446865184e-06,plural,indefinite,Unos,s,[MASK] empleo,"[CLS] , [MASK] , empleo , [SEP]",single-token,13.47282988740999
68,empleo,empleos,plur,1,default,3.122402267763391e-05,singular,indefinite,Un,s,[MASK] empleos,"[CLS] , [MASK] , empleos , [SEP]",single-token,10.374322801797668
69,empleo,empleos,plur,1,default,0.0001297964627156034,plural,indefinite,Unos,s,[MASK] empleos,"[CLS] , [MASK] , empleos , [SEP]",single-token,8.949543005871451
70,empleo,empleo##s,plur,2,artificial,4.02091936848592e-05,singular,indefinite,Un,s,[MASK] empleo##s,"[CLS] , [MASK] , empleo , ##s , [SEP]",single-token,10.121414889858505
71,empleo,empleo##s,plur,2,artificial,9.12584291654639e-05,plural,indefinite,Unos,s,[MASK] empleo##s,"[CLS] , [MASK] , empleo , ##s , [SEP]",single-token,9.301815195351884
72,sector,sector,sing,1,default,0.00653896015137434,singular,definite,El,es,[MASK] sector,"[CLS] , [MASK] , sector , [SEP]",single-token,5.029977124415398
73,sector,sector,sing,1,default,1.994093145185616e-05,plural,definite,Los,es,[MASK] sector,"[CLS] , [MASK] , sector , [SEP]",single-token,10.822736081790586
74,sector,sectores,plur,1,default,8.917010745790321e-06,singular,definite,El,es,[MASK] sectores,"[CLS] , [MASK] , sectores , [SEP]",single-token,11.627549785721945
75,sector,sectores,plur,1,default,0.004363075364381075,plural,definite,Los,es,[MASK] sectores,"[CLS] , [MASK] , sectores , [SEP]",single-token,5.434578111466799
76,sector,sector##es,plur,2,artificial,3.304711208329536e-05,singular,definite,El,es,[MASK] sector##es,"[CLS] , [MASK] , sector , ##es , [SEP]",single-token,10.317576375717575
77,sector,sector##es,plur,2,artificial,0.0019828875083476305,plural,definite,Los,es,[MASK] sector##es,"[CLS] , [MASK] , sector , ##es , [SEP]",single-token,6.223201159067879
78,sector,sector,sing,1,default,0.0004504586395341903,singular,indefinite,Un,es,[MASK] sector,"[CLS] , [MASK] , sector , [SEP]",single-token,7.705244295265673
79,sector,sector,sing,1,default,3.3470755056441703e-07,plural,indefinite,Unos,es,[MASK] sector,"[CLS] , [MASK] , sector , [SEP]",single-token,14.910008669783057
80,sector,sectores,plur,1,default,3.07115647046885e-06,singular,indefinite,Un,es,[MASK] sectores,"[CLS] , [MASK] , sectores , [SEP]",single-token,12.693456366820527
81,sector,sectores,plur,1,default,1.041629548126366e-05,plural,indefinite,Unos,es,[MASK] sectores,"[CLS] , [MASK] , sectores , [SEP]",single-token,11.472139104883562
82,sector,sector##es,plur,2,artificial,1.581660944793839e-05,singular,indefinite,Un,es,[MASK] sector##es,"[CLS] , [MASK] , sector , ##es , [SEP]",single-token,11.054449939205432
83,sector,sector##es,plur,2,artificial,2.984148704854306e-05,plural,indefinite,Unos,es,[MASK] sector##es,"[CLS] , [MASK] , sector , ##es , [SEP]",single-token,10.419610949803934
84,empresario,empresario,sing,1,default,0.032017964869737625,singular,definite,El,s,[MASK] empresario,"[CLS] , [MASK] , empresario , [SEP]",single-token,3.4414581315303585
85,empresario,empresario,sing,1,default,2.4090633814921603e-05,plural,definite,Los,s,[MASK] empresario,"[CLS] , [MASK] , empresario , [SEP]",single-token,10.63368743139213
86,empresario,empresarios,plur,1,default,3.617245238274336e-05,singular,definite,El,s,[MASK] empresarios,"[CLS] , [MASK] , empresarios , [SEP]",single-token,10.227212712729894
87,empresario,empresarios,plur,1,default,0.02799607254564762,plural,definite,Los,s,[MASK] empresarios,"[CLS] , [MASK] , empresarios , [SEP]",single-token,3.575691044872031
88,empresario,empresario##s,plur,2,artificial,0.00012009147030767053,singular,definite,El,s,[MASK] empresario##s,"[CLS] , [MASK] , empresario , ##s , [SEP]",single-token,9.027256852985246
89,empresario,empresario##s,plur,2,artificial,0.015484346076846123,plural,definite,Los,s,[MASK] empresario##s,"[CLS] , [MASK] , empresario , ##s , [SEP]",single-token,4.167925695906449
90,empresario,empresario,sing,1,default,0.006221120245754719,singular,indefinite,Un,s,[MASK] empresario,"[CLS] , [MASK] , empresario , [SEP]",single-token,5.0798052846287085
91,empresario,empresario,sing,1,default,7.72976989082963e-07,plural,indefinite,Unos,s,[MASK] empresario,"[CLS] , [MASK] , empresario , [SEP]",single-token,14.073016557129419
92,empresario,empresarios,plur,1,default,5.094679181638639e-06,singular,indefinite,Un,s,[MASK] empresarios,"[CLS] , [MASK] , empresarios , [SEP]",single-token,12.187313860565801
93,empresario,empresarios,plur,1,default,0.00011975679080933332,plural,indefinite,Unos,s,[MASK] empresarios,"[CLS] , [MASK] , empresarios , [SEP]",single-token,9.030047615061198
94,empresario,empresario##s,plur,2,artificial,1.6224737919401377e-05,singular,indefinite,Un,s,[MASK] empresario##s,"[CLS] , [MASK] , empresario , ##s , [SEP]",single-token,11.028973448392014
95,empresario,empresario##s,plur,2,artificial,0.00011402341624489054,plural,indefinite,Unos,s,[MASK] empresario##s,"[CLS] , [MASK] , empresario , ##s , [SEP]",single-token,9.079106725005698
96,sindicato,sindicato,sing,1,default,0.03544098138809204,singular,definite,El,s,[MASK] sindicato,"[CLS] , [MASK] , sindicato , [SEP]",single-token,3.3398864620910746
97,sindicato,sindicato,sing,1,default,9.280334779759869e-05,plural,definite,Los,s,[MASK] sindicato,"[CLS] , [MASK] , sindicato , [SEP]",single-token,9.285027843417662
98,sindicato,sindicatos,plur,1,default,7.309115608222783e-05,singular,definite,El,s,[MASK] sindicatos,"[CLS] , [MASK] , sindicatos , [SEP]",single-token,9.523803182354927
99,sindicato,sindicatos,plur,1,default,0.05256199091672897,plural,definite,Los,s,[MASK] sindicatos,"[CLS] , [MASK] , sindicatos , [SEP]",single-token,2.945762026589971
100,sindicato,sindicato##s,plur,2,artificial,0.00011399026698200032,singular,definite,El,s,[MASK] sindicato##s,"[CLS] , [MASK] , sindicato , ##s , [SEP]",single-token,9.079397490565507
101,sindicato,sindicato##s,plur,2,artificial,0.01214304007589817,plural,definite,Los,s,[MASK] sindicato##s,"[CLS] , [MASK] , sindicato , ##s , [SEP]",single-token,4.410999106586644
102,sindicato,sindicato,sing,1,default,0.015410253778100014,singular,indefinite,Un,s,[MASK] sindicato,"[CLS] , [MASK] , sindicato , [SEP]",single-token,4.17272216138208
103,sindicato,sindicato,sing,1,default,4.962551884091226e-06,plural,indefinite,Unos,s,[MASK] sindicato,"[CLS] , [MASK] , sindicato , [SEP]",single-token,12.213590456773131
104,sindicato,sindicatos,plur,1,default,3.481396925053559e-05,singular,indefinite,Un,s,[MASK] sindicatos,"[CLS] , [MASK] , sindicatos , [SEP]",single-token,10.265491836484115
105,sindicato,sindicatos,plur,1,default,0.00012709827569779009,plural,indefinite,Unos,s,[MASK] sindicatos,"[CLS] , [MASK] , sindicatos , [SEP]",single-token,8.970549946361363
106,sindicato,sindicato##s,plur,2,artificial,2.5755451133591123e-05,singular,indefinite,Un,s,[MASK] sindicato##s,"[CLS] , [MASK] , sindicato , ##s , [SEP]",single-token,10.566864258750256
107,sindicato,sindicato##s,plur,2,artificial,4.548464130493812e-05,plural,indefinite,Unos,s,[MASK] sindicato##s,"[CLS] , [MASK] , sindicato , ##s , [SEP]",single-token,9.998135842729079
108,mes,mes,sing,1,default,0.0007624615100212395,singular,definite,El,es,[MASK] mes,"[CLS] , [MASK] , mes , [SEP]",single-token,7.178958529417467
109,mes,mes,sing,1,default,1.7638070858083665e-05,plural,definite,Los,es,[MASK] mes,"[CLS] , [MASK] , mes , [SEP]",single-token,10.945450875152705
110,mes,meses,plur,1,default,4.361615992820589e-06,singular,definite,El,es,[MASK] meses,"[CLS] , [MASK] , meses , [SEP]",single-token,12.342667928718393
111,mes,meses,plur,1,default,0.0011287183733657002,plural,definite,Los,es,[MASK] meses,"[CLS] , [MASK] , meses , [SEP]",single-token,6.786672472792223
112,mes,mes##es,plur,2,artificial,7.99569534137845e-06,singular,definite,El,es,[MASK] mes##es,"[CLS] , [MASK] , mes , ##es , [SEP]",single-token,11.73660724343038
113,mes,mes##es,plur,2,artificial,0.0005938877002336085,plural,definite,Los,es,[MASK] mes##es,"[CLS] , [MASK] , mes , ##es , [SEP]",single-token,7.428820313320904
114,mes,mes,sing,1,default,0.003465224988758564,singular,indefinite,Un,es,[MASK] mes,"[CLS] , [MASK] , mes , [SEP]",single-token,5.664977716627597
115,mes,mes,sing,1,default,6.889742962812306e-07,plural,indefinite,Unos,es,[MASK] mes,"[CLS] , [MASK] , mes , [SEP]",single-token,14.18806187246139
116,mes,meses,plur,1,default,5.47350718989037e-05,singular,indefinite,Un,es,[MASK] meses,"[CLS] , [MASK] , meses , [SEP]",single-token,9.813005885826746
117,mes,meses,plur,1,default,0.00014013308100402355,plural,indefinite,Unos,es,[MASK] meses,"[CLS] , [MASK] , meses , [SEP]",single-token,8.87291800826853
118,mes,mes##es,plur,2,artificial,4.199545583105646e-05,singular,indefinite,Un,es,[MASK] mes##es,"[CLS] , [MASK] , mes , ##es , [SEP]",single-token,10.077949140033008
119,mes,mes##es,plur,2,artificial,1.511728078185115e-05,plural,indefinite,Unos,es,[MASK] mes##es,"[CLS] , [MASK] , mes , ##es , [SEP]",single-token,11.099672045856645
120,comarca,comarca,sing,1,default,0.047337502241134644,singular,definite,La,s,[MASK] comarca,"[CLS] , [MASK] , comarca , [SEP]",single-token,3.0504524384104776
121,comarca,comarca,sing,1,default,0.00023036959464661777,plural,definite,Las,s,[MASK] comarca,"[CLS] , [MASK] , comarca , [SEP]",single-token,8.375825605530649
122,comarca,comarcas,plur,1,default,7.494990131817758e-05,singular,definite,La,s,[MASK] comarcas,"[CLS] , [MASK] , comarcas , [SEP]",single-token,9.498690650051923
123,comarca,comarcas,plur,1,default,0.040810249745845795,plural,definite,Las,s,[MASK] comarcas,"[CLS] , [MASK] , comarcas , [SEP]",single-token,3.1988220098613693
124,comarca,comarca##s,plur,2,artificial,3.5151035262970254e-05,singular,definite,La,s,[MASK] comarca##s,"[CLS] , [MASK] , comarca , ##s , [SEP]",single-token,10.255856487425241
125,comarca,comarca##s,plur,2,artificial,0.018147021532058716,plural,definite,Las,s,[MASK] comarca##s,"[CLS] , [MASK] , comarca , ##s , [SEP]",single-token,4.009248834654509
126,comarca,comarca,sing,1,default,0.0014998808037489653,singular,indefinite,Una,s,[MASK] comarca,"[CLS] , [MASK] , comarca , [SEP]",single-token,6.502369638198774
127,comarca,comarca,sing,1,default,1.0131864200957352e-06,plural,indefinite,Unas,s,[MASK] comarca,"[CLS] , [MASK] , comarca , [SEP]",single-token,13.802410321893577
128,comarca,comarcas,plur,1,default,1.2473342394514475e-05,singular,indefinite,Una,s,[MASK] comarcas,"[CLS] , [MASK] , comarcas , [SEP]",single-token,11.291916799342465
129,comarca,comarcas,plur,1,default,5.902182965655811e-05,plural,indefinite,Unas,s,[MASK] comarcas,"[CLS] , [MASK] , comarcas , [SEP]",single-token,9.73760318831057
130,comarca,comarca##s,plur,2,artificial,9.567802408128045e-06,singular,indefinite,Una,s,[MASK] comarca##s,"[CLS] , [MASK] , comarca , ##s , [SEP]",single-token,11.557107012293649
131,comarca,comarca##s,plur,2,artificial,8.360245556104928e-05,plural,indefinite,Unas,s,[MASK] comarca##s,"[CLS] , [MASK] , comarca , ##s , [SEP]",single-token,9.389437665565165
132,provincia,provincia,sing,1,default,0.07615061849355698,singular,definite,La,s,[MASK] provincia,"[CLS] , [MASK] , provincia , [SEP]",single-token,2.575042077631179
133,provincia,provincia,sing,1,default,0.0010558405192568898,plural,definite,Las,s,[MASK] provincia,"[CLS] , [MASK] , provincia , [SEP]",single-token,6.85341812853423
134,provincia,provincias,plur,1,default,0.00022192031610757113,singular,definite,La,s,[MASK] provincias,"[CLS] , [MASK] , provincias , [SEP]",single-token,8.413192176977484
135,provincia,provincias,plur,1,default,0.052211400121450424,plural,definite,Las,s,[MASK] provincias,"[CLS] , [MASK] , provincias , [SEP]",single-token,2.9524544148066183
136,provincia,provincia##s,plur,2,artificial,0.00030746363336220384,singular,definite,La,s,[MASK] provincia##s,"[CLS] , [MASK] , provincia , ##s , [SEP]",single-token,8.087153743200384
137,provincia,provincia##s,plur,2,artificial,0.09984763711690903,plural,definite,Las,s,[MASK] provincia##s,"[CLS] , [MASK] , provincia , ##s , [SEP]",single-token,2.304109883727718
138,provincia,provincia,sing,1,default,0.058853503316640854,singular,indefinite,Una,s,[MASK] provincia,"[CLS] , [MASK] , provincia , [SEP]",single-token,2.8327039174530904
139,provincia,provincia,sing,1,default,1.2386435628286563e-05,plural,indefinite,Unas,s,[MASK] provincia,"[CLS] , [MASK] , provincia , [SEP]",single-token,11.29890858504424
140,provincia,provincias,plur,1,default,8.7848435214255e-05,singular,indefinite,Una,s,[MASK] provincias,"[CLS] , [MASK] , provincias , [SEP]",single-token,9.33989755550739
141,provincia,provincias,plur,1,default,0.00019665253057610244,plural,indefinite,Unas,s,[MASK] provincias,"[CLS] , [MASK] , provincias , [SEP]",single-token,8.534072190742595
142,provincia,provincia##s,plur,2,artificial,0.00011163283488713205,singular,indefinite,Una,s,[MASK] provincia##s,"[CLS] , [MASK] , provincia , ##s , [SEP]",single-token,9.100295331872363
143,provincia,provincia##s,plur,2,artificial,0.000308490009047091,plural,indefinite,Unas,s,[MASK] provincia##s,"[CLS] , [MASK] , provincia , ##s , [SEP]",single-token,8.08382110072805
144,extranjero,extranjero,sing,1,default,0.022446947172284126,singular,definite,El,s,[MASK] extranjero,"[CLS] , [MASK] , extranjero , [SEP]",single-token,3.796600657457645
145,extranjero,extranjero,sing,1,default,7.518451184296282e-06,plural,definite,Los,s,[MASK] extranjero,"[CLS] , [MASK] , extranjero , [SEP]",single-token,11.798150400750172
146,extranjero,extranjeros,plur,1,default,5.3576903155772015e-05,singular,definite,El,s,[MASK] extranjeros,"[CLS] , [MASK] , extranjeros , [SEP]",single-token,9.83439249402937
147,extranjero,extranjeros,plur,1,default,0.03247111663222313,plural,definite,Los,s,[MASK] extranjeros,"[CLS] , [MASK] , extranjeros , [SEP]",single-token,3.4274043037998347
148,extranjero,extranjero##s,plur,2,artificial,0.00013409847451839596,singular,definite,El,s,[MASK] extranjero##s,"[CLS] , [MASK] , extranjero , ##s , [SEP]",single-token,8.91693614344309
149,extranjero,extranjero##s,plur,2,artificial,0.028006941080093384,plural,definite,Los,s,[MASK] extranjero##s,"[CLS] , [MASK] , extranjero , ##s , [SEP]",single-token,3.5753029038103787
150,extranjero,extranjero,sing,1,default,0.004644980188459158,singular,indefinite,Un,s,[MASK] extranjero,"[CLS] , [MASK] , extranjero , [SEP]",single-token,5.371968171858013
151,extranjero,extranjero,sing,1,default,8.157123687624335e-08,plural,indefinite,Unos,s,[MASK] extranjero,"[CLS] , [MASK] , extranjero , [SEP]",single-token,16.321789126377016
152,extranjero,extranjeros,plur,1,default,9.308068001701031e-06,singular,indefinite,Un,s,[MASK] extranjeros,"[CLS] , [MASK] , extranjeros , [SEP]",single-token,11.584629006824548
153,extranjero,extranjeros,plur,1,default,7.480851490981877e-05,plural,indefinite,Unos,s,[MASK] extranjeros,"[CLS] , [MASK] , extranjeros , [SEP]",single-token,9.500578843769869
154,extranjero,extranjero##s,plur,2,artificial,3.0562830943381414e-05,singular,indefinite,Un,s,[MASK] extranjero##s,"[CLS] , [MASK] , extranjero , ##s , [SEP]",single-token,10.395725962374513
155,extranjero,extranjero##s,plur,2,artificial,0.00023237342247739434,plural,indefinite,Unos,s,[MASK] extranjero##s,"[CLS] , [MASK] , extranjero , ##s , [SEP]",single-token,8.36716490063901
156,persona,persona,sing,1,default,0.017323443666100502,singular,definite,La,s,[MASK] persona,"[CLS] , [MASK] , persona , [SEP]",single-token,4.055694569623788
157,persona,persona,sing,1,default,6.894095713505521e-05,plural,definite,Las,s,[MASK] persona,"[CLS] , [MASK] , persona , [SEP]",single-token,9.5822601133767
158,persona,personas,plur,1,default,0.00015390194312203676,singular,definite,La,s,[MASK] personas,"[CLS] , [MASK] , personas , [SEP]",single-token,8.779194891324963
