,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
33,33,gliao,gliaos,plur,3,default,0.0001003694196697,plural,indefinite,Unos,s,[MASK] gliaos,"[CLS] , [MASK] , gl , ##iao , ##s , [SEP]",morphemic,9.20665298206489,1.0279884105240722,-1.0279884105240915
35,35,gliao,gliao##s,plur,3,artificial,0.0001003694196697,plural,indefinite,Unos,s,[MASK] gliao##s,"[CLS] , [MASK] , gl , ##iao , ##s , [SEP]",morphemic,9.20665298206489,1.0279884105240722,-1.0279884105240915
37,37,ghoo,ghoo,sing,2,default,0.0007483438821509,plural,definite,Los,s,[MASK] ghoo,"[CLS] , [MASK] , g , ##hoo , [SEP]",morphemic,7.197647950139862,1.3670487075969646,-1.3670487075970092
39,39,ghoo,ghoos,plur,3,default,0.0263576153665781,plural,definite,Los,s,[MASK] ghoos,"[CLS] , [MASK] , g , ##hoo , ##s , [SEP]",morphemic,3.635998037530314,-2.6102537519108404,2.6102537519108853
41,41,ghoo,ghoo##s,plur,3,artificial,0.0263576153665781,plural,definite,Los,s,[MASK] ghoo##s,"[CLS] , [MASK] , g , ##hoo , ##s , [SEP]",morphemic,3.635998037530314,-2.6102537519108404,2.6102537519108853
43,43,ghoo,ghoo,sing,2,default,1.7956483588932317e-06,plural,indefinite,Unos,s,[MASK] ghoo,"[CLS] , [MASK] , g , ##hoo , [SEP]",morphemic,13.230144398515998,5.0592860876736125,-5.059286087673534
45,45,ghoo,ghoos,plur,3,default,3.5836867027683184e-05,plural,indefinite,Unos,s,[MASK] ghoos,"[CLS] , [MASK] , g , ##hoo , ##s , [SEP]",morphemic,10.236533389200735,2.4149560916212245,-2.4149560916211605
47,47,ghoo,ghoo##s,plur,3,artificial,3.5836867027683184e-05,plural,indefinite,Unos,s,[MASK] ghoo##s,"[CLS] , [MASK] , g , ##hoo , ##s , [SEP]",morphemic,10.236533389200735,2.4149560916212245,-2.4149560916211605
49,49,mccoa,mccoa,sing,3,default,2.857798062905204e-05,plural,definite,Las,s,[MASK] mccoa,"[CLS] , [MASK] , m , ##c , ##coa , [SEP]",morphemic,10.462874044745003,3.823315235601372,-3.823315235601359
51,51,mccoa,mccoas,plur,4,default,0.0001478287886129,plural,definite,Las,s,[MASK] mccoas,"[CLS] , [MASK] , m , ##c , ##coa , ##s , [SEP]",morphemic,8.81945578754491,-0.033866430425826266,0.033866430425584404
53,53,mccoa,mccoa##s,plur,4,artificial,0.0001478287886129,plural,definite,Las,s,[MASK] mccoa##s,"[CLS] , [MASK] , m , ##c , ##coa , ##s , [SEP]",morphemic,8.81945578754491,-0.033866430425826266,0.033866430425584404
55,55,mccoa,mccoa,sing,3,default,6.897465141264547e-07,plural,indefinite,Unas,s,[MASK] mccoa,"[CLS] , [MASK] , m , ##c , ##coa , [SEP]",morphemic,14.186941677683526,4.610559451424352,-4.610559451424352
57,57,mccoa,mccoas,plur,4,default,4.943966814607848e-06,plural,indefinite,Unas,s,[MASK] mccoas,"[CLS] , [MASK] , m , ##c , ##coa , ##s , [SEP]",morphemic,12.217342550087109,1.4081525304608142,-1.4081525304608107
59,59,mccoa,mccoa##s,plur,4,artificial,4.943966814607848e-06,plural,indefinite,Unas,s,[MASK] mccoa##s,"[CLS] , [MASK] , m , ##c , ##coa , ##s , [SEP]",morphemic,12.217342550087109,1.4081525304608142,-1.4081525304608107
61,61,dynua,dynua,sing,3,default,0.0003326540463604,plural,definite,Las,s,[MASK] dynua,"[CLS] , [MASK] , d , ##yn , ##ua , [SEP]",morphemic,8.008407507832914,4.315021578813648,-4.315021578813655
63,63,dynua,dynuas,plur,4,default,0.0080536706373095,plural,definite,Las,s,[MASK] dynuas,"[CLS] , [MASK] , d , ##yn , ##ua , ##s , [SEP]",morphemic,4.821627311688852,-3.1364812886835374,3.1364812886837616
65,65,dynua,dynua##s,plur,4,artificial,0.0080536706373095,plural,definite,Las,s,[MASK] dynua##s,"[CLS] , [MASK] , d , ##yn , ##ua , ##s , [SEP]",morphemic,4.821627311688852,-3.1364812886835374,3.1364812886837616
67,67,dynua,dynua,sing,3,default,7.217626716737868e-06,plural,indefinite,Unas,s,[MASK] dynua,"[CLS] , [MASK] , d , ##yn , ##ua , [SEP]",morphemic,11.838984368689472,5.236688592050196,-5.236688592050152
69,69,dynua,dynuas,plur,4,default,8.625794725958258e-05,plural,indefinite,Unas,s,[MASK] dynuas,"[CLS] , [MASK] , d , ##yn , ##ua , ##s , [SEP]",morphemic,9.358168364157544,-1.0672092539105638,1.0672092539105653
71,71,dynua,dynua##s,plur,4,artificial,8.625794725958258e-05,plural,indefinite,Unas,s,[MASK] dynua##s,"[CLS] , [MASK] , d , ##yn , ##ua , ##s , [SEP]",morphemic,9.358168364157544,-1.0672092539105638,1.0672092539105653
73,73,zo,zo,sing,1,default,0.0004061671206727,plural,definite,Los,s,[MASK] zo,"[CLS] , [MASK] , zo , [SEP]",morphemic,7.808745855784992,2.280119389569899,-2.280119389570041
75,75,zo,zos,plur,2,default,0.0048961923457682,plural,definite,Los,s,[MASK] zos,"[CLS] , [MASK] , zo , ##s , [SEP]",morphemic,5.319297448234932,-0.2944759753121211,0.29447597531212594
77,77,zo,zo##s,plur,2,artificial,0.0048961923457682,plural,definite,Los,s,[MASK] zo##s,"[CLS] , [MASK] , zo , ##s , [SEP]",morphemic,5.319297448234932,-0.2944759753121211,0.29447597531212594
79,79,zo,zo,sing,1,default,2.33349715017539e-06,plural,indefinite,Unos,s,[MASK] zo,"[CLS] , [MASK] , zo , [SEP]",morphemic,12.968142492823455,5.034975901495827,-5.034975901495669
81,81,zo,zos,plur,2,default,2.403795951977372e-05,plural,indefinite,Unos,s,[MASK] zos,"[CLS] , [MASK] , zo , ##s , [SEP]",morphemic,10.63587633044484,3.029855330640882,-3.029855330640875
83,83,zo,zo##s,plur,2,artificial,2.403795951977372e-05,plural,indefinite,Unos,s,[MASK] zo##s,"[CLS] , [MASK] , zo , ##s , [SEP]",morphemic,10.63587633044484,3.029855330640882,-3.029855330640875
85,85,koa,koa,sing,2,default,0.0002575048129074,plural,definite,Las,s,[MASK] koa,"[CLS] , [MASK] , k , ##oa , [SEP]",morphemic,8.264472147132524,4.132163504429885,-4.132163504429991
87,87,koa,koas,plur,3,default,0.012205384671688,plural,definite,Las,s,[MASK] koas,"[CLS] , [MASK] , k , ##oa , ##s , [SEP]",morphemic,4.4058780580846735,-2.683895584097624,2.683895584097635
89,89,koa,koa##s,plur,3,artificial,0.012205384671688,plural,definite,Las,s,[MASK] koa##s,"[CLS] , [MASK] , k , ##oa , ##s , [SEP]",morphemic,4.4058780580846735,-2.683895584097624,2.683895584097635
91,91,koa,koa,sing,2,default,1.00796924016322e-05,plural,indefinite,Unas,s,[MASK] koa,"[CLS] , [MASK] , k , ##oa , [SEP]",morphemic,11.504987811497756,4.836010896875237,-4.8360108968751785
93,93,koa,koas,plur,3,default,0.0002261814079247,plural,indefinite,Unas,s,[MASK] koas,"[CLS] , [MASK] , k , ##oa , ##s , [SEP]",morphemic,8.394173190742777,-0.49416633504046636,0.4941663350406414
95,95,koa,koa##s,plur,3,artificial,0.0002261814079247,plural,indefinite,Unas,s,[MASK] koa##s,"[CLS] , [MASK] , k , ##oa , ##s , [SEP]",morphemic,8.394173190742777,-0.49416633504046636,0.4941663350406414
97,97,mcmia,mcmia,sing,3,default,0.0002340213832212,plural,definite,Las,s,[MASK] mcmia,"[CLS] , [MASK] , m , ##c , ##mia , [SEP]",morphemic,8.360098065494148,3.5324744803379424,-3.532474480338193
99,99,mcmia,mcmias,plur,4,default,0.0087270177900791,plural,definite,Las,s,[MASK] mcmias,"[CLS] , [MASK] , m , ##c , ##mia , ##s , [SEP]",morphemic,4.741331572292772,-3.0810484938356204,3.08104849383586
101,101,mcmia,mcmia##s,plur,4,artificial,0.0087270177900791,plural,definite,Las,s,[MASK] mcmia##s,"[CLS] , [MASK] , m , ##c , ##mia , ##s , [SEP]",morphemic,4.741331572292772,-3.0810484938356204,3.08104849383586
103,103,mcmia,mcmia,sing,3,default,2.26867814490106e-06,plural,indefinite,Unas,s,[MASK] mcmia,"[CLS] , [MASK] , m , ##c , ##mia , [SEP]",morphemic,12.996313211103764,4.793984365133715,-4.793984365133453
105,105,mcmia,mcmias,plur,4,default,9.07286666915752e-05,plural,indefinite,Unas,s,[MASK] mcmias,"[CLS] , [MASK] , m , ##c , ##mia , ##s , [SEP]",morphemic,9.307637190233212,-0.8935699625840083,0.8935699625840092
107,107,mcmia,mcmia##s,plur,4,artificial,9.07286666915752e-05,plural,indefinite,Unas,s,[MASK] mcmia##s,"[CLS] , [MASK] , m , ##c , ##mia , ##s , [SEP]",morphemic,9.307637190233212,-0.8935699625840083,0.8935699625840092
109,109,schneo,schneo,sing,3,default,0.0002164095785701,plural,definite,Los,s,[MASK] schneo,"[CLS] , [MASK] , s , ##ch , ##neo , [SEP]",morphemic,8.4383377487083,4.446351537281384,-4.446351537281682
111,111,schneo,schneos,plur,4,default,0.0244204141199588,plural,definite,Los,s,[MASK] schneos,"[CLS] , [MASK] , s , ##ch , ##neo , ##s , [SEP]",morphemic,3.7123358522140935,-4.421420649974681,4.421420649974711
113,113,schneo,schneo##s,plur,4,artificial,0.0244204141199588,plural,definite,Los,s,[MASK] schneo##s,"[CLS] , [MASK] , s , ##ch , ##neo , ##s , [SEP]",morphemic,3.7123358522140935,-4.421420649974681,4.421420649974711
115,115,schneo,schneo,sing,3,default,8.909756274988467e-07,plural,indefinite,Unos,s,[MASK] schneo,"[CLS] , [MASK] , s , ##ch , ##neo , [SEP]",morphemic,13.930948763947548,7.894835467424816,-7.8948354674247785
117,117,schneo,schneos,plur,4,default,0.000144736317452,plural,indefinite,Unos,s,[MASK] schneos,"[CLS] , [MASK] , s , ##ch , ##neo , ##s , [SEP]",morphemic,8.84059697135346,-0.6941232047749892,0.694123204774689
119,119,schneo,schneo##s,plur,4,artificial,0.000144736317452,plural,indefinite,Unos,s,[MASK] schneo##s,"[CLS] , [MASK] , s , ##ch , ##neo , ##s , [SEP]",morphemic,8.84059697135346,-0.6941232047749892,0.694123204774689
121,121,bluo,bluo,sing,2,default,0.0002499797847121,plural,definite,Los,s,[MASK] bluo,"[CLS] , [MASK] , bl , ##uo , [SEP]",morphemic,8.294130504522686,4.4901948066654125,-4.49019480666579
123,123,bluo,bluos,plur,3,default,0.0102435136213898,plural,definite,Los,s,[MASK] bluos,"[CLS] , [MASK] , bl , ##uo , ##s , [SEP]",morphemic,4.581110591136558,-2.8695516338412466,2.8695516338413234
125,125,bluo,bluo##s,plur,3,artificial,0.0102435136213898,plural,definite,Los,s,[MASK] bluo##s,"[CLS] , [MASK] , bl , ##uo , ##s , [SEP]",morphemic,4.581110591136558,-2.8695516338412466,2.8695516338413234
127,127,bluo,bluo,sing,2,default,5.169054475118173e-06,plural,indefinite,Unos,s,[MASK] bluo,"[CLS] , [MASK] , bl , ##uo , [SEP]",morphemic,12.17282077299411,5.811928701745811,-5.811928701745807
129,129,bluo,bluos,plur,3,default,0.0001498861383879,plural,indefinite,Unos,s,[MASK] bluos,"[CLS] , [MASK] , bl , ##uo , ##s , [SEP]",morphemic,8.805634629526782,-0.24274776448491053,0.24274776448485
131,131,bluo,bluo##s,plur,3,artificial,0.0001498861383879,plural,indefinite,Unos,s,[MASK] bluo##s,"[CLS] , [MASK] , bl , ##uo , ##s , [SEP]",morphemic,8.805634629526782,-0.24274776448491053,0.24274776448485
133,133,zuo,zuo,sing,2,default,0.0002647890360094,plural,definite,Los,s,[MASK] zuo,"[CLS] , [MASK] , z , ##uo , [SEP]",morphemic,8.236577139556733,4.237917547280604,-4.237917547280833
135,135,zuo,zuos,plur,3,default,0.0102620255202054,plural,definite,Los,s,[MASK] zuos,"[CLS] , [MASK] , z , ##uo , ##s , [SEP]",morphemic,4.5793050396007615,-2.065419671728252,2.0654196717283066
137,137,zuo,zuo##s,plur,3,artificial,0.0102620255202054,plural,definite,Los,s,[MASK] zuo##s,"[CLS] , [MASK] , z , ##uo , ##s , [SEP]",morphemic,4.5793050396007615,-2.065419671728252,2.0654196717283066
139,139,zuo,zuo,sing,2,default,1.945281155713019e-06,plural,indefinite,Unos,s,[MASK] zuo,"[CLS] , [MASK] , z , ##uo , [SEP]",morphemic,13.150104038274833,7.057980458855638,-7.057980458855596
141,141,zuo,zuos,plur,3,default,6.554598803631961e-05,plural,indefinite,Unos,s,[MASK] zuos,"[CLS] , [MASK] , z , ##uo , ##s , [SEP]",morphemic,9.63275855426045,1.6069388585257087,-1.6069388585254605
143,143,zuo,zuo##s,plur,3,artificial,6.554598803631961e-05,plural,indefinite,Unos,s,[MASK] zuo##s,"[CLS] , [MASK] , z , ##uo , ##s , [SEP]",morphemic,9.63275855426045,1.6069388585257087,-1.6069388585254605
145,145,qoa,qoa,sing,2,default,0.0005058725364506,plural,definite,Las,s,[MASK] qoa,"[CLS] , [MASK] , q , ##oa , [SEP]",morphemic,7.589225824657791,3.2300386266752295,-3.2300386266752725
147,147,qoa,qoas,plur,3,default,0.0185744315385818,plural,definite,Las,s,[MASK] qoas,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,3.985969292422288,-2.065920842641334,2.0659208426413422
149,149,qoa,qoa##s,plur,3,artificial,0.0185744315385818,plural,definite,Las,s,[MASK] qoa##s,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,3.985969292422288,-2.065920842641334,2.0659208426413422
151,151,qoa,qoa,sing,2,default,1.089025226974627e-05,plural,indefinite,Unas,s,[MASK] qoa,"[CLS] , [MASK] , q , ##oa , [SEP]",morphemic,11.42764245602176,4.465278538415411,-4.465278538415407
153,153,qoa,qoas,plur,3,default,0.000113808986498,plural,indefinite,Unas,s,[MASK] qoas,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,9.080989071920188,0.6180352682895176,-0.6180352682897307
155,155,qoa,qoa##s,plur,3,artificial,0.000113808986498,plural,indefinite,Unas,s,[MASK] qoa##s,"[CLS] , [MASK] , q , ##oa , ##s , [SEP]",morphemic,9.080989071920188,0.6180352682895176,-0.6180352682897307
157,157,sruo,sruo,sing,2,default,0.0005006462452001,plural,definite,Los,s,[MASK] sruo,"[CLS] , [MASK] , sr , ##uo , [SEP]",morphemic,7.599610803688408,4.555123353279404,-4.555123353279578
159,159,sruo,sruos,plur,3,default,0.0163496509194374,plural,definite,Los,s,[MASK] sruos,"[CLS] , [MASK] , sr , ##uo , ##s , [SEP]",morphemic,4.1135487323599245,-2.538043478960505,2.5380434789605246
161,161,sruo,sruo##s,plur,3,artificial,0.0163496509194374,plural,definite,Los,s,[MASK] sruo##s,"[CLS] , [MASK] , sr , ##uo , ##s , [SEP]",morphemic,4.1135487323599245,-2.538043478960505,2.5380434789605246
163,163,sruo,sruo,sing,2,default,7.1846857281343546e-06,plural,indefinite,Unos,s,[MASK] sruo,"[CLS] , [MASK] , sr , ##uo , [SEP]",morphemic,11.843558779385123,6.697149300594252,-6.697149300594238
165,165,sruo,sruos,plur,3,default,0.0001001675045699,plural,indefinite,Unos,s,[MASK] sruos,"[CLS] , [MASK] , sr , ##uo , ##s , [SEP]",morphemic,9.208666727600782,0.8317998924796317,-0.8317998924803109
167,167,sruo,sruo##s,plur,3,artificial,0.0001001675045699,plural,indefinite,Unos,s,[MASK] sruo##s,"[CLS] , [MASK] , sr , ##uo , ##s , [SEP]",morphemic,9.208666727600782,0.8317998924796317,-0.8317998924803109
169,169,spoa,spoa,sing,2,default,0.0008731574052944,plural,definite,Las,s,[MASK] spoa,"[CLS] , [MASK] , sp , ##oa , [SEP]",morphemic,7.043394714489174,2.3648233156250003,-2.364823315625088
171,171,spoa,spoas,plur,3,default,0.0049178129993379,plural,definite,Las,s,[MASK] spoas,"[CLS] , [MASK] , sp , ##oa , ##s , [SEP]",morphemic,5.314891359632505,-1.1112828595947004,1.1112828595947415
173,173,spoa,spoa##s,plur,3,artificial,0.0049178129993379,plural,definite,Las,s,[MASK] spoa##s,"[CLS] , [MASK] , sp , ##oa , ##s , [SEP]",morphemic,5.314891359632505,-1.1112828595947004,1.1112828595947415
175,175,spoa,spoa,sing,2,default,1.6798572687548585e-05,plural,indefinite,Unas,s,[MASK] spoa,"[CLS] , [MASK] , sp , ##oa , [SEP]",morphemic,10.994216634238777,4.210384810430189,-4.210384810430181
177,177,spoa,spoas,plur,3,default,7.877933967392892e-05,plural,indefinite,Unas,s,[MASK] spoas,"[CLS] , [MASK] , sp , ##oa , ##s , [SEP]",morphemic,9.448859782356504,0.9833937186104489,-0.9833937186103734
179,179,spoa,spoa##s,plur,3,artificial,7.877933967392892e-05,plural,indefinite,Unas,s,[MASK] spoa##s,"[CLS] , [MASK] , sp , ##oa , ##s , [SEP]",morphemic,9.448859782356504,0.9833937186104489,-0.9833937186103734
181,181,thoa,thoa,sing,2,default,0.0005600602016784,plural,definite,Las,s,[MASK] thoa,"[CLS] , [MASK] , th , ##oa , [SEP]",morphemic,7.487466277015924,3.0656887245491324,-3.0656887245491755
183,183,thoa,thoas,plur,3,default,0.0139084169641137,plural,definite,Las,s,[MASK] thoas,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,4.275261085122436,-1.687628709663434,1.68762870966347
185,185,thoa,thoa##s,plur,3,artificial,0.0139084169641137,plural,definite,Las,s,[MASK] thoa##s,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,4.275261085122436,-1.687628709663434,1.68762870966347
187,187,thoa,thoa,sing,2,default,5.153944130142918e-06,plural,indefinite,Unas,s,[MASK] thoa,"[CLS] , [MASK] , th , ##oa , [SEP]",morphemic,12.1757482858893,5.164161712971597,-5.164161712971553
189,189,thoa,thoas,plur,3,default,9.329858585260808e-05,plural,indefinite,Unas,s,[MASK] thoas,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,9.279705607218254,1.4552840611824358,-1.4552840611822033
191,191,thoa,thoa##s,plur,3,artificial,9.329858585260808e-05,plural,indefinite,Unas,s,[MASK] thoa##s,"[CLS] , [MASK] , th , ##oa , ##s , [SEP]",morphemic,9.279705607218254,1.4552840611824358,-1.4552840611822033
193,193,yo,yo,sing,1,default,0.0001755214034346,plural,definite,Los,s,[MASK] yo,"[CLS] , [MASK] , yo , [SEP]",morphemic,8.647749565601691,1.3568000964114768,-1.3568000964119644
195,195,yo,yos,plur,2,default,0.0248588249087333,plural,definite,Los,s,[MASK] yos,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,3.694542462370201,-2.515822301784705,2.515822301784726
197,197,yo,yo##s,plur,2,artificial,0.0248588249087333,plural,definite,Los,s,[MASK] yo##s,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,3.694542462370201,-2.515822301784705,2.515822301784726
199,199,yo,yo,sing,1,default,1.7833042875281535e-05,plural,indefinite,Unos,s,[MASK] yo,"[CLS] , [MASK] , yo , [SEP]",morphemic,10.934457480230456,2.8343591613511965,-2.834359161351039
201,201,yo,yos,plur,2,default,0.0001063998424797,plural,indefinite,Unos,s,[MASK] yos,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,9.148306461511474,1.0856547735256417,-1.0856547735257223
203,203,yo,yo##s,plur,2,artificial,0.0001063998424797,plural,indefinite,Unos,s,[MASK] yo##s,"[CLS] , [MASK] , yo , ##s , [SEP]",morphemic,9.148306461511474,1.0856547735256417,-1.0856547735257223
205,205,skua,skua,sing,3,default,9.43527411436662e-05,plural,definite,Las,s,[MASK] skua,"[CLS] , [MASK] , s , ##k , ##ua , [SEP]",morphemic,9.268470233644702,3.992866511622858,-3.9928665116228585
207,207,skua,skuas,plur,4,default,0.0022209705784916,plural,definite,Las,s,[MASK] skuas,"[CLS] , [MASK] , s , ##k , ##ua , ##s , [SEP]",morphemic,6.10981098112216,-1.2174067386658214,1.2174067386658203
209,209,skua,skua##s,plur,4,artificial,0.0022209705784916,plural,definite,Las,s,[MASK] skua##s,"[CLS] , [MASK] , s , ##k , ##ua , ##s , [SEP]",morphemic,6.10981098112216,-1.2174067386658214,1.2174067386658203
211,211,skua,skua,sing,3,default,1.6210840385610936e-06,plural,indefinite,Unas,s,[MASK] skua,"[CLS] , [MASK] , s , ##k , ##ua , [SEP]",morphemic,13.332415472901827,5.301177930035845,-5.301177930035843
213,213,skua,skuas,plur,4,default,3.118781023658812e-05,plural,indefinite,Unas,s,[MASK] skuas,"[CLS] , [MASK] , s , ##k , ##ua , ##s , [SEP]",morphemic,10.375483237036262,2.170854580997947,-2.1708545809977533
215,215,skua,skua##s,plur,4,artificial,3.118781023658812e-05,plural,indefinite,Unas,s,[MASK] skua##s,"[CLS] , [MASK] , s , ##k , ##ua , ##s , [SEP]",morphemic,10.375483237036262,2.170854580997947,-2.1708545809977533
217,217,schnea,schnea,sing,3,default,0.0002700132608879,plural,definite,Las,s,[MASK] schnea,"[CLS] , [MASK] , s , ##ch , ##nea , [SEP]",morphemic,8.21703948577221,4.117244653359977,-4.117244653360105
219,219,schnea,schneas,plur,4,default,0.001336230081506,plural,definite,Las,s,[MASK] schneas,"[CLS] , [MASK] , s , ##ch , ##nea , ##s , [SEP]",morphemic,6.617903001999113,-3.6525200967000346,3.6525200966999796
221,221,schnea,schnea##s,plur,4,artificial,0.001336230081506,plural,definite,Las,s,[MASK] schnea##s,"[CLS] , [MASK] , s , ##ch , ##nea , ##s , [SEP]",morphemic,6.617903001999113,-3.6525200967000346,3.6525200966999796
223,223,schnea,schnea,sing,3,default,5.834410785610089e-06,plural,indefinite,Unas,s,[MASK] schnea,"[CLS] , [MASK] , s , ##ch , ##nea , [SEP]",morphemic,12.051737276654402,5.2463617905584545,-5.246361790558411
225,225,schnea,schneas,plur,4,default,1.524405070085777e-05,plural,indefinite,Unas,s,[MASK] schneas,"[CLS] , [MASK] , s , ##ch , ##nea , ##s , [SEP]",morphemic,11.091321249003208,-0.7480850278751561,0.7480850278751568
227,227,schnea,schnea##s,plur,4,artificial,1.524405070085777e-05,plural,indefinite,Unas,s,[MASK] schnea##s,"[CLS] , [MASK] , s , ##ch , ##nea , ##s , [SEP]",morphemic,11.091321249003208,-0.7480850278751561,0.7480850278751568
229,229,spuo,spuo,sing,2,default,0.0001013026048894,plural,definite,Los,s,[MASK] spuo,"[CLS] , [MASK] , sp , ##uo , [SEP]",morphemic,9.197398432435143,5.287562829315211,-5.287562829316172
231,231,spuo,spuos,plur,3,default,0.0037049874663352,plural,definite,Los,s,[MASK] spuos,"[CLS] , [MASK] , sp , ##uo , ##s , [SEP]",morphemic,5.598075403145262,-0.5692453421988128,0.5692453421987943
233,233,spuo,spuo##s,plur,3,artificial,0.0037049874663352,plural,definite,Los,s,[MASK] spuo##s,"[CLS] , [MASK] , sp , ##uo , ##s , [SEP]",morphemic,5.598075403145262,-0.5692453421988128,0.5692453421987943
235,235,spuo,spuo,sing,2,default,8.393004122808634e-07,plural,indefinite,Unos,s,[MASK] spuo,"[CLS] , [MASK] , sp , ##uo , [SEP]",morphemic,13.990697134637848,7.360355407777255,-7.360355407777201
237,237,spuo,spuos,plur,3,default,3.0044418963370845e-05,plural,indefinite,Unos,s,[MASK] spuos,"[CLS] , [MASK] , sp , ##uo , ##s , [SEP]",morphemic,10.4128336392447,2.328168851866682,-2.328168851866559
239,239,spuo,spuo##s,plur,3,artificial,3.0044418963370845e-05,plural,indefinite,Unos,s,[MASK] spuo##s,"[CLS] , [MASK] , sp , ##uo , ##s , [SEP]",morphemic,10.4128336392447,2.328168851866682,-2.328168851866559
241,241,via,via,sing,1,default,4.294580867281184e-05,plural,definite,Las,s,[MASK] via,"[CLS] , [MASK] , via , [SEP]",morphemic,10.055571500493482,3.8577299148303466,-3.8577299148303164
243,243,via,vias,plur,2,default,0.0013933514710515,plural,definite,Las,s,[MASK] vias,"[CLS] , [MASK] , via , ##s , [SEP]",morphemic,6.576043303697179,-2.150085971784576,2.1500859717845753
