,lemma,word_form,word_number,n_tokens,tokenization_type,article_probs,article_number,article_type,article,affix,sentence,model_token_inputs,source,surprisal
17,cierre,cierre##s,plur,2,artificial,0.03855840116739273,plural,definite,Los,s,[MASK] cierre##s,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,3.2555812736006526
18,cierre,cierre,sing,1,default,0.0002967673062812537,singular,indefinite,Un,s,[MASK] cierre,"[CLS] , [MASK] , cierre , [SEP]",morphemic,8.122562206777353
19,cierre,cierre,sing,1,default,9.218513241648907e-07,plural,indefinite,Unos,s,[MASK] cierre,"[CLS] , [MASK] , cierre , [SEP]",morphemic,13.896881880009834
20,cierre,cierres,plur,2,default,9.836385288508609e-06,singular,indefinite,Un,s,[MASK] cierres,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,11.529422263117985
21,cierre,cierres,plur,2,default,0.0005172311211936176,plural,indefinite,Unos,s,[MASK] cierres,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,7.567020740422071
22,cierre,cierre##s,plur,2,artificial,9.836385288508609e-06,singular,indefinite,Un,s,[MASK] cierre##s,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,11.529422263117985
23,cierre,cierre##s,plur,2,artificial,0.0005172311211936176,plural,indefinite,Unos,s,[MASK] cierre##s,"[CLS] , [MASK] , cierre , ##s , [SEP]",morphemic,7.567020740422071
24,gestor,gestor,sing,1,default,0.002686615800485015,singular,definite,El,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,5.919472944132893
25,gestor,gestor,sing,1,default,1.1121066563646309e-05,plural,definite,Los,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,11.40666935974432
26,gestor,gestores,plur,2,default,1.459307623008499e-05,singular,definite,El,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,11.134963372549077
27,gestor,gestores,plur,2,default,0.005859158001840115,plural,definite,Los,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,5.139749371409807
28,gestor,gestor##es,plur,2,artificial,1.459307623008499e-05,singular,definite,El,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,11.134963372549077
29,gestor,gestor##es,plur,2,artificial,0.005859158001840115,plural,definite,Los,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,5.139749371409807
30,gestor,gestor,sing,1,default,0.0004933049785904586,singular,indefinite,Un,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,7.614382957356173
31,gestor,gestor,sing,1,default,2.515118637802516e-07,plural,indefinite,Unos,es,[MASK] gestor,"[CLS] , [MASK] , gestor , [SEP]",morphemic,15.19577567643071
32,gestor,gestores,plur,2,default,4.624991561286151e-06,singular,indefinite,Un,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,12.284036011588329
33,gestor,gestores,plur,2,default,0.00010937212209682912,plural,indefinite,Unos,es,[MASK] gestores,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,9.12075452589023
34,gestor,gestor##es,plur,2,artificial,4.624991561286151e-06,singular,indefinite,Un,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,12.284036011588329
35,gestor,gestor##es,plur,2,artificial,0.00010937212209682912,plural,indefinite,Unos,es,[MASK] gestor##es,"[CLS] , [MASK] , gestor , ##es , [SEP]",morphemic,9.12075452589023
36,monopolio,monopolio,sing,1,default,0.1923230141401291,singular,definite,El,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,1.6485789552324774
37,monopolio,monopolio,sing,1,default,0.0002496090601198375,plural,definite,Los,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,8.295614623570737
38,monopolio,monopolios,plur,2,default,0.00012070797674823552,singular,definite,El,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,9.022136344652289
39,monopolio,monopolios,plur,2,default,0.11874125152826309,plural,definite,Los,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,2.130808510122195
40,monopolio,monopolio##s,plur,2,artificial,0.00012070797674823552,singular,definite,El,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,9.022136344652289
41,monopolio,monopolio##s,plur,2,artificial,0.11874125152826309,plural,definite,Los,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,2.130808510122195
42,monopolio,monopolio,sing,1,default,0.007779950741678476,singular,indefinite,Un,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,4.856205272215675
43,monopolio,monopolio,sing,1,default,2.053788421108038e-06,plural,indefinite,Unos,s,[MASK] monopolio,"[CLS] , [MASK] , monopolio , [SEP]",morphemic,13.095824459987554
44,monopolio,monopolios,plur,2,default,1.7375557945342734e-05,singular,indefinite,Un,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,10.960446055066825
45,monopolio,monopolios,plur,2,default,0.00037047325167804956,plural,indefinite,Unos,s,[MASK] monopolios,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,7.900729311035278
46,monopolio,monopolio##s,plur,2,artificial,1.7375557945342734e-05,singular,indefinite,Un,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,10.960446055066825
47,monopolio,monopolio##s,plur,2,artificial,0.00037047325167804956,plural,indefinite,Unos,s,[MASK] monopolio##s,"[CLS] , [MASK] , monopolio , ##s , [SEP]",morphemic,7.900729311035278
48,retorno,retorno,sing,1,default,0.01042873878031969,singular,definite,El,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,4.563189939589902
49,retorno,retorno,sing,1,default,2.4242304789368063e-05,plural,definite,Los,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,10.627411319213534
50,retorno,retornos,plur,2,default,0.00014917187218088657,singular,definite,El,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,8.810411412224338
51,retorno,retornos,plur,2,default,0.029795262962579727,plural,definite,Los,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,3.5134058590936728
52,retorno,retorno##s,plur,2,artificial,0.00014917187218088657,singular,definite,El,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,8.810411412224338
53,retorno,retorno##s,plur,2,artificial,0.029795262962579727,plural,definite,Los,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,3.5134058590936728
54,retorno,retorno,sing,1,default,0.0006637094775214791,singular,indefinite,Un,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,7.3176660380869
55,retorno,retorno,sing,1,default,4.2678803424678335e-07,plural,indefinite,Unos,s,[MASK] retorno,"[CLS] , [MASK] , retorno , [SEP]",morphemic,14.666978353884689
56,retorno,retornos,plur,2,default,4.24356730945874e-05,singular,indefinite,Un,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,10.067521202889536
57,retorno,retornos,plur,2,default,0.0003370186313986778,plural,indefinite,Unos,s,[MASK] retornos,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,7.995372343090641
58,retorno,retorno##s,plur,2,artificial,4.24356730945874e-05,singular,indefinite,Un,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,10.067521202889536
59,retorno,retorno##s,plur,2,artificial,0.0003370186313986778,plural,indefinite,Unos,s,[MASK] retorno##s,"[CLS] , [MASK] , retorno , ##s , [SEP]",morphemic,7.995372343090641
60,planteamiento,planteamiento,sing,1,default,0.015495136380195618,singular,definite,El,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,4.167229086219647
61,planteamiento,planteamiento,sing,1,default,1.0342972927901428e-05,plural,definite,Los,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,11.479203213003975
62,planteamiento,planteamientos,plur,2,default,1.1366786566213705e-05,singular,definite,El,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,11.384814914051299
63,planteamiento,planteamientos,plur,2,default,0.006022120825946331,plural,definite,Los,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,5.1123157850344825
64,planteamiento,planteamiento##s,plur,2,artificial,1.1366786566213705e-05,singular,definite,El,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,11.384814914051299
65,planteamiento,planteamiento##s,plur,2,artificial,0.006022120825946331,plural,definite,Los,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,5.1123157850344825
66,planteamiento,planteamiento,sing,1,default,0.0019666743464767933,singular,indefinite,Un,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,6.231411311757998
67,planteamiento,planteamiento,sing,1,default,2.438097453705268e-06,plural,indefinite,Unos,s,[MASK] planteamiento,"[CLS] , [MASK] , planteamiento , [SEP]",morphemic,12.924292554896347
68,planteamiento,planteamientos,plur,2,default,2.413793481537141e-05,singular,indefinite,Un,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,10.63172589627054
69,planteamiento,planteamientos,plur,2,default,0.0011764883529394865,plural,indefinite,Unos,s,[MASK] planteamientos,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,6.745221249599802
70,planteamiento,planteamiento##s,plur,2,artificial,2.413793481537141e-05,singular,indefinite,Un,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,10.63172589627054
71,planteamiento,planteamiento##s,plur,2,artificial,0.0011764883529394865,plural,indefinite,Unos,s,[MASK] planteamiento##s,"[CLS] , [MASK] , planteamiento , ##s , [SEP]",morphemic,6.745221249599802
72,plantilla,plantilla,sing,1,default,0.0014679235173389316,singular,definite,La,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,6.52390645005242
73,plantilla,plantilla,sing,1,default,4.516975241131149e-05,plural,definite,Las,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,10.005082889576643
74,plantilla,plantillas,plur,2,default,0.00018291431479156017,singular,definite,La,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,8.606492739957224
75,plantilla,plantillas,plur,2,default,0.012350857257843018,plural,definite,Las,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,4.394029804726635
76,plantilla,plantilla##s,plur,2,artificial,0.00018291431479156017,singular,definite,La,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,8.606492739957224
77,plantilla,plantilla##s,plur,2,artificial,0.012350857257843018,plural,definite,Las,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,4.394029804726635
78,plantilla,plantilla,sing,1,default,2.737965405685827e-05,singular,indefinite,Una,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,10.505710373068442
79,plantilla,plantilla,sing,1,default,3.4449959684934583e-07,plural,indefinite,Unas,s,[MASK] plantilla,"[CLS] , [MASK] , plantilla , [SEP]",morphemic,14.881172916742015
80,plantilla,plantillas,plur,2,default,9.60332454269519e-06,singular,indefinite,Una,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,11.55340121291
81,plantilla,plantillas,plur,2,default,6.081186074879952e-05,plural,indefinite,Unas,s,[MASK] plantillas,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,9.707725709912157
82,plantilla,plantilla##s,plur,2,artificial,9.60332454269519e-06,singular,indefinite,Una,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,11.55340121291
83,plantilla,plantilla##s,plur,2,artificial,6.081186074879952e-05,plural,indefinite,Unas,s,[MASK] plantilla##s,"[CLS] , [MASK] , plantilla , ##s , [SEP]",morphemic,9.707725709912157
84,gesto,gesto,sing,1,default,0.06276725977659225,singular,definite,El,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,2.768321682590592
85,gesto,gesto,sing,1,default,9.011862857732922e-05,plural,definite,Los,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,9.314383660255377
86,gesto,gestos,plur,2,default,0.00021151533292140812,singular,definite,El,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,8.461213066023348
87,gesto,gestos,plur,2,default,0.11589084565639496,plural,definite,Los,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,2.1551065166014984
88,gesto,gesto##s,plur,2,artificial,0.00021151533292140812,singular,definite,El,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,8.461213066023348
89,gesto,gesto##s,plur,2,artificial,0.11589084565639496,plural,definite,Los,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,2.1551065166014984
90,gesto,gesto,sing,1,default,0.03568099066615105,singular,indefinite,Un,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,3.3331372063488534
91,gesto,gesto,sing,1,default,3.385934542166069e-05,plural,indefinite,Unos,s,[MASK] gesto,"[CLS] , [MASK] , gesto , [SEP]",morphemic,10.293295513352213
92,gesto,gestos,plur,2,default,1.7795764506445266e-05,singular,indefinite,Un,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,10.936550078056717
93,gesto,gestos,plur,2,default,0.0016906072851270437,plural,indefinite,Unos,s,[MASK] gestos,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,6.382667474282562
94,gesto,gesto##s,plur,2,artificial,1.7795764506445266e-05,singular,indefinite,Un,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,10.936550078056717
95,gesto,gesto##s,plur,2,artificial,0.0016906072851270437,plural,indefinite,Unos,s,[MASK] gesto##s,"[CLS] , [MASK] , gesto , ##s , [SEP]",morphemic,6.382667474282562
96,trazado,trazado,sing,1,default,0.03864932060241699,singular,definite,El,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,3.2532260823071635
97,trazado,trazado,sing,1,default,2.0142508219578303e-05,plural,definite,Los,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,10.812678139223737
98,trazado,trazados,plur,2,default,5.125114694237709e-05,singular,definite,El,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,9.878772560832715
99,trazado,trazados,plur,2,default,0.010093855671584606,plural,definite,Los,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,4.595828389602529
100,trazado,trazado##s,plur,2,artificial,5.125114694237709e-05,singular,definite,El,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,9.878772560832715
101,trazado,trazado##s,plur,2,artificial,0.010093855671584606,plural,definite,Los,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,4.595828389602529
102,trazado,trazado,sing,1,default,0.0006495592533610761,singular,indefinite,Un,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,7.339216496821407
103,trazado,trazado,sing,1,default,5.089325441076653e-07,plural,indefinite,Unos,s,[MASK] trazado,"[CLS] , [MASK] , trazado , [SEP]",morphemic,14.490950355489346
104,trazado,trazados,plur,2,default,1.5716230336693116e-05,singular,indefinite,Un,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,11.060816600184756
105,trazado,trazados,plur,2,default,0.00036674083094112575,plural,indefinite,Unos,s,[MASK] trazados,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,7.910855142095902
106,trazado,trazado##s,plur,2,artificial,1.5716230336693116e-05,singular,indefinite,Un,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,11.060816600184756
107,trazado,trazado##s,plur,2,artificial,0.00036674083094112575,plural,indefinite,Unos,s,[MASK] trazado##s,"[CLS] , [MASK] , trazado , ##s , [SEP]",morphemic,7.910855142095902
108,ciclista,ciclista,sing,1,default,0.0017459491500630975,singular,definite,El,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,6.350456945664031
109,ciclista,ciclista,sing,1,default,5.5045393310138024e-06,plural,definite,Los,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,12.109937473214174
110,ciclista,ciclistas,plur,2,default,1.3484283044817857e-05,singular,definite,El,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,11.213985769651554
111,ciclista,ciclistas,plur,2,default,0.004625964444130659,plural,definite,Los,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,5.3760704012961025
112,ciclista,ciclista##s,plur,2,artificial,1.3484283044817857e-05,singular,definite,El,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,11.213985769651554
113,ciclista,ciclista##s,plur,2,artificial,0.004625964444130659,plural,definite,Los,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,5.3760704012961025
114,ciclista,ciclista,sing,1,default,0.010548054240643978,singular,indefinite,Un,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,4.551813868236213
115,ciclista,ciclista,sing,1,default,2.1045246967332787e-07,plural,indefinite,Unos,s,[MASK] ciclista,"[CLS] , [MASK] , ciclista , [SEP]",morphemic,15.374006006596371
116,ciclista,ciclistas,plur,2,default,1.727475864754524e-05,singular,indefinite,Un,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.966264159606677
117,ciclista,ciclistas,plur,2,default,4.242951035848819e-05,plural,indefinite,Unos,s,[MASK] ciclistas,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.067666438800407
118,ciclista,ciclista##s,plur,2,artificial,1.727475864754524e-05,singular,indefinite,Un,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.966264159606677
119,ciclista,ciclista##s,plur,2,artificial,4.242951035848819e-05,plural,indefinite,Unos,s,[MASK] ciclista##s,"[CLS] , [MASK] , ciclista , ##s , [SEP]",morphemic,10.067666438800407
120,coincidencia,coincidencia,sing,1,default,0.053639497607946396,singular,definite,La,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,2.9254695866090454
121,coincidencia,coincidencia,sing,1,default,5.172353849047795e-05,plural,definite,Las,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,9.869597590111695
122,coincidencia,coincidencias,plur,2,default,0.0003263177059125155,singular,definite,La,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,8.027639093157068
123,coincidencia,coincidencias,plur,2,default,0.07029137760400772,plural,definite,Las,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,2.65510613912441
124,coincidencia,coincidencia##s,plur,2,artificial,0.0003263177059125155,singular,definite,La,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,8.027639093157068
125,coincidencia,coincidencia##s,plur,2,artificial,0.07029137760400772,plural,definite,Las,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,2.65510613912441
126,coincidencia,coincidencia,sing,1,default,0.006972187664359808,singular,indefinite,Una,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,4.96582623482491
127,coincidencia,coincidencia,sing,1,default,1.0363849014538573e-06,plural,indefinite,Unas,s,[MASK] coincidencia,"[CLS] , [MASK] , coincidencia , [SEP]",morphemic,13.779771956626002
128,coincidencia,coincidencias,plur,2,default,8.87781789060682e-06,singular,indefinite,Una,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,11.631954764197278
129,coincidencia,coincidencias,plur,2,default,9.953352127922699e-05,plural,indefinite,Unas,s,[MASK] coincidencias,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,9.215016073258209
130,coincidencia,coincidencia##s,plur,2,artificial,8.87781789060682e-06,singular,indefinite,Una,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,11.631954764197278
131,coincidencia,coincidencia##s,plur,2,artificial,9.953352127922699e-05,plural,indefinite,Unas,s,[MASK] coincidencia##s,"[CLS] , [MASK] , coincidencia , ##s , [SEP]",morphemic,9.215016073258209
132,arteria,arteria,sing,1,default,0.06079825386404991,singular,definite,La,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,2.8001942097637085
133,arteria,arteria,sing,1,default,0.0001099367073038593,plural,definite,Las,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,9.115605745917877
134,arteria,arterias,plur,2,default,0.00021436427778098732,singular,definite,La,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.447833757476904
135,arteria,arterias,plur,2,default,0.08648093044757843,plural,definite,Las,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,2.4478313466020043
136,arteria,arteria##s,plur,2,artificial,0.00021436427778098732,singular,definite,La,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.447833757476904
137,arteria,arteria##s,plur,2,artificial,0.08648093044757843,plural,definite,Las,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,2.4478313466020043
138,arteria,arteria,sing,1,default,0.02824026346206665,singular,indefinite,Una,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,3.567006537007319
139,arteria,arteria,sing,1,default,4.010738848592155e-06,plural,indefinite,Unas,s,[MASK] arteria,"[CLS] , [MASK] , arteria , [SEP]",morphemic,12.426535082098782
140,arteria,arterias,plur,2,default,3.1609732104698196e-05,singular,indefinite,Una,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,10.362045506790118
141,arteria,arterias,plur,2,default,0.00030195675208233297,plural,indefinite,Unas,s,[MASK] arterias,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.10522675586961
142,arteria,arteria##s,plur,2,artificial,3.1609732104698196e-05,singular,indefinite,Una,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,10.362045506790118
143,arteria,arteria##s,plur,2,artificial,0.00030195675208233297,plural,indefinite,Unas,s,[MASK] arteria##s,"[CLS] , [MASK] , arteria , ##s , [SEP]",morphemic,8.10522675586961
144,curioso,curioso,sing,1,default,0.020441528409719467,singular,definite,El,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,3.890186741015588
145,curioso,curioso,sing,1,default,0.0007175120408646762,plural,definite,Los,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,7.23972082877838
146,curioso,curiosos,plur,2,default,0.0002610379597172141,singular,definite,El,s,[MASK] curiosos,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,8.250844721687328
147,curioso,curiosos,plur,2,default,0.1437637358903885,plural,definite,Los,s,[MASK] curiosos,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,1.939584049849578
148,curioso,curioso##s,plur,2,artificial,0.0002610379597172141,singular,definite,El,s,[MASK] curioso##s,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,8.250844721687328
149,curioso,curioso##s,plur,2,artificial,0.1437637358903885,plural,definite,Los,s,[MASK] curioso##s,"[CLS] , [MASK] , curioso , ##s , [SEP]",morphemic,1.939584049849578
150,curioso,curioso,sing,1,default,0.011668444611132145,singular,indefinite,Un,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,4.45086712253191
151,curioso,curioso,sing,1,default,3.0921939469408244e-05,plural,indefinite,Unos,s,[MASK] curioso,"[CLS] , [MASK] , curioso , [SEP]",morphemic,10.384044610810907
